# Kaiser - Two Creeks - PCMA - ITRDB WI013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16825
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16825.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi013-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi013-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi013.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi013.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Kaiser - Two Creeks - PCMA - ITRDB WI013
#--------------------
# Investigators
#   Investigators: Kaiser, F.K.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collection purpose: 
# # Determination of Two Creeks Insterstadial, meltwater event
# # 
# # Cores are stored at: 
# # WSL
# # 
# # Notes: 
# # Older Dryas/early Alleroed, cal. 12000-11750 BP
# # Formerly Two Creeks (TC)
# # 
# # References:
# # Kaiser K.F.(1994) 
# # Two Creeks Interstadial dated through dendrochronology and AMS, 
# # QR 42, 288-298.; 
# # Kaiser, K.F. (1993): Beitrage zur Klimageschichte 
# # vom spaten Hochglazial bis ins fruhe Holozan ... 
# # Ziegler Druck- und Verlags-AG, Winterthur. 203p. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Klaus Felix Kaiser
#   Journal_Name: Quaternary Research
#   Published_Title: Two Creeks Interstade Dated through Dendrochronology and AMS
#   Published_Date_or_Year: 1994
#   Volume: 42
#   Pages: 288-298
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1006/qres.1994.1079
#   Full_Citation: None
#   Abstract: Dendrochronological analysis of fossil wood from Two Creeks, Wisconsin, reveals that the Two Creekan Intetstade lasted at least 252 yr. The sites crossdated by tree rings cover an area of about 970 km2. AMS determinations from the beginning and end of the chronology open a 14 C time window for the episode from 12,050 to 11,750 yr B.P. The interval is contemporaneous with the Older Dryas in northern Europe. The development of a forest covering at least 970 km2 on the western shore of Lake Michigan indicates a water level about as low as in modern times. Glacier retreat must have opened drainage channels either through the Straits of Mackinac or via the Indian River Plateau into the eastern lakes. The beginning of the tree-ring chronology coincides with the peak of meltwater pulse 1A at 12,000 yr B.P. Increased amounts of meltwater seem to have disturbed the heat exchange between the waters and the atmosphere in the North Atlantic off the Gulf of St. Lawrence or affected the d18O-ratio of the evaporation, causing the climatic or isotopic reversal of the Older Dryas in Greenland and northern Europe.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Two Creeks
#   Location: Wisconsin
#   Northernmost_Latitude: 44.3067
#   Southernmost_Latitude: 44.3067
#   Easternmost_Longitude: -87.5283
#   Westernmost_Longitude: -87.5283
#   Elevation_m: 630
#--------------------
# Data_Collection
#   Collection_Name: WI013
#   First_Year: 12000
#   Last_Year: 11750
#   Time_Unit: cal yr BP
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea mariana (Mill.) Britton, Sterns, & Poggenb.
#   Common_Name: black spruce
#   Tree_Species_Code: PCMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TC84_54_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC84_54; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_78_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_78; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_85_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_85; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_301_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_301; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC84_131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC84_131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_96_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_96; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_99_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_99; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_50_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_50; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_70_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_70; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC84_48_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC84_48; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_31_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_31; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_32_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_32; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_30_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_30; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC84_173_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC84_173; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_103_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_103; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_307_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_307; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC84_37_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC84_37; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TC80_402_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TC80_402; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TC84_54_raw	TC80_78_raw	TC80_85_raw	TC80_301_raw	TC84_131_raw	TC80_112_raw	TC80_96_raw	TC80_99_raw	TC80_91_raw	TC80_142_raw	TC80_50_raw	TC80_70_raw	TC84_48_raw	TC80_31_raw	TC80_32_raw	TC80_30_raw	TC84_173_raw	TC80_103_raw	TC80_307_raw	TC84_37_raw	TC80_402_raw
1	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	NA	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	NA	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11	NA	0.7	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12	NA	0.64	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13	NA	0.61	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14	NA	0.61	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15	NA	0.61	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	NA	0.58	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	NA	0.52	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	0.22	0.51	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	0.21	0.4	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	0.27	0.38	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21	0.23	0.31	0.5	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22	0.24	0.3	0.47	0.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23	0.29	0.27	0.41	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24	0.28	0.29	0.42	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25	0.21	0.28	0.41	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26	0.26	0.3	0.46	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27	0.3	0.31	0.43	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28	0.17	0.25	0.36	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29	0.35	0.23	0.3	0.38	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30	0.19	0.22	0.2	0.18	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
31	0.28	0.23	0.3	0.12	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
32	0.33	0.26	0.32	0.26	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33	0.29	0.23	0.31	0.33	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34	0.5	0.21	0.28	0.45	1.02	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	0.81	0.27	0.37	0.32	1.77	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36	0.79	0.23	0.37	0.3	1.61	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
37	1.08	0.27	0.69	0.31	1.56	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
38	0.86	0.26	0.55	0.32	1.22	0.2	NA	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
39	0.7	0.23	0.49	0.21	1.12	0.19	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40	0.7	0.22	0.52	0.35	1.19	0.24	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
41	0.53	0.23	0.67	0.29	1.07	0.2	0.34	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
42	0.59	0.24	0.48	0.31	0.85	0.17	0.24	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
43	0.46	0.24	0.57	0.36	0.8	0.21	0.32	NA	NA	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
44	0.71	0.23	0.47	0.4	0.81	0.21	0.26	NA	NA	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45	0.71	0.19	0.43	0.33	0.79	0.18	0.3	0.33	NA	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
46	0.62	0.2	0.43	0.4	0.88	0.17	0.26	0.4	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
47	0.48	0.19	0.47	0.41	1.23	0.17	0.29	0.31	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
48	0.53	0.21	0.52	0.42	1.32	0.14	0.26	0.55	0.54	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	0.49	0.26	0.43	0.36	1.32	0.12	0.23	0.44	0.55	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
50	0.83	0.24	0.42	0.46	1.34	0.14	0.2	0.43	0.57	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
51	0.52	0.19	0.33	0.37	1.31	0.12	0.19	0.26	0.49	0.19	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
52	0.5	0.17	0.31	0.31	1.19	0.1	0.19	0.36	0.49	0.13	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
53	0.42	0.19	0.24	0.34	1.18	0.13	0.19	0.28	0.43	0.16	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
54	0.58	0.18	0.25	0.27	1.01	0.1	0.18	0.27	0.34	0.17	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
55	0.51	0.23	0.24	0.41	0.98	0.09	0.17	0.45	0.37	0.2	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
56	0.48	0.23	0.28	0.36	1	0.19	0.2	0.39	0.34	0.23	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
57	0.39	0.26	0.31	0.42	1.03	0.19	0.21	0.31	0.38	0.24	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
58	0.54	0.22	0.24	0.46	0.9	0.12	0.21	0.27	0.33	0.22	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59	0.47	0.21	0.26	0.43	1.08	0.16	0.34	0.36	0.37	0.3	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
60	0.51	0.22	0.27	0.49	1.23	0.2	0.24	0.49	0.35	0.33	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
61	0.45	0.21	0.31	0.32	1.24	0.17	0.2	0.37	0.3	0.34	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
62	0.35	0.28	0.36	0.34	1.21	0.19	0.21	0.47	0.35	0.34	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
