# Marquardt - Mt. Bigelow 3-needle - PIPO - ITRDB AZ599
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28411
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28411.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az599-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az599-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az599.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az599.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-11-15
#--------------------
# File_Last_Modified_Date
#   Date: 2019-11-15
#--------------------
# Title
#   Study_Name: Marquardt - Mt. Bigelow 3-needle - PIPO - ITRDB AZ599
#--------------------
# Investigators
#   Investigators: Marquardt, P.E.; Miranda, B.R.; Telewski, F.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: Sky Island Pines, Arizona (USA): 3-needle Pinus ponderosa var. brachyptera. NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: Paula E. Marquardt, Brian R. Miranda, Frank W. Telewski
#   Journal_Name: Forests
#   Published_Title: Shifts in Climate-Growth Relationships of the Sky Island Pines
#   Published_Date_or_Year: 2019
#   Volume: 10
#   Pages: 
#   Issue: 11
#   Report_Number: 
#   DOI: 10.3390/f10111011
#   Full_Citation: None
#   Abstract: Rising temperatures and changes in precipitation may affect plant responses, and mountainous regions in particular are sensitive to the impacts of climate change. The Santa Catalina Mountains, near Tucson, Arizona, USA, are among the best known Madrean Sky Islands, which are defined by pine-oak forests. We compared the sensitivity and temporal stability of climate-growth relationships to quantify the growth responses of sympatric taxa of ponderosa pine to changing climate. Three taxa (three-needle, mixed-needle, and five-needle types) collected from southern slopes of two contact zones (Mt. Lemmon, Mt. Bigelow) were evaluated. Positive climate-growth correlations in these semiarid high-elevation pine forests indicated a seasonal shift from summer- to spring-dominant precipitation since 1950, which is a critical time for reproduction. Mixed- and five-needle types responded to winter precipitation, and growth was reduced for the five-needle type when spring conditions were dry. Growth trends in response to temperature and specific to site were observed, which indicated the climate signal can be weakened when data are combined into a single chronology. Significant fluctuations in temperature-growth correlations since 1950 occurred for all needle types. These results demonstrated a dramatic shift in sensitivity of annual tree growth to the seasonality of the limiting factor, and a climatic trend that increases local moisture stress may impact the stability of climate-growth relationships. Moreover, output from temperature-growth analyses based on ring-width data (for example from semiarid sites) that does not account for positive and negative growth trends may be adversely affected, potentially impacting climate reconstructions.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: USDA Forest Service
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mt. Bigelow
#   Location: Arizona
#   Northernmost_Latitude: 32.41378
#   Southernmost_Latitude: 32.41378
#   Easternmost_Longitude: -110.714957
#   Westernmost_Longitude: -110.714957
#   Elevation_m: 2534
#--------------------
# Data_Collection
#   Collection_Name: AZ599
#   First_Year: 1862
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BIG002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIG002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIG003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIG003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIG005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIG005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIG011A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG011A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIG011B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG011B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIG015A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG015A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIG015B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG015B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIG018A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG018A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIG018B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG018B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIG020A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG020A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIG020B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIG020B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BIG002A_raw	BIG002B_raw	BIG003A_raw	BIG003B_raw	BIG005A_raw	BIG005B_raw	BIG011A_raw	BIG011B_raw	BIG015A_raw	BIG015B_raw	BIG018A_raw	BIG018B_raw	BIG020A_raw	BIG020B_raw
1862	NA	NA	NA	NA	3.33	3.15	NA	NA	NA	NA	NA	NA	NA	NA
1863	NA	NA	NA	NA	3.31	3.61	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	NA	NA	NA	2.87	3.5	NA	NA	NA	NA	NA	NA	NA	NA
1865	NA	NA	NA	NA	1.86	2.16	NA	NA	NA	NA	NA	NA	NA	NA
1866	NA	NA	NA	NA	3.74	3.49	NA	NA	NA	NA	NA	NA	NA	NA
1867	NA	NA	NA	NA	2.26	2.77	NA	NA	NA	NA	NA	NA	NA	NA
1868	NA	NA	NA	NA	2.41	2.07	NA	NA	NA	NA	NA	NA	NA	NA
1869	NA	NA	NA	NA	3	2.47	NA	NA	NA	NA	NA	NA	NA	NA
1870	NA	NA	NA	NA	2.72	3.04	NA	NA	NA	NA	NA	NA	NA	NA
1871	NA	NA	NA	NA	3.14	2.61	NA	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	NA	NA	3.76	3.98	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	NA	NA	2.24	2.09	NA	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	NA	NA	2.88	2.76	NA	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	NA	NA	3.24	3.28	NA	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	NA	NA	2.34	2.96	0.57	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	NA	NA	2.52	2.61	0.41	NA	NA	NA	NA	NA	NA	NA
1878	NA	NA	NA	NA	4.03	3.98	0.63	NA	1.92	1.98	NA	NA	NA	NA
1879	NA	NA	NA	NA	2.18	2.81	0.53	NA	1.38	1.51	NA	NA	NA	NA
1880	NA	NA	NA	NA	1.77	1.71	0.46	NA	1.38	1.06	NA	NA	NA	NA
1881	NA	NA	NA	NA	1.82	1.65	0.49	NA	1.39	1.64	NA	NA	NA	NA
1882	NA	NA	NA	NA	1.82	2.05	0.5	NA	1.15	1.59	NA	NA	NA	NA
1883	NA	NA	NA	NA	2.14	2.32	0.6	NA	1.6	1.79	NA	NA	NA	NA
1884	NA	NA	NA	NA	1.88	2.57	0.84	NA	1.29	1.76	NA	NA	NA	NA
1885	NA	NA	NA	NA	2.48	3.15	1.46	NA	1.29	2.16	NA	NA	NA	NA
1886	NA	NA	NA	NA	1.47	1.88	0.8	NA	1.07	1.27	NA	NA	NA	NA
1887	NA	NA	NA	NA	2.07	2.25	0.84	NA	1.64	1.35	NA	NA	NA	NA
1888	NA	NA	NA	NA	2.43	3.21	1.23	NA	1.57	1.16	NA	NA	NA	NA
1889	NA	NA	NA	NA	2.76	2.94	1.58	1.36	1.22	1.52	NA	NA	NA	NA
1890	NA	NA	NA	NA	2.51	2.81	1.63	1.4	0.91	0.95	3.26	3.74	NA	NA
1891	NA	NA	NA	NA	2.24	2.38	1.31	1.58	0.87	0.87	2.69	2.73	NA	NA
1892	NA	NA	NA	NA	1.68	1.85	1.14	1.65	0.99	0.88	1.19	1.61	NA	NA
1893	NA	NA	NA	NA	1.88	1.95	1.46	1.54	1.08	0.73	1.74	2.07	NA	NA
1894	NA	NA	NA	NA	1.76	1.8	1.07	1.15	1.19	0.83	1.5	1.62	NA	NA
1895	NA	NA	NA	NA	1.55	1.59	1.14	1.17	1.06	0.6	1.62	1.61	NA	NA
1896	NA	NA	NA	NA	1.47	2.08	1.38	1.18	1.06	0.69	1.76	1.68	NA	NA
1897	NA	NA	NA	NA	1.33	1.6	2.12	1.67	0.97	0.57	1.99	2.01	NA	NA
1898	NA	NA	NA	NA	2.69	3.01	3.09	2.36	1.58	1.33	3.01	2.75	NA	NA
1899	NA	NA	NA	NA	2.76	3.24	2.68	2.11	1.57	1.34	3.21	3.23	NA	NA
1900	NA	NA	NA	NA	1.6	2.22	1.75	1.44	0.83	0.73	1.53	1.44	NA	NA
1901	NA	NA	NA	NA	1.49	2.02	1.52	1.57	1.17	1.06	1.78	1.68	NA	NA
1902	NA	NA	NA	NA	1.1	2.23	1.49	1.54	0.85	1.12	1.16	1.18	NA	NA
1903	NA	NA	NA	NA	2.64	3.83	2.26	2.1	1.44	1.77	2.19	2.3	NA	NA
1904	NA	NA	NA	NA	1.27	2.57	1.1	1.16	0.48	0.74	1.45	1.34	NA	NA
1905	NA	NA	NA	NA	1.37	2.46	1.24	1.44	1.03	1.21	1.58	1.28	NA	NA
1906	NA	NA	NA	NA	1.09	2.18	1.03	1.32	1.2	1.44	1.19	1.14	NA	NA
1907	NA	NA	NA	NA	2.13	2.64	1.71	1.68	1.45	1.79	2.21	1.82	NA	NA
1908	NA	NA	NA	NA	1.94	2.4	2.22	1.76	1.65	1.56	2.61	1.96	NA	NA
1909	NA	NA	NA	NA	1.35	1.73	1.31	1.63	0.91	1.06	1.69	1.33	NA	NA
1910	NA	NA	NA	NA	1.09	1.12	0.83	1.17	0.78	0.51	1.37	1.04	NA	NA
1911	NA	NA	NA	NA	1.38	2.03	1.33	1.51	0.89	0.75	1.95	1.9	NA	NA
1912	NA	NA	NA	NA	1.43	2.08	1.53	1.64	1.28	1.27	2.38	1.6	2.62	2.85
1913	NA	NA	NA	NA	1.66	2.2	1.75	1.47	1.19	1.22	2.26	1.99	3.56	3.35
1914	NA	NA	NA	NA	2.11	2.96	2.16	1.77	1.9	1.74	2.29	2.4	3.63	2.82
1915	NA	NA	NA	NA	0.9	1.56	1.18	1.33	1.06	0.95	1.32	1.31	2.33	1.6
1916	NA	NA	NA	NA	1.4	2.18	1.39	1.57	1.79	1.23	1.59	2.15	3.46	1.98
1917	NA	NA	NA	NA	1.6	1.91	1.52	1.83	1.78	1.37	1.72	1.97	3.35	2.35
1918	NA	NA	NA	NA	0.84	1.27	1.14	1.3	1.23	0.86	1.01	1.06	2.58	1.62
1919	NA	NA	NA	NA	1.45	1.52	1.14	1.4	1.45	1.39	1.27	1.55	2.47	2.19
1920	NA	NA	NA	NA	1.25	1.25	1.23	1.42	1.34	1.19	1.71	1.75	2.64	2.29
1921	NA	NA	NA	NA	0.86	1.23	0.96	1.02	0.78	0.84	1.06	1.07	2.2	1.85
1922	NA	NA	NA	NA	0.9	1.51	0.61	0.72	1.01	0.97	1.06	1.06	2.2	1.81
1923	NA	NA	NA	NA	0.63	1.11	0.68	0.83	0.61	0.57	0.82	1.02	1.97	1.9
1924	NA	NA	NA	NA	0.85	1.11	0.76	0.76	0.93	0.71	1.16	1.28	1.74	1.92
1925	NA	NA	NA	NA	0.96	1.31	0.84	1.06	1.12	0.95	1.17	1.23	2.09	2.38
1926	NA	NA	NA	NA	0.62	0.78	0.72	1.01	0.87	0.79	0.89	0.83	2	1.99
1927	NA	NA	NA	NA	0.71	0.8	0.8	1.23	1.1	0.95	1	0.79	1.94	1.95
1928	NA	NA	NA	NA	0.69	0.76	0.6	1.18	0.95	0.72	0.88	0.77	1.87	1.47
1929	NA	NA	NA	NA	0.71	0.72	0.5	0.84	1.03	0.92	1.31	0.9	1.95	1.62
1930	NA	NA	NA	NA	0.95	1.1	1.1	1.27	1.23	0.99	1.56	1.35	1.65	1.53
1931	NA	NA	NA	NA	0.96	1.33	1.07	1.28	1.27	1.06	1.62	1.64	1.96	1.86
1932	NA	NA	NA	NA	0.9	1.01	0.83	0.9	1.18	0.9	1.2	1.43	1.74	1.63
1933	NA	NA	NA	NA	0.78	1.09	0.95	1.19	1.28	1.04	0.76	1	1.3	1.64
