# Maxwell - Beall Woods - LITU - ITRDB IL027
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/34633
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-34633.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/il027-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; il027-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/il027.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/il027.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-10-06
#--------------------
# File_Last_Modified_Date
#   Date: 2021-10-06
#--------------------
# Title
#   Study_Name: Maxwell - Beall Woods - LITU - ITRDB IL027
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Au, T.F.(https://orcid.org/0000-0003-0591-9342); Strange, B.M.; Bregy, J.C.(https://orcid.org/0000-0002-3483-595X); Therrell, M.D.
#--------------------
# Description_Notes_and_Keywords
#   Description: Climate response of tulip poplar. NOAA Template Raw Measurements file added 2021-12-29.
#--------------------
# Publication
#   Authors: David LeBlanc, Justin Maxwell, Neil Pederson, Adam Berland, Tessa Mandra
#   Journal_Name: Ecosphere
#   Published_Title: Radial growth responses of tulip poplar (Liriodendron tulipifera) to climate in the eastern United States
#   Published_Date_or_Year: 2020
#   Volume: 11
#   Pages: 
#   Issue: 10
#   Report_Number: 
#   DOI: 10.1002/ecs2.3203
#   Full_Citation: None
#   Abstract: Tulip poplar is an important component of the eastern deciduous forest and one of the few diffuse-porous tree species with indeterminate apical growth in North America for which there are substantial dendroecological data. This dendroecological study evaluated correlations between radial growth of tulip poplar and monthly, seasonal, and annual climate variables and how these correlations varied across time and spatial climate gradients. The strongest and most spatially consistent correlations were with climate variables related to site water balance, especially precipitation. Growth was positively correlated with climate variables related to site water balance during the months of May through July of the year the annual ring forms and during the previous year growing season and autumn. Growth was negatively correlated with prior year growing season maximum temperature, but positively correlated with prior winter minimum temperature. There was some evidence of temporal variation in growth-climate associations between 1900 and 2016, but the climate variables with the strongest associations were consistent across different time periods. Correlations with climate variables related to water stress increased from east to west as precipitation decreased, but there was no spatial trend in correlations with growing season temperature from north to south as temperature increases. Strength of positive correlations with winter temperature increased from north to south. Growth of tulip poplar will likely be adversely affected if drought frequency or severity increases during the twenty-first century. Increased winter temperature would likely have a positive influence on growth during the subsequent growing season in some parts of the species range. Radial growth of tulip poplar is most affected by climate conditions during a narrow time period early in the growing season, similar to results obtained for multiple oak species and a few other diffuse-porous species in eastern North America. Simulation modelers might consider the phenology of these correlations to formulate more biologically realistic tree climate response functions.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture
#   Grant: 2017-67013-26191
#--------------------
# Site_Information
#   Site_Name: Beall Woods
#   Location: Illinois
#   Northernmost_Latitude: 38.355
#   Southernmost_Latitude: 38.355
#   Easternmost_Longitude: -87.8233
#   Westernmost_Longitude: -87.8233
#   Elevation_m: 141
#--------------------
# Data_Collection
#   Collection_Name: IL027
#   First_Year: 1815
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Liriodendron tulipifera L.
#   Common_Name: tuliptree
#   Tree_Species_Code: LITU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BET01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BET10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BET10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BET01A_raw	BET01B_raw	BET02A_raw	BET02B_raw	BET03A_raw	BET03B_raw	BET05A_raw	BET05B_raw	BET06A_raw	BET06B_raw	BET07A_raw	BET07B_raw	BET08A_raw	BET08B_raw	BET09A_raw	BET09B_raw	BET10A_raw	BET10B_raw
1815	NA	NA	NA	NA	6.389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	NA	NA	NA	NA	4.271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	2.351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	2.132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	1.544	2.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	1.253	1.467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	1.507	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	1.909	2.762	NA	NA	NA	NA	2.513	NA	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	4.583	1.738	NA	NA	NA	NA	3.032	NA	NA	NA	NA	NA	NA	NA
1824	NA	NA	NA	NA	3.384	0.734	NA	NA	NA	NA	2.55	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	NA	4.197	0.997	NA	NA	NA	NA	2.293	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	NA	NA	1.721	1.111	NA	NA	NA	NA	2.072	NA	NA	NA	NA	NA	NA	NA
1827	NA	NA	NA	NA	2.117	1.495	NA	NA	NA	NA	2.229	NA	3.082	NA	NA	NA	NA	NA
1828	NA	NA	NA	NA	2.656	0.766	NA	NA	NA	NA	2.349	NA	2.788	NA	NA	NA	NA	NA
1829	NA	NA	NA	NA	1.403	0.818	NA	NA	NA	NA	1.781	NA	2.052	NA	NA	NA	NA	NA
1830	NA	NA	NA	NA	2.165	1.06	NA	NA	NA	NA	2.326	NA	1.725	NA	NA	NA	NA	NA
1831	NA	NA	NA	NA	2.153	1.51	NA	NA	5.205	NA	2.278	NA	2.317	NA	NA	NA	NA	NA
1832	NA	NA	NA	NA	2.13	1.817	NA	NA	3.474	NA	2.776	NA	2.326	NA	NA	NA	NA	NA
1833	NA	NA	NA	NA	1.468	0.769	NA	NA	3.412	NA	2.37	NA	2.831	NA	NA	NA	NA	NA
1834	NA	1.015	NA	NA	0.983	0.452	NA	NA	0.736	NA	0.625	NA	0.783	0.571	NA	NA	NA	NA
1835	NA	0.939	NA	NA	0.641	0.409	NA	0.988	1.592	NA	0.877	NA	1.171	0.965	NA	NA	NA	NA
1836	NA	1.561	NA	NA	0.685	0.572	NA	2.102	1.866	NA	1.4	NA	2.184	1.745	NA	NA	NA	NA
1837	NA	3.373	NA	NA	3.037	1.687	NA	2.287	2.055	NA	1.215	NA	1.787	2.41	NA	NA	NA	NA
1838	NA	1.693	NA	NA	3.245	1.575	NA	4.158	2.492	NA	1.705	NA	2.249	3.267	NA	NA	NA	NA
1839	1.955	2.3	NA	NA	2.346	2.081	NA	3.076	2.778	NA	1.535	NA	2.131	2.326	NA	NA	NA	NA
1840	1.515	3.019	NA	2.137	2.983	2.458	NA	3.412	3.262	NA	1.937	NA	1.659	2.03	NA	NA	NA	NA
1841	1.988	2.579	NA	1.791	1.684	1.327	NA	2.331	1.661	NA	1.856	NA	0.859	1.552	NA	NA	NA	NA
1842	1.256	2.66	NA	2.631	1.64	1.263	NA	3.832	1.988	NA	2.084	NA	2.015	3.418	NA	NA	NA	NA
1843	1.087	1.508	NA	1.771	2.013	1.565	NA	2.668	1.313	NA	1.808	NA	1.307	1.147	NA	NA	NA	NA
1844	1.999	1.751	NA	2.459	2.915	2.342	NA	4.711	2.801	NA	2.05	NA	1.735	2.769	NA	NA	NA	NA
1845	3.408	2.987	NA	3.775	2.699	3.974	3.97	4.144	3.124	NA	2.525	NA	2.248	3.266	NA	NA	NA	NA
1846	2.206	2.371	NA	2.855	1.224	3.727	3.155	3.402	1.819	1.634	2.078	NA	1.658	1.738	NA	NA	NA	NA
1847	2.456	3.107	NA	2.013	1.942	3.035	2.971	3.311	1.887	1.702	2.578	NA	1.625	1.911	NA	NA	NA	NA
1848	3.381	3.42	NA	3.405	1.49	1.671	3.483	3.55	1.808	1.723	2.806	NA	2.372	2.521	NA	NA	NA	NA
1849	2.392	2.96	NA	3.669	1.986	2.635	2.753	2.556	2.275	3.021	2.059	NA	2.024	4.393	NA	3.009	NA	NA
1850	0.927	1.932	NA	2.519	0.918	1.611	2.186	2.243	1.562	1.856	2.006	NA	1.071	2.534	NA	2.228	NA	NA
1851	1.804	2.011	NA	2.398	1.379	1.832	3.639	2.832	1.807	1.873	1.588	NA	1.019	2.982	NA	2.908	NA	NA
1852	2.593	2.281	NA	1.342	1.347	1.287	2.365	2.482	2.009	2.813	1.611	NA	1.146	1.684	NA	1.857	NA	NA
1853	1.832	2.156	NA	1.27	1.577	2.535	2.851	2.372	2.074	1.925	2.351	NA	2.048	2.603	NA	2.284	NA	NA
1854	2.283	2.346	NA	0.96	2.137	2.757	2.263	1.857	1.434	1.197	2.435	NA	1.686	2.957	NA	2.21	NA	NA
1855	1.301	1.57	NA	0.833	2.503	1.601	1.648	1.866	1.412	1.664	2.734	NA	1.024	2.053	NA	2.954	NA	NA
1856	1.572	1.493	NA	1.148	1.037	2.008	2.394	2.316	1.283	0.922	1.929	NA	0.817	1.732	NA	3.067	NA	NA
1857	1.655	1.826	NA	1.818	1.506	1.7	1.677	1.9	1.439	1.307	3.182	NA	1.67	2.246	NA	2.385	NA	NA
1858	1.923	1.885	1.337	2.192	1.872	2.038	3.252	2.694	1.213	1.598	2.947	NA	1.91	2.517	NA	2.521	NA	NA
1859	1.504	1.565	1.493	2.455	1.679	1.538	2.384	1.952	1.023	1.792	2.53	NA	1.591	1.829	NA	3.211	NA	NA
1860	3.724	3.049	3.223	4.834	2.769	2.212	3.027	2.507	1.853	2.585	3.452	NA	1.938	1.909	NA	2.947	NA	NA
1861	2.791	2.395	2.097	3.133	2.523	2.601	1.807	2.087	2.009	2.672	2.544	2.279	1.42	1.684	NA	1.996	NA	NA
1862	2.302	2.695	2.741	4.249	2.175	2.402	1.511	1.653	1.179	2.027	2.206	1.95	1.726	2.042	NA	2.616	NA	NA
1863	1.371	1.34	4.203	4.448	2.531	2.696	1.506	1.365	1.095	2.633	1.653	1.538	1.369	2.25	NA	2.57	NA	NA
1864	1.58	1.447	2.915	2.535	2.606	3.128	1.006	1.162	0.481	1.107	0.725	0.879	0.923	1.036	NA	1.52	NA	NA
1865	2.188	1.467	4.624	2.317	1.388	2.3	1.494	1.844	0.691	1.704	1.198	1.335	0.923	1.986	NA	2.539	NA	NA
1866	2.346	2.443	5.521	3.932	2.45	4.106	3.215	2.37	1.293	2.473	1.653	1.253	0.975	2.077	NA	3.082	NA	NA
1867	2.638	1.861	2.979	2.008	1.337	3.048	1.521	1.68	1.411	1.853	1.174	0.991	0.946	1.107	NA	2.445	NA	NA
1868	2.063	1.515	3.377	2.976	2.338	4.053	3.114	2.098	0.99	0.983	1.57	1.309	1.734	1.123	NA	2.166	NA	NA
1869	1.714	1.706	3.038	2.528	2.261	4.103	2.473	1.691	0.883	1.086	1.5	1.469	1.552	1.346	NA	1.812	NA	NA
1870	0.923	1.924	1.864	1.87	2.144	3.807	1.693	1.127	0.624	0.782	1.226	1.126	1.124	0.906	NA	1.846	NA	NA
1871	0.984	1.488	2.824	2.569	2.133	3.758	1.773	1.299	0.941	0.858	0.887	1.152	0.535	0.566	3.443	2.058	NA	NA
1872	1.148	1.157	1.184	2.037	2.283	3.433	1.223	1.365	0.603	0.718	0.933	0.834	0.69	0.728	3.363	2.404	NA	NA
1873	1.795	1.319	2.35	5.153	1.836	1.715	1.144	1.392	0.685	0.725	0.536	0.673	0.683	0.601	4.135	1.825	NA	NA
1874	1.727	1.371	1.335	2.141	2.659	2.262	0.647	0.901	0.397	0.575	0.761	0.927	0.775	0.666	7.592	2.094	NA	NA
1875	2.583	2.467	2.948	3.648	2.094	2.994	1.464	1.04	0.847	0.97	0.801	0.89	0.997	1.335	3.667	2.031	NA	NA
1876	6.433	5.607	4.619	5.475	1.114	7.908	3.155	2.711	1.87	2.826	0.975	1.591	1.133	2.07	3.655	2.204	NA	NA
1877	4.527	4.185	3.148	3.627	2.261	6.064	2.705	2.04	1.699	1.319	1.042	1.251	1.05	1.922	2.186	1.972	NA	NA
1878	3.159	2.689	4.099	4.021	3.452	6.847	2.916	2.348	2.213	2.514	1.772	2.134	1.453	1.992	4.727	3.118	NA	NA
1879	3.475	3.38	2.517	3.138	1.046	2.502	2.521	3.283	2.354	2.506	0.866	0.768	0.693	0.542	2.53	0.909	NA	NA
1880	4.827	2.659	4.206	3.698	1.245	2.79	2.68	4.139	2.029	3.5	1.804	2.437	0.509	1.744	4.464	1.843	NA	NA
1881	3.633	1.588	2.844	1.727	1.15	2.627	1.027	2.116	1.301	1.888	1.078	0.99	0.384	1.022	2.422	1.994	NA	NA
1882	11.937	4.348	4.895	5.805	1.364	4.636	2.41	5.814	4.668	5.923	4.696	5.081	2.519	4.983	4.324	4.33	NA	NA
1883	10.619	5.493	5.348	5.978	1.289	6.337	1.315	9.092	2.996	5.22	5.341	4.059	2.908	4.452	2.69	2.996	NA	NA
1884	6.165	4.012	4.349	4.936	0.914	3.64	1.419	2.557	3.397	4.239	2.907	2.111	3.028	1.794	2.174	2.089	NA	NA
1885	4.705	2.391	3.641	2.636	0.679	2.411	3.357	1.908	3.959	3.921	3.699	3.964	3.367	1.969	1.06	1.251	NA	NA
1886	3.726	1.932	2.413	1.415	0.776	1.607	1.286	0.802	4.268	3.547	2.397	3.188	2.111	2.622	0.825	1.217	NA	NA
1887	1.731	1.743	4.502	1.078	1.052	2.604	0.968	0.746	3.5	3.625	1.856	2.872	1.336	3.877	0.914	1.024	NA	NA
1888	1.457	0.915	1.144	0.961	0.567	0.697	0.648	1.02	3.089	2.736	1.396	2.011	0.97	2.158	0.942	0.815	NA	NA
1889	4.614	1.872	3.71	3.278	0.904	1.156	1.529	2.596	7.178	6.077	2.435	4.863	2.213	4.071	1.852	1.736	NA	NA
1890	4.495	3.547	1.835	3.042	1.202	1.524	2.01	2.747	5.209	4.936	3.353	5.258	1.417	3.428	1.734	1.559	NA	NA
1891	5.027	2.893	1.185	2.557	1.048	1.558	1.462	2.185	3.34	2.785	2.347	3.579	1.918	1.525	2.015	1.439	NA	NA
1892	2.215	3.138	2.682	5.474	1.348	3.095	2.782	2.186	3.55	3.62	3.084	5.186	3.957	1.7	4.272	1.533	NA	NA
1893	1.982	1.147	1.227	2.385	0.674	1.462	1.472	0.982	2.12	2.032	1.589	3.269	2.921	1.194	2.642	1.299	NA	NA
1894	1.909	1.763	2.966	3.72	0.907	1.944	1.809	1.017	1.853	1.885	2.038	2.975	2.001	1.444	4.177	1.782	NA	NA
1895	1.026	0.731	0.937	0.91	0.359	0.854	1.037	0.733	0.884	0.797	1.152	1.595	0.751	0.626	1.461	0.961	NA	NA
