# Pederson - Lisha Kill - QUAL - ITRDB NY022
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13961
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13961.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny022-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ny022-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny022.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ny022.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-12-21
#--------------------
# File_Last_Modified_Date
#   Date: 2012-12-21
#--------------------
# Title
#   Study_Name: Pederson - Lisha Kill - QUAL - ITRDB NY022
#--------------------
# Investigators
#   Investigators: Pederson, N.(https://orcid.org/0000-0003-3830-263X); Mashig, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, E.R. Cook, U. Lall, N. Devineni, R. Seager, K. Eggleston, and K.J. Vranes
#   Journal_Name: Journal of Climate
#   Published_Title: Is an Epic Pluvial Masking the Water Insecurity of the Greater New York City Region?
#   Published_Date_or_Year: 2013
#   Volume: 26
#   Pages: 1339-1354
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1175/JCLI-D-11-00723.1
#   Full_Citation: None
#   Abstract: Six water emergencies have occurred since 1981 for the New York City region (NYC) despite: 1) its perhumid climate, 2) substantial conservation of water since 1979 and 3) meteorological data showing little severe or extreme drought since 1970. We reconstruct 472 years of moisture availability for the NYC watershed to place these emergencies in long-term hydroclimatic context. Using nested reconstruction techniques, 32 tree-ring chronologies comprised of 12 species account for up to 66.2% of the average May-August Palmer Drought Severity Index. Verification statistics indicate good statistical skill from 1531-2003. The use of multiple tree species, including rarely-used species that can sometimes occur on mesic sites like Liriodendron tulipifera, Betula lenta and Carya spp., seems to aid reconstruction skill. Importantly, the reconstruction captures pluvial events in the instrumental record nearly as well as drought events and is significantly correlated to precipitation over much of the northeastern US. While the mid-1960s drought is a severe drought in the context of the new reconstruction, the region experienced repeated droughts of similar intensity, but greater duration during the 16th and 17th centuries. The full record reveals a trend towards more pluvial conditions since ca 1800 that is accentuated by an unprecedented, 43-year pluvial event that continues through 2011. In the context of the current pluvial, decreasing water usage, but increasing extra-urban pressures, it appears that the water supply system for the greater NYC region could be severely stressed if the current water boom shifts towards hydroclimatic regimes like the 16th and 17th centuries.
#--------------------
#   Authors: 
#   Journal_Name: Dendrochronologia
#   Published_Title: The influence of winter temperatures on the annual radial growth of six northern-range-margin tree species
#   Published_Date_or_Year: 2004
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: Pederson, N., E.R. Cook, G.C. Jacoby, D.M. Peteet, and K.L. Griffin. 2004. The influence of winter temperatures on the annual radial growth of six northern-range-margin tree species. Dendrochronologia 22: 7-29
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lisha Kill
#   Location: New York
#   Northernmost_Latitude: 42.98
#   Southernmost_Latitude: 42.98
#   Easternmost_Longitude: -74.02
#   Westernmost_Longitude: -74.02
#   Elevation_m: 122
#--------------------
# Data_Collection
#   Collection_Name: NY022
#   First_Year: 1816
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AN01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN14a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN14a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN15a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN15a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN16a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN16a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN16b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN16b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN17a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN17a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AN18a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AN18a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AN01a_raw	AN02a_raw	AN03a_raw	AN03b_raw	AN04a_raw	AN04b_raw	AN05a_raw	AN06a_raw	AN07a_raw	AN08a_raw	AN09a_raw	AN09b_raw	AN10a_raw	AN11a_raw	AN12a_raw	AN12b_raw	AN13a_raw	AN14a_raw	AN15a_raw	AN16a_raw	AN16b_raw	AN17a_raw	AN18a_raw
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.026	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.451	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.764	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.171	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.501	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.665	NA	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.906	NA	NA	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.319	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.096	NA	NA	NA	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.647	NA	NA	NA	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.279	NA	NA	NA	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.418	NA	NA	NA	NA	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.854	NA	NA	NA	NA	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.313	NA	NA	NA	NA	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.243	NA	NA	1.718	NA	NA
1832	3.9	NA	NA	NA	NA	NA	1.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972	1.118	NA	NA	1.708	NA	NA
1833	4.11	NA	NA	NA	NA	NA	1.892	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.399	2.743	NA	NA	4.533	NA	NA
1834	2.821	2.555	NA	NA	NA	NA	3.093	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.478	2.774	NA	NA	2.845	3.174	NA
1835	2.336	1.72	NA	NA	NA	NA	1.814	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.724	3.465	NA	NA	2.096	3.845	NA
1836	2.653	1.926	NA	NA	NA	NA	2.064	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.347	1.737	NA	NA	1.273	1.243	NA
1837	2.906	1.987	NA	NA	NA	NA	2.411	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.458	2.984	NA	NA	1.794	4.142	NA
1838	2.123	2.26	NA	NA	NA	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.197	2.055	NA	NA	1.654	4.368	NA
1839	2.864	2.871	NA	NA	NA	NA	2.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.708	2.642	NA	NA	2.503	3.597	3.148
1840	2.7	2.206	NA	NA	NA	NA	2.184	NA	NA	2.441	NA	NA	NA	NA	NA	NA	1.053	1.863	NA	NA	1.869	3.474	2.729
1841	2.072	2.319	NA	NA	NA	NA	2.027	NA	NA	1.875	NA	NA	NA	NA	NA	NA	1.343	2.216	NA	NA	2.17	2.407	2.151
1842	2.321	2.54	NA	NA	NA	NA	2.34	NA	NA	2.992	NA	NA	NA	NA	NA	NA	2.865	3.373	NA	NA	1.684	3.8	3.015
1843	2.466	2.024	NA	NA	NA	NA	1.902	NA	NA	1.627	NA	1.24	2.022	NA	NA	NA	1.6	2.15	NA	NA	1.43	4.487	2.89
1844	1.263	1.865	NA	NA	NA	NA	1.529	NA	NA	2.03	NA	2.111	2.565	NA	NA	NA	2.332	2.213	NA	NA	1.892	4.24	2.526
1845	1.236	2.222	NA	NA	NA	NA	1.024	NA	NA	2.081	NA	2.445	2.234	NA	NA	NA	1.323	1.79	NA	1.84	1.885	2.875	2.145
1846	1.861	2.239	NA	NA	NA	NA	1.106	NA	NA	2.123	NA	2.114	2.269	2.105	NA	NA	1.656	3.057	NA	2.17	2.281	2.742	2.1
1847	1.72	1.513	1.674	NA	1.373	1.472	1.107	NA	NA	2.104	NA	1.742	1.996	2.07	NA	NA	1.265	1.824	1.715	1.667	1.516	2.507	1.874
1848	1.915	1.696	1.743	NA	2.012	1.908	1.01	NA	NA	1.326	NA	1.708	1.947	1.655	NA	NA	1.2	2.082	1.96	1.811	1.225	2.101	2.079
1849	1.763	2.059	2.181	NA	2.128	2.081	1.371	NA	NA	0.968	NA	1.789	2.031	1.574	NA	NA	1.048	1.587	1.44	1.553	1.451	1.82	1.84
1850	1.472	2.418	2.521	NA	2.096	2.763	2.212	NA	NA	1.359	NA	2.265	1.914	2.331	NA	NA	1.927	2.464	1.421	1.84	1.58	2.599	1.743
1851	1.777	2.309	2.77	NA	2.619	2.404	1.981	NA	NA	1.159	NA	2.369	1.784	2.324	NA	NA	2.116	2.374	1.328	2.039	1.368	2.776	1.59
1852	1.374	1.512	1.517	NA	1.512	1.75	1.68	NA	NA	1.122	NA	1.829	1.17	1.167	NA	NA	1.178	2.273	0.953	1.662	0.955	1.861	0.977
1853	1.692	2.45	1.946	NA	1.38	2.001	2.826	NA	NA	1.153	NA	1.656	1.053	1.486	NA	NA	1.521	3.094	1	1.552	1.094	1.571	1.195
1854	1.562	1.399	1.553	NA	1.234	1.694	1.88	NA	NA	0.997	NA	1.489	1.087	1.126	NA	NA	1.009	2.751	0.728	1.336	0.914	1.647	1.044
1855	1.267	1.6	1.989	NA	0.888	1.656	2.832	NA	NA	1.277	NA	1.18	1.03	1.254	NA	NA	1.874	2.95	0.645	1.305	0.665	2.112	0.972
1856	1.31	1.728	1.512	NA	0.745	1.303	1.52	NA	NA	1.04	NA	1.225	0.92	1.081	NA	NA	1.086	1.622	0.543	1.277	0.684	1.802	1.017
1857	1.055	1.757	1.501	NA	0.54	0.906	1.869	NA	NA	0.486	NA	1.378	1.006	1.418	NA	NA	1.017	1.965	0.81	1.369	0.751	1.469	1.26
1858	0.968	1.503	1.684	1.378	0.42	1.022	1.501	NA	NA	0.5	NA	1.215	0.883	1.222	NA	NA	1.271	1.443	1.075	1	0.681	1.302	0.913
1859	1.223	2.35	1.512	1.548	0.67	1.477	2.313	NA	NA	0.497	NA	1.565	1.182	1.261	NA	NA	1.521	1.594	1.171	1.447	1.294	2.23	1.346
1860	1.423	2.526	1.165	1.407	0.611	1.428	1.984	NA	NA	0.602	NA	1.46	1.351	1.163	NA	NA	1.816	1.52	1.004	1.376	1.087	2.346	1.284
1861	0.683	2.327	1.28	1.053	0.577	1.003	1.077	NA	NA	0.347	NA	1.285	1.1	1.56	NA	NA	1.509	2.453	0.881	1.279	1.05	2.069	1.09
1862	1.272	2.467	1.484	1.685	0.564	1.337	1.763	5.203	NA	0.422	NA	1.493	1.176	1.851	NA	NA	1.598	2.2	1.252	1.576	1.125	1.855	1.226
1863	1.169	2.284	1.301	1.388	0.539	1.228	1.616	3.582	NA	0.485	1.833	1.152	0.947	1.656	NA	NA	1.675	2.117	1.263	1.356	0.961	1.917	1.011
1864	1.201	1.824	1.118	1.248	0.437	1.079	1.189	2.057	NA	0.498	1.179	1.192	0.794	1.015	NA	NA	1.128	1.784	1	1.203	0.798	1.494	0.838
1865	1.208	1.954	1.346	1.527	0.368	0.902	1.488	1.001	NA	0.322	0.7	0.643	0.576	1.374	NA	NA	1.863	2.329	1.069	1.041	0.794	1.865	0.897
1866	1.437	2.139	1.18	1.814	0.398	0.851	1.388	0.894	NA	0.658	0.928	0.904	0.627	1.43	NA	NA	1.905	1.572	1.05	1.43	0.979	1.838	1.111
1867	1.319	1.959	1.476	1.472	0.398	0.836	2.055	0.828	NA	0.797	0.977	1.211	0.723	1.566	NA	NA	1.508	1.873	1.193	1.442	0.959	2.213	1.204
1868	1.54	1.751	1.453	1.507	0.351	0.937	1.606	0.89	NA	0.724	1.111	1.42	0.93	1.513	NA	NA	1.5	1.508	0.944	1.498	0.986	1.699	1.554
1869	1.688	1.93	1.576	1.852	0.434	0.821	1.3	1.161	NA	1.237	1.728	2.001	1.018	1.921	NA	NA	1.853	1.919	0.996	1.879	1.152	2.274	1.703
1870	2.005	2.057	1.543	1.591	0.473	0.746	1.171	0.918	NA	1.125	1.3	1.257	0.961	1.274	NA	NA	1.52	1.54	1.079	1.484	1.041	1.914	1.291
1871	1.779	2.646	1.618	1.791	0.552	1.076	1.968	0.829	NA	1.368	1.613	1.506	1.055	1.75	NA	NA	3.269	1.786	1.295	1.95	1.495	2.185	2.077
1872	1.562	1.881	1.454	1.517	0.234	0.577	1.453	0.878	NA	1.709	1.394	1.285	0.802	1.459	NA	NA	1.821	1.521	0.958	1.419	1.228	1.992	1.246
