# Peltier - Southwest Ecological Memory Project Site J4-P10 - JUOS - ITRDB UT561
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35517
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35517.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut561-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ut561-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut561.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ut561.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-01-31
#--------------------
# File_Last_Modified_Date
#   Date: 2022-01-31
#--------------------
# Title
#   Study_Name: Peltier - Southwest Ecological Memory Project Site J4-P10 - JUOS - ITRDB UT561
#--------------------
# Investigators
#   Investigators: Peltier, D.M.P.(https://orcid.org/0000-0003-3271-9055); Yocom, L.L.; Nguyen, P.; Bangs, M.; Wilson, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: These tree ring data were collected to assess the climate memory of tree growth around the southwestern US in "ecologically sampled" trees. Trees were from a range of size classes and vigors, but were all dominant or co-dominant. Sites J4 (Juniper) and P10 (Pinyon) are co-located. NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Drew M.P. Peltier, Jessica Guo, Phiyen Nguyen, Michael Bangs, Michelle Wilson, Kimberly Samuels-Crow, Larissa L. Yocom, Yao Liu, Michael K. Fell, John D. Shaw, David Auty, Christopher Schwalm, William R.L. Anderegg, George W. Koch, Marcy E. Litvak, Kiona Ogle
#   Journal_Name: Tree Physiology
#   Published_Title: Temperature memory and non-structural carbohydrates mediate legacies of a hot drought in trees across the southwestern USA
#   Published_Date_or_Year: 2022
#   Volume: 42
#   Pages: 71-85
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tpab091
#   Full_Citation: None
#   Abstract: Trees are long-lived organisms that integrate climate conditions across years or decades to produce secondary growth. This integration process is sometimes referred to as 'climatic memory.' While widely perceived, the physiological processes underlying this temporal integration, such as the storage and remobilization of non-structural carbohydrates (NSC), are rarely explicitly studied. This is perhaps most apparent when considering drought legacies (perturbed post-drought growth responses to climate), and the physiological mechanisms underlying these lagged responses to climatic extremes. Yet, drought legacies are likely to become more common if warming climate brings more frequent drought. To quantify the linkages between drought legacies, climate memory and NSC, we measured tree growth (via tree ring widths) and NSC concentrations in three dominant species across the southwestern USA. We analyzed these data with a hierarchical mixed effects model to evaluate the time-scales of influence of past climate (memory) on tree growth. We then evaluated the role of climate memory and the degree to which variation in NSC concentrations were related to forward-predicted growth during the hot 2011-2012 drought and subsequent 4-year recovery period. Populus tremuloides exhibited longer climatic memory compared to either Pinus edulis or Juniperus osteosperma, but following the 2011-2012 drought, P. tremuloides trees with relatively longer memory of temperature conditions showed larger (more negative) drought legacies. Conversely, Pinus edulis trees with longer temperature memory had smaller (less negative) drought legacies. For both species, higher NSC concentrations followed more negative (larger) drought legacies, though the relevant NSC fraction differed between P. tremuloides and P. edulis. Our results suggest that differences in tree NSC are also imprinted upon tree growth responses to climate across long time scales, which also underlie tree resilience to increasingly frequent drought events under climate change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1458867, 1643245
#--------------------
# Site_Information
#   Site_Name: Southwest Ecological Memory Project Site J4-P10
#   Location: Utah
#   Northernmost_Latitude: 37.2
#   Southernmost_Latitude: 37.2
#   Easternmost_Longitude: -112.8
#   Westernmost_Longitude: -112.8
#   Elevation_m: 1827
#--------------------
# Data_Collection
#   Collection_Name: UT561
#   First_Year: 1792
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Juniperus osteosperma (Torr.) Little
#   Common_Name: Utah juniper
#   Tree_Species_Code: JUOS
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## UTJ0401A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0401A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0402C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0402C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0402A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0402A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0403B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0403B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0403C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0403C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0404B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0404B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0404A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0404A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0405B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0405B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0405C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0405C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0406A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0406A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0406B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0406B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0407A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0407A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0407B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0407B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0408B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0408B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0408A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0408A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0409B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0409B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0410A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0410A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0410B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0410B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0411B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0411B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0411A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0411A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0412A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0412A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0413B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0413B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0413A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0413A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0414A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0414A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0415A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0415A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0415B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0415B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTJ0415C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTJ0415C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	UTJ0401A_raw	UTJ0402C_raw	UTJ0402A_raw	UTJ0403B_raw	UTJ0403C_raw	UTJ0404B_raw	UTJ0404A_raw	UTJ0405B_raw	UTJ0405C_raw	UTJ0406A_raw	UTJ0406B_raw	UTJ0407A_raw	UTJ0407B_raw	UTJ0408B_raw	UTJ0408A_raw	UTJ0409B_raw	UTJ0410A_raw	UTJ0410B_raw	UTJ0411B_raw	UTJ0411A_raw	UTJ0412A_raw	UTJ0413B_raw	UTJ0413A_raw	UTJ0414A_raw	UTJ0415A_raw	UTJ0415B_raw	UTJ0415C_raw
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.023	NA	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.801	NA	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.866	NA	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.107	NA	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.442	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.187	NA	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.377	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.631	NA	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.342	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.422	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.641	NA	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	NA	0.381	NA	0.421	0.286	NA	0.233	0.933	0.766	0.049	0.064	NA	NA	NA	0.367	0.268	0.646	0.21	0.311	0.112	NA	NA	NA
1801	NA	NA	NA	NA	NA	0.561	NA	0.993	0.735	NA	0.434	1.216	0.954	0.152	0.635	NA	NA	NA	0.779	0.722	1.76	0.661	0.974	0.633	NA	NA	NA
1802	NA	NA	NA	NA	NA	0.41	NA	1.546	1.083	NA	0.502	1.601	1.368	0.27	1.022	NA	NA	NA	1.13	0.965	3.114	1.142	1.677	1.327	NA	NA	NA
1803	NA	NA	NA	NA	NA	0.774	NA	1.119	0.851	NA	0.462	1.431	1.267	0.326	0.647	NA	NA	NA	0.758	0.604	1.216	0.655	0.735	0.74	NA	NA	NA
1804	NA	NA	NA	NA	NA	0.074	NA	1.514	0.998	NA	0.473	1.229	1.231	0.338	1.089	NA	NA	NA	1.264	0.987	1.616	0.924	1.146	1.175	NA	NA	NA
1805	NA	NA	NA	NA	NA	0.951	NA	0.341	0.229	NA	0.255	0.577	0.537	0.103	0.341	NA	NA	NA	0.317	0.26	0.663	0.241	0.265	0.11	NA	NA	NA
1806	NA	NA	NA	NA	NA	0.98	NA	0.702	0.499	NA	0.297	0.843	0.885	0.274	0.507	NA	NA	NA	0.696	0.46	1.253	0.476	0.574	0.414	NA	NA	NA
1807	NA	1.092	NA	NA	NA	0.789	NA	1.298	0.838	NA	0.468	0.991	1.071	0.381	0.974	NA	NA	NA	1.186	0.709	2.692	0.847	1.182	1.085	NA	NA	NA
1808	NA	0.625	NA	NA	NA	0.637	NA	0.418	0.395	NA	0.363	0.879	0.93	0.294	0.552	NA	NA	NA	0.663	0.448	1.099	0.304	0.324	0.22	NA	NA	NA
1809	NA	0.617	NA	NA	NA	2.015	NA	0.737	0.6	NA	0.487	0.86	1.005	0.288	0.389	NA	NA	NA	0.875	0.797	0.848	0.461	0.583	0.502	NA	NA	NA
1810	NA	0.472	NA	NA	NA	0.682	NA	0.359	0.289	NA	0.462	0.645	0.799	0.225	0.309	NA	NA	NA	0.549	0.471	0.631	0.253	0.266	0.26	NA	NA	NA
1811	NA	1.434	1.688	NA	NA	0.741	NA	1.622	1.217	NA	0.781	1.431	1.402	0.734	1.189	NA	NA	NA	1.297	1.069	1.97	0.962	1.498	1.393	NA	NA	NA
1812	NA	1.295	1.52	NA	NA	1.408	NA	0.576	0.451	NA	0.619	0.978	1.045	0.521	0.694	NA	NA	NA	0.767	0.535	0.806	0.408	0.527	0.378	NA	NA	NA
1813	NA	0.523	0.556	NA	NA	0.182	NA	0.256	0.17	NA	0.288	0.432	0.485	0.212	0.223	NA	NA	NA	0.213	0.146	0.246	0.12	0.171	0.076	NA	NA	NA
1814	NA	1.588	1.704	NA	NA	1.21	NA	1.138	0.716	NA	0.561	1.546	1.358	0.636	0.806	NA	NA	NA	1.014	0.834	1.23	0.911	1.092	1.186	NA	NA	NA
1815	NA	1.606	1.452	NA	NA	1.855	NA	1.196	0.945	NA	0.488	1.391	1.242	0.607	1.063	NA	NA	NA	1.096	0.725	1.472	1.004	1.214	1.27	NA	NA	NA
1816	NA	1.899	2.346	NA	NA	1.009	NA	1.656	1.141	NA	0.719	1.586	1.455	0.703	1.465	NA	NA	NA	0.967	0.763	1.47	0.905	1.277	1.6	NA	NA	NA
1817	NA	1.284	1.035	NA	NA	0.787	NA	1.323	1.095	NA	0.518	1.102	1.107	0.714	1.37	NA	NA	NA	0.889	0.487	1.169	0.789	1.021	1.267	NA	NA	NA
1818	NA	1.401	1.637	NA	NA	0.183	NA	0.555	0.514	NA	0.539	0.97	0.957	0.354	0.878	NA	NA	NA	0.367	0.441	0.513	0.335	0.452	0.474	NA	NA	NA
1819	NA	1.931	2.231	NA	NA	1.216	NA	0.955	0.884	NA	0.699	1.299	1.246	0.635	1.45	NA	NA	NA	0.372	0.63	0.947	0.717	0.964	1.331	NA	NA	NA
1820	NA	0.659	0.706	NA	NA	0.514	NA	0.105	0.084	NA	0.258	0.211	0.185	0.142	0.414	NA	NA	NA	0.195	0.149	0.205	0.079	0.079	0	NA	NA	NA
1821	NA	1.176	1.52	NA	NA	1.434	NA	0.87	0.678	NA	0.53	1.098	0.991	0.444	1.462	NA	NA	NA	0.767	0.614	0.758	0.712	0.757	0.292	NA	NA	NA
1822	NA	0.593	0.738	NA	NA	0.81	NA	0.15	0.126	NA	0.41	0.37	0.359	0.171	0.509	NA	NA	NA	0.26	0.183	0.413	0.11	0.107	0.057	NA	NA	NA
1823	NA	0.521	0.557	NA	NA	0.605	NA	0.231	0.217	NA	0.277	0.484	0.449	0.129	0.344	NA	NA	NA	0.25	0.21	0.403	0.241	0.24	0.232	NA	NA	NA
1824	NA	1.058	1.377	NA	NA	1.092	NA	0.388	0.448	NA	0.359	0.871	0.779	0.215	0.701	NA	NA	NA	0.491	0.523	1.12	0.535	0.593	0.494	NA	NA	NA
1825	NA	1.531	1.693	NA	NA	1.128	NA	0.825	0.749	NA	0.403	1.12	0.875	0.337	1.306	NA	NA	NA	0.789	0.733	1.945	0.598	0.894	0.893	NA	NA	NA
1826	NA	2.137	2.781	NA	NA	1.234	NA	1.364	0.988	NA	0.47	1.308	0.946	0.508	1.445	NA	NA	NA	1.017	0.915	2.902	1.101	1.278	1.356	NA	NA	NA
1827	NA	1.919	2.573	NA	NA	1.019	NA	0.936	0.745	NA	0.474	1.083	0.938	0.432	1.228	NA	NA	NA	0.751	0.732	1.966	0.723	0.773	1.633	NA	NA	NA
1828	NA	1.328	1.868	NA	NA	0.836	NA	1.251	0.874	NA	0.367	1.045	0.865	0.572	1.518	NA	NA	NA	0.779	0.808	1.85	0.84	0.848	2.006	NA	NA	NA
1829	NA	0.522	0.938	NA	NA	0.415	NA	0	0.049	NA	0.273	0.197	0.253	0.07	0.445	NA	NA	NA	0.137	0.131	0.311	0.053	0.045	0.311	NA	NA	NA
1830	NA	0.485	0.743	NA	NA	0.416	NA	0.084	0.309	NA	0.32	0.399	0.382	0.175	0.347	NA	NA	0.072	0.376	0.31	0.759	0.314	0.289	0.515	NA	NA	NA
1831	NA	0.692	0.979	NA	NA	0.805	NA	0.299	0.381	NA	0.325	0.472	0.467	0.177	0.381	NA	NA	0.156	0.494	0.515	1.01	0.369	0.309	0.052	NA	NA	NA
1832	NA	1.654	2.681	NA	NA	1.249	NA	0.36	0.825	1.415	0.55	1.109	0.991	0.591	1.32	NA	NA	0.554	0.559	0.676	2.247	1	0.864	1.862	NA	NA	NA
1833	NA	2.329	3.852	NA	NA	0.991	1.464	0.841	0.803	2.13	0.616	1.219	1.039	0.589	1.491	NA	NA	0.771	0.672	0.785	2.167	1.325	0.937	1.977	NA	NA	NA
1834	NA	1.19	1.663	NA	NA	0.967	1.158	1.14	0.433	1.779	0.379	0.72	0.672	0.393	0.648	NA	NA	0.431	0.408	0.411	0.832	0.425	0.278	0.576	NA	NA	NA
1835	NA	1.061	1.87	NA	NA	1.124	1.188	0.48	0.596	1.37	0.569	0.974	0.77	0.465	0.828	NA	NA	0.36	0.568	0.593	1.351	0.795	0.724	1.108	NA	NA	NA
1836	NA	1.124	1.766	NA	NA	0.889	0.985	0.73	0.514	1.211	0.459	0.813	0.59	0.36	0.777	NA	NA	0.393	0.41	0.372	1.747	0.824	0.657	1.023	NA	NA	NA
1837	NA	1.108	1.443	NA	NA	0.803	1.125	0.613	0.6	1.201	0.456	0.751	0.688	0.471	1.106	NA	NA	0.483	0.366	0.379	2.088	0.933	0.817	1.402	NA	NA	NA
1838	NA	1.224	2.141	NA	NA	1.379	1.826	0.771	0.848	1.4	0.606	0.962	1.031	0.753	1.08	NA	NA	0.257	0.328	0.352	1.625	0.951	1.033	1.324	NA	NA	NA
1839	NA	1.553	2.88	NA	NA	1.485	1.819	1.221	0.967	1.288	0.643	0.862	1.084	0.7	1.193	NA	0.339	0.351	0.392	0.486	1.664	0.917	0.856	1.645	NA	NA	NA
1840	NA	1.341	2.578	NA	NA	1.123	1.614	1.142	0.835	1.152	0.734	0.946	0.568	0.598	0.839	NA	0.293	0.407	0.423	0.392	1.318	0.687	0.68	1.274	NA	NA	NA
1841	NA	0.511	1.162	NA	NA	0.639	0.692	1.149	0.214	0.602	0.418	0.348	0.063	0.152	0.247	NA	0.374	0.094	0.263	0.246	0.444	0.13	0.108	0.229	NA	NA	NA
1842	NA	0.698	1.593	NA	NA	0.829	1.114	0.242	0.489	0.865	0.423	0.659	0.067	0.432	0.667	NA	0.249	0.302	0.48	0.364	1.848	0.526	0.492	0.59	NA	NA	NA
1843	NA	0.628	1.962	NA	NA	0.932	0.87	0.561	0.367	0.902	0.406	0.778	0.427	0.238	0.291	NA	0.07	0.268	0.373	0.402	0.877	0.317	0.241	0.322	NA	NA	NA
1844	NA	0.909	1.848	NA	NA	1.149	1.27	0.434	0.707	1.19	0.616	1.043	0.75	0.505	0.72	NA	0.232	0.519	0.43	0.367	1.468	0.722	0.677	1.114	NA	NA	NA
1845	NA	0.248	1.073	NA	NA	0.475	0.534	0.786	0.024	0.415	0.214	0.154	0.126	0.016	0.062	NA	0.26	0.049	0.023	0.062	0.166	0	0	0	NA	NA	NA
1846	NA	0.908	1.896	NA	NA	0.997	1.169	0.75	0.671	1.042	0.604	0.877	0.819	0.527	0.671	NA	0.339	0.354	0.427	0.588	1.059	0.575	0.565	1.03	NA	NA	NA
