# Graybill - Helen's Dome - PIPO - ITRDB AZ524
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3363
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3363.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az524-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az524-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az524.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az524.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Graybill - Helen's Dome - PIPO - ITRDB AZ524
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Helen's Dome
#   Location: Arizona
#   Northernmost_Latitude: 32.22
#   Southernmost_Latitude: 32.22
#   Easternmost_Longitude: -110.55
#   Westernmost_Longitude: -110.55
#   Elevation_m: 2535
#--------------------
# Data_Collection
#   Collection_Name: AZ524
#   First_Year: 1690
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HDE011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE073_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE073; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HDE074_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HDE074; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HDE011_raw	HDE012_raw	HDE021_raw	HDE022_raw	HDE031_raw	HDE032_raw	HDE041_raw	HDE042_raw	HDE051_raw	HDE052_raw	HDE061_raw	HDE062_raw	HDE071_raw	HDE072_raw	HDE073_raw	HDE074_raw
1689	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1690	1.89	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1691	1.78	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1692	1.39	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1693	1.34	2.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1694	1.71	2.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1695	2.16	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1696	2.07	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1697	1.52	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1698	1.93	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1699	1.62	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	1.66	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	1.24	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1702	1.42	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	1.8	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	0.53	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	0.19	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1706	0.18	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1707	0.65	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1708	0.18	0.64	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA	NA
1709	0.82	1.11	NA	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA
1710	1.03	1.13	NA	NA	NA	NA	NA	NA	2.19	NA	NA	NA	NA	NA	NA	NA
1711	0.87	0.97	NA	NA	NA	NA	NA	NA	1.31	NA	5.2	NA	NA	NA	NA	NA
1712	0.64	0.5	NA	NA	NA	NA	NA	NA	0.69	NA	6.01	NA	NA	NA	NA	NA
1713	1.1	1.09	NA	NA	NA	NA	NA	NA	0.96	NA	5.08	NA	NA	NA	NA	NA
1714	1.37	1.37	NA	NA	NA	NA	NA	NA	1.52	NA	6.78	3.08	NA	NA	NA	NA
1715	0.92	1.34	NA	NA	NA	NA	NA	NA	1.93	NA	3.57	4.87	NA	NA	NA	NA
1716	1.07	1.4	NA	NA	NA	NA	NA	NA	1.54	NA	3.62	1.82	NA	NA	NA	NA
1717	1.59	2.11	NA	NA	NA	NA	NA	NA	2.07	NA	4.05	2.45	NA	NA	NA	NA
1718	1.73	2.44	NA	NA	NA	NA	NA	NA	2.94	NA	5.88	2.64	NA	NA	NA	NA
1719	1.15	2.24	NA	NA	NA	NA	NA	NA	2.14	NA	5.26	3.5	NA	NA	NA	NA
1720	1.76	3.3	NA	NA	NA	NA	NA	NA	2.97	NA	6.47	2.65	NA	NA	NA	NA
1721	1.02	1.79	NA	NA	NA	NA	NA	NA	2.2	NA	4.39	3.76	NA	NA	NA	NA
1722	1.11	1.48	NA	NA	NA	NA	NA	NA	1.63	NA	3.46	2.97	NA	NA	NA	NA
1723	1.89	1.73	NA	NA	NA	NA	NA	NA	2.32	2.25	3.51	1.97	NA	NA	NA	NA
1724	1.19	0.67	NA	NA	NA	NA	NA	NA	1.54	1.56	3.97	3.16	NA	NA	NA	NA
1725	0.76	0.76	NA	NA	NA	NA	NA	NA	0	0.18	2.95	4.45	NA	NA	NA	NA
1726	0.73	0.9	NA	NA	NA	NA	NA	NA	0.99	0.66	5.68	2.54	NA	NA	NA	NA
1727	0.5	0.53	NA	NA	NA	NA	NA	NA	0.84	1.01	1.72	1.49	NA	NA	NA	NA
1728	0.98	1.14	NA	NA	NA	NA	NA	NA	1.4	1.57	3.24	2.79	NA	NA	NA	NA
1729	0.82	1.25	NA	NA	NA	NA	NA	NA	1.44	1.33	3.58	2.54	NA	NA	NA	NA
1730	0.99	1.14	NA	NA	NA	NA	NA	NA	1.55	1.79	2.69	2.24	NA	NA	NA	NA
1731	0.92	1.39	NA	NA	NA	NA	NA	NA	1.61	1.53	1.61	1.9	NA	NA	NA	NA
1732	0.98	2.2	NA	NA	NA	NA	NA	NA	1.6	1.12	2.06	1.79	NA	NA	NA	NA
1733	0.69	1.7	NA	NA	NA	NA	NA	NA	1.26	1	1.55	1.33	NA	NA	NA	NA
1734	1.45	2.27	NA	NA	NA	NA	NA	NA	2	2.13	2.39	3.17	NA	NA	NA	NA
1735	0.72	1.5	NA	NA	NA	NA	NA	NA	1.21	1.91	2.28	1.62	NA	NA	NA	NA
1736	1.18	1.61	NA	NA	NA	NA	NA	NA	2.23	2.83	2.78	3.69	NA	NA	NA	NA
1737	1.26	1.72	NA	NA	NA	NA	NA	NA	1.77	2.29	2.58	2.43	NA	NA	NA	NA
1738	1.07	1.61	NA	NA	NA	NA	NA	NA	1.25	1.38	2.65	1.91	NA	NA	NA	NA
1739	0.96	1.33	NA	NA	NA	NA	NA	NA	0.58	0.85	1.5	1.41	NA	NA	NA	NA
1740	1.09	1.57	NA	NA	NA	NA	NA	NA	0.88	0.67	1.51	1.2	NA	NA	NA	NA
1741	1.44	1.77	NA	NA	NA	NA	NA	NA	1.47	1.4	3.1	2.32	NA	NA	NA	NA
1742	1.15	1.21	NA	NA	NA	NA	NA	NA	1.53	1.63	1.9	1.97	NA	NA	NA	NA
1743	0.69	1.22	NA	NA	NA	NA	NA	NA	1.91	2.18	2.46	2.43	NA	NA	NA	NA
1744	0.72	1.08	NA	NA	NA	NA	NA	NA	1.69	1.99	1.93	1.73	NA	NA	NA	NA
1745	1.25	1.12	NA	NA	NA	NA	NA	NA	2	2.26	2.54	2.67	NA	NA	NA	NA
