# Peterson - Mount Rainier Medium - TSME - ITRDB WA102
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4172
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4172.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa102-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa102-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa102.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa102.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Peterson - Mount Rainier Medium - TSME - ITRDB WA102
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mount Rainier Medium
#   Location: Washington
#   Northernmost_Latitude: 46.83
#   Southernmost_Latitude: 46.83
#   Easternmost_Longitude: -121.75
#   Westernmost_Longitude: -121.75
#   Elevation_m: 1645
#--------------------
# Data_Collection
#   Collection_Name: WA102
#   First_Year: 1719
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HMMR01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMR02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMR02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMR06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMR06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMR07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMR07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMR09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMR09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMR11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMR11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMR12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMR12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMR14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMR14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMR15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMR15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMR16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMR16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMR17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMR17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMR18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMR18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMR19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMR19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HMMR01A_raw	HMMR02B_raw	HMMR06A_raw	HMMR07A_raw	HMMR09B_raw	HMMR11A_raw	HMMR12B_raw	HMMR14B_raw	HMMR15A_raw	HMMR16A_raw	HMMR17A_raw	HMMR18A_raw	HMMR19A_raw
1719	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1720	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1721	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1722	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1723	NA	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1724	NA	NA	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1726	NA	NA	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727	NA	NA	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	NA	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	NA	NA	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1738	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1740	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1748	NA	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	NA	NA	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	NA	NA	1.26	NA	NA	NA	NA	NA	NA	NA	NA	1.64	NA
1751	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	1.62	NA
1752	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	1.52	NA
1753	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	NA	1.41	NA
1754	NA	NA	1.02	NA	NA	NA	NA	NA	NA	NA	NA	1.25	NA
1755	NA	NA	1.14	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA
1756	NA	NA	1.35	NA	NA	NA	NA	NA	NA	NA	NA	2.07	NA
1757	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	1.31	NA
1758	NA	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	1.68	NA
1759	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA
1760	NA	NA	0.87	NA	NA	NA	NA	NA	NA	NA	1.11	1.05	NA
1761	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	1.08	0.78	NA
1762	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	0.99	0.62	NA
1763	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	1.1	0.73	NA
1764	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	1.45	0.97	NA
1765	NA	NA	1.01	NA	NA	NA	NA	NA	NA	NA	1.34	1.17	NA
1766	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	1.37	1.18	NA
1767	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	1.77	1.51	NA
1768	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	1.62	0.73	NA
1769	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	1.51	0.07	NA
1770	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	1.57	0.27	NA
1771	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	1.65	0.62	NA
1772	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	1.33	1.29	NA
1773	NA	NA	1.01	NA	NA	NA	NA	NA	NA	NA	1.41	1.24	NA
1774	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	1.42	1.3	NA
1775	NA	NA	0.73	0.54	NA	NA	NA	NA	NA	NA	1.18	1.2	NA
1776	NA	NA	0.75	0.56	NA	NA	NA	NA	NA	NA	1.76	2.36	NA
1777	NA	NA	0.83	0.37	NA	NA	NA	NA	NA	NA	1.51	1.69	NA
1778	NA	NA	0.81	0.56	NA	NA	NA	NA	NA	NA	1.45	1.47	NA
1779	NA	NA	0.49	0.66	NA	NA	NA	NA	NA	NA	1.23	1.31	NA
1780	NA	NA	0.61	0.68	NA	NA	NA	NA	NA	NA	1.43	1.61	NA
1781	NA	NA	0.69	0.85	NA	NA	NA	NA	NA	NA	1.31	1.35	NA
1782	NA	NA	0.59	1.11	NA	NA	NA	NA	NA	NA	1.47	1.43	NA
1783	NA	NA	0.66	0.85	NA	NA	NA	NA	NA	NA	1.84	1.49	NA
1784	NA	NA	0.61	0.79	NA	NA	NA	NA	NA	NA	1.6	1.16	NA
1785	NA	NA	0.68	0.87	NA	NA	NA	NA	NA	NA	1.48	0.95	NA
