# Stahle - Keystone Lake - QUST - ITRDB OK007
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4874
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4874.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ok007e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ok007e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ok007e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ok007e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Stahle - Keystone Lake - QUST - ITRDB OK007
#--------------------
# Investigators
#   Investigators: Stahle, D.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Keystone Lake
#   Location: Oklahoma
#   Northernmost_Latitude: 36.2
#   Southernmost_Latitude: 36.2
#   Easternmost_Longitude: -96.22
#   Westernmost_Longitude: -96.22
#   Elevation_m: 275
#--------------------
# Data_Collection
#   Collection_Name: OK007
#   First_Year: 1611
#   Last_Year: 1982
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus stellata Wangenh.
#   Common_Name: post oak
#   Tree_Species_Code: QUST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KEY81AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY81AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY81BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY81BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY81CEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY81CEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY82AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY82AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY82BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY82BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY83AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY83AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY83BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY83BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY84AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY84AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY84BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY84BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY85AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY85AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY85BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY85BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY86AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY86AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY86BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY86BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY87AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY87AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY87BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY87BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY88AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY88AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY88BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY88BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY89AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY89AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY89BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY89BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY90AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY90AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY90BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY90BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY91AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY91AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY91BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY91BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY92AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY92AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY92BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY92BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY93AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY93AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY93BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY93BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY94AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY94AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY94BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY94BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY95AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY95AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY95BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY95BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY96AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY96AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY96BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY96BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY97BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY97BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY98AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY98AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY98BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY98BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY99AEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY99AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KEY99BEW_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: KEY99BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KEY81AEW_raw	KEY81BEW_raw	KEY81CEW_raw	KEY82AEW_raw	KEY82BEW_raw	KEY83AEW_raw	KEY83BEW_raw	KEY84AEW_raw	KEY84BEW_raw	KEY85AEW_raw	KEY85BEW_raw	KEY86AEW_raw	KEY86BEW_raw	KEY87AEW_raw	KEY87BEW_raw	KEY88AEW_raw	KEY88BEW_raw	KEY89AEW_raw	KEY89BEW_raw	KEY90AEW_raw	KEY90BEW_raw	KEY91AEW_raw	KEY91BEW_raw	KEY92AEW_raw	KEY92BEW_raw	KEY93AEW_raw	KEY93BEW_raw	KEY94AEW_raw	KEY94BEW_raw	KEY95AEW_raw	KEY95BEW_raw	KEY96AEW_raw	KEY96BEW_raw	KEY97BEW_raw	KEY98AEW_raw	KEY98BEW_raw	KEY99AEW_raw	KEY99BEW_raw
1760	NA	0.412	0.538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1761	NA	0.309	0.465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1762	NA	0.319	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1763	0.453	0.454	0.534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1764	0.242	0.236	0.309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1765	0.428	0.268	0.381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1766	0.382	0.322	0.345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1767	0.329	0.276	0.348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1768	0.379	0.376	0.388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1769	0.283	0.228	0.205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1770	0.303	0.201	0.396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	0.235	0.28	0.326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	0.493	0.252	0.348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	0.298	0.297	0.208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	0.274	0.306	0.288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	0.328	0.369	0.279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	0.376	0.297	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	0.122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	0.467	0.423	0.383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.245	0.155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	0.428	0.401	0.503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.292	0.243	0.354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	0.888	0.951	0.817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.575	0.225	0.619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	0.33	0.265	0.296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.237	0.088	0.305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1781	0.262	0.34	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.233	0.183	0.325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	0.404	0.329	0.329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.253	0.186	0.352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	0.465	0.339	0.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.186	0.296	0.208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	0.524	0.35	0.293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.255	0.215	0.241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	0.42	0.23	0.338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.154	0.153	0.211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	0.274	0.233	0.308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.195	0.164	0.225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	0.253	0.266	0.245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.178	0.129	0.054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	0.291	0.25	0.267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.186	0.136	0.201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	0.313	0.257	0.368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.154	0.161	0.179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	0.419	0.247	0.357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.229	0.124	0.219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1791	0.302	0.219	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.159	0.168	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1792	0.32	0.252	0.279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.168	0.177	0.234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1793	0.282	0.164	0.249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.291	0.164	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	0.238	0.186	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.243	0.181	0.178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1795	0.337	0.196	0.329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.196	0.162	0.116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1796	0.342	0.281	0.245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.201	0.15	0.231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1797	0.413	0.358	0.286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.295	0.157	0.163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	0.305	0.343	0.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.203	0.18	0.142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	0.5	0.444	0.406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.274	0.135	0.237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	0.461	0.357	0.385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.201	0.156	0.156	0.247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	0.356	0.23	0.388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.179	0.173	0.177	0.166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	0.378	0.264	0.301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.205	0.25	0.199	0.297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	0.321	0.355	0.409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.319	0.18	0.329	0.167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	0.347	0.308	0.357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.139	0.156	0.199	0.284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
