# Young - Thomas Divide Trail - CADN - ITRDB NC015
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5398
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5398.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc015-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc015-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc015.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc015.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Young - Thomas Divide Trail - CADN - ITRDB NC015
#--------------------
# Investigators
#   Investigators: Young, J.; Keeland, R.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Thomas Divide Trail
#   Location: North Carolina
#   Northernmost_Latitude: 35.58
#   Southernmost_Latitude: 35.58
#   Easternmost_Longitude: -83.38
#   Westernmost_Longitude: -83.38
#   Elevation_m: 427
#--------------------
# Data_Collection
#   Collection_Name: NC015
#   First_Year: 1780
#   Last_Year: 1939
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Castanea dentata (Marsh.) Borkh.
#   Common_Name: American Chestnut
#   Tree_Species_Code: CADN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TDT01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT03C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT03C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT04C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT04C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TDT09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TDT09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TDT01A_raw	TDT02A_raw	TDT02B_raw	TDT03A_raw	TDT03B_raw	TDT03C_raw	TDT04B_raw	TDT04C_raw	TDT05A_raw	TDT05B_raw	TDT06A_raw	TDT06B_raw	TDT07A_raw	TDT07B_raw	TDT08A_raw	TDT08B_raw	TDT09A_raw	TDT09B_raw
1780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.219	1.45	NA	NA
1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.562	0.802	NA	NA
1782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	1.194	NA	NA
1783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.828	0.763	NA	NA
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.42	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.738	0.694	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.776	0.717	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.724	0.608	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.317	0.238	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.385	0.254	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.479	0.399	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.529	0.397	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.375	0.443	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.587	0.466	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.747	0.566	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.718	0.518	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.685	0.368	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.619	0.31	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.578	0.39	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.534	0.363	NA	NA
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.671	0.52	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.798	0.397	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.913	0.678	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.174	0.704	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.068	0.964	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.226	0.824	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	1.159	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	1.797	NA	NA	NA	NA	NA	NA	1.525	1.02	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	2.342	NA	NA	NA	NA	NA	NA	1.234	0.746	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	0.923	NA	NA	NA	NA	NA	NA	0.822	0.698	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	1.83	NA	NA	NA	NA	NA	NA	1.319	0.985	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	1.868	NA	NA	NA	NA	NA	NA	1.306	0.958	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	1.982	NA	NA	NA	NA	NA	NA	1.333	0.9	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	1.258	NA	NA	NA	NA	NA	NA	1.194	0.973	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	2.057	NA	NA	NA	NA	NA	NA	1.268	0.993	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	1.161	NA	NA	NA	NA	NA	NA	0.697	0.457	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	2.291	NA	NA	NA	NA	NA	NA	0.764	0.392	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	2.041	NA	NA	NA	NA	NA	NA	0.926	0.484	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	2.604	NA	NA	NA	NA	NA	NA	1.142	0.616	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	1.49	NA	NA	NA	NA	NA	NA	0.928	0.653	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	1.59	NA	NA	NA	NA	NA	NA	0.794	0.632	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	2.433	NA	3.79	NA	NA	NA	NA	1.075	0.9	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	2.842	3.529	3.828	NA	NA	NA	NA	1.382	1.02	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	2.453	3.971	3.57	NA	NA	NA	NA	1.425	1.167	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	2.707	3.693	4.597	NA	NA	NA	NA	1.452	1.066	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	2.627	3.859	4.337	NA	NA	NA	NA	1.677	1.194	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	2.601	4.201	4.181	NA	NA	NA	NA	1.842	1.472	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	2.538	3.873	4.517	NA	NA	NA	NA	1.921	1.935	2.282	NA
1828	NA	NA	NA	NA	NA	NA	NA	1.846	3.989	4.171	NA	NA	NA	NA	1.612	1.582	1.788	1.399
1829	NA	NA	NA	NA	NA	NA	NA	2.328	3.695	4.234	NA	NA	NA	NA	1.714	1.845	1.901	1.817
1830	NA	NA	NA	NA	NA	NA	NA	2.152	3.099	3.751	NA	NA	NA	NA	1.424	1.49	1.564	1.342
1831	NA	NA	NA	NA	NA	NA	NA	2.14	3.367	2.999	NA	NA	NA	NA	1.137	0.82	1.181	1.077
1832	NA	NA	NA	NA	NA	NA	NA	2.982	3.271	2.844	NA	NA	NA	NA	1.126	1.315	1.534	1.368
1833	NA	NA	NA	NA	NA	NA	NA	3.105	3.26	3.512	NA	NA	NA	NA	1.562	1.272	2.187	1.778
1834	NA	NA	NA	NA	NA	NA	NA	2.79	2.832	3.511	NA	NA	NA	NA	1.141	1.001	2.409	1.852
1835	NA	NA	NA	NA	NA	NA	NA	2.494	2.409	2.35	NA	NA	NA	NA	0.984	1.026	2.131	1.987
