# Hedrick - Price Mountain - PIPU - ITRDB VA042
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33754
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33754.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va042-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; va042-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va042.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/va042.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-26
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-26
#--------------------
# Title
#   Study_Name: Hedrick - Price Mountain - PIPU - ITRDB VA042
#--------------------
# Investigators
#   Investigators: Hedrick, N.G.; Copenheaver, C.A.(https://orcid.org/0000-0003-1778-3593)
#--------------------
# Description_Notes_and_Keywords
#   Description: Table Mountain pine included in this data set were impacted by a timber harvest in the late 1960s, and an ice storm in 1994. NOAA Template Raw Measurements file added 2021-08-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture Forest Service
#   Grant: NIFA MSP 2018-38413-28144
#--------------------
# Site_Information
#   Site_Name: Price Mountain 2
#   Location: Virginia
#   Northernmost_Latitude: 37.187222
#   Southernmost_Latitude: 37.187222
#   Easternmost_Longitude: -80.483056
#   Westernmost_Longitude: -80.483056
#   Elevation_m: 675
#--------------------
# Data_Collection
#   Collection_Name: VA042
#   First_Year: 1921
#   Last_Year: 2020
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus pungens Lamb.
#   Common_Name: Table Mountain pine
#   Tree_Species_Code: PIPU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FBTM11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FBTM09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FBTM09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FBTM11B_raw	FBTM02B_raw	FBTM17A_raw	FBTM10A_raw	FBTM23A_raw	FBTM20A_raw	FBTM01A_raw	FBTM14A_raw	FBTM15B_raw	FBTM19A_raw	FBTM18B_raw	FBTM08A_raw	FBTM04A_raw	FBTM03B_raw	FBTM05B_raw	FBTM22B_raw	FBTM12B_raw	FBTM13B_raw	FBTM07B_raw	FBTM09B_raw
1921	NA	NA	NA	NA	NA	NA	NA	3.956	NA	NA	6.416	NA	2.668	NA	NA	3.058	NA	NA	NA	NA
1922	NA	NA	NA	NA	NA	NA	NA	2.794	NA	NA	5.616	NA	1.802	NA	NA	2.714	NA	NA	1.902	NA
1923	NA	NA	NA	NA	NA	NA	NA	2.806	NA	NA	4.67	NA	1.552	NA	NA	2.616	NA	NA	1.62	NA
1924	NA	NA	NA	NA	NA	NA	NA	1.772	NA	NA	4.904	NA	2.098	4.154	NA	2.566	1.424	0.426	1.772	NA
1925	NA	4.188	NA	NA	NA	NA	NA	1.376	NA	2.588	3.164	NA	0.846	3.288	NA	0.074	0.526	0.84	1.32	2.826
1926	NA	3.236	NA	NA	NA	NA	NA	1.81	NA	2.314	4.012	NA	1.044	3.588	NA	0.884	1.13	0.88	2.26	3.156
1927	NA	3.294	NA	NA	NA	NA	NA	1.866	NA	2.856	4.548	NA	1.916	3.632	NA	1.434	1.88	1.186	2.384	3.566
1928	NA	2.218	NA	4.474	NA	NA	NA	2.174	NA	2.524	3.532	NA	1.642	4.092	NA	2.152	2.116	1.906	2.456	3.446
1929	NA	2.528	NA	4.29	NA	NA	NA	2.694	NA	2.66	3.114	NA	2.96	4.29	4.572	2.088	2.226	1.966	4.366	3.986
1930	NA	1.78	NA	1.63	NA	NA	NA	1.714	NA	1.538	1.624	NA	1.682	2.654	1.622	0.88	1.372	1.38	1.262	1.836
1931	NA	1.894	NA	3.216	NA	NA	NA	2.944	NA	2.684	3.226	2.408	3.78	4.218	2.666	1.778	2.116	1.804	2.59	3.11
1932	NA	2.496	2.206	1.9	NA	NA	NA	2.804	NA	2.478	3.022	2.244	3.966	3.71	2.792	2.004	1.936	1.84	3.538	2.078
1933	NA	4.514	2.246	3.06	NA	1.312	NA	3.116	NA	2.852	4.044	1.882	4.482	4.434	3.42	2.19	2.588	2.13	3.048	1.936
1934	1.68	4.616	1.462	1.998	NA	1.092	NA	2.964	NA	1.896	2.578	1.412	3.614	2.86	2.542	1.308	2.5	1.756	1.606	1.198
1935	2.288	4.876	2.202	2.658	1.336	1.036	NA	3.764	NA	2.724	3.884	1.72	4.64	4.262	2.766	1.97	3.094	2.088	2.994	2.224
1936	1.474	3.752	1.89	1.928	1.17	0.63	NA	2.03	NA	2.052	2.364	1.206	3.002	2.8	1.636	1.588	2.132	1.244	2.148	1.974
1937	2.278	3.468	2.6	2.176	1.83	1.028	NA	1.91	NA	2.766	2.556	1.448	3.41	3.042	1.964	1.838	2.408	2.142	2.112	3.186
1938	2.556	4.556	2.592	2.472	2.02	1.068	NA	2.672	NA	3.32	2.894	2.444	3.346	3.544	1.458	2.22	2.318	2.258	2.4	2.708
1939	1.832	2.522	1.57	1.538	1.532	0.854	NA	1.752	2.112	2.736	1.79	1.804	2.394	2.858	1.288	1.328	2.066	1.626	2.05	2.4
1940	1.726	2.154	2.178	1.852	1.604	0.946	NA	1.376	2.098	2.356	1.65	2.716	3.446	2.126	1.54	1.288	1.968	2.042	1.812	2.14
1941	1.694	1.924	1.376	1.472	1.11	1.052	NA	1.008	1.842	1.794	0.97	1.694	2.532	1.732	1.11	1.306	1.678	1.51	1.196	1.852
1942	2.132	2.318	1.69	1.75	1.218	1.296	NA	1.738	4.102	2.306	1.186	2.058	2.82	2.278	1.164	1.244	2.012	1.752	1.004	1.058
1943	2.31	2.346	1.4	1.096	1.17	0.986	2.322	2.184	2.154	1.832	0.804	1.872	2.294	2.484	1.36	0.734	1.714	1.79	1.542	1.846
1944	1.48	1.872	0.922	0.838	0.886	0.678	2.592	0.952	1.198	1.188	0.484	1.378	1.588	1.988	1.278	0.478	1.24	1.036	1.218	0.898
1945	2.464	3.244	0.926	0.784	1.496	1.03	2.37	1.946	1.512	1.992	0.594	1.944	2.162	3.38	1.874	0.724	1.314	1.686	1.948	1.72
1946	2.378	2.478	1.07	1.686	1.976	0.99	1.81	1.782	2.092	2.122	1.096	1.822	2.348	2.69	2.126	0.982	1.238	1.616	2.14	1.868
1947	2.466	2.644	1.566	2.056	2.074	1.22	1.81	1.964	2.518	2.292	0.786	2.222	2.738	2.672	2.286	1.454	1.568	1.58	1.6	1.822
1948	3.31	2.266	2.6	2.87	2.324	1.132	1.692	2.312	3.112	3.028	1.838	2.726	2.726	3.02	2.206	1.398	2.172	2.076	1.856	1.7
1949	3.142	1.598	2.206	2.764	3.12	0.928	1.832	1.54	2.882	2.27	1.466	2.814	2.564	3.416	1.828	1.146	3.864	1.956	1.566	1.016
1950	2.502	1.514	1.808	2.336	1.994	0.81	1.272	1.246	2.64	1.806	1.37	2.756	2.392	2.72	1.656	0.844	1.548	1.492	1.5	1.174
1951	1.828	2.118	1.182	1.058	0.938	0.542	1.686	0.784	1.79	0.988	0.994	1.648	1.198	2.162	1.312	0.592	0.766	0.966	0.912	0.766
1952	0.622	2.302	1.044	0.348	0.644	0.436	0.782	0.302	1.292	0.64	0.276	1.568	1.116	1.516	1.178	0.396	0.462	0.706	0.808	0.53
1953	1.218	1.832	1.328	0.798	0.562	0.452	0.85	0.616	1.678	1.012	0.44	1.478	1.144	1.714	1.396	0.528	0.396	0.428	1.094	0.974
1954	1.276	1.628	0.976	0.768	0.484	0.51	1.174	0.502	1.388	1.444	0.264	1.182	0.6	1.676	0.714	0.238	0.538	0.676	0.604	0.846
1955	1.256	2.476	1.188	0.492	0.436	0.602	1.378	0.362	1.026	1.416	0.686	0.892	0.85	1.39	0.908	0.074	0.544	0.55	0.508	0.772
1956	1.204	2.268	1.312	0.574	0.466	0.734	0.802	0.46	1.676	1.702	0.706	1.124	0.77	1.3	0.83	0.234	0.834	0.698	0.52	0.592
1957	1.004	1.63	1.234	0.718	0.564	0.874	0.648	1.436	1.354	2.004	0.62	1.07	0.8	1.39	0.734	0.254	0.862	0.672	0.698	0.694
1958	1.65	1.784	1.084	0.996	0.462	1.014	1.262	1.434	0.946	1.658	0.788	1.012	1.438	1.39	0.484	0.316	1.05	0.794	0.466	0.502
1959	1.23	2.18	0.752	0.59	0.46	0.938	0.92	1.16	0.42	1.172	0.686	1.26	1.226	1.19	0.312	0.082	0.712	0.744	0.476	0.562
1960	0.368	1.226	0.448	0	0	0.856	0.638	0.528	0.5	0.884	0.528	1	0.57	0.356	0.154	0.088	0.602	0.244	0.002	0.438
1961	1.154	1.196	0.908	0.214	0	0.83	0.808	0.864	0.848	1.254	0.8	1.27	1.134	0.632	0.248	0.114	0.972	0.34	0.33	0.336
1962	1.234	0.994	1.268	0.43	0.094	1.284	0.828	1.384	0.63	1.342	0.56	1.044	1.488	1.128	0.286	0.176	0.774	0.954	0.356	0.512
1963	0.426	0.8	1.018	0	0.274	1.44	1.046	1.406	0.712	1.166	0.694	1.174	1.054	0.238	0.262	0.25	0.1	0.426	0.462	0.33
1964	0.318	0.796	1.314	0.696	0.372	1.166	0.844	1.056	0.672	0.744	0.502	1.136	1.044	0	0.328	0.192	0.102	0.596	0.214	0.232
1965	1.292	0.974	1.674	0.334	0.198	1.888	1.754	0.848	0.578	1.08	0.97	1.652	1.972	0.332	0.44	0.352	0.362	0.7	0.358	0.304
1966	0.866	1.13	1.528	0.39	0.332	1.132	1.07	0.944	0.654	1.076	0.276	1.172	1.158	0	0.254	0.232	0.198	1.456	0.23	0.214
