# Larson - Larson - QUMA - ITRDB WI040
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33941
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33941.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi040-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi040-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi040.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi040.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Larson - QUMA - ITRDB WI040
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Larson
#   Location: Wisconsin
#   Northernmost_Latitude: 43.184
#   Southernmost_Latitude: 43.184
#   Easternmost_Longitude: -89.775
#   Westernmost_Longitude: -89.775
#   Elevation_m: 246
#--------------------
# Data_Collection
#   Collection_Name: WI040
#   First_Year: 1864
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LRS001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LRS001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LRS001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LRS001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LRS002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LRS002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LRS002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LRS002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LRS003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LRS003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LRS003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LRS003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LRS004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LRS004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LRS004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LRS004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LRS001A_raw	LRS001B_raw	LRS002A_raw	LRS002B_raw	LRS003A_raw	LRS003B_raw	LRS004A_raw	LRS004B_raw
1864	NA	NA	NA	1.309	NA	NA	NA	NA
1865	NA	NA	NA	1.033	NA	NA	NA	NA
1866	NA	NA	NA	1.006	NA	NA	NA	NA
1867	NA	NA	NA	1.196	NA	NA	NA	NA
1868	NA	NA	NA	0.699	NA	NA	0.596	NA
1869	NA	NA	NA	1.079	NA	NA	0.823	NA
1870	NA	NA	NA	0.752	NA	NA	1.066	NA
1871	NA	NA	NA	1.09	NA	NA	2.243	NA
1872	NA	NA	NA	1.27	NA	NA	2.053	NA
1873	NA	NA	NA	1.471	NA	NA	2.254	NA
1874	NA	NA	NA	1.502	NA	NA	2.72	NA
1875	NA	NA	NA	1.26	NA	NA	2.318	NA
1876	NA	NA	NA	1.376	NA	NA	2.624	1.672
1877	NA	NA	NA	1.122	NA	NA	1.535	1.368
1878	NA	NA	NA	0.857	NA	NA	1.217	0.731
1879	NA	NA	NA	1.471	NA	NA	1.588	0.79
1880	NA	NA	NA	1.429	NA	NA	1.153	0.757
1881	NA	NA	NA	1.545	NA	NA	1.027	0.765
1882	NA	NA	NA	1.651	NA	NA	0.635	0.494
1883	NA	NA	NA	0.624	NA	NA	0.402	0.331
1884	NA	NA	NA	0.794	NA	NA	0.381	0.284
1885	NA	NA	NA	0.476	NA	NA	0.402	0.355
1886	NA	NA	NA	0.519	NA	NA	0.36	0.186
1887	NA	NA	NA	0.646	NA	NA	0.275	0.257
1888	NA	NA	NA	1.122	NA	NA	0.381	0.281
1889	NA	NA	NA	1.005	NA	NA	0.804	0.412
1890	NA	NA	NA	1.492	NA	NA	0.858	0.523
1891	NA	NA	NA	2.222	NA	NA	3.174	1.406
1892	NA	NA	NA	1.429	NA	NA	2.19	1.503
1893	NA	NA	NA	1.503	NA	NA	2.741	2.117
1894	NA	NA	NA	1.429	NA	NA	1.778	1.926
1895	NA	NA	NA	0.656	NA	NA	0.815	1.228
1896	NA	NA	NA	1.397	NA	NA	0.889	1.672
1897	NA	NA	NA	1.609	NA	NA	1.069	1.418
1898	NA	NA	NA	1.65	NA	NA	1.63	1.566
1899	NA	NA	NA	0.857	NA	NA	0.91	1.249
1900	NA	NA	NA	0.635	NA	NA	0.815	1.291
1901	NA	NA	NA	0.783	NA	NA	1.566	2.032
1902	NA	NA	NA	1.132	NA	NA	1.566	1.079
1903	NA	NA	NA	0.984	NA	NA	2.117	2.434
1904	NA	NA	NA	0.953	NA	NA	2.127	2.202
1905	NA	NA	NA	1.005	NA	NA	1.662	1.905
1906	NA	NA	NA	1.059	NA	NA	1.672	1.99
1907	NA	NA	NA	1.375	NA	NA	2.032	2.413
1908	NA	NA	NA	0.984	NA	NA	1.598	1.757
1909	NA	NA	NA	0.942	NA	NA	1.778	1.82
1910	NA	NA	NA	0.91	NA	NA	1.577	1.694
1911	NA	NA	NA	0.783	NA	NA	1.777	1.27
1912	NA	NA	NA	2.053	NA	NA	2.498	2.625
1913	NA	NA	NA	1.683	NA	NA	2.911	2.434
1914	NA	NA	NA	0.836	NA	NA	1.545	1.101
1915	NA	NA	NA	0.985	NA	NA	2.032	1.566
1916	NA	NA	NA	1.524	NA	NA	2.339	2.138
1917	NA	NA	NA	1.461	NA	NA	1.694	1.545
1918	NA	NA	NA	1.047	NA	NA	1.745	1.376
1919	NA	NA	NA	0.975	NA	NA	1.398	1.397
1920	NA	NA	NA	1.502	NA	NA	1.608	1.714
1921	NA	NA	6.646	1.27	NA	NA	1.651	1.207
1922	NA	NA	5.101	1.323	NA	NA	1.757	1.207
1923	NA	NA	3.069	1.048	NA	NA	1.481	1.037
1924	NA	NA	3.958	1.418	NA	NA	1.376	1.058
1925	NA	NA	2.889	0.931	NA	NA	1.429	1.059
1926	NA	NA	1.958	0.921	NA	NA	1.027	0.931
1927	NA	NA	1.545	0.889	NA	NA	1.175	1.058
1928	NA	NA	1.821	0.953	NA	NA	1.228	1.185
1929	NA	NA	1.502	1.1	NA	NA	1.44	0.995
1930	NA	NA	1.81	1.154	NA	NA	1.111	0.656
1931	NA	NA	1.587	0.867	NA	NA	0.836	0.784
1932	NA	NA	1.26	0.826	NA	NA	0.836	0.741
1933	NA	NA	1.418	0.878	NA	NA	0.571	0.698
1934	NA	NA	1.291	0.72	NA	NA	0.593	0.677
1935	3.186	NA	1.566	1.005	NA	NA	0.857	0.677
1936	2.318	NA	1.28	0.751	NA	NA	0.741	0.656
1937	3.768	NA	1.598	1.133	NA	NA	1.365	1.037
1938	4.254	NA	1.344	0.899	NA	NA	1.641	1.037
1939	2.127	NA	1.228	0.772	NA	NA	0.953	0.868
1940	2.191	NA	1.365	0.974	NA	NA	1.206	0.91
1941	3.376	NA	1.44	0.899	NA	NA	1.365	1.079
1942	4.868	NA	2.338	1.079	NA	NA	1.619	1.185
1943	4.583	4.561	2.085	1.005	NA	NA	1.175	1.185
1944	4.35	5.609	1.926	1.355	NA	NA	1.09	1.397
1945	5.673	7.451	1.757	1.428	NA	NA	1.376	1.058
1946	2.857	3.598	1.344	1.143	NA	NA	1.175	1.016
1947	4.646	5.631	1.884	1.524	NA	NA	1.576	1.08
1948	3.884	4.985	1.365	1.027	NA	NA	1.291	0.91
1949	4.075	5.345	1.873	1.312	NA	NA	2.106	1.629
1950	4.583	4.762	2.021	1.291	NA	NA	1.905	1.652
1951	4.71	5.091	1.524	1.344	NA	NA	1.937	0.91
1952	5.482	5.038	1.672	1.101	NA	NA	1.81	1.587
1953	3.726	4.095	1.513	1.281	NA	NA	1.778	1.016
1954	4.127	4.667	1.947	1.545	NA	NA	2.191	1.079
1955	4.54	5.249	1.778	1.259	NA	4.551	2.318	1.398
1956	3.831	4.117	1.799	1.461	NA	2.667	1.65	1.079
1957	4.435	5.376	2.021	1.767	NA	3.81	2.467	1.207
1958	3.587	3.757	1.736	1.228	NA	2.625	1.905	1.101
1959	4.096	4.043	1.387	1.217	NA	3.651	1.789	1.206
1960	5.821	6.18	1.725	1.556	NA	3.81	2.159	1.609
1961	5.651	4.794	1.566	1.513	7.185	3.217	1.979	1.397
1962	4.635	4.445	1.248	1.122	6.478	3.249	1.08	1.545
1963	2.72	2.127	0.879	0.677	6.17	2.603	1.429	0.889
1964	4.201	2.805	1.291	1.154	6.54	2.932	1.947	1.376
1965	2.688	1.715	1.101	1.1	4.849	2.434	1.545	1.291
1966	3.725	2.625	1.334	1.27	5.268	2.265	1.989	1.333
1967	5.281	3.799	1.248	1.439	6.987	2.371	1.99	1.418
1968	6.636	4.276	1.366	1.376	7.059	2.868	1.894	1.503
1969	5.503	4.572	1.958	1.492	6.033	2.73	2.064	1.333
1970	3.789	3.323	1.302	1.386	4.253	2.308	1.397	1.185
1971	4.858	3.44	1.513	1.429	4.647	2.265	1.831	1.206
1972	5.069	3.386	1.429	1.397	5.546	2.381	1.852	1.588
1973	4.741	5.927	1.756	1.873	5.334	2.413	2.254	1.715
1974	4.614	4.794	2.064	1.482	5.767	2.201	2.202	1.587
1975	4.995	4.583	2.202	1.694	5.366	2.699	2.307	1.926
1976	2.455	3.079	1.905	1.174	3.958	1.778	1.312	1.143
1977	2.519	3.419	1.873	1.344	5.261	2.148	1.523	1.651
1978	4.477	5.217	2.466	1.884	4.868	2.392	2.827	2.943
1979	4.731	5.641	1.503	1.735	5.461	2.127	2.19	2.371
1980	4.413	4.435	1.418	1.715	5.387	3.027	2.319	2.476
1981	3.799	4.794	0.9	1.45	3.894	1.757	1.609	1.354
1982	4.032	4.731	1.746	2.022	5.778	2.487	2.043	1.99
1983	4.9	4.509	1.693	1.661	4.838	2.498	1.556	1.481
1984	4.509	4.244	1.651	1.937	6.075	2.402	1.746	1.397
