# Kaiser - Swauk Pass N of Ellensburg - PSME - ITRDB WA3
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3670
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3670.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa3-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa3-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa3.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa3.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Kaiser - Swauk Pass N of Ellensburg - PSME - ITRDB WA3
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Swauk Pass  N Of Ellensburg
#   Location: Washington
#   Northernmost_Latitude: 47.37
#   Southernmost_Latitude: 47.37
#   Easternmost_Longitude: -120.3
#   Westernmost_Longitude: -120.3
#   Elevation_m: 1250
#--------------------
# Data_Collection
#   Collection_Name: WA3
#   First_Year: 1788
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SWAU0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAU0160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAU0160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWAUCH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWAUCH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SWAU0010_raw	SWAU0020_raw	SWAU0030_raw	SWAU0040_raw	SWAU0050_raw	SWAU0060_raw	SWAU0070_raw	SWAU0080_raw	SWAU0090_raw	SWAU0100_raw	SWAU0110_raw	SWAU0120_raw	SWAU0130_raw	SWAU0140_raw	SWAU0150_raw	SWAU0160_raw	SWAUCH00_raw
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	0.63
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	0.83
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	0.96
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	0.64
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	0.93
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	0.68
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	0.74
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	0.57
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	0.46
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	0.49
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	0.66
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	0.79
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	0.96
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	0.79
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	0.85
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	0.65
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	0.73
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	0.58
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	0.61
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	0.68
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	0.35
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	0.35
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	0.31
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	0.31
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	0.25
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	0.21
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	0.31
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	0.53
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	0.55
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	0.45
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	0.51
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	0.38
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	0.44
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	0.68
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	0.41
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	0.41
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	0.42
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	0.63
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	0.67
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	0.71
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	0.58
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	0.46
1830	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	0.5	NA	NA	0.78
1831	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	0.41	NA	NA	0.58
1832	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	0.68	NA	NA	0.68
1833	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	NA	0.64	NA	NA	0.7
1834	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA	0.59	NA	NA	0.69
1835	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	0.4	NA	NA	0.59
1836	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA	0.26	NA	NA	0.52
1837	NA	NA	NA	NA	NA	NA	NA	0.57	0.9	NA	NA	NA	NA	0.34	NA	NA	0.6
1838	NA	NA	NA	NA	NA	NA	NA	0.49	1.27	NA	NA	NA	NA	0.53	NA	NA	0.76
1839	NA	NA	NA	NA	NA	NA	NA	0.62	1.1	NA	NA	NA	NA	0.46	NA	NA	0.73
1840	NA	NA	NA	NA	NA	0.85	NA	0.85	1.12	NA	NA	NA	NA	0.54	NA	NA	0.84
1841	NA	NA	NA	NA	NA	0.63	NA	0.36	1.22	NA	NA	NA	NA	0.55	NA	NA	0.69
1842	NA	NA	NA	NA	NA	1.03	NA	0.44	1.54	NA	NA	NA	NA	0.62	NA	NA	0.91
1843	NA	NA	NA	NA	NA	0.59	NA	0.29	1.02	NA	NA	NA	NA	0.41	NA	NA	0.58
1844	NA	NA	NA	NA	NA	0.94	NA	0.55	1.12	NA	NA	NA	NA	0.45	NA	NA	0.77
1845	NA	NA	NA	NA	NA	0.61	NA	0.47	0.99	NA	NA	NA	NA	0.44	NA	NA	0.63
1846	NA	NA	NA	NA	NA	0.3	NA	0.7	1.06	NA	NA	NA	NA	0.44	NA	NA	0.63
