# Cook - Number Three Pond - TSCA - ITRDB ME020
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3008
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3008.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/me020-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; me020-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/me020.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/me020.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cook - Number Three Pond - TSCA - ITRDB ME020
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Number Three Pond
#   Location: Maine
#   Northernmost_Latitude: 45.32
#   Southernmost_Latitude: 45.32
#   Easternmost_Longitude: -68.25
#   Westernmost_Longitude: -68.25
#   Elevation_m: 100
#--------------------
# Data_Collection
#   Collection_Name: ME020
#   First_Year: 1686
#   Last_Year: 1981
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 063041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063172_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063172; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063181_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063181; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 063201_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 063201; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	063041_raw	063071_raw	063072_raw	063081_raw	063082_raw	063091_raw	063092_raw	063101_raw	063102_raw	063111_raw	063112_raw	063121_raw	063131_raw	063132_raw	063141_raw	063171_raw	063172_raw	063181_raw	063201_raw
1686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29	NA	NA	NA	NA	NA
1687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA
1688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	NA	0.88	NA
1689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	1.21	NA	NA	NA	0.6	NA
1690	NA	NA	NA	NA	NA	0.99	NA	NA	1.56	NA	NA	NA	0.9	1.03	NA	NA	NA	0.76	NA
1691	NA	NA	NA	NA	1.03	0.98	NA	NA	1.29	NA	NA	NA	0.76	0.65	NA	NA	NA	0.79	NA
1692	NA	NA	NA	NA	0.85	0.57	NA	0.58	0.81	NA	NA	NA	0.76	0.82	NA	NA	NA	0.66	NA
1693	NA	NA	NA	NA	0.77	0.7	NA	1.11	0.94	NA	NA	NA	0.84	0.8	NA	NA	NA	0.86	NA
1694	NA	NA	NA	NA	1.15	0.72	NA	0.9	1.02	NA	NA	NA	0.72	0.59	NA	NA	NA	0.72	NA
1695	NA	NA	NA	1.21	1.2	0.91	NA	1.04	1.12	NA	NA	NA	1.02	0.8	NA	NA	NA	0.6	1.1
1696	NA	NA	NA	0.63	0.95	0.7	NA	0.84	0.92	NA	NA	NA	0.47	0.74	NA	NA	NA	0.24	0.52
1697	NA	NA	NA	0.89	0.91	0.52	NA	0.72	0.7	NA	NA	NA	0.47	0.62	NA	NA	NA	0.25	0.54
1698	NA	NA	NA	0.73	0.99	0.46	NA	0.71	0.92	NA	NA	NA	0.55	0.43	NA	NA	NA	0.33	0.56
1699	NA	NA	NA	0.49	1.02	0.29	NA	0.6	0.88	NA	NA	NA	0.48	0.32	NA	NA	NA	0.19	0.42
1700	NA	NA	NA	0.29	0.69	0.19	NA	0.47	0.57	NA	NA	NA	0.42	0.22	NA	NA	NA	0.19	0.23
1701	NA	NA	NA	0.52	0.77	0.53	NA	0.52	0.74	NA	NA	NA	0.57	0.29	NA	NA	NA	0.2	0.41
1702	NA	NA	NA	0.53	0.54	0.79	NA	0.57	0.5	NA	NA	NA	0.55	0.25	NA	NA	NA	0.22	0.6
1703	NA	NA	NA	0.67	0.78	0.72	NA	0.39	0.39	NA	NA	NA	0.41	0.41	NA	NA	NA	0.27	0.71
1704	NA	NA	NA	0.33	0.87	0.29	NA	0.25	0.4	NA	NA	NA	0.3	0.27	0.66	NA	NA	0.18	0.54
1705	NA	NA	NA	0.35	0.62	0.25	NA	0.33	0.48	NA	NA	1.01	0.42	0.42	0.63	NA	NA	0.11	0.62
1706	NA	NA	NA	0.49	0.66	0.24	NA	0.4	0.44	NA	NA	0.76	0.35	0.29	0.54	NA	NA	0.09	0.49
1707	NA	NA	NA	0.5	0.58	0.23	NA	0.64	0.53	NA	NA	0.97	0.24	0.2	0.49	NA	NA	0.09	0.34
1708	NA	NA	NA	0.77	0.58	0.45	NA	0.86	0.53	NA	NA	0.85	0.34	0.29	0.97	NA	NA	0.19	0.55
1709	NA	0.56	NA	0.83	0.81	0.43	NA	0.99	0.64	NA	NA	0.98	0.39	0.34	1.21	NA	NA	0.26	0.63
1710	NA	0.51	NA	0.69	0.78	0.35	0.72	0.7	0.5	NA	NA	0.82	0.3	0.35	1.04	NA	NA	0.2	0.29
1711	NA	0.71	NA	0.7	0.78	0.33	0.63	0.74	0.68	NA	NA	0.91	0.3	0.45	1.01	NA	NA	0.22	0.39
1712	NA	0.82	NA	0.65	0.75	0.48	0.79	1.07	0.86	NA	NA	0.88	0.25	0.38	1.49	NA	NA	0.33	0.49
1713	NA	0.63	NA	0.41	0.54	0.39	0.67	0.72	0.72	NA	NA	0.66	0.25	0.35	1.17	NA	NA	0.28	0.4
1714	NA	0.67	NA	0.38	0.62	0.33	0.62	0.46	0.56	NA	NA	0.83	0.25	0.27	0.77	NA	NA	0.2	0.28
1715	NA	0.64	NA	0.66	0.91	0.51	0.88	0.82	0.94	NA	NA	0.98	0.26	0.4	1.06	NA	NA	0.59	0.44
1716	NA	0.53	NA	0.25	0.45	0.27	0.45	0.51	0.6	NA	NA	0.54	0.1	0.32	0.71	NA	NA	0.2	0.25
1717	NA	0.57	NA	0.3	0.63	0.33	0.63	0.37	0.51	NA	NA	0.59	0.13	0.42	1.55	NA	NA	0.22	0.32
1718	NA	0.73	NA	0.46	0.79	0.33	0.83	0.45	0.5	NA	NA	0.58	0.09	0.42	1.49	NA	NA	0.24	0.26
1719	NA	0.74	NA	0.58	0.78	0.34	0.64	0.66	0.49	NA	NA	0.54	0.16	0.33	0.8	NA	NA	0.26	0.41
1720	NA	0.86	NA	0.46	1.36	0.34	0.83	0.58	0.64	NA	NA	0.6	0.08	0.25	1.09	NA	NA	0.22	0.27
1721	NA	0.98	NA	0.48	1.35	0.34	0.5	0.54	0.56	NA	NA	0.45	0.08	0.18	0.86	NA	NA	0.2	0.28
1722	NA	0.69	NA	0.25	1.11	0.4	0.45	0.68	0.64	NA	NA	0.42	0.1	0.19	0.96	NA	NA	0.22	0.3
1723	NA	0.53	NA	0.2	0.61	0.31	0.26	0.47	0.58	NA	NA	0.36	0.11	0.14	0.78	NA	NA	0.2	0.23
1724	NA	0.44	NA	0.33	0.83	0.41	0.3	0.48	0.61	NA	NA	0.36	0.12	0.18	0.87	NA	NA	0.19	0.21
1725	NA	0.42	NA	0.35	0.78	0.41	0.27	0.2	0.36	NA	NA	0.35	0.11	0.18	0.94	NA	NA	0.2	0.18
1726	NA	0.44	NA	0.64	1.64	0.52	0.28	0.11	0.29	NA	NA	0.34	0.13	0.22	1.09	NA	NA	0.34	0.24
1727	NA	0.82	NA	0.74	1.49	0.67	0.35	0.09	0.25	NA	NA	0.43	0.16	0.22	1.17	NA	NA	0.44	0.37
1728	NA	0.56	NA	0.46	0.49	0.4	0.22	0	0.11	NA	NA	0.42	0.09	0.1	0.68	NA	NA	0.26	0.21
1729	NA	0.55	NA	0.41	0.33	0.53	0.43	0.13	0.22	NA	NA	0.32	0.13	0.14	0.85	NA	NA	0.28	0.16
1730	0.73	0.56	NA	0.35	0.27	0.45	0.44	0.13	0.18	NA	NA	0.36	0.08	0.09	0.55	NA	NA	0.24	0.1
1731	0.74	0.39	NA	0.3	0.29	0.39	0.42	0.17	0.2	NA	NA	0.39	0.15	0.1	0.78	NA	NA	0.27	0.12
1732	0.61	0.41	NA	0.41	0.43	0.3	0.39	0.22	0.25	0.54	NA	0.43	0.12	0.14	0.8	NA	NA	0.27	0.13
1733	0.46	0.53	NA	0.34	1.09	0.26	0.43	0.23	0.18	0.63	NA	0.29	0.03	0.13	0.89	NA	NA	0.28	0.2
