# Speer - Ellett Valley - PISP - ITRDB VA039
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/26212
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-26212.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va039-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; va039-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va039.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/va039.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-02-15
#--------------------
# File_Last_Modified_Date
#   Date: 2019-02-15
#--------------------
# Title
#   Study_Name: Speer - Ellett Valley - PISP - ITRDB VA039
#--------------------
# Investigators
#   Investigators: Speer, J.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collected during the 2011 North American Dendroecological Fieldweek (NADEF) NOAA Template Raw Measurements file added 2019-08-22.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ellett Valley
#   Location: Virginia
#   Northernmost_Latitude: 37.184
#   Southernmost_Latitude: 37.184
#   Easternmost_Longitude: -80.378
#   Westernmost_Longitude: -80.378
#   Elevation_m: 634
#--------------------
# Data_Collection
#   Collection_Name: VA039
#   First_Year: 1949
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus spp. L.
#   Common_Name: pine
#   Tree_Species_Code: PISP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ET63LA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET63LA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET53UA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET53UA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET44AL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET44AL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET43BL_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET43BL; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET63_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET63; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET57LA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET57LA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET46LB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET46LB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET50LA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET50LA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET50UC_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET50UC; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET59LA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET59LA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET33LB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET33LB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET62LB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET62LB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET62LA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET62LA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET46LA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET46LA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ET33LA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ET33LA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ET63LA_raw	ET53UA_raw	ET44AL_raw	ET43BL_raw	ET63_raw	ET57LA_raw	ET46LB_raw	ET50LA_raw	ET50UC_raw	ET59LA_raw	ET33LB_raw	ET62LB_raw	ET62LA_raw	ET46LA_raw	ET33LA_raw
2001	0.32	NA	2.15	2.045	1.065	0.233	1.045	1.355	0.23	1.231	1.037	0.502	0.805	0.981	1.119
2002	0.575	NA	2.445	1.51	1.99	0.341	1.47	1.725	0.24	1.769	1.367	0.988	1.011	1.258	1.319
2003	0.59	NA	1.415	1.35	2.155	0.952	1.16	1.92	0.33	1.244	0.721	1.013	1.286	0.89	1.224
2004	0.555	NA	1.63	0.785	1.635	0.954	1.825	1.81	0.41	1.119	1.299	0.805	1.04	1.121	2.065
2005	0.56	NA	1.385	0.94	1.91	0.914	1.18	0.935	0.265	0.919	1.247	0.657	0.72	0.713	1.609
2006	0.445	NA	2.075	0.665	1	0.634	1.425	1.41	0.245	1.278	2.153	0.741	0.685	1.188	3.068
2007	0.275	NA	1.145	0.915	1.19	0.649	1.37	0.985	0.395	0.968	1.313	0.565	0.487	0.827	1.905
2008	0.325	NA	0.835	0.375	0.6	0.508	0.555	0.54	0.32	0.737	1.005	0.336	0.522	0.676	1.288
2009	NA	NA	1.1	NA	NA	0.74	1.25	0.72	0.385	0.989	1.6	0.78	0.649	1.187	1.481
2010	NA	NA	1.18	NA	NA	0.296	1.285	0.27	0.19	0.582	1.148	0.427	0.445	1.188	1.176
