# Maxwell - Pine Hills - TSCA - ITRDB IN027
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30572
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30572.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in027-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; in027-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in027.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/in027.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Maxwell - Pine Hills - TSCA - ITRDB IN027
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Ayers, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Eastern Deciduous Forest, Climate response, Palmer Drought Severity Index NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Maxwell, J. T. and Harley, G.L.
#   Journal_Name: Climate Dynamics
#   Published_Title: Increased tree-ring network density reveals more precise estimations of sub-regional hydroclimate variability and climate dynamics in the Midwest, USA
#   Published_Date_or_Year: 2017
#   Volume: 49
#   Pages: 1479-1493
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1007/s00382-016-3396-9
#   Full_Citation: None
#   Abstract: Understanding the historic variability in the hydroclimate provides important information on possible extreme dry or wet periods that in turn inform water management plans. Tree rings have long provided historical context of hydroclimate variability of the U.S. However, the tree-ring network used to create these countrywide gridded reconstructions is sparse in certain locations, such as the Midwest. Here, we increase (n = 20) the spatial resolution of the tree-ring network in southern Indiana and compare a summer (June-August) Palmer Drought Severity Index (PDSI) reconstruction to existing gridded reconstructions of PDSI for this region. We find both droughts and pluvials that were previously unknown that rival the most intense PDSI values during the instrumental period. Additionally, historical drought occurred in Indiana that eclipsed instrumental conditions with regard to severity and duration. During the period 1962-2004 CE, we find that teleconnections of drought conditions through the Atlantic Meridional Overturning Circulation have a strong influence (r = -0.60, p < 0.01) on secondary tree growth in this region for the late spring-early summer season. These findings highlight the importance of continuing to increase the spatial resolution of the tree-ring network used to infer past climate dynamics to capture the sub-regional spatial variability. Increasing the spatial resolution of the tree-ring network for a given region can better identify sub-regional variability, improve the accuracy of regional tree-ring PDSI reconstructions, and provide better information for climatic teleconnections.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pine Hills
#   Location: Indiana
#   Northernmost_Latitude: 39.938923
#   Southernmost_Latitude: 39.938923
#   Easternmost_Longitude: -87.055537
#   Westernmost_Longitude: -87.055537
#   Elevation_m: 187
#--------------------
# Data_Collection
#   Collection_Name: IN027
#   First_Year: 1808
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PHH06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHH06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHH05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHH05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHH05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHH05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHH04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHH04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHH10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHH10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHH09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHH09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHH06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHH06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PFF09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PFF09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PFF10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PFF10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PFF111A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PFF111A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PFF12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PFF12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PHH06A_raw	PHH05A_raw	PHH05B_raw	PHH04B_raw	PHH10A_raw	PHH09B_raw	PHH06B_raw	PFF09A_raw	PFF10B_raw	PFF111A_raw	PFF12A_raw
1886	2.068	1.157	0.635	1.053	0.931	2.354	1.726	3.207	1.223	2.158	1.691
1887	1.995	0.546	0.635	0.799	0.635	1.776	1.359	1.96	0.813	1.351	1.071
1888	1.339	0.274	0.296	1.052	1.183	1.744	1.115	1.973	0.759	1.133	1.013
1889	1.374	0.351	0.358	1.179	1.142	1.906	1.123	2.165	0.623	0.965	0.849
1890	1.806	0.388	0.423	1.39	1.142	2.076	1.669	2.494	1.587	1.055	1.051
1891	1.619	0.353	0.339	1.853	1.015	1.661	1.631	1.513	0.968	1.182	1.245
1892	1.708	0.24	0.232	2.154	0.971	2.366	1.421	1.976	1.48	1.777	1.677
1893	1.799	0.359	0.212	1.564	0.803	3.651	1.044	1.892	1.288	1.141	1.945
1894	1.501	1.571	0.804	1.52	0.59	2.979	2.337	1.457	1.016	1.055	1.826
1895	1.25	1.323	0.973	0.926	0.38	1.471	1.421	0.76	0.571	0.886	1.504
1896	1.702	2.115	1.65	0.741	0.634	2.059	2.599	1.019	0.881	0.886	1.559
1897	2.578	3.877	2.278	1.619	0.928	3.095	3.705	1.575	1.659	1.473	2.574
1898	2.498	2.836	2.195	0.968	0.715	2.472	3.717	2.548	1.629	1.555	2.484
1899	2.359	1.996	1.731	1.217	0.461	1.804	3.297	1.97	1.312	1.28	1.938
1900	2.878	2.285	2.027	1.673	0.719	2.13	4.012	1.885	1.534	1.086	2.283
1901	2.022	1.778	1.9	1.214	0.635	1.533	2.532	1.967	1.5	0.898	1.722
1902	2.494	2.665	2.403	1.047	0.676	1.446	2.868	1.256	1.589	0.423	2.174
1903	2.958	2.338	2.65	1.526	0.677	1.031	3.24	1.629	1.535	1.489	3.075
1904	1.597	2.1	2.392	1.644	0.635	1.776	1.68	1.46	1.231	1.336	3.373
1905	1.812	2.032	2.053	1.678	0.719	1.609	1.682	1.578	1.725	0.677	2.87
1906	0.988	2.1	1.801	1.723	0.719	1.648	1.052	2.74	1.873	1.903	2.251
1907	1.9	1.604	1.717	1.894	0.804	1.284	1.433	3.413	2.058	1.649	2.731
1908	1.756	1.6	2.262	1.699	0.803	1.789	1.728	3.122	1.899	2.024	3.13
1909	1.084	1.77	0.838	1.645	0.635	1.664	0.926	2.326	1.257	2.236	3.554
1910	2.167	2.427	1.72	1.316	0.846	1.913	2.109	2.285	1.326	1.224	3.163
1911	1.416	1.542	1.216	1.617	0.635	1.042	1.07	1.623	0.989	0.761	2.048
1912	0.958	1.177	1.007	0.83	0.804	1.608	0.268	1.605	0.998	0.888	2.617
1913	2.162	2.031	1.385	1.121	0.804	1.366	1.403	2.207	1.28	1.776	2.65
1914	0.648	1.226	0.994	1.177	0.467	0.622	0.589	1.138	0.749	0.931	1.788
1915	0.208	0.534	0.317	0.49	0.21	0.665	0.252	0.978	0.34	2.539	1.072
1916	2.459	1.802	1.303	0.58	0.846	1.202	2.829	2.18	1.524	2.367	2.725
1917	1.237	2.09	2.146	0.851	1.396	1.536	0.803	2.812	3.016	1.775	3.765
1918	1.4	1.361	1.389	0.284	1.932	1.789	1.014	2.662	2.449	1.183	2.755
1919	0.904	1.349	1.011	1.241	1.38	0.915	0.76	1.167	2.331	0.885	2.247
1920	0.41	0.704	0.801	0.393	1.142	1.044	0.295	1.541	2.323	1.054	2.133
1921	1.19	0.966	0.928	0.786	1.65	1.214	0.592	1.457	2.038	1.136	1.891
1922	2.618	0.966	0.801	0.643	1.608	1.127	1.523	1.713	2.254	0.923	1.944
1923	3.265	2.457	1.936	0.748	2.368	1.747	2.96	2.878	2.757	1.367	2.835
1924	2.558	1.659	1.723	0.998	2.826	1.539	1.726	2.604	3.143	1.283	2.2
1925	4.25	2.073	2.234	0.962	1.98	1.872	2.891	1.943	2.744	1.364	3.258
1926	1.183	0.816	1.223	0.876	1.293	0.998	0.882	1.586	2.054	0.828	1.862
1927	2.645	1.227	1.855	0.956	2.292	1.604	2.717	2.2	4.118	1.119	2.793
1928	3.85	1.477	1.518	1.706	2.131	1.895	3.614	2.712	2.625	0.989	2.875
1929	4.225	1.81	1.265	2.672	1.926	2.045	5.496	2.84	2.98	1.364	3.679
1930	1.945	0.975	0.928	1.362	1.594	1.655	2.222	1.675	2.268	1.285	2.497
1931	1.117	0.485	0.549	1.201	0.945	0.765	1.384	0.78	1.347	0.66	1.693
1932	1.448	0.723	0.759	0.828	1.117	0.886	1.265	1.163	1.6	0.745	1.989
1933	3.031	0.843	0.884	1.051	1.489	1.168	1.94	1.576	1.813	0.914	2.031
1934	0.987	0.483	0.463	0.846	0.538	0.691	0.548	0.85	0.633	0.414	1.015
1935	1.457	0.636	0.842	0.993	0.91	0.731	1.012	1.113	1.097	0.701	1.428
1936	0.959	0.565	0.379	0.87	0.581	0.855	0.38	0.973	0.549	0.659	1.295
1937	1.633	0.581	0.548	0.737	0.997	0.813	1.606	1	1.013	0.498	1.184
1938	3.569	0.883	0.759	1.302	1.372	1.016	3.468	1.501	1.563	1.08	2.959
1939	3.688	1.485	1.096	1.863	1.539	1.258	3.595	2.635	1.944	1.205	2.611
1940	1.798	0.563	0.378	1.325	1.208	0.731	1.48	1.288	1.565	0.707	1.686
1941	2.232	0.483	0.632	1.042	1.043	0.814	1.945	1.2	1.48	1.257	2.666
1942	2.215	0.618	0.548	1.293	0.929	0.888	1.859	1.241	1.396	0.967	1.734
1943	2.945	0.701	0.633	1.709	1.544	1.041	2.62	2.272	1.608	1.659	2.029
1944	1.812	0.741	0.59	1.472	1.126	0.792	1.181	1.528	1.353	0.744	1.64
1945	3.403	0.7	0.801	1.874	1.562	0.968	2.11	1.403	1.393	1.319	2.925
1946	2.702	1.03	0.884	2.312	1.724	1.145	2.279	2.109	1.858	1.455	3.043
1947	2.327	0.826	0.758	2.881	1.218	0.985	1.603	1.948	1.565	0.832	3.123
1948	3.522	1.035	0.883	2.832	0.964	0.873	1.774	1.944	1.438	1.373	4.658
1949	2.193	0.913	0.884	2.676	0.963	0.759	1.774	1.53	1.269	1.089	3.292
1950	2.688	0.789	0.885	1.85	0.795	0.994	1.861	3.106	1.48	1.39	2.914
1951	3.186	0.873	1.306	2.214	1.256	1.306	2.073	3.532	1.353	1.815	3.847
1952	1.735	0.665	1.453	1.938	1.464	0.903	1.227	1.656	1.35	1.354	2.793
1953	1.663	0.627	1.078	1.109	1.045	0.779	1.396	1.675	1.307	1.466	2.223
1954	1.08	0.194	0.318	0.787	0.879	0.802	0.719	1.204	0.97	1.214	1.933
1955	1.254	0.182	0.465	0.653	0.706	0.841	0.55	0.878	1.054	1.096	1.712
1956	1.086	0.252	0.571	1.014	0.707	0.497	0.55	0.445	0.758	1.311	2.17
1957	1.585	0.335	0.422	0.778	0.869	0.726	0.719	0.682	1.016	1.352	0.831
1958	2.219	0.335	0.801	1.434	1.605	1.083	1.311	0.868	1.227	1.881	1.265
1959	1.457	0.413	1.262	1.396	1.581	2.071	1.564	1.605	2.201	1.879	1.268
1960	1.116	0.25	0.757	1.268	0.565	0.624	0.973	0.864	0.762	0.989	0.733
1961	1.659	0.335	0.966	1.445	0.922	0.628	1.734	1.027	1.566	1.258	1.347
1962	1.632	0.46	1.341	1.442	1.744	1.622	1.481	1.395	1.438	1.132	1.471
1963	1.381	0.335	0.841	1.336	1.299	1.236	1.185	1.031	1.142	0.777	1.008
1964	0.838	0.293	0.923	1.574	0.81	1.147	0.804	0.908	0.761	0.569	0.881
1965	0.544	0.461	1.89	1.406	0.969	1.855	0.592	2.047	1.056	0.909	1.124
1966	0.667	0.502	1.262	1.44	1.059	1.694	0.888	2.041	1.054	0.918	1.23
1967	0.418	0.335	0.588	1.042	0.727	0.551	0.761	1.096	0.591	0.722	0.615
1968	0.667	0.251	0.713	1.384	0.772	0.589	1.142	2.077	0.592	0.34	0.893
