# Woodruff - Cold Springs Mountain PIPO - PIPO - ITRDB ID030
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39407
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39407.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/id030-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/id030.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/id030.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-05-01
#--------------------
# File_Last_Modified_Date
#   Date: 2024-05-01
#--------------------
# Title
#   Study_Name: Woodruff - Cold Springs Mountain PIPO - PIPO - ITRDB ID030
#--------------------
# Investigators
#   Investigators: Woodruff, Ian M.; Hicke, Jeffrey A.; Andrus, Robert A.
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: USDA National Institure of Food and Agriculture
#   Grant: 2022-67012-37200
#--------------------
# Site_Information
#   Site_Name: Cold Springs Mountain PIPO
#   Location: Idaho
#   Northernmost_Latitude: 45.540224
#   Southernmost_Latitude: 45.540224
#   Easternmost_Longitude: -116.413116
#   Westernmost_Longitude: -116.413116
#   Elevation_m: 1645
#--------------------
# Data_Collection
#   Collection_Name: ID030
#   First_Year: 1699
#   Last_Year: 2021
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CSP01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSP15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSP15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CSP01A_raw	CSP01B_raw	CSP02A_raw	CSP02B_raw	CSP03A_raw	CSP03B_raw	CSP04A_raw	CSP04B_raw	CSP05A_raw	CSP05B_raw	CSP06A_raw	CSP06B_raw	CSP07A_raw	CSP07B_raw	CSP08A_raw	CSP08B_raw	CSP09A_raw	CSP09B_raw	CSP10A_raw	CSP10B_raw	CSP11A_raw	CSP11B_raw	CSP12A_raw	CSP12B_raw	CSP13A_raw	CSP13B_raw	CSP14A_raw	CSP14B_raw	CSP15A_raw	CSP15B_raw
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62	NA	NA	NA	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.99	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	NA	NA	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62	0.94	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	1.3	1.43	NA	NA	NA	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.68	1.14	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.83	NA	NA	NA	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81	1.32	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.8	NA	NA	NA	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	1.23	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	0.98	1.16	NA	NA	NA	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45	1.47	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.95	NA	NA	NA	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	1.46	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.13	NA	NA	NA	NA	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	1.44	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	0.86	1.36	NA	NA	NA	NA	NA	NA
1732	NA	2.06	NA	NA	NA	NA	NA	NA	NA	1.12	1.81	NA	NA	1.47	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.88	NA	NA	NA	NA	NA	NA
1733	NA	2.45	NA	NA	NA	NA	NA	NA	NA	1.49	1.69	NA	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	1.24	1.42	NA	NA	NA	NA	NA	NA
1734	NA	1.57	NA	NA	NA	NA	NA	NA	NA	1.12	1.28	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	1.09	1.72	NA	NA	NA	NA	NA	NA
1735	NA	0.72	NA	NA	NA	NA	NA	NA	NA	0.91	0.81	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	1.03	1.07	NA	NA	NA	NA	NA	NA
1736	NA	0.76	NA	NA	NA	NA	NA	NA	NA	0.88	0.72	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.51	NA	NA	NA	NA	NA	NA
1737	NA	0.91	NA	NA	NA	NA	NA	NA	NA	1.11	1.21	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.48	NA	NA	NA	NA	NA	NA
1738	NA	1.76	NA	NA	NA	NA	NA	NA	NA	1.07	1.43	NA	NA	1.11	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.82	NA	NA	NA	NA	NA	NA
1739	NA	1.2	NA	NA	NA	NA	NA	NA	NA	0.97	0.83	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	0.78	1.11	NA	NA	NA	NA	NA	NA
1740	NA	0.65	NA	NA	NA	NA	NA	NA	0.93	0.35	0.55	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.86	NA	NA	NA	NA	NA	NA
1741	NA	0.7	NA	NA	NA	NA	NA	NA	0.45	0.47	0.5	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	0.15	0.22	NA	NA	NA	NA	NA	NA
1742	NA	0.91	NA	NA	NA	NA	NA	NA	0.35	0.82	0.85	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.59	NA	NA	NA	NA	NA	NA
1743	NA	0.64	NA	NA	NA	NA	NA	NA	0.65	0.81	1.07	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.82	NA	NA	NA	NA	NA	NA
1744	NA	0.67	NA	NA	NA	NA	NA	NA	0.56	0.6	0.8	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.88	NA	NA	NA	NA	NA	NA
1745	NA	1.05	NA	NA	NA	NA	NA	NA	0.5	1.2	1.21	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.84	1.24	NA	NA	NA	NA	NA	NA
