# Meko - Cedar Butte - PIPO - ITRDB SD004
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3935
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3935.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd004-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; sd004-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd004.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/sd004.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Meko - Cedar Butte - PIPO - ITRDB SD004
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Sieg, C.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cedar Butte
#   Location: South Dakota
#   Northernmost_Latitude: 43.6
#   Southernmost_Latitude: 43.6
#   Easternmost_Longitude: -101.12
#   Westernmost_Longitude: -101.12
#   Elevation_m: 785
#--------------------
# Data_Collection
#   Collection_Name: SD004
#   First_Year: 1646
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CED01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CED16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CED16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CED01A_raw	CED01B_raw	CED02B_raw	CED03A_raw	CED03B_raw	CED05A_raw	CED05B_raw	CED06A_raw	CED06B_raw	CED07A_raw	CED07B_raw	CED09A_raw	CED09B_raw	CED15A_raw	CED15B_raw	CED16B_raw
1646	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA
1647	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	NA	NA
1648	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA
1649	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA
1650	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA
1651	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA	0.91
1652	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29	NA	NA	NA	NA	NA	0.88
1653	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	0.57
1654	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA	0.52
1655	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	1.36
1656	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	1.64
1657	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	0.54
1658	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA	0.34
1659	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	NA	NA	NA	NA	NA	0.39
1660	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA	0.44
1661	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA	0.46
1662	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA	0.4
1663	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	0.56
1664	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	0.58
1665	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.74	NA	NA	NA	NA	0.56
1666	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	0	NA	NA	NA	NA	0.49
1667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.17	NA	NA	NA	NA	1.27
1668	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.7	NA	NA	NA	NA	1.15
1669	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.55	NA	NA	NA	NA	1.15
1670	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.76	NA	2.72	NA	NA	1.03
1671	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.78	NA	3.5	NA	NA	1.09
1672	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	1.3	NA	3.24	NA	NA	1.14
1673	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	1.51	NA	3.14	NA	NA	0.97
1674	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	1.45	NA	3.88	NA	NA	0.88
1675	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	1.97	NA	3.39	NA	NA	1.57
1676	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03	3.02	NA	3.31	NA	NA	2.36
1677	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	1.65	NA	1.48	NA	NA	1.67
1678	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	1.06	NA	1.75	NA	NA	1.63
1679	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.47	NA	1.13	NA	NA	1.16
1680	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.45	NA	1.73	NA	NA	0.79
1681	NA	NA	NA	NA	NA	NA	2.52	NA	NA	0.79	1.37	NA	2.74	NA	NA	1.09
1682	NA	NA	NA	NA	NA	NA	2.38	NA	NA	1.52	2.08	2.68	3.11	NA	NA	1.48
1683	NA	NA	NA	NA	NA	NA	3.08	NA	NA	1.72	2.95	2.99	2.99	NA	NA	2.16
1684	NA	NA	NA	NA	NA	NA	1.6	NA	NA	1.46	2.24	2.39	2.85	NA	NA	1.83
1685	NA	NA	NA	NA	NA	NA	1.51	NA	NA	0.65	0.74	1.22	1.81	NA	NA	1.22
1686	NA	NA	NA	NA	NA	NA	1.68	NA	NA	0.5	0.84	1.36	1.7	NA	NA	1.1
1687	NA	NA	NA	NA	NA	NA	2.48	NA	NA	0.77	1.62	1.55	2.04	NA	NA	1.76
1688	NA	NA	NA	NA	NA	NA	1.83	NA	NA	0.74	1.31	1.9	1.75	NA	NA	1.66
1689	NA	NA	NA	NA	NA	NA	1.18	NA	NA	0.6	0.76	1.62	1.61	NA	NA	1.14
1690	NA	NA	NA	NA	NA	NA	1.64	NA	NA	0.78	1.36	1.57	1.64	NA	NA	0.84
1691	NA	NA	NA	NA	NA	NA	1.45	NA	NA	0.89	1.73	1.64	1.84	NA	NA	0.81
1692	NA	NA	NA	NA	NA	2.04	1.8	NA	NA	1	1.42	1.44	0.91	NA	NA	0.71
1693	NA	NA	NA	NA	NA	0.99	0.71	NA	NA	0.67	0.61	0.71	0.71	NA	NA	0.64
1694	NA	NA	NA	NA	NA	3.74	2.26	NA	NA	0.93	1.44	1.32	1.34	NA	NA	1.2
1695	NA	NA	NA	NA	NA	2.06	1.49	NA	NA	1.26	1.51	1.49	1.05	NA	NA	1.27
1696	NA	NA	NA	NA	NA	2.15	1.54	NA	NA	1.21	1.27	1.2	1.24	NA	NA	0.96
1697	NA	NA	NA	NA	NA	1.13	0.96	NA	NA	0.85	1.21	1.07	1.14	NA	NA	0.54
1698	NA	NA	NA	NA	NA	0.98	0.59	NA	NA	0.39	0.43	0.84	0.75	NA	NA	0.47
1699	NA	NA	NA	NA	NA	1.56	1.13	NA	NA	0.67	0.73	1.39	1.21	NA	NA	0.65
1700	NA	NA	NA	NA	NA	2.02	1.11	NA	NA	0.75	1.47	1.38	1.42	NA	NA	0.99
1701	NA	NA	NA	NA	NA	2.03	1.4	NA	NA	0.73	1.41	1.42	1.72	NA	NA	1.6
1702	NA	NA	NA	NA	NA	2	1.45	NA	NA	0.86	1.21	1.7	1.51	NA	NA	1.14
1703	NA	NA	NA	NA	NA	0.88	0.39	NA	NA	0.5	0.75	0.94	1.25	NA	NA	0.95
1704	NA	NA	NA	NA	NA	1.24	0.96	NA	NA	0.34	0.63	1.3	1	NA	NA	1.09
1705	NA	NA	NA	NA	NA	1.29	1	NA	NA	0.16	0.35	0.88	0.75	NA	NA	0.99
1706	NA	NA	NA	NA	NA	0.91	0.56	NA	NA	0.32	0.5	0.48	0.49	NA	NA	0.85
1707	NA	NA	NA	NA	NA	0.48	0.34	NA	NA	0.15	0.18	0.56	0.47	NA	NA	0.75
1708	NA	NA	NA	NA	NA	1.04	0.84	NA	NA	0.12	0.34	0.49	0.43	NA	NA	0.39
1709	NA	NA	NA	NA	NA	0.84	0.58	NA	NA	0.41	1.4	0.98	0.61	NA	NA	0.76
1710	NA	NA	NA	NA	NA	0.86	0.82	NA	NA	0.2	0.83	0.74	0.63	NA	NA	0.8
1711	NA	NA	NA	NA	NA	0.21	0.42	NA	NA	0.18	0.24	0.39	0.27	NA	NA	0.43
1712	NA	NA	NA	NA	NA	0.26	0.3	NA	NA	0.25	0.24	0.3	0.41	NA	NA	0.49
1713	NA	NA	NA	NA	NA	0.4	0.45	NA	NA	0.21	0.23	0.96	0.6	NA	NA	0.89
1714	NA	NA	NA	NA	NA	0.54	0.67	NA	NA	0.29	0.46	1.2	0.79	NA	NA	0.77
1715	NA	NA	NA	NA	NA	0.78	1.09	NA	NA	0.41	0.34	1.21	1.13	NA	NA	0.73
1716	NA	NA	NA	NA	NA	1.5	1.02	NA	NA	0.46	0.48	1.15	1.41	NA	NA	0.83
1717	NA	NA	NA	NA	NA	1.34	0.45	NA	NA	0.23	0.36	0.33	0.46	NA	NA	0.53
1718	NA	NA	NA	NA	NA	0.54	0.45	NA	NA	0.42	0.37	0.45	0.51	NA	NA	0.59
1719	NA	NA	NA	NA	NA	0.61	0.84	NA	NA	0.5	0.57	0.76	0.71	NA	NA	0.77
1720	NA	NA	NA	NA	NA	1	0.85	NA	NA	0.29	0.31	0.88	0.79	NA	NA	0.7
1721	NA	NA	NA	NA	NA	0.99	0.66	NA	NA	0.41	0.33	0.57	0.46	NA	NA	0.62
1722	NA	NA	NA	NA	NA	1.05	0.97	NA	NA	0.48	0.55	0.9	0.72	NA	NA	0.95
