# Coulthard - North Fork Update - PSME - ITRDB MT177
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37375
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37375.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mt177l-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mt177l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mt177l.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-01-30
#--------------------
# File_Last_Modified_Date
#   Date: 2023-01-30
#--------------------
# Title
#   Study_Name: Coulthard - North Fork Update - PSME - ITRDB MT177
#--------------------
# Investigators
#   Investigators: Coulthard, B.L.; Anchukaitis, K.J.; Dye, L.A.; Homfeld, I.K.
#--------------------
# Description_Notes_and_Keywords
#   Description:
#--------------------
# Publication
# Authors:
# Published_Date_or_Year:
# Published_Title:
# Journal_Name:
# Volume:
# Edition:
# Issue:
# Pages:
# DOI:
# Full_Citation:
# Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: North Fork
#   Location: Montana
#   Northernmost_Latitude: 45.28
#   Southernmost_Latitude: 45.28
#   Easternmost_Longitude: -111.25
#   Westernmost_Longitude: -111.25
#   Elevation_m: 1696
#--------------------
# Data_Collection
#   Collection_Name: MT177l
#   First_Year: 819
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NFK01AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK01AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK01BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK01BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK02AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK02AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK02BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK02BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK03AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK03AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK03BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK03BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK04AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK04AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK04BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK04BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK05BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK05BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK06AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK06AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK06BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK06BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK07AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK07AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK07BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK07BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK08AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK08AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK09AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK09AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK10AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK10AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK10BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK10BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK11AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK11AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK11BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK11BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK12AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK12AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK12BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK12BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK13AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK13AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK13BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK13BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK14AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK14AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK14BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK14BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK15AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK15AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK15BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK15BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK16AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK16AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK16BBU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK16BBU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK19AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK19AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NFK20AAU_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: NFK20AAU_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NFK01AAU_raw	NFK01BBU_raw	NFK02AAU_raw	NFK02BBU_raw	NFK03AAU_raw	NFK03BBU_raw	NFK04AAU_raw	NFK04BBU_raw	NFK05BBU_raw	NFK06AAU_raw	NFK06BBU_raw	NFK07AAU_raw	NFK07BBU_raw	NFK08AAU_raw	NFK09AAU_raw	NFK10AAU_raw	NFK10BBU_raw	NFK11AAU_raw	NFK11BBU_raw	NFK12AAU_raw	NFK12BBU_raw	NFK13AAU_raw	NFK13BBU_raw	NFK14AAU_raw	NFK14BBU_raw	NFK15AAU_raw	NFK15BBU_raw	NFK16AAU_raw	NFK16BBU_raw	NFK19AAU_raw	NFK20AAU_raw
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.193	NA	NA	NA	NA	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.266	NA	NA	NA	NA	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.251	NA	NA	NA	NA	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.289	NA	NA	NA	NA	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.277	NA	NA	NA	NA	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.337	NA	NA	NA	NA	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.357	0.345	NA	NA	NA	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	0.208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.503	0.486	NA	NA	NA	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	0.291	NA	NA	NA	NA	NA	NA	NA	NA	0.277	NA	NA	NA	NA	NA	0.403	0.545	NA	NA	NA	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	0.282	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	0.441	0.585	NA	NA	NA	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	0.243	NA	NA	NA	NA	NA	NA	NA	NA	0.396	NA	NA	NA	NA	NA	0.541	0.42	NA	NA	NA	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	0.263	0.476	NA	NA	NA	NA	NA	NA	NA	0.363	NA	NA	NA	NA	NA	0.65	0.618	NA	NA	NA	NA	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.359	NA	NA	NA	NA	NA	NA	NA	0.465	NA	NA	NA	NA	NA	0.586	0.523	NA	NA	NA	NA	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	0.212	0.526	NA	NA	NA	NA	NA	NA	NA	0.346	NA	NA	NA	NA	NA	0.503	0.371	NA	NA	NA	NA	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	0.209	0.536	NA	NA	NA	NA	NA	NA	NA	0.413	NA	NA	NA	NA	NA	0.59	0.543	NA	NA	NA	NA	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	0.246	0.414	NA	NA	NA	NA	NA	NA	NA	0.606	NA	NA	NA	NA	NA	0.436	0.337	NA	NA	NA	NA	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	0.21	0.585	NA	NA	NA	NA	NA	NA	NA	0.411	NA	NA	NA	NA	NA	0.487	0.495	NA	NA	NA	NA	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	0.393	0.756	0.525	NA	NA	NA	NA	NA	NA	0.418	NA	NA	NA	NA	NA	0.739	0.539	NA	NA	NA	NA	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	0.438	0.624	0.515	NA	NA	NA	NA	NA	NA	0.501	NA	NA	NA	NA	NA	0.517	0.627	NA	NA	NA	NA	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	0.18	0.392	0.094	NA	NA	NA	NA	NA	NA	0.234	NA	NA	NA	NA	NA	0.54	0.685	NA	NA	NA	NA	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.518	0.155	NA	NA	NA	NA	NA	NA	0.292	NA	NA	NA	NA	NA	0.715	0.808	NA	NA	NA	NA	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	NA	0.146	0.308	0.19	NA	NA	NA	NA	NA	NA	0.252	NA	NA	NA	NA	NA	0.321	0.571	NA	NA	NA	NA	NA	NA
1741	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.473	0.322	NA	NA	NA	NA	NA	NA	0.344	NA	NA	NA	NA	NA	0.444	0.526	NA	NA	NA	NA	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	NA	0.446	0.679	0.378	NA	NA	NA	NA	NA	NA	0.448	NA	NA	NA	NA	NA	0.493	0.687	NA	NA	NA	NA	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.45	0.303	NA	NA	NA	NA	NA	NA	0.263	0.154	NA	NA	NA	NA	0.347	0.515	NA	NA	NA	NA	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	NA	0.157	0.248	0.244	NA	NA	NA	NA	NA	NA	0.173	0.143	NA	NA	NA	NA	0.286	0.457	NA	NA	NA	NA	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	NA	0.398	0.651	0.433	NA	NA	NA	NA	NA	NA	0.181	0.132	NA	NA	NA	NA	0.54	0.741	NA	NA	NA	NA	NA	NA
1746	NA	NA	NA	NA	NA	NA	NA	NA	0.386	0.411	0.391	NA	NA	NA	NA	NA	NA	0.589	0.34	NA	NA	NA	NA	0.579	0.672	NA	NA	NA	NA	NA	NA
1747	NA	NA	NA	NA	NA	NA	NA	NA	0.222	0.402	0.377	NA	NA	NA	NA	NA	NA	0.403	0.229	NA	NA	NA	NA	0.408	0.701	NA	NA	NA	NA	NA	NA
1748	NA	NA	NA	NA	NA	NA	NA	NA	0.381	0.468	0.519	NA	NA	NA	NA	NA	NA	0.47	0.273	NA	NA	NA	NA	0.499	0.84	NA	NA	NA	NA	NA	NA
1749	NA	NA	NA	NA	NA	NA	NA	NA	0.292	0.483	0.721	NA	NA	NA	NA	NA	NA	0.361	0.361	NA	NA	NA	NA	0.393	0.383	NA	NA	NA	NA	NA	NA
1750	NA	NA	NA	NA	NA	NA	NA	NA	0.229	0.466	0.483	NA	NA	NA	NA	NA	NA	0.314	0.264	NA	NA	NA	NA	0.483	0.399	NA	NA	NA	NA	NA	NA
1751	NA	NA	NA	NA	NA	NA	NA	NA	0.158	0.39	0.331	NA	NA	NA	NA	NA	NA	0.24	0.223	NA	NA	NA	NA	0.352	0.506	NA	NA	NA	NA	NA	NA
1752	NA	NA	NA	NA	NA	NA	NA	NA	0.128	0.308	0.312	NA	NA	NA	NA	NA	NA	0.114	0.113	NA	NA	NA	NA	0.277	0.472	NA	NA	NA	NA	NA	NA
1753	NA	NA	NA	NA	NA	NA	NA	NA	0.333	0.605	0.484	NA	NA	NA	NA	NA	NA	0.466	0.333	NA	NA	NA	NA	0.448	0.519	NA	NA	NA	NA	NA	NA
1754	NA	NA	NA	NA	NA	NA	NA	NA	0.292	0.447	0.34	NA	NA	NA	NA	NA	NA	0.462	0.359	NA	NA	NA	NA	0.364	0.545	NA	NA	NA	NA	NA	NA
1755	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.295	0.215	NA	NA	NA	NA	NA	NA	0.158	0.13	NA	NA	NA	NA	0.16	0.423	NA	NA	NA	NA	NA	NA
1756	NA	NA	NA	NA	NA	NA	NA	NA	0.159	0.255	0.262	NA	NA	NA	NA	NA	NA	0.089	0.09	NA	NA	NA	NA	0.213	0.604	NA	NA	NA	NA	NA	NA
1757	NA	NA	NA	NA	NA	NA	NA	NA	0.218	0.267	0.301	NA	NA	NA	NA	NA	NA	0.111	0.163	NA	NA	NA	NA	0.282	0.36	NA	NA	NA	NA	NA	NA
1758	NA	NA	NA	NA	NA	NA	NA	NA	0.525	0.245	0.277	NA	NA	NA	NA	NA	NA	0.499	0.366	NA	NA	NA	NA	0.51	0.681	NA	NA	NA	NA	NA	NA
1759	NA	NA	NA	NA	NA	NA	NA	NA	0.221	0.239	0.195	NA	NA	NA	NA	NA	NA	0.256	0.154	NA	NA	NA	NA	0.24	0.361	NA	NA	NA	NA	NA	NA
1760	NA	NA	NA	NA	NA	NA	NA	NA	0.241	0.419	0.25	NA	NA	NA	NA	NA	NA	0.245	0.258	NA	NA	NA	NA	0.301	0.429	NA	NA	NA	NA	NA	NA
1761	NA	NA	NA	NA	NA	NA	NA	NA	0.291	0.269	0.189	NA	NA	NA	NA	NA	NA	0.215	0.25	NA	NA	NA	NA	0.23	0.357	NA	NA	NA	NA	NA	NA
1762	NA	NA	NA	NA	NA	NA	NA	NA	0.193	0.27	0.172	NA	NA	NA	NA	NA	NA	0.312	0.295	NA	NA	NA	NA	0.193	0.432	NA	NA	NA	NA	NA	NA
1763	NA	NA	NA	NA	NA	NA	NA	NA	0.236	0.386	0.24	NA	NA	NA	NA	NA	NA	0.263	0.254	NA	NA	NA	NA	0.195	0.456	NA	NA	NA	NA	NA	NA
1764	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.266	0.172	NA	NA	NA	NA	NA	NA	0.14	0.22	NA	NA	NA	NA	0.208	0.311	NA	NA	NA	NA	NA	NA
1765	NA	NA	NA	NA	NA	NA	NA	NA	0.177	0.375	0.17	NA	NA	NA	NA	NA	NA	0.162	0.324	NA	NA	NA	NA	0.214	0.312	NA	NA	NA	NA	NA	NA
