# Speer - Lookout Mountain Lower - PIPO - ITRDB OR046
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4780
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4780.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or046-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; or046-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or046.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or046.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2007-07-11
#--------------------
# File_Last_Modified_Date
#   Date: 2007-07-11
#--------------------
# Title
#   Study_Name: Speer - Lookout Mountain Lower - PIPO - ITRDB OR046
#--------------------
# Investigators
#   Investigators: Speer, J.H.; Swetnam, T.W.(https://orcid.org/0000-0001-7268-2184)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lookout Mountain Lower
#   Location: Oregon
#   Northernmost_Latitude: 43.75
#   Southernmost_Latitude: 43.75
#   Easternmost_Longitude: -121.65
#   Westernmost_Longitude: -121.65
#   Elevation_m: 1320
#--------------------
# Data_Collection
#   Collection_Name: OR046
#   First_Year: 1529
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LML01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LML01B_raw	LML02A_raw	LML02B_raw	LML03A_raw	LML03B_raw	LML04A_raw	LML04B_raw	LML05A_raw	LML05B_raw	LML06A_raw	LML06B_raw	LML07A_raw	LML07B_raw	LML08A_raw	LML08B_raw	LML09A_raw	LML09B_raw	LML10A_raw	LML10B_raw
1778	0.94	NA	NA	0.65	0.96	1.08	0.98	0.64	0.54	0.61	0.63	0.87	0.89	0.49	0.91	1.39	1.23	0.38	0.37
1779	1.18	NA	NA	0.77	0.92	1.29	0.88	0.75	0.62	0.6	0.4	0.79	0.81	0.78	1.13	1.39	0.83	0.39	0.34
1780	0.9	NA	NA	0.75	0.7	1.57	1.2	0.65	0.46	0.61	0.57	0.95	0.77	0.69	1.06	2.15	1.66	0.45	0.47
1781	0.79	NA	NA	0.66	0.76	1.35	0.88	0.57	0.54	0.52	0.51	0.94	0.76	0.79	0.73	1.76	1.51	0.55	0.5
1782	0.81	NA	NA	0.59	0.85	1.39	1.2	0.61	0.56	0.68	0.33	0.8	0.78	0.87	0.83	1.44	1.52	0.56	0.42
1783	1.11	NA	NA	0.57	0.6	1	1.22	0.64	0.53	0.48	0.5	0.8	0.84	0.72	0.84	0.98	1.46	0.5	0.48
1784	1.27	NA	NA	0.85	0.85	1.46	1.47	0.77	0.62	0.62	0.48	0.87	0.93	0.77	1.07	1.71	1.56	0.37	0.44
1785	1.35	NA	NA	0.86	0.86	1.67	1.03	0.51	0.52	0.57	0.52	0.5	0.92	0.5	0.79	1.39	1.92	0.58	0.48
1786	0.95	NA	NA	0.97	0.92	1.19	1.32	0.67	0.54	0.57	0.45	0.37	0.68	0.55	0.83	1.71	1.09	0.46	0.25
1787	0.92	NA	NA	0.97	0.91	1.51	1.34	0.64	0.49	0.55	0.63	0.36	0.83	0.64	1.1	1.53	1.48	0.51	0.43
1788	1.32	NA	NA	0.87	1.33	1.52	1.5	0.85	0.66	0.52	0.73	0.53	1.04	0.67	1.04	1.54	1.63	0.6	0.46
1789	1.6	NA	NA	1.1	1.33	1.64	1.25	0.67	0.72	0.68	0.87	0.54	1.1	0.74	1.23	2.19	1.64	0.66	0.48
1790	1.07	NA	NA	1	0.84	1.45	1.28	0.61	0.48	0.67	0.89	0.58	0.8	0.84	1.39	1.99	1.41	0.52	0.31
1791	2.21	NA	NA	1.34	1.34	2.01	1.83	1.01	0.89	0.85	0.75	0.83	1.12	0.93	1.42	2.97	2.95	0.77	0.58
1792	1.57	NA	NA	0.99	1.11	1.86	1.24	0.76	0.64	0.59	1.01	0.61	0.95	1.2	1.47	2.83	2.05	0.43	0.44
1793	1.64	NA	NA	1.15	0.83	2.18	1.54	0.82	0.8	0.94	1.17	0.73	0.75	0.98	1.51	2.12	2.13	0.52	0.4
1794	2.37	NA	NA	1.03	1.12	1.73	1.87	0.98	0.71	1.02	1.13	0.94	1.04	1.19	1.62	3.08	1.63	0.51	0.58
1795	2.17	NA	NA	0.74	1.23	2.31	1.77	0.9	0.83	0.81	0.88	0.95	0.79	1.27	1.58	2.42	1.94	0.72	0.51
1796	1.26	NA	NA	0.71	0.95	2.14	1.69	0.83	0.85	0.88	0.96	0.92	0.68	1.27	1.56	1.91	2.23	0.89	0.54
1797	0.94	NA	NA	0.65	1.26	1.92	1.83	0.77	0.63	0.96	0.88	0.94	0.84	0.77	1.46	2.15	1.31	0.85	0.53
1798	1.07	NA	NA	0.75	1.45	2.06	2.36	0.76	0.82	0.9	0.9	1.11	1.2	1.21	1.23	2.69	2.17	0.74	0.64
1799	1.28	NA	NA	0.77	1.36	2.63	2.08	1	0.71	1.15	0.84	1.03	0.95	1.3	1.65	2.32	2.08	0.83	0.56
1800	1.57	NA	NA	0.72	1.49	2.22	1.82	0.94	0.77	0.93	0.7	1.02	0.79	1.2	1.34	2.14	1.46	0.65	0.55
1801	1.66	NA	NA	0.72	1.25	2.08	2.01	0.88	0.69	0.95	0.98	0.9	0.79	0.83	1.14	1.47	0.97	0.6	0.35
1802	1.37	NA	NA	0.61	1.11	1.89	1.9	0.65	0.59	0.84	1.03	0.78	0.63	0.98	1.35	1.72	1.92	0.43	0.37
1803	0.89	NA	NA	0.4	0.74	1.08	1.19	0.57	0.42	0.52	0.53	0.52	0.46	0.75	0.81	0.98	1.2	0.21	0.24
1804	0.95	NA	NA	0.42	0.54	0.88	0.97	0.49	0.3	0.37	0.35	0.34	0.27	0.41	0.51	1.79	1.19	0.11	0.2
1805	1.41	NA	NA	0.45	0.63	0.84	1.05	0.44	0.26	0.43	0.3	0.41	0.46	0.57	0.61	1.85	1.33	0.19	0.27
1806	1.41	NA	NA	0.36	0.55	1.31	1.13	0.54	0.38	0.31	0.27	0.54	0.62	0.54	0.9	1.04	1.25	0.23	0.29
1807	1.28	NA	NA	0.44	0.56	1.3	1.07	0.57	0.38	0.4	0.38	0.58	0.58	0.59	0.62	1.21	0.94	0.22	0.26
1808	1.32	NA	NA	0.54	0.75	1.41	1.21	0.46	0.24	0.41	0.39	0.47	0.6	0.47	0.71	1.32	1.06	0.24	0.39
1809	1.33	NA	NA	0.63	0.87	1.24	1.03	0.57	0.39	0.36	0.41	0.61	0.63	0.56	0.85	1.09	1.5	0.27	0.36
1810	1.01	NA	NA	0.5	0.72	0.93	1.06	0.56	0.36	0.37	0.36	0.68	0.62	0.75	0.88	1.38	1.22	0.34	0.39
1811	1.38	NA	NA	0.68	0.93	1.22	1.2	0.52	0.4	0.42	0.5	0.75	0.66	0.68	0.89	1.69	1.12	0.34	0.35
1812	1.96	NA	NA	0.91	0.9	2.11	1.4	0.59	0.57	0.31	0.65	0.69	0.82	0.65	1.14	2.04	1.52	0.41	0.47
1813	1.81	NA	NA	0.79	0.84	2.01	1.43	0.72	0.49	0.5	0.48	0.54	0.72	0.65	1.06	1.25	0.89	0.49	0.4
1814	1.96	NA	NA	0.82	1.05	1.99	1.79	0.82	0.68	0.65	0.73	0.72	0.82	0.93	0.95	2.14	1.31	0.45	0.52
1815	2.42	NA	NA	0.64	0.67	1.38	1.58	0.58	0.53	0.65	0.46	0.68	0.82	0.88	1.3	1.51	1.46	0.53	0.55
1816	2.06	NA	NA	0.79	0.81	1.55	1.44	0.63	0.73	0.56	0.63	0.73	0.82	0.84	1.66	1.59	1.11	0.56	0.65
1817	1.96	NA	NA	0.93	0.97	1.7	1.2	0.52	0.58	0.45	0.45	0.63	0.64	0.99	1.56	1.29	1.43	0.5	0.49
1818	2.09	NA	NA	1.01	1.03	1.87	1.36	0.77	0.55	0.53	0.77	0.59	0.67	1.02	1.07	1.97	1.6	0.47	0.62
1819	1.92	NA	NA	0.85	0.52	1.35	1.49	0.42	0.42	0.51	0.55	0.44	0.55	0.91	0.9	1.35	1.49	0.39	0.58
1820	1.95	NA	NA	0.85	0.69	1.53	1.9	0.62	0.5	0.52	0.61	0.52	0.47	0.67	1.03	1.73	1.06	0.46	0.7
1821	1.79	NA	NA	0.45	0.66	1.33	1.49	0.56	0.36	0.46	0.41	0.44	0.46	0.71	0.85	1.44	0.99	0.4	0.45
1822	2.26	NA	2.05	0.67	0.81	1.54	1.48	0.67	0.46	0.69	0.66	0.49	0.66	0.81	1.01	1.1	1.5	0.46	0.73
1823	1.36	NA	2.05	0.71	0.49	1.16	1.19	0.58	0.35	0.64	0.44	0.48	0.45	0.56	1.18	1.46	0.87	0.45	0.61
1824	2.31	NA	2.13	0.82	0.71	1.81	1.51	0.64	0.41	0.53	0.52	0.48	0.48	0.98	1.37	1.43	1.32	0.64	0.51
1825	2.48	NA	2.41	0.56	0.69	1.7	1.82	0.83	0.25	0.59	0.6	0.52	0.56	1.11	1.56	1.57	1.38	0.74	0.54
1826	2.28	NA	2.52	0.95	0.69	2.13	1.73	0.67	0.45	0.51	0.61	0.6	0.59	1.24	1.45	1.66	1.71	0.67	0.61
1827	1.53	NA	1.81	0.89	0.59	1.59	1.77	0.65	0.44	0.48	0.55	0.53	0.52	1.29	1.47	1.15	1.23	0.54	0.5
1828	2.05	NA	2.31	1.22	0.67	1.87	1.65	0.39	0.28	0.54	0.42	0.47	0.53	1.01	1.26	0.95	1.13	0.59	0.42
1829	2.22	NA	2.35	0.94	0.63	1.94	2.03	0.77	0.5	0.6	0.67	0.63	0.63	1.07	1.43	1.4	1.38	0.58	0.7
1830	2.03	NA	1.71	0.75	0.71	1.5	1.53	0.53	0.37	0.72	0.34	0.58	0.59	0.89	1.03	1.15	1.28	0.7	0.6
1831	1.81	NA	1.95	0.9	0.95	1.79	1.69	0.71	0.42	0.48	0.47	0.71	0.76	1.07	1.4	1.13	1.22	0.61	0.53
1832	1.74	NA	2.05	1	1.07	1.75	1.76	0.85	0.5	0.83	0.59	0.62	0.76	1.11	1.64	1.52	1.46	0.67	0.55
1833	1.47	NA	1.93	0.81	0.84	1.19	1.6	1.02	0.61	0.86	0.61	0.73	0.8	0.96	1.52	1.23	1.51	0.45	0.52
1834	1.67	NA	2.13	1.08	1.07	1.49	1.28	0.92	0.41	0.78	0.51	0.71	0.78	1.04	1.34	1.7	1.5	0.63	0.57
1835	1.78	2.11	2.24	1.01	1.07	1.91	1.18	0.58	0.5	0.7	0.51	0.69	0.81	0.74	1.5	1.65	1.22	0.63	0.49
1836	1.61	2.42	2.5	1.01	0.97	2.28	1.68	0.75	0.49	0.51	0.71	0.62	0.85	1.05	1.43	1.48	1.37	0.79	0.68
1837	1.37	2.37	1.47	0.77	1.1	1.68	1.72	0.66	0.44	0.81	0.58	0.63	0.96	1.23	1.56	1.86	1.47	0.83	0.62
1838	1.38	1.83	1.5	0.89	1.21	1.42	1.51	0.83	0.37	0.82	0.55	0.6	0.75	0.94	1.33	1.46	1.53	0.82	0.49
1839	1.75	2.45	2.2	0.92	1.13	1.57	1.44	0.52	0.44	0.76	0.53	0.67	0.68	0.66	0.98	1.49	1.11	0.64	0.42
1840	1.4	2.69	2.07	0.67	0.89	1.38	1.32	0.48	0.4	0.56	0.55	0.5	0.72	0.87	1.38	1.63	1.18	0.62	0.45
1841	1.08	2.44	1.41	0.77	0.83	0.95	1.57	0.59	0.34	0.51	0.62	0.47	0.65	0.95	1.47	1.03	1.45	0.72	0.34
1842	0.93	2.27	1.4	0.79	0.67	1.06	1.54	0.61	0.46	0.68	0.56	0.49	0.62	0.66	0.94	1.19	1	0.6	0.43
1843	0.82	2.57	2.26	0.54	0.66	1.06	1.38	0.53	0.34	0.58	0.3	0.3	0.48	0.21	0.49	0.76	0.94	0.35	0.22
1844	0.22	0.23	0.32	0.28	0.45	0.5	0.96	0.23	0.3	0.32	0.31	0.14	0.3	0.03	0.28	0.49	0.55	0.24	0.27
1845	0	0.19	0.16	0.52	0.39	0.54	0.68	0.19	0.26	0.46	0.27	0.01	0.09	0.14	0.45	0.53	0.57	0.23	0.21
1846	0.38	0.36	0.64	0.65	0.76	0.55	0.8	0.26	0.27	0.57	0.4	0.03	0.14	0.07	0.29	0.75	0.78	0.21	0.19
1847	0.34	0.55	1.13	0.58	0.76	0.62	0.56	0.23	0.22	0.52	0.22	0.02	0.04	0.15	0.35	0.89	0.6	0.25	0.25
1848	0.58	1.35	1.59	0.61	0.67	0.62	0.83	0.32	0.34	0.53	0.34	0.11	0.18	0.1	0.34	0.91	0.71	0.2	0.31
1849	0.38	1.99	1.09	0.6	0.98	0.56	0.78	0.29	0.32	0.49	0.35	0.11	0.17	0.18	0.39	0.75	0.52	0.34	0.22
1850	0.69	1.57	1.28	0.59	0.98	0.78	0.68	0.52	0.4	0.59	0.41	0.1	0.18	0.25	0.31	1.03	0.8	0.4	0.31
1851	0.95	2.3	2.08	0.68	1	0.66	0.77	0.44	0.46	0.52	0.28	0.11	0.17	0.12	0.39	0.88	0.79	0.3	0.26
1852	0.88	2.34	2.2	0.77	0.78	0.91	1.1	0.6	0.38	0.48	0.32	0.12	0.22	0.16	0.45	1	0.85	0.33	0.27
1853	1.48	1.97	1.6	0.88	1.15	1.09	1.44	0.5	0.42	0.65	0.44	0.13	0.23	0.34	0.45	1	1.09	0.39	0.25
1854	0.89	2.88	1.94	0.94	1.55	1.98	1.64	0.66	0.49	0.67	0.48	0.16	0.26	0.37	0.36	1.37	1.19	0.4	0.35
1855	1.75	3.26	2.43	1.25	1.37	2.2	1.19	0.85	0.72	0.76	0.58	0.16	0.38	0.34	0.49	1.56	1.66	0.5	0.48
1856	1.69	2.39	1.93	0.97	1.24	2.25	1.48	0.75	0.55	0.63	0.55	0.15	0.3	0.5	0.45	1.48	1.77	0.52	0.36
1857	1.9	2.36	1.56	1.23	1.43	1.52	1.44	0.71	0.69	1.02	0.72	0.14	0.29	0.69	0.7	1.48	1.97	0.64	0.46
1858	1.13	2.64	1.98	0.82	1	2.05	1.28	0.77	0.58	1.02	0.51	0.14	0.4	0.72	0.64	1.34	1.75	0.58	0.46
1859	1.34	2.14	1.54	0.77	1.01	2.55	1.42	0.54	0.69	0.98	0.61	0.23	0.45	0.72	0.93	0.8	2.03	0.46	0.53
1860	1.61	2.47	2.01	0.92	1.18	2.12	2.14	0.86	0.75	1.06	0.78	0.34	0.41	0.97	1.11	1.47	2.83	0.6	0.5
1861	1.98	2.92	2.46	0.97	1.27	2.93	2.66	1.05	0.64	0.9	0.59	0.34	0.55	1.12	0.88	1.85	2.34	0.68	0.46
1862	1.52	2.24	2.13	0.99	0.92	2.33	1.82	0.62	0.42	0.99	0.81	0.32	0.44	0.76	0.88	1.3	2.44	0.64	0.39
1863	1.12	2.81	2.33	0.98	0.99	1.69	2.01	0.99	0.6	0.9	0.82	0.36	0.42	1.01	0.65	1.73	2.27	0.53	0.54
1864	1.45	2.9	2.79	0.78	0.78	0.9	1.42	0.82	0.58	0.91	0.56	0.3	0.4	0.92	0.41	1.6	2.47	0.68	0.54
1865	1.24	2.82	2.47	0.5	0.68	1.13	1.28	0.59	0.58	0.72	0.47	0.17	0.25	0.63	0.52	1.32	1.38	0.64	0.42
1866	0.98	2.9	2.75	0.76	0.77	1.55	1.83	0.62	0.44	0.68	0.6	0.13	0.26	0.92	0.88	1.61	2.16	0.62	0.39
1867	0.74	2.9	2.32	0.79	0.8	1.15	1.55	0.8	0.52	0.91	0.41	0.17	0.36	1.11	0.74	1.7	2.45	0.68	0.47
1868	0.83	3.15	2.78	0.88	0.86	1.83	1.16	0.79	0.69	0.94	0.55	0.15	0.29	0.81	0.6	1.75	1.77	0.66	0.44
1869	1	3.31	2.55	0.89	0.83	1.76	1.52	0.62	0.72	0.92	0.63	0.26	0.41	1.19	0.43	1.5	1.67	0.78	0.35
1870	0.99	3.62	3.17	0.98	0.8	1.51	1.52	0.89	0.77	0.84	0.68	0.25	0.44	1.19	0.65	1.7	2.17	0.97	0.51
1871	1.28	3.06	2.63	1.01	1	2.33	1.45	0.8	0.75	0.9	0.72	0.29	0.37	1.01	0.69	1.4	1.37	0.72	0.6
1872	1.19	2.91	2.83	0.75	1.06	2.34	1.33	0.65	0.7	1.05	0.78	0.37	0.54	0.95	0.61	1.44	1	0.78	0.38
1873	1.13	3.03	2.58	0.93	1.17	1.42	1.68	0.95	0.8	1	0.83	0.35	0.56	1.05	0.84	1.21	1.18	0.78	0.58
1874	1.37	3.47	3.6	1.08	1.63	2.19	1.62	1.03	0.7	1.26	1.01	0.45	0.67	1.12	0.99	1.19	1.12	0.82	0.47
1875	1.49	2.86	4.26	1.1	1.39	1.84	1.21	0.99	0.82	0.98	0.88	0.39	0.67	0.97	1.07	0.79	0.62	0.53	0.42
1876	1.52	3.64	3.23	1.06	1.28	2.23	1.52	0.59	0.64	0.93	1.3	0.41	0.74	1.1	1.04	1.29	0.78	0.84	0.54
1877	1.63	3.89	4.42	0.83	1.03	2.29	2.35	0.8	0.62	1.02	1.31	0.61	0.95	1.2	1.08	1.04	0.7	0.73	0.55
1878	1.98	2.71	3.8	0.97	1.35	2.08	1.93	0.84	0.8	1.23	0.96	0.56	0.9	0.89	1.09	0.61	0.65	0.6	0.42
1879	1.54	2.63	2.73	1.14	1.1	2.04	1.9	0.79	0.62	0.95	1.02	0.42	0.82	1.16	1.28	0.84	0.99	0.67	0.46
1880	1.32	2.66	2.75	0.89	0.95	1.54	1.58	0.48	0.54	0.88	0.85	0.4	0.52	0.97	0.9	0.63	0.61	0.65	0.46
1881	1.26	2.86	2.71	0.84	0.82	1.72	2.28	0.63	0.54	1.02	0.86	0.38	0.85	0.97	1.15	0.36	0.27	0.62	0.41
1882	1	2.39	2.03	0.73	0.94	1.46	1.82	0.38	0.44	0.85	0.55	0.46	0.73	0.69	1.28	0.59	0.46	0.43	0.46
1883	1.08	2.28	2.73	0.71	0.79	1.16	1.15	0.47	0.39	0.65	0.57	0.37	0.7	0.81	1.04	0.5	0.54	0.71	0.41
1884	0.73	2.64	3.22	0.52	0.93	1.06	1.15	0.47	0.49	0.66	0.58	0.31	0.78	0.79	1.33	0.63	0.52	1.01	0.51
1885	0.7	3.03	3.08	0.47	0.66	0.85	1.41	0.46	0.38	0.41	0.42	0.33	0.69	0.85	1.15	0.82	0.5	0.8	0.45
1886	0.81	3.69	3.56	0.46	0.79	1.02	0.95	0.49	0.39	0.65	0.56	0.41	0.84	0.85	1.12	0.94	0.47	0.73	0.35
1887	1.12	3.05	2.63	0.58	0.77	1.36	1.35	0.61	0.51	0.82	0.71	0.41	0.85	0.85	1.37	0.77	1.08	0.77	0.44
1888	1.21	3.72	2.71	0.48	0.67	0.96	1.19	0.67	0.46	0.71	0.64	0.5	0.94	0.73	1.08	1	0.9	0.79	0.57
1889	1.2	3.16	2.21	0.32	0.59	1.07	0.74	0.61	0.42	0.59	0.52	0.48	0.85	0.63	0.7	0.85	1.17	0.78	0.37
1890	0.71	2.98	1.87	0.32	0.49	0.85	0.41	0.54	0.48	0.46	0.34	0.31	0.45	0.46	0.84	0.88	0.69	0.37	0.2
1891	0.77	3.09	2.19	0.42	0.76	0.89	0.72	0.55	0.45	0.65	0.49	0.35	0.77	0.63	0.82	0.75	1.05	0.63	0.37
1892	1.02	2.6	1.8	0.47	0.57	0.97	1.01	0.69	0.43	0.57	0.3	0.38	0.81	0.68	0.79	1.02	0.82	0.57	0.35
1893	0.95	3.04	1.79	0.34	0.59	0.88	0.93	0.66	0.58	0.92	0.67	0.43	0.94	0.51	0.91	0.54	0.95	0.64	0.27
1894	0.71	2.31	1.58	0.5	0.79	1.1	0.71	0.46	0.55	0.88	0.47	0.54	1.11	0.74	0.83	0.94	1.12	0.48	0.32
1895	0.71	2.49	1.78	0.49	0.86	0.93	0.64	0.44	0.47	0.58	0.48	0.4	0.69	0.57	0.65	0.76	0.9	0.34	0.2
1896	0.71	1.95	1.98	0.36	0.47	0.8	0.65	0.48	0.45	0.59	0.35	0.43	0.74	0.34	0.83	0.8	0.95	0.47	0.23
1897	0.66	2.47	1.96	0.47	0.62	0.78	0.83	0.6	0.39	0.59	0.52	0.44	0.98	0.51	0.93	0.87	0.81	0.63	0.26
1898	0.67	2.28	2.29	0.47	0.61	0.83	0.49	0.69	0.42	0.58	0.44	0.36	0.73	0.36	0.52	0.75	0.83	0.52	0.28
1899	0.6	1.6	1.54	0.32	0.47	0.58	0.56	0.45	0.27	0.37	0.2	0.26	0.56	0.27	0.58	0.42	0.68	0.32	0.23
1900	0.98	2.71	2.25	0.26	0.47	0.49	0.76	0.56	0.48	0.68	0.47	0.45	0.9	0.3	0.73	0.89	0.87	0.55	0.24
1901	1.03	3.23	3.03	0.32	0.51	0.91	0.62	0.75	0.52	0.59	0.47	0.5	0.92	0.48	0.9	0.81	1.16	0.55	0.19
1902	0.95	2.43	2.5	0.29	0.4	0.86	0.63	0.7	0.4	0.71	0.48	0.48	0.9	0.46	0.64	0.89	1.25	0.5	0.33
1903	0.84	2.9	2.81	0.41	0.59	0.54	0.85	0.63	0.58	0.61	0.42	0.52	1	0.55	0.96	1.03	1.07	0.43	0.35
1904	0.97	2.85	3.1	0.35	0.75	0.67	1.02	0.81	0.56	0.61	0.65	0.66	1.17	0.59	0.91	1.08	1.48	0.59	0.5
1905	1.09	2.78	2.97	0.37	0.7	0.63	0.82	0.77	0.59	0.86	0.72	0.56	1.04	0.68	1.02	1	1.55	0.6	0.53
1906	1.18	2.87	3.53	0.4	0.66	0.91	1.09	0.77	0.63	0.93	0.55	0.65	1	0.71	1.07	1.08	1.14	0.7	0.49
1907	1.21	2.73	3.17	0.33	0.71	0.74	1.09	0.68	0.61	0.93	0.72	0.62	1.03	0.8	1.41	1.25	2.22	0.74	0.39
1908	1.14	3.03	2.1	0.3	0.81	0.88	1.08	0.86	0.54	1.05	0.96	0.61	1.17	0.63	1.19	1.08	2.05	0.86	0.58
1909	0.91	2.88	2.58	0.34	0.73	0.91	1.16	0.77	0.61	0.99	0.56	0.73	1.13	0.69	1.08	1.21	2.33	0.93	0.46
1910	0.75	2.58	2	0.36	0.6	0.91	1.07	0.81	0.56	0.79	0.79	0.54	0.83	0.58	1.2	0.94	1.63	0.72	0.35
1911	0.8	2.37	2.24	0.47	0.63	0.67	1.02	0.6	0.47	0.7	0.72	0.61	0.83	0.6	1.18	1.02	2.27	0.93	0.62
