# Stokes - Mayer - PIPO - ITRDB AZ026
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5028
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5028.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az026-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az026-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az026.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az026.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Stokes - Mayer - PIPO - ITRDB AZ026
#--------------------
# Investigators
#   Investigators: Stokes, M.A.; Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mayer
#   Location: Arizona
#   Northernmost_Latitude: 34.38
#   Southernmost_Latitude: 34.38
#   Easternmost_Longitude: -112.35
#   Westernmost_Longitude: -112.35
#   Elevation_m: 1951
#--------------------
# Data_Collection
#   Collection_Name: AZ026
#   First_Year: 1620
#   Last_Year: 1965
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 137011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 137011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 137021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 137021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 137031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 137031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 137041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 137041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 137051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 137051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 137061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 137061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 137071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 137071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 137081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 137081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 137091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 137091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	137011_raw	137021_raw	137031_raw	137041_raw	137051_raw	137061_raw	137071_raw	137081_raw	137091_raw
1620	3	NA	NA	NA	NA	NA	NA	NA	NA
1621	1.65	NA	NA	NA	NA	NA	NA	NA	NA
1622	1.79	NA	NA	NA	NA	NA	NA	NA	NA
1623	2.01	NA	NA	NA	NA	NA	NA	NA	NA
1624	0.78	NA	NA	NA	NA	NA	NA	NA	NA
1625	2.23	NA	NA	NA	NA	NA	NA	NA	NA
1626	3.36	NA	NA	NA	NA	NA	NA	NA	NA
1627	3.09	NA	NA	NA	NA	NA	NA	NA	NA
1628	2.17	NA	NA	NA	NA	NA	NA	NA	NA
1629	1.39	NA	NA	NA	NA	NA	NA	NA	NA
1630	2	NA	NA	NA	NA	NA	NA	NA	NA
1631	2.06	NA	NA	NA	NA	NA	NA	NA	NA
1632	2.73	NA	NA	NA	NA	NA	NA	NA	NA
1633	3.78	NA	NA	NA	NA	NA	NA	NA	NA
1634	3.44	NA	NA	NA	NA	NA	NA	NA	NA
1635	3.11	NA	NA	NA	NA	NA	NA	NA	NA
1636	3.96	NA	NA	NA	NA	NA	NA	NA	NA
1637	4.22	NA	NA	NA	NA	NA	NA	NA	NA
1638	3.21	NA	NA	NA	NA	NA	NA	NA	NA
1639	1.11	NA	NA	NA	NA	NA	NA	NA	NA
1640	0.97	NA	NA	NA	NA	NA	NA	NA	NA
1641	1.42	NA	NA	NA	NA	NA	NA	NA	NA
1642	0.31	NA	NA	NA	NA	NA	NA	NA	NA
1643	1.14	NA	NA	NA	NA	NA	NA	NA	NA
1644	1.94	NA	NA	NA	NA	NA	NA	NA	NA
1645	1.27	NA	NA	NA	NA	NA	NA	NA	NA
1646	1.44	NA	NA	NA	NA	NA	NA	NA	NA
1647	1.14	NA	NA	NA	NA	NA	NA	NA	NA
1648	0.04	NA	NA	NA	NA	NA	NA	NA	NA
1649	0.34	NA	NA	NA	NA	NA	NA	NA	NA
1650	0.46	NA	NA	NA	NA	NA	NA	NA	NA
1651	1.16	NA	NA	NA	NA	NA	NA	NA	NA
1652	0.94	NA	NA	NA	NA	NA	NA	NA	NA
1653	1.53	NA	NA	NA	NA	NA	NA	NA	NA
1654	1.65	NA	NA	NA	NA	NA	NA	NA	NA
1655	1.85	NA	NA	NA	NA	NA	NA	NA	NA
1656	2.74	NA	NA	NA	NA	NA	NA	NA	NA
1657	3.78	NA	NA	NA	NA	NA	NA	NA	NA
1658	2.27	NA	NA	NA	NA	NA	NA	NA	NA
1659	1.02	NA	NA	NA	NA	NA	NA	NA	NA
1660	1.36	NA	NA	NA	NA	NA	NA	NA	NA
1661	3.18	NA	NA	NA	NA	NA	NA	NA	NA
1662	1.14	NA	NA	NA	NA	NA	NA	NA	NA
1663	1.62	NA	NA	NA	NA	NA	NA	NA	NA
1664	0.09	NA	NA	NA	NA	NA	NA	NA	NA
1665	1.01	NA	NA	NA	NA	NA	NA	NA	NA
1666	1.28	NA	NA	NA	NA	NA	NA	NA	NA
1667	2.12	NA	NA	NA	NA	NA	NA	NA	NA
1668	1.47	NA	NA	NA	NA	NA	NA	NA	NA
1669	1.21	NA	NA	NA	NA	NA	NA	NA	NA
1670	0.09	NA	NA	NA	NA	NA	NA	NA	NA
1671	0.56	NA	NA	NA	NA	NA	NA	NA	NA
1672	0.76	NA	NA	NA	NA	NA	NA	NA	NA
1673	1.1	NA	NA	NA	NA	NA	NA	NA	NA
1674	0.67	NA	NA	NA	NA	NA	NA	NA	NA
1675	0.77	NA	NA	NA	NA	NA	NA	NA	NA
1676	1.49	NA	NA	NA	NA	NA	NA	NA	NA
1677	2.79	NA	NA	NA	NA	NA	NA	NA	NA
1678	2.84	NA	NA	NA	NA	NA	NA	NA	NA
1679	3.22	NA	NA	NA	NA	NA	NA	NA	NA
1680	3.94	NA	NA	NA	NA	NA	NA	NA	NA
1681	0.71	NA	NA	NA	NA	NA	NA	NA	NA
1682	0.58	NA	NA	NA	NA	NA	NA	NA	NA
1683	0.45	NA	NA	NA	NA	NA	NA	NA	NA
1684	0.54	NA	NA	NA	NA	NA	NA	NA	NA
1685	0.37	NA	NA	NA	NA	NA	NA	NA	NA
1686	0.35	NA	NA	NA	NA	NA	NA	NA	NA
1687	0.6	NA	NA	NA	NA	NA	NA	NA	NA
1688	1.62	NA	NA	NA	NA	NA	NA	NA	NA
1689	1.94	NA	NA	NA	NA	NA	NA	NA	NA
1690	0.62	NA	NA	NA	NA	NA	NA	NA	NA
1691	0.31	NA	NA	NA	NA	NA	NA	NA	NA
1692	1.25	NA	NA	NA	NA	NA	NA	NA	NA
1693	0.73	NA	NA	NA	NA	NA	NA	NA	NA
1694	0.95	NA	NA	NA	NA	NA	NA	NA	NA
1695	2.75	NA	NA	NA	NA	NA	NA	NA	NA
1696	2.69	NA	NA	NA	NA	NA	NA	NA	NA
1697	1.33	NA	NA	NA	NA	NA	NA	NA	NA
1698	1.24	NA	NA	NA	NA	NA	NA	NA	NA
1699	0.36	NA	NA	NA	NA	NA	NA	NA	NA
