# Peterson - Wizard Island - TSME - ITRDB OR079
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4198
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4198.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or079-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; or079-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or079.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or079.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-08-25
#--------------------
# File_Last_Modified_Date
#   Date: 2005-08-25
#--------------------
# Title
#   Study_Name: Peterson - Wizard Island - TSME - ITRDB OR079
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Wizard Island
#   Location: Oregon
#   Northernmost_Latitude: 43.0
#   Southernmost_Latitude: 43.0
#   Easternmost_Longitude: -122.17
#   Westernmost_Longitude: -122.17
#   Elevation_m: 2215
#--------------------
# Data_Collection
#   Collection_Name: OR079
#   First_Year: 1653
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HICL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HICL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HICL04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HICL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HICL05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HICL05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HICL07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HICL07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HICL10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HICL10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HICL11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HICL11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HICL13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HICL13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HICL14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HICL14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HICL15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HICL15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HICL16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HICL16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HICL17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HICL17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HICL19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HICL19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HICL20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HICL20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HICL03B_raw	HICL04A_raw	HICL05A_raw	HICL07A_raw	HICL10B_raw	HICL11B_raw	HICL13A_raw	HICL14B_raw	HICL15B_raw	HICL16B_raw	HICL17B_raw	HICL19A_raw	HICL20A_raw
1577	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1578	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1579	NA	NA	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1580	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1581	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1582	0.92	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1583	0.93	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1584	0.51	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1585	0.5	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1586	0.59	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1587	0.4	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1588	0.53	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1589	0.73	NA	1.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1590	0.58	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1591	0.84	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1592	0.65	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1593	0.49	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1594	0.64	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1595	1.3	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1596	0.9	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1597	0.86	NA	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1598	1.1	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1599	0.62	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1600	0.99	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1601	0.53	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1602	0.93	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1603	0.91	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1604	0.39	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1605	0.27	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1606	0.21	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1607	0.18	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1608	0.26	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1609	0.32	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1610	0.92	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1611	1.06	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1612	0.71	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1613	0.93	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1614	0.69	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1615	0.62	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1616	0.56	NA	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1617	0.75	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1618	1.16	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1619	1.03	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1620	1.13	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1621	0.86	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1622	0.71	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1623	0.44	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1624	0.43	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1625	0.35	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1626	0.27	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1627	0.32	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1628	0.37	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1629	0.39	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1630	0.41	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1631	0.41	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1632	0.51	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1633	0.47	NA	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1634	0.65	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1635	0.46	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1636	0.4	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1637	0.44	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1638	0.4	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1639	0.27	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1640	0.27	NA	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1641	0.15	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1642	0.6	NA	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1643	0.35	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1644	0.33	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1645	0.49	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1646	0.39	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1647	0.43	NA	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1648	0.39	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1649	0.35	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1650	0.29	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1651	0.53	NA	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1652	0.54	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1653	0.36	NA	0.52	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	0.44	NA	0.67	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
1655	0.32	NA	0.54	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA
1656	0.39	NA	0.6	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	0.51	NA	0.61	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	0.45	NA	0.92	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	0.36	NA	1.09	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	0.47	NA	1.28	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	0.24	NA	1.02	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	0.24	NA	0.61	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	0.32	NA	0.3	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	0.37	NA	0.36	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	0.41	NA	0.78	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	0.5	NA	0.92	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	0.6	NA	0.95	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	0.32	NA	0.54	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	0.48	NA	0.78	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	0.46	NA	0.77	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA
