# Bradfield - Nazlini Canyon - PIPO - ITRDB AZ072
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2806
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2806.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az072-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az072-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az072.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az072.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Bradfield - Nazlini Canyon - PIPO - ITRDB AZ072
#--------------------
# Investigators
#   Investigators: Bradfield, R.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nazlini Canyon
#   Location: Arizona
#   Northernmost_Latitude: 35.0
#   Southernmost_Latitude: 35.0
#   Easternmost_Longitude: -109.0
#   Westernmost_Longitude: -109.0
#   Elevation_m: 2377
#--------------------
# Data_Collection
#   Collection_Name: AZ072
#   First_Year: 1600
#   Last_Year: 1971
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 235038_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 235038; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 235088_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 235088; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 235096_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 235096; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 235104_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 235104; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 235128_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 235128; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 235148_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 235148; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	235038_raw	235088_raw	235096_raw	235104_raw	235128_raw	235148_raw
1482	NA	NA	2.8	NA	NA	NA
1483	NA	NA	1.41	NA	NA	NA
1484	NA	NA	2.14	NA	NA	NA
1485	NA	NA	2.07	NA	NA	NA
1486	NA	NA	2.64	NA	NA	NA
1487	NA	NA	0.8	NA	NA	NA
1488	NA	NA	1.66	NA	NA	NA
1489	NA	NA	2	NA	NA	NA
1490	NA	NA	2.28	NA	NA	NA
1491	NA	NA	2.42	NA	NA	NA
1492	NA	NA	1.75	NA	NA	NA
1493	NA	NA	1.42	NA	NA	NA
1494	NA	NA	1.86	NA	NA	NA
1495	NA	NA	0.78	NA	NA	NA
1496	NA	NA	1.19	NA	NA	NA
1497	NA	NA	1.8	NA	NA	NA
1498	NA	NA	1.9	NA	NA	NA
1499	NA	NA	1.64	NA	NA	NA
1500	NA	NA	0.49	NA	NA	NA
1501	NA	NA	1.61	NA	NA	NA
1502	NA	NA	1.42	NA	NA	NA
1503	NA	NA	1.21	NA	NA	NA
1504	NA	NA	2.06	NA	NA	NA
1505	NA	NA	1.2	NA	NA	NA
1506	NA	NA	1.13	NA	NA	NA
1507	NA	NA	1.51	NA	NA	NA
1508	NA	NA	1.37	NA	NA	NA
1509	NA	NA	1.44	NA	NA	NA
1510	NA	NA	0.75	NA	NA	NA
1511	NA	NA	1.91	NA	NA	NA
1512	NA	NA	1.19	NA	NA	NA
1513	NA	NA	1.3	NA	NA	NA
1514	NA	NA	1.04	NA	NA	NA
1515	NA	NA	1.58	NA	NA	NA
1516	NA	NA	0.44	NA	NA	NA
1517	NA	NA	0.33	NA	NA	NA
1518	NA	NA	0.34	NA	NA	NA
1519	NA	NA	0.99	NA	NA	NA
1520	NA	NA	0.86	NA	NA	NA
1521	NA	NA	0.63	NA	NA	NA
1522	NA	NA	0.22	NA	NA	NA
1523	NA	NA	0.41	NA	NA	NA
1524	NA	NA	0.7	NA	NA	NA
1525	NA	NA	1.11	NA	NA	NA
1526	NA	NA	1.3	NA	NA	NA
1527	NA	NA	0.48	NA	NA	NA
1528	NA	NA	0.81	NA	NA	NA
1529	NA	NA	0.5	NA	NA	NA
1530	NA	NA	1.29	NA	NA	NA
1531	NA	NA	1.08	NA	NA	NA
1532	NA	NA	0.33	NA	NA	NA
1533	NA	NA	0.57	NA	NA	NA
1534	NA	NA	1.02	NA	NA	NA
1535	NA	NA	1.02	NA	NA	NA
1536	NA	NA	1.93	NA	NA	NA
1537	NA	NA	1.34	NA	NA	NA
1538	NA	NA	0.68	NA	NA	NA
1539	NA	NA	1.01	NA	NA	NA
1540	NA	NA	1.32	NA	NA	NA
1541	NA	NA	0.59	NA	NA	NA
1542	NA	NA	0.15	NA	NA	NA
1543	NA	NA	0.91	NA	NA	NA
1544	NA	NA	0.38	NA	NA	NA
1545	NA	NA	0.35	NA	NA	NA
1546	NA	NA	0.59	NA	NA	NA
1547	NA	NA	0.63	NA	NA	NA
1548	NA	NA	0.19	NA	NA	NA
1549	NA	NA	0.84	NA	NA	NA
1550	NA	NA	0.97	NA	NA	NA
1551	NA	NA	1	NA	NA	NA
1552	NA	NA	0.7	NA	NA	NA
1553	NA	NA	0.81	NA	NA	NA
1554	NA	NA	0.94	NA	NA	NA
1555	NA	NA	1.36	NA	NA	NA
1556	NA	NA	1.38	NA	NA	NA
1557	NA	NA	1.59	NA	NA	NA
1558	NA	NA	0.78	NA	NA	NA
1559	NA	NA	0.79	NA	NA	NA
1560	NA	NA	0.91	NA	NA	NA
1561	NA	NA	0.4	NA	NA	NA
1562	NA	NA	0.82	NA	NA	NA
1563	NA	NA	1.02	NA	NA	NA
1564	NA	NA	0.98	NA	NA	NA
1565	NA	NA	1.7	NA	NA	NA
1566	NA	NA	1.47	NA	NA	NA
1567	NA	NA	0.52	NA	NA	NA
1568	NA	NA	0.66	NA	NA	NA
1569	NA	NA	0.87	NA	NA	NA
1570	NA	NA	0.61	NA	NA	NA
1571	NA	NA	0.58	NA	NA	NA
1572	NA	NA	0.43	NA	NA	NA
1573	NA	NA	0.35	NA	NA	NA
1574	NA	NA	0.34	NA	NA	NA
1575	NA	NA	0.45	NA	NA	NA
1576	NA	NA	0.7	NA	NA	NA
1577	NA	NA	0.85	NA	NA	NA
1578	NA	NA	0.68	NA	NA	NA
1579	NA	NA	0.01	NA	NA	NA
1580	NA	NA	0.31	NA	NA	NA
1581	NA	NA	0.56	NA	NA	NA
1582	NA	NA	0.41	NA	NA	NA
1583	NA	NA	0.44	NA	NA	NA
1584	NA	NA	0.17	NA	NA	NA
1585	NA	NA	0.01	NA	NA	NA
1586	NA	NA	0.57	NA	NA	NA
1587	NA	NA	0.27	NA	NA	NA
1588	NA	NA	0.54	NA	NA	NA
1589	NA	NA	0.65	NA	NA	NA
1590	NA	NA	0.13	NA	NA	NA
1591	NA	NA	0.56	NA	NA	NA
1592	NA	NA	0.22	NA	NA	NA
1593	NA	NA	0.48	NA	NA	NA
1594	NA	NA	0.76	NA	NA	NA
1595	NA	NA	0.79	NA	NA	NA
1596	NA	NA	0.73	NA	NA	NA
1597	NA	NA	0.63	NA	NA	NA
1598	NA	NA	0.65	NA	NA	NA
1599	NA	NA	1.04	NA	NA	NA
1600	NA	NA	0.53	1.82	NA	NA
1601	NA	NA	0.34	1.67	NA	NA
1602	NA	NA	0.51	1.06	NA	NA
1603	NA	NA	0.89	1.94	NA	NA
1604	NA	NA	0.63	2.22	NA	NA
1605	NA	NA	0.82	2.48	NA	NA
1606	NA	NA	0.81	2.11	NA	NA
1607	1.44	NA	0.84	2.55	NA	NA
1608	1.94	NA	0.73	1.65	NA	NA
1609	2.24	NA	0.7	2.03	NA	NA
1610	2.58	NA	1	3.11	NA	NA
1611	2.68	NA	1.21	2.87	NA	NA
1612	2.1	NA	0.61	2.53	NA	NA
1613	1.76	NA	0.46	1.8	NA	NA
1614	2.27	NA	1.08	2.52	NA	NA
1615	2.31	NA	0.78	1.9	NA	NA
1616	1.91	NA	0.74	1.31	NA	NA
1617	2.68	NA	1.27	1.45	NA	NA
1618	3.12	NA	1.77	3.05	NA	NA
1619	2.17	NA	0.69	2.25	NA	NA
1620	2.48	NA	1.27	3.4	NA	NA
1621	3	NA	1.14	2.97	NA	NA
1622	2.04	NA	0.89	2.15	NA	NA
1623	1.46	NA	0.26	1.13	NA	NA
1624	1.85	NA	0.28	1.06	NA	NA
1625	2.1	NA	0.3	1.37	NA	NA
1626	0.87	NA	0.07	0.72	NA	NA
1627	2.24	NA	0.66	1.16	NA	NA
1628	1.6	NA	0.37	0.42	NA	0.93
1629	2.27	NA	0.53	0.82	NA	1.61
1630	1.76	NA	0.82	1.25	NA	1.81
1631	2.1	NA	0.73	1.03	1.96	1.5
1632	1.74	NA	0.43	1.02	1.59	1.1
1633	3.03	NA	0.6	1.17	2.02	1.78
1634	2.78	NA	0.8	1.46	2.68	2.24
1635	2.65	NA	0.83	1.08	2.28	1.74
1636	2.2	NA	0.94	0.78	1.8	1.38
1637	1.66	NA	0.37	0.32	1.04	0.7
1638	1.84	NA	0.44	0.66	1.07	1.07
1639	2.02	NA	0.6	0.92	0.95	1
1640	2.63	NA	0.67	0.91	1.03	1.21
1641	2.28	NA	0.45	1.07	1.12	1.16
1642	2.1	NA	0.65	1	2.07	1.27
1643	2.12	NA	0.43	0.58	1.43	0.87
1644	2.1	NA	0.6	1.04	2.03	1.33
1645	1.98	NA	0.62	1.14	1.64	1.28
1646	1.93	NA	0.53	1.1	1.61	1.26
1647	2.01	NA	0.9	1.61	2.38	2.12
1648	1.57	NA	0.61	0.63	1.17	1.13
1649	2.4	NA	0.91	1.04	2.24	1.93
1650	2.32	NA	1.26	1.21	2.34	2.08
1651	2.32	NA	1.41	1.33	3.03	2.18
1652	2.6	NA	1.14	1.75	2.82	2.52
1653	1.38	NA	0.6	0.83	1.9	1.28
1654	1.3	NA	0.44	0.64	1.51	1.41
1655	1.66	NA	0.82	1.02	2.76	1.96
1656	2.08	NA	1.01	0.98	2.77	2.19
1657	1.32	2.91	0.85	0.88	2.66	1.7
1658	1.09	1.29	0.38	0.68	1.75	1.29
1659	1.28	3.54	0.65	0.92	2.87	2.08
1660	1.26	2.52	0.75	1.08	2.88	1.87
1661	0.82	2.01	0.76	0.79	2.9	1.46
1662	0.9	1.26	0.52	0.63	2.2	1.48
1663	1.02	1.69	0.68	0.77	2.77	1.67
1664	0.74	0.92	0.29	0.47	2.16	1.5
1665	0.97	1.5	0.59	0.63	2.63	1.67
1666	0.61	1.18	0.24	0.43	2.4	1.13
1667	0.5	0.98	0.14	0.47	2.25	0.59
1668	0.32	0.22	0.01	0.32	1.24	0.28
1669	0.65	0.77	0.39	0.47	1.98	0.65
1670	0.29	0.56	0.18	0.13	0.96	0.35
1671	0.6	0.8	0.25	0.53	1.83	0.84
1672	0.8	1.18	0.46	0.74	1.88	0.92
1673	0.9	1	0.43	0.74	1.93	1.18
1674	0.96	1.13	0.69	1.06	2.31	1.4
1675	0.6	0.56	0.42	0.64	1.5	0.93
1676	0.33	0.29	0.45	0.22	0.98	0.33
1677	0.86	0.93	0.64	0.72	2.05	1.11
1678	0.71	1.23	0.42	0.83	2.09	0.46
1679	0.6	0.83	0.82	0.58	1.94	1.01
1680	0.98	1.49	0.9	1.05	2.89	1.89
1681	0.98	1.6	1.03	1.15	3.32	1.87
1682	1.03	2.13	1.02	1.22	2.04	1.6
1683	1.21	1.16	0.55	1.13	2.69	2.02
1684	0.73	0.24	0.1	0.6	1.63	0.64
1685	0.03	0.14	0.01	0.01	0.21	0.01
1686	0.8	0.71	0.49	0.56	1.71	0.8
1687	0.74	0.74	0.67	0.77	1.84	1.13
1688	0.9	0.65	0.64	0.77	1.44	1.03
1689	0.87	1.1	0.85	0.81	1.78	1.23
1690	0.77	0.96	0.94	0.58	2.01	1.2
1691	0.76	1.48	1.02	0.79	1.64	1.16
1692	0.87	1.48	1.05	0.85	2.5	1.22
1693	0.84	1.28	0.98	0.66	1.65	1.26
1694	0.76	1.29	0.98	0.68	1.92	1.55
1695	1.06	1.45	0.93	0.73	2.11	1.83
1696	0.54	0.36	0.51	0.24	1.18	0.52
1697	0.87	0.88	0.9	0.42	1.88	1.15
1698	0.71	0.77	0.76	0.42	1.32	1.15
1699	0.78	1.09	0.77	0.36	1.56	1.01
1700	0.21	0.27	0.34	0.15	0.7	0.16
1701	0.9	1.09	0.95	0.55	2.78	1.34
1702	0.57	1.07	0.86	0.65	1.21	0.94
1703	0.57	0.62	0.59	0.43	1.04	0.79
1704	0.41	0.43	0.5	0.24	1.05	0.49
1705	0.58	0.69	0.89	0.48	1.24	0.87
1706	0.22	0.59	0.88	0.47	1.25	0.73
1707	0.33	0.59	0.5	0.5	0.84	0.35
1708	0.26	0.34	0.26	0.36	0.81	0.33
1709	0.45	0.63	0.69	0.43	1.28	0.52
1710	0.64	1.1	0.82	0.5	2.22	0.99
1711	0.39	0.8	0.6	0.58	1.14	0.58
1712	0.28	0.67	0.45	0.46	1.07	0.59
1713	0.37	0.49	0.42	0.56	0.95	0.29
1714	0.66	1.09	0.66	0.7	1.87	1.02
1715	0.47	0.56	0.56	0.61	1.38	0.52
1716	0.46	0.51	0.46	0.57	0.72	0.21
1717	0.46	0.47	0.28	0.58	0.93	0.44
1718	0.73	0.96	0.76	0.57	1.58	0.81
1719	0.56	0.8	0.67	0.71	1.19	0.56
1720	0.98	2.02	0.97	1.02	1.6	1.45
1721	0.76	1.3	0.69	0.93	1.42	0.92
1722	0.51	0.86	0.46	0.56	0.79	0.53
1723	0.73	1.11	0.63	0.68	1.41	1.06
1724	0.49	0.7	1	0.63	1.07	0.61
1725	0.71	1.21	0.81	1.25	1.81	1.22
1726	0.78	1.57	0.88	1.34	1.42	0.62
1727	0.61	1.15	0.64	0.67	1.1	0.89
1728	0.59	1.02	0.39	0.56	1.01	0.89
1729	0.01	0.01	0.01	0.01	0.01	0.01
1730	0.09	0.01	0.01	0.08	0.09	0.01
1731	0.55	0.34	0.38	0.05	0.32	0.33
1732	0.59	0.62	0.37	0.25	0.69	0.67
1733	0.71	0.94	0.49	0.11	0.94	0.57
1734	0.52	0.51	0.31	0.11	0.33	0.29
1735	0.29	0.14	0.27	0.06	0.23	0.16
1736	0.54	0.4	0.17	0.15	0.4	0.26
1737	0.3	0.2	0.3	0.01	0.43	0.22
1738	0.78	0.64	0.54	0.38	0.94	0.4
1739	0.38	0.39	0.3	0.28	0.4	0.22
1740	0.41	0.29	0.2	0.24	0.39	0.01
1741	0.52	0.53	0.35	0.25	0.41	0.19
1742	0.57	0.4	0.38	0.34	0.45	0.19
1743	0.54	1.3	0.68	0.63	0.78	0.34
1744	0.65	0.92	0.39	0.49	0.57	0.25
1745	0.81	1.58	0.91	0.74	1.25	0.53
1746	0.95	2.46	1.23	1.05	1.61	0.94
1747	0.94	1.97	0.92	0.98	1.28	0.85
