# Kaiser - Tok River Nw Tok Tok Cut Off - PCSI - ITRDB AK3
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3674
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3674.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak3-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak3-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak3.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak3.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Kaiser - Tok River Nw Tok Tok Cut Off - PCSI - ITRDB AK3
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Tok River  Nw Tok  Tok Cut Off
#   Location: Alaska
#   Northernmost_Latitude: 63.23
#   Southernmost_Latitude: 63.23
#   Easternmost_Longitude: -143.17
#   Westernmost_Longitude: -143.17
#   Elevation_m: 630
#--------------------
# Data_Collection
#   Collection_Name: AK3
#   First_Year: 1807
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TOKR0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0170_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0170; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKRCH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKRCH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TOKR0030_raw	TOKR0170_raw	TOKR0060_raw	TOKR0110_raw	TOKR0040_raw	TOKR0130_raw	TOKR0010_raw	TOKR0020_raw	TOKR0050_raw	TOKR0120_raw	TOKR0100_raw	TOKR0070_raw	TOKR0090_raw	TOKRCH00_raw
1867	0.48	0.15	0.41	0.34	0.97	0.51	0.73	1.22	0.72	0.79	NA	NA	NA	0.63
1868	0.32	0.12	0.33	0.24	0.64	0.41	0.82	0.86	0.73	0.65	0.18	NA	NA	0.48
1869	0.37	0.12	0.34	0.2	0.54	0.36	0.71	0.93	0.6	0.71	1.02	NA	NA	0.54
1870	0.37	0.11	0.31	0.22	0.57	0.31	0.67	0.81	0.56	0.61	1.13	NA	NA	0.52
1871	0.34	0.09	0.33	0.23	0.63	0.34	0.44	0.63	0.56	0.56	1.06	NA	NA	0.47
1872	0.2	0.1	0.24	0.14	0.42	0.23	0.73	0.42	0.42	0.38	0.66	NA	NA	0.36
1873	0.27	0.12	0.25	0.21	0.41	0.24	0.78	0.54	0.47	0.37	0.73	NA	NA	0.4
1874	0.29	0.12	0.37	0.19	0.56	0.29	0.87	0.87	0.56	0.52	0.89	NA	NA	0.5
1875	0.35	0.11	0.34	0.24	0.71	0.27	0.88	0.92	0.65	0.52	0.84	NA	NA	0.53
1876	0.28	0.12	0.42	0.2	0.55	0.3	1.04	0.95	0.72	0.5	0.91	NA	NA	0.54
1877	0.51	0.16	0.52	0.18	0.74	0.25	1.06	1.01	0.95	0.58	0.93	NA	NA	0.63
1878	0.55	0.13	0.59	0.3	0.81	0.2	1.01	1.23	1.16	0.38	0.58	NA	NA	0.63
1879	0.29	0.11	0.68	0.26	0.63	0.2	1.22	0.87	1.13	0.32	0.47	NA	NA	0.56
1880	0.4	0.13	0.63	0.28	0.65	0.23	1.28	0.94	1.11	0.36	0.53	NA	NA	0.59
1881	0.59	0.16	0.58	0.28	1.01	0.26	1.59	0.95	1.41	0.43	0.59	NA	NA	0.71
1882	0.65	0.12	0.65	0.27	1	0.27	0.99	0.81	1.53	0.34	0.54	NA	NA	0.65
1883	0.36	0.12	0.46	0.22	0.71	0.21	1.06	0.64	0.98	0.19	0.31	NA	NA	0.48
1884	0.65	0.12	0.48	0.29	0.74	0.21	0.77	0.67	1.29	0.26	0.37	NA	NA	0.53
1885	0.34	0.12	0.32	0.24	0.5	0.18	0.95	0.48	1.03	0.25	0.35	NA	NA	0.43
1886	0.48	0.11	0.35	0.24	0.62	0.2	0.72	0.49	0.85	0.28	0.38	NA	NA	0.43
1887	0.33	0.1	0.23	0.2	0.54	0.17	0.84	0.39	0.73	0.21	0.31	NA	NA	0.37
1888	0.29	0.09	0.26	0.22	0.5	0.17	0.92	0.36	0.66	0.2	0.25	NA	NA	0.36
1889	0.22	0.09	0.23	0.16	0.44	0.16	1.06	0.33	0.7	0.23	0.29	NA	NA	0.36
1890	0.38	0.1	0.34	0.2	0.55	0.19	1.22	0.45	0.77	0.24	0.3	NA	NA	0.43
1891	0.42	0.11	0.44	0.2	0.74	0.22	1.07	0.54	0.8	0.25	0.33	NA	NA	0.47
1892	0.37	0.11	0.49	0.16	0.55	0.17	1.02	0.52	0.84	0.19	0.36	NA	NA	0.43
1893	0.34	0.11	0.52	0.14	0.48	0.16	0.88	0.46	0.93	0.14	0.26	NA	NA	0.4
1894	0.37	0.12	0.47	0.15	0.48	0.18	0.8	0.48	0.73	0.21	0.31	NA	NA	0.39
1895	0.28	0.11	0.37	0.13	0.45	0.18	0.84	0.32	0.69	0.21	0.38	NA	NA	0.36
1896	0.35	0.12	0.43	0.16	0.51	0.17	0.86	0.37	0.69	0.2	0.38	NA	NA	0.39
1897	0.37	0.11	0.51	0.17	0.49	0.18	0.71	0.47	0.8	0.24	0.43	NA	NA	0.41
1898	0.27	0.12	0.5	0.13	0.41	0.14	0.73	0.34	0.74	0.15	0.27	NA	NA	0.35
1899	0.3	0.11	0.83	0.14	0.55	0.14	0.56	0.47	0.82	0.18	0.32	0.94	NA	0.45
1900	0.24	0.09	0.68	0.14	0.37	0.12	0.56	0.41	0.67	0.19	0.25	0.85	NA	0.38
1901	0.24	0.09	0.66	0.12	0.4	0.14	0.62	0.42	0.62	0.21	0.27	0.84	NA	0.39
1902	0.36	0.08	0.68	0.12	0.54	0.17	0.51	0.46	0.68	0.31	0.34	0.76	NA	0.42
1903	0.25	0.07	0.52	0.11	0.39	0.14	0.47	0.37	0.52	0.25	0.34	0.63	NA	0.34
1904	0.24	0.08	0.48	0.09	0.37	0.11	0.52	0.26	0.47	0.22	0.3	0.57	NA	0.31
1905	0.26	0.08	0.47	0.1	0.36	0.11	0.63	0.26	0.52	0.21	0.31	0.68	NA	0.33
1906	0.31	0.09	0.46	0.13	0.38	0.14	0.53	0.3	0.53	0.23	0.42	0.82	NA	0.36
1907	0.23	0.06	0.46	0.1	0.36	0.11	0.46	0.36	0.44	0.31	0.41	0.65	NA	0.33
1908	0.24	0.07	0.41	0.11	0.32	0.13	0.49	0.37	0.45	0.28	0.38	0.64	NA	0.32
1909	0.2	0.07	0.32	0.11	0.27	0.11	0.35	0.29	0.36	0.28	0.27	0.62	0.19	0.26
1910	0.17	0.07	0.28	0.09	0.22	0.11	0.42	0.27	0.39	0.21	0.28	0.6	0.31	0.26
1911	0.18	0.06	0.25	0.1	0.25	0.14	0.43	0.27	0.32	0.21	0.22	0.55	0.39	0.26
1912	0.15	0.09	0.24	0.07	0.22	0.13	0.43	0.26	0.26	0.22	0.18	0.57	0.45	0.25
1913	0.17	0.09	0.27	0.1	0.3	0.13	0.42	0.28	0.3	0.24	0.23	0.88	0.53	0.3
1914	0.25	0.1	0.36	0.11	0.33	0.14	0.47	0.34	0.32	0.25	0.16	1.09	0.58	0.35
1915	0.26	0.1	0.38	0.1	0.35	0.19	0.44	0.39	0.37	0.36	0.23	0.98	0.58	0.36
1916	0.2	0.09	0.33	0.07	0.24	0.19	0.44	0.37	0.3	0.29	0.25	0.84	0.65	0.33
1917	0.32	0.12	0.41	0.1	0.37	0.22	0.51	0.46	0.42	0.43	0.23	0.73	0.72	0.39
1918	0.33	0.1	0.48	0.11	0.4	0.27	0.37	0.55	0.49	0.45	0.25	0.74	0.5	0.39
1919	0.26	0.1	0.31	0.07	0.35	0.21	0.46	0.37	0.39	0.34	0.18	0.81	0.44	0.33
1920	0.24	0.1	0.35	0.12	0.36	0.2	0.47	0.39	0.36	0.44	0.2	0.75	0.39	0.34
1921	0.31	0.08	0.36	0.1	0.42	0.19	0.4	0.35	0.46	0.48	0.26	0.79	0.43	0.36
1922	0.2	0.06	0.4	0.08	0.35	0.18	0.48	0.37	0.4	0.41	0.2	1.23	0.3	0.36
1923	0.37	0.1	0.5	0.11	0.43	0.21	0.34	0.49	0.55	0.5	0.29	1.1	0.35	0.41
1924	0.24	0.05	0.36	0.1	0.23	0.23	0.36	0.35	0.32	0.35	0.15	0.57	0.45	0.29
1925	0.28	0.11	0.37	0.1	0.29	0.2	0.33	0.3	0.33	0.42	0.25	0.64	0.46	0.31
1926	0.28	0.06	0.36	0.09	0.26	0.22	0.39	0.31	0.3	0.47	0.24	0.57	0.41	0.3
1927	0.32	0.07	0.45	0.1	0.29	0.32	0.33	0.39	0.3	0.44	0.3	0.63	0.61	0.35
1928	0.22	0.13	0.44	0.08	0.21	0.47	0.4	0.3	0.28	0.27	0.21	0.54	0.38	0.3
1929	0.3	0.1	0.41	0.09	0.26	0.33	0.37	0.29	0.31	0.43	0.25	0.59	0.44	0.32
1930	0.31	0.07	0.51	0.08	0.3	0.39	0.4	0.36	0.4	0.48	0.32	0.55	0.47	0.36
1931	0.31	0.09	0.46	0.07	0.35	0.61	0.38	0.43	0.37	0.38	0.27	0.59	0.45	0.37
1932	0.39	0.1	0.48	0.08	0.28	0.41	0.37	0.46	0.31	0.39	0.23	0.66	0.41	0.35
1933	0.43	0.08	0.5	0.07	0.3	0.51	0.38	0.55	0.31	0.43	0.28	0.54	0.43	0.37
1934	0.46	0.08	0.48	0.07	0.32	0.48	0.49	0.48	0.33	0.43	0.23	0.6	0.4	0.37
1935	0.57	0.1	0.66	0.08	0.35	0.49	0.43	0.53	0.42	0.54	0.26	0.74	0.49	0.44
1936	0.43	0.11	1.08	0.06	0.25	0.59	0.46	0.47	0.44	0.68	0.27	1.14	0.57	0.5
1937	0.38	0.13	1.01	0.08	0.31	0.36	0.4	0.47	0.35	0.48	0.2	1.16	0.36	0.44
1938	0.56	0.2	0.81	0.06	0.34	0.35	0.37	0.47	0.3	0.64	0.22	1.16	0.31	0.45
1939	0.92	0.32	1	0.09	0.56	0.36	0.4	0.45	0.42	0.7	0.32	1.2	0.37	0.55
1940	0.92	0.56	0.75	0.06	0.37	0.38	0.37	0.39	0.36	0.4	0.24	1.03	0.35	0.48
1941	0.94	0.33	0.52	0.05	0.41	0.61	0.3	0.34	0.39	0.36	0.19	0.71	0.3	0.42
1942	0.68	0.2	0.49	0.06	0.45	0.5	0.41	0.32	0.4	0.3	0.13	0.68	0.26	0.38
1943	0.91	0.17	0.45	0.06	0.54	0.4	0.39	0.27	0.34	0.35	0.2	0.7	0.28	0.39
1944	0.97	0.14	0.4	0.06	0.55	0.32	0.35	0.18	0.31	0.54	0.25	0.49	0.3	0.37
1945	0.9	0.12	0.5	0.04	0.52	0.34	0.37	0.21	0.37	0.69	0.51	0.47	0.3	0.41
1946	1.06	0.13	0.51	0.04	0.71	0.3	0.38	0.18	0.4	0.65	0.59	0.52	0.23	0.44
1947	1.06	0.12	0.33	0.03	0.59	0.22	0.36	0.17	0.35	0.61	0.42	0.56	0.24	0.39
