# Hughes - Sleeping Deer Road - PCEN - ITRDB ID013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3576
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3576.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/id013x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; id013x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/id013x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/id013x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-01-14
#--------------------
# File_Last_Modified_Date
#   Date: 2005-01-14
#--------------------
# Title
#   Study_Name: Hughes - Sleeping Deer Road - PCEN - ITRDB ID013
#--------------------
# Investigators
#   Investigators: Hughes, M.K.(https://orcid.org/0000-0003-1062-3167); Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Brown, P.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sleeping Deer Road
#   Location: Idaho
#   Northernmost_Latitude: 44.62
#   Southernmost_Latitude: 44.62
#   Easternmost_Longitude: -114.5
#   Westernmost_Longitude: -114.5
#   Elevation_m: 2820
#--------------------
# Data_Collection
#   Collection_Name: ID013
#   First_Year: 1305
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SDR011CD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR011CD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR012CD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR012CD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR021CD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR021CD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR022CD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR022CD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR031CD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR031CD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR041CD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR041CD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR042CD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR042CD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR051CD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR051CD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR052CD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR052CD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR11ACD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR11ACD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR13ACD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR13ACD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR16ACD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR16ACD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR16BCD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR16BCD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR17ACD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR17ACD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR17BCD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR17BCD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR18ACD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR18ACD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR19ACD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR19ACD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDR21ACD_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDR21ACD; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SDR011CD_raw	SDR012CD_raw	SDR021CD_raw	SDR022CD_raw	SDR031CD_raw	SDR041CD_raw	SDR042CD_raw	SDR051CD_raw	SDR052CD_raw	SDR11ACD_raw	SDR13ACD_raw	SDR16ACD_raw	SDR16BCD_raw	SDR17ACD_raw	SDR17BCD_raw	SDR18ACD_raw	SDR19ACD_raw	SDR21ACD_raw
1548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	0.58	NA	0.44
1549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	0.51	NA	0.47
1550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	0.49	NA	0.47
1551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	0.39	NA	0.47
1552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	0.63	NA	0.49
1553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	0.68	NA	0.46
1554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.66	NA	0.44
1555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.49	NA	0.46
1556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	0.53	NA	0.46
1557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	0.63	NA	0.4
1558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	0.63	NA	0.46
1559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	0.66	NA	0.34
1560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	0.63	NA	0.44
1561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	0.56	NA	0.49
1562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	0.48	NA	0.51
1563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	0.55	NA	0.48
1564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.57	NA	0.5
1565	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	0.57	NA	0.58	NA	0.49
1566	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	0.56	NA	0.52	NA	0.48
1567	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	0.61	NA	0.55	NA	0.48
1568	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	0.57	NA	0.51	NA	0.49
1569	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	0.56	NA	0.48	NA	0.46
1570	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	0.66	NA	0.52	NA	0.45
1571	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	0.6	NA	0.46	NA	0.5
1572	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	0.51	NA	0.5	NA	0.46
1573	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	0.54	NA	0.72	NA	0.48
1574	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	0.57	NA	0.71	NA	0.46
1575	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	0.55	NA	0.63	NA	0.42
1576	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	0.71	NA	0.55	NA	0.54
1577	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	0.66	NA	0.69	NA	0.46
1578	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	0.61	NA	0.68	NA	0.49
1579	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	0.63	NA	0.61	NA	0.46
1580	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	0.62	NA	0.43	NA	0.42
1581	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	0.6	NA	0.5	NA	0.49
1582	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	0.55	NA	0.51	NA	0.44
1583	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	0.57	NA	0.53	NA	0.47
1584	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	0.54	NA	0.53	NA	0.47
1585	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	0.51	NA	0.49	NA	0.45
1586	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	0.6	NA	0.51	NA	0.47
1587	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	0.46	NA	0.62	NA	0.37
1588	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	0.52	NA	0.74	NA	0.5
1589	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	0.55	NA	0.79	NA	0.4
1590	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	0.56	NA	0.72	NA	0.43
1591	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	0.6	NA	0.74	NA	0.4
1592	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	0.56	NA	0.65	NA	0.44
1593	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	0.54	NA	0.55	NA	0.38
1594	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	0.52	NA	0.47	NA	0.42
1595	NA	NA	0.4	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	0.51	NA	0.52	NA	0.42
1596	NA	NA	0.39	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	0.4	NA	0.68	NA	0.39
1597	NA	NA	0.56	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	0.57	NA	0.71	NA	0.46
1598	NA	NA	0.38	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	0.58	NA	0.62	NA	0.45
1599	NA	NA	0.42	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	0.45	NA	0.45	NA	0.4
1600	NA	NA	0.49	0.54	NA	NA	NA	NA	0.54	NA	NA	NA	NA	0.52	NA	0.42	NA	0.43
1601	NA	NA	0.36	0.46	NA	NA	NA	NA	0.44	NA	NA	NA	NA	0.4	NA	0.52	NA	0.33
1602	NA	NA	0.56	0.5	NA	NA	NA	NA	0.58	NA	NA	NA	NA	0.5	NA	0.59	NA	0.47
1603	NA	NA	0.49	0.54	NA	NA	NA	NA	0.55	NA	NA	NA	NA	0.65	NA	0.46	NA	0.52
1604	NA	NA	0.39	0.52	NA	NA	NA	NA	0.49	NA	NA	NA	NA	0.54	NA	0.55	NA	0.43
1605	NA	NA	0.54	0.53	NA	NA	NA	NA	0.5	NA	NA	NA	NA	0.57	NA	0.65	NA	0.38
1606	NA	NA	0.49	0.56	NA	NA	NA	NA	0.49	NA	NA	NA	NA	0.54	NA	0.68	NA	0.38
1607	NA	NA	0.53	0.53	NA	NA	NA	NA	0.49	NA	NA	NA	NA	0.51	NA	0.57	NA	0.42
1608	NA	NA	0.39	0.42	NA	NA	NA	NA	0.51	NA	NA	NA	NA	0.39	NA	0.46	NA	0.4
1609	NA	NA	0.53	0.5	NA	NA	NA	NA	0.55	NA	NA	NA	NA	0.4	NA	0.66	NA	0.43
1610	NA	NA	0.43	0.45	NA	NA	NA	NA	0.55	NA	NA	NA	NA	0.36	NA	0.51	NA	0.46
1611	NA	NA	0.44	0.53	NA	NA	NA	NA	0.52	NA	NA	NA	NA	0.41	NA	0.77	NA	0.46
1612	NA	NA	0.39	0.43	NA	NA	NA	NA	0.49	NA	NA	NA	NA	0.34	NA	0.63	NA	0.39
1613	NA	NA	0.45	0.5	NA	NA	NA	NA	0.54	NA	NA	NA	NA	0.38	NA	0.58	NA	0.45
1614	NA	NA	0.36	0.44	NA	NA	NA	NA	0.5	NA	NA	NA	NA	0.48	NA	0.51	NA	0.43
1615	NA	NA	0.44	0.51	NA	NA	NA	NA	0.51	NA	NA	NA	NA	0.4	NA	0.4	NA	0.42
1616	NA	NA	0.42	0.54	NA	NA	NA	NA	0.5	NA	NA	NA	NA	0.41	NA	0.41	NA	0.43
1617	NA	NA	0.39	0.47	NA	NA	NA	NA	0.52	NA	NA	NA	NA	0.41	NA	0.47	NA	0.49
1618	NA	NA	0.39	0.51	NA	NA	NA	NA	0.51	NA	NA	NA	NA	0.38	NA	0.48	NA	0.51
1619	NA	NA	0.38	0.6	NA	NA	NA	NA	0.44	NA	NA	NA	NA	0.44	NA	0.43	NA	0.46
1620	NA	NA	0.39	0.53	NA	NA	NA	NA	0.52	NA	NA	NA	NA	0.41	NA	0.45	NA	0.48
1621	NA	NA	0.27	0.37	NA	NA	NA	NA	0.44	NA	NA	NA	NA	0.39	NA	0.47	NA	0.42
1622	NA	NA	0.48	0.42	NA	NA	NA	NA	0.52	NA	NA	NA	NA	0.51	NA	0.46	NA	0.48
1623	NA	NA	0.55	0.64	NA	NA	NA	NA	0.52	NA	NA	NA	NA	0.56	NA	0.48	NA	0.45
1624	NA	NA	0.42	0.5	NA	NA	NA	NA	0.47	NA	NA	NA	NA	0.44	NA	0.5	NA	0.43
1625	NA	NA	0.49	0.46	NA	NA	NA	NA	0.5	NA	NA	NA	NA	0.47	NA	0.48	NA	0.45
1626	NA	NA	0.5	0.45	NA	NA	NA	NA	0.49	NA	NA	NA	NA	0.43	NA	0.48	NA	0.42
1627	NA	NA	0.5	0.5	NA	NA	NA	NA	0.55	NA	NA	NA	NA	0.46	NA	0.41	NA	0.44
1628	NA	NA	0.45	0.46	NA	NA	NA	0.34	0.49	NA	NA	NA	NA	0.48	NA	0.61	NA	0.4
1629	NA	NA	0.47	0.53	NA	NA	NA	0.4	0.51	NA	NA	NA	NA	0.48	NA	0.57	NA	0.4
1630	NA	NA	0.53	0.65	NA	NA	NA	0.4	0.55	NA	NA	NA	NA	0.51	NA	0.5	NA	0.44
1631	NA	NA	0.58	0.7	NA	NA	NA	0.4	0.52	NA	NA	NA	NA	0.44	NA	0.47	NA	0.43
1632	NA	NA	0.57	0.66	NA	NA	NA	0.46	0.6	NA	NA	NA	NA	0.44	NA	0.47	NA	0.44
1633	NA	NA	0.55	0.69	NA	NA	NA	0.45	0.56	NA	NA	NA	NA	0.47	NA	0.49	NA	0.44
1634	NA	NA	0.54	0.7	NA	NA	NA	0.44	0.61	NA	NA	NA	NA	0.6	NA	0.59	NA	0.49
1635	NA	NA	0.5	0.74	NA	NA	NA	0.4	0.55	NA	NA	NA	NA	0.5	NA	0.52	NA	0.44
1636	NA	NA	0.47	0.6	NA	NA	NA	0.4	0.55	NA	NA	NA	NA	0.46	NA	0.48	NA	0.44
1637	NA	NA	0.46	0.46	NA	NA	NA	0.4	0.54	NA	NA	NA	NA	0.45	NA	0.72	NA	0.43
1638	NA	NA	0.42	0.52	NA	NA	NA	0.4	0.55	NA	NA	NA	NA	0.44	NA	0.62	NA	0.43
1639	NA	NA	0.43	0.53	NA	NA	NA	0.43	0.55	NA	NA	NA	NA	0.48	NA	0.59	NA	0.44
1640	NA	NA	0.39	0.47	NA	NA	NA	0.4	0.5	NA	NA	NA	NA	0.45	NA	0.56	NA	0.44
1641	NA	NA	0.32	0.41	NA	NA	NA	0.3	0.55	NA	NA	NA	NA	0.38	NA	0.49	NA	0.37
1642	NA	NA	0.41	0.37	NA	NA	NA	0.47	0.6	NA	NA	NA	NA	0.44	NA	0.69	NA	0.48
1643	NA	NA	0.43	0.39	NA	NA	NA	0.39	0.58	NA	NA	NA	NA	0.47	0.59	0.61	NA	0.45
1644	NA	NA	0.39	0.34	NA	NA	NA	0.34	0.57	NA	NA	NA	NA	0.42	0.51	0.53	NA	0.43
1645	NA	NA	0.49	0.37	NA	NA	NA	0.4	0.61	NA	NA	NA	NA	0.57	0.62	0.42	NA	0.46
1646	NA	NA	0.58	0.38	NA	NA	NA	0.43	0.62	NA	NA	NA	NA	0.5	0.6	0.5	NA	0.44
1647	NA	NA	0.62	0.56	NA	NA	NA	0.47	0.62	NA	NA	NA	NA	0.58	0.66	0.55	NA	0.51
1648	NA	NA	0.49	0.47	NA	NA	NA	0.41	0.57	NA	NA	NA	NA	0.52	0.6	0.47	NA	0.44
1649	NA	NA	0.5	0.5	NA	NA	NA	0.41	0.6	NA	NA	NA	NA	0.52	0.6	0.57	NA	0.44
1650	NA	NA	0.5	0.48	NA	NA	NA	0.43	0.61	NA	NA	NA	NA	0.44	0.55	0.56	NA	0.45
1651	NA	NA	0.53	0.48	NA	NA	NA	0.44	0.65	NA	NA	NA	NA	0.48	0.56	0.62	NA	0.47
1652	NA	NA	0.43	0.42	NA	NA	NA	0.45	0.6	NA	NA	NA	NA	0.46	0.52	0.5	NA	0.44
1653	NA	0.39	0.49	0.53	NA	NA	NA	0.45	0.62	NA	NA	NA	NA	0.52	0.53	0.63	NA	0.49
1654	NA	0.41	0.46	0.49	NA	NA	NA	0.43	0.54	NA	NA	NA	NA	0.62	0.66	0.59	NA	0.51
1655	NA	0.38	0.47	0.52	NA	NA	NA	0.41	0.53	NA	NA	NA	NA	0.51	0.57	0.49	NA	0.47
1656	NA	0.39	0.42	0.48	NA	NA	NA	0.4	0.55	NA	NA	NA	NA	0.51	0.52	0.46	NA	0.43
1657	NA	0.39	0.45	0.53	NA	NA	NA	0.4	0.55	NA	NA	NA	NA	0.5	0.47	0.51	NA	0.4
1658	NA	0.45	0.54	0.66	NA	NA	NA	0.4	0.55	NA	NA	NA	NA	0.51	0.47	0.52	NA	0.47
1659	NA	0.46	0.49	0.64	NA	NA	NA	0.42	0.53	NA	NA	NA	NA	0.51	0.52	0.48	NA	0.45
1660	NA	0.4	0.45	0.53	NA	NA	NA	0.41	0.44	NA	NA	NA	NA	0.46	0.47	0.49	NA	0.43
1661	NA	0.44	0.49	0.53	NA	NA	NA	0.44	0.54	NA	NA	NA	NA	0.51	0.55	0.58	NA	0.43
1662	NA	0.4	0.41	0.53	NA	NA	NA	0.4	0.45	NA	NA	NA	NA	0.48	0.49	0.55	NA	0.48
1663	NA	0.39	0.48	0.48	NA	NA	NA	0.4	0.48	NA	NA	NA	NA	0.45	0.46	0.51	NA	0.46
1664	NA	0.38	0.4	0.42	NA	NA	NA	0.31	0.45	NA	NA	NA	NA	0.52	0.5	0.44	NA	0.45
1665	NA	0.39	0.43	0.51	NA	NA	NA	0.33	0.46	NA	NA	NA	NA	0.49	0.51	0.45	NA	0.47
1666	NA	0.4	0.42	0.46	NA	NA	NA	0.31	0.48	NA	NA	NA	NA	0.61	0.59	0.45	NA	0.48
1667	0.43	0.47	0.39	0.47	NA	NA	NA	0.36	0.48	NA	NA	NA	NA	0.49	0.48	0.48	NA	0.44
1668	0.37	0.42	0.3	0.46	NA	NA	NA	0.3	0.36	NA	NA	NA	NA	0.61	0.63	0.47	NA	0.4
1669	0.32	0.39	0.33	0.41	NA	NA	NA	0.3	0.38	NA	NA	NA	NA	0.42	0.43	0.39	NA	0.38
1670	0.42	0.42	0.39	0.38	NA	NA	NA	0.33	0.47	NA	NA	NA	NA	0.46	0.44	0.39	NA	0.39
1671	0.37	0.43	0.37	0.38	NA	NA	NA	0.37	0.5	NA	NA	NA	NA	0.51	0.49	0.52	NA	0.42
1672	0.45	0.43	0.39	0.41	NA	NA	NA	0.4	0.55	NA	NA	NA	NA	0.49	0.47	0.42	NA	0.43
1673	0.42	0.43	0.39	0.38	NA	NA	NA	0.37	0.5	NA	NA	NA	NA	0.5	0.47	0.46	NA	0.41
1674	0.37	0.42	0.34	0.36	NA	NA	NA	0.31	0.44	NA	NA	NA	NA	0.45	0.4	0.46	NA	0.38
1675	0.44	0.47	0.49	0.39	NA	NA	NA	0.39	0.51	NA	NA	NA	NA	0.49	0.52	0.57	NA	0.42
1676	0.42	0.43	0.49	0.39	NA	NA	NA	0.35	0.49	NA	NA	NA	NA	0.48	0.51	0.49	NA	0.4
1677	0.48	0.49	0.52	0.51	NA	NA	NA	0.48	0.54	NA	NA	NA	NA	0.62	0.59	0.62	NA	0.48
1678	0.41	0.42	0.39	0.37	NA	NA	NA	0.4	0.41	NA	NA	NA	NA	0.52	0.5	0.44	NA	0.4
1679	0.42	0.45	0.45	0.43	NA	NA	NA	0.42	0.48	NA	NA	NA	NA	0.47	0.45	0.45	NA	0.38
1680	0.4	0.44	0.46	0.44	NA	NA	NA	0.41	0.45	NA	NA	NA	NA	0.51	0.49	0.45	NA	0.41
1681	0.37	0.43	0.42	0.38	NA	NA	NA	0.4	0.49	NA	NA	NA	NA	0.55	0.49	0.45	NA	0.4
1682	0.37	0.47	0.39	0.38	NA	NA	NA	0.4	0.47	NA	NA	NA	NA	0.55	0.45	0.48	NA	0.42
1683	0.33	0.44	0.39	0.52	NA	NA	NA	0.4	0.44	NA	NA	NA	NA	0.58	0.46	0.55	NA	0.43
1684	0.47	0.44	0.45	0.39	NA	NA	NA	0.41	0.48	NA	NA	0.72	NA	0.62	0.52	0.57	NA	0.46
1685	0.33	0.38	0.34	0.49	NA	NA	NA	0.4	0.42	NA	NA	0.78	NA	0.61	0.53	0.51	NA	0.46
1686	0.4	0.49	0.42	0.43	NA	NA	NA	0.4	0.44	NA	NA	0.77	NA	0.48	0.45	0.55	NA	0.44
1687	0.38	0.49	0.43	0.38	NA	NA	NA	0.41	0.47	NA	NA	0.68	NA	0.52	0.46	0.53	NA	0.42
1688	0.38	0.4	0.39	0.34	NA	NA	NA	0.4	0.47	NA	NA	0.73	NA	0.54	0.49	0.57	NA	0.42
1689	0.42	0.44	0.4	0.39	NA	NA	NA	0.41	0.48	NA	NA	0.72	NA	0.57	0.52	0.57	NA	0.46
1690	0.4	0.45	0.47	0.41	NA	NA	NA	0.41	0.49	NA	NA	0.71	NA	0.55	0.51	0.56	NA	0.44
1691	0.37	0.43	0.38	0.46	NA	NA	NA	0.4	0.45	NA	NA	0.59	NA	0.49	0.51	0.49	NA	0.42
1692	0.37	0.42	0.39	0.38	NA	NA	NA	0.4	0.44	NA	NA	0.53	NA	0.43	0.42	0.46	NA	0.36
1693	0.36	0.43	0.39	0.37	NA	NA	NA	0.43	0.46	NA	NA	0.56	NA	0.51	0.49	0.51	NA	0.42
1694	0.41	0.39	0.39	0.46	NA	NA	NA	0.43	0.46	NA	NA	0.65	NA	0.49	0.46	0.52	NA	0.44
1695	0.4	0.45	0.38	0.4	NA	NA	NA	0.4	0.42	NA	NA	0.68	NA	0.48	0.45	0.52	NA	0.44
1696	0.33	0.35	0.39	0.41	NA	NA	NA	0.4	0.46	NA	NA	0.68	NA	0.47	0.44	0.6	NA	0.44
1697	0.47	0.45	0.42	0.38	NA	NA	NA	0.44	0.44	NA	NA	0.64	NA	0.47	0.43	0.58	NA	0.49
1698	0.37	0.41	0.36	0.37	NA	NA	NA	0.4	0.39	NA	NA	0.65	NA	0.46	0.45	0.64	NA	0.47
1699	0.32	0.42	0.39	0.33	NA	NA	NA	0.36	0.35	NA	NA	0.66	NA	0.43	0.4	0.5	NA	0.44
1700	0.38	0.39	0.37	0.33	NA	NA	NA	0.4	0.37	NA	NA	0.55	NA	0.46	0.55	0.5	NA	0.42
1701	0.4	0.39	0.49	0.4	NA	NA	NA	0.4	0.45	NA	NA	0.53	NA	0.51	0.46	0.49	NA	0.52
1702	0.28	0.39	0.37	0.33	NA	NA	NA	0.32	0.3	NA	NA	0.51	NA	0.47	0.46	0.49	NA	0.45
1703	0.41	0.49	0.45	0.34	NA	NA	NA	0.4	0.44	NA	NA	0.52	NA	0.48	0.49	0.52	NA	0.4
1704	0.36	0.46	0.39	0.32	NA	NA	NA	0.4	0.44	NA	NA	0.45	NA	0.58	0.48	0.6	NA	0.46
1705	0.34	0.45	0.39	0.38	NA	NA	NA	0.4	0.41	NA	NA	0.45	NA	0.58	0.48	0.57	NA	0.42
1706	0.37	0.44	0.42	0.33	NA	NA	NA	0.4	0.44	NA	NA	0.49	NA	0.6	0.51	0.57	NA	0.44
1707	0.37	0.47	0.39	0.36	NA	NA	NA	0.4	0.4	NA	NA	0.48	NA	0.57	0.48	0.54	NA	0.44
1708	0.37	0.43	0.39	0.33	NA	NA	NA	0.4	0.44	NA	NA	0.47	NA	0.55	0.45	0.51	NA	0.41
1709	0.4	0.45	0.36	0.38	NA	NA	NA	0.48	0.4	NA	NA	0.46	NA	0.5	0.45	0.56	NA	0.4
1710	0.42	0.48	0.36	0.38	NA	NA	NA	0.43	0.37	NA	NA	0.57	0.43	0.54	0.44	0.54	NA	0.41
