# Knapp - Salters Lake - PIPA - ITRDB NC035
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/34663
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-34663.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc035l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc035l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc035l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc035l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-10-06
#--------------------
# File_Last_Modified_Date
#   Date: 2021-10-06
#--------------------
# Title
#   Study_Name: Knapp - Salters Lake - PIPA - ITRDB NC035
#--------------------
# Investigators
#   Investigators: Knapp, P.A.(https://orcid.org/0000-0002-0783-7933); Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Soulé, P.T.
#--------------------
# Description_Notes_and_Keywords
#   Description: Reconstructing tropical cyclone precipitation. Data include total ring width, earlywood width, and latewood width. NOAA Template Raw Measurements file added 2021-12-29.
#--------------------
# Publication
#   Authors: Justin T. Maxwell, Joshua C. Bregy, Scott M. Robeson, Paul A. Knapp, Peter T. Soulé, Valerie Trouet
#   Journal_Name: Proceedings of the National Academy of Sciences
#   Published_Title: Recent increases in tropical cyclone precipitation extremes over the US east coast
#   Published_Date_or_Year: 2021
#   Volume: 118
#   Pages: 
#   Issue: 41
#   Report_Number: 
#   DOI: 10.1073/pnas.2105636118
#   Full_Citation: None
#   Abstract: The impacts of inland flooding caused by tropical cyclones (TCs), including loss of life, infrastructure disruption, and alteration of natural landscapes, have increased over recent decades. While these impacts are well documented, changes in TC precipitation extremes-the proximate cause of such inland flooding-have been more difficult to detect. Here, we present a latewood tree-ring-based record of seasonal (June 1 through October 15) TC precipitation sums (sumTCP) from the region in North America that receives the most sumTCP: coastal North and South Carolina. Our 319-y-long sumTCP reconstruction reveals that sumTCP extremes (>=0.95 quantile) have increased by 2 to 4 mm/decade since 1700 CE, with most of the increase occurring in the last 60 y. Consistent with the hypothesis that TCs are moving slower under anthropogenic climate change, we show that seasonal sumTCP along the US East Coast are positively related to seasonal average TC duration and TC translation speed.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture
#   Grant: 2017-67013-26191
#--------------------
# Site_Information
#   Site_Name: Salters Lake
#   Location: North Carolina
#   Northernmost_Latitude: 34.694705
#   Southernmost_Latitude: 34.694705
#   Easternmost_Longitude: -78.596433
#   Westernmost_Longitude: -78.596433
#   Elevation_m: 24
#--------------------
# Data_Collection
#   Collection_Name: NC035
#   First_Year: 1805
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus palustris Mill.
#   Common_Name: longleaf pine
#   Tree_Species_Code: PIPA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BCL1A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BCL1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCL3A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BCL3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLA2B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BLA2B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLA3A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BLA3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLA3B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BLA3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLA3C_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BLA3C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLA6A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: BLA6A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAL2B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: SAL2B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAL3B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: SAL3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAL4B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: SAL4B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAL5A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: SAL5A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAL6B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: SAL6B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAL9A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: SAL9A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAL11B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: SAL11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAL12B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: SAL12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAL14A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: SAL14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAL15B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: SAL15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAL16A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: SAL16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAL16C_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: SAL16C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAL17B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: SAL17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BCL1A_raw	BCL3A_raw	BLA2B_raw	BLA3A_raw	BLA3B_raw	BLA3C_raw	BLA6A_raw	SAL2B_raw	SAL3B_raw	SAL4B_raw	SAL5A_raw	SAL6B_raw	SAL9A_raw	SAL11B_raw	SAL12B_raw	SAL14A_raw	SAL15B_raw	SAL16A_raw	SAL16C_raw	SAL17B_raw
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.063	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.044	NA	NA	NA	NA	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.106	NA	NA	NA	NA	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.156	NA	NA	NA	NA	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.094	NA	NA	NA	NA	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.075	NA	NA	NA	NA	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.069	NA	NA	NA	NA	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.103	NA	NA	NA	NA	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.123	NA	NA	NA	NA	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.088	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.118	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.078	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.328	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.097	NA	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.074	NA	NA	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.067	NA	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.073	NA	NA	NA	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.108	NA	NA	NA	NA	NA	0.095	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.074	NA	NA	NA	NA	NA	0.104	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.277	NA	NA	NA	NA	NA	0.385	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	NA	NA	0.154	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	NA	NA	NA	NA	NA	0.205	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.156	NA	NA	NA	NA	NA	0.309	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.124	NA	NA	NA	NA	NA	0.06	NA
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.225	NA	NA	NA	NA	NA	0.076	NA
1833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.206	NA	NA	NA	NA	NA	0.046	NA
1834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.076	NA	NA	NA	NA	NA	0.082	NA
1835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.164	NA	NA	NA	NA	NA	0.049	NA
1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.158	NA	NA	NA	NA	NA	0.038	NA
1837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.178	NA	NA	NA	NA	NA	0.174	NA
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.319	NA	NA	NA	NA	NA	0.201	NA
1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.069	NA	NA	NA	NA	NA	0.352	NA
1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.135	NA	NA	NA	NA	NA	0.29	NA
1841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.259	NA	NA	NA	NA	NA	0.302	NA
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.034	NA	NA	NA	NA	NA	0.428	NA
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.081	NA	NA	NA	NA	NA	0.338	NA
1844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.102	NA	NA	NA	NA	NA	0.371	NA
1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.383	NA	NA	NA	NA	NA	0.357	NA
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.243	NA	NA	NA	NA	NA	0.521	NA
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.154	NA	NA	NA	NA	NA	0.658	NA
1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.076	NA	NA	NA	NA	NA	0.215	NA
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.051	NA	NA	NA	NA	NA	0.321	NA
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.019	NA	0.131	NA	NA	NA	0.66	NA
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.052	NA	0.386	NA	NA	NA	0.525	NA
1852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.061	NA	0.426	NA	NA	NA	0.229	NA
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071	NA	0.257	NA	NA	NA	0.349	NA
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.061	NA	0.229	NA	NA	NA	0.295	NA
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.129	NA	0.088	NA	NA	NA	1.021	NA
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.066	NA	0.194	NA	NA	NA	0.759	NA
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.059	NA	0.336	NA	NA	NA	0.569	NA
1858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.261	NA	0.166	NA	NA	NA	0.365	NA
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.145	NA	0.103	NA	NA	NA	0.929	NA
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.088	NA	0.234	NA	NA	NA	0.938	NA
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.097	NA	0.175	NA	NA	NA	0.39	NA
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.097	NA	0.12	NA	NA	NA	0.758	NA
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.084	NA	0.234	NA	NA	NA	0.738	NA
1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.063	NA	0.327	NA	NA	NA	0.363	NA
1865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.082	NA	0.154	NA	NA	NA	0.463	NA
1866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071	NA	0.044	NA	NA	NA	0.666	NA
1867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.054	NA	0.299	NA	NA	NA	0.404	NA
