# Briffa - Fly Peak Chiricahua Mountains - PCEN - ITRDB AZ552
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2816
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2816.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az552-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az552-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az552.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az552.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Briffa - Fly Peak Chiricahua Mountains - PCEN - ITRDB AZ552
#--------------------
# Investigators
#   Investigators: Briffa, K.R.(https://orcid.org/0000-0003-3323-3639); Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-07. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Fly Peak Chiricahua Mountains
#   Location: Arizona
#   Northernmost_Latitude: 31.85
#   Southernmost_Latitude: 31.85
#   Easternmost_Longitude: -109.3
#   Westernmost_Longitude: -109.3
#   Elevation_m: 2790
#--------------------
# Data_Collection
#   Collection_Name: AZ552
#   First_Year: 1828
#   Last_Year: 1983
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 735011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	735011_raw	735012_raw	735031_raw	735032_raw	735041_raw	735042_raw	735051_raw	735052_raw	735061_raw
1828	NA	NA	4.34	NA	NA	NA	NA	NA	NA
1829	NA	NA	7.9	NA	NA	NA	NA	NA	NA
1830	NA	NA	5.85	NA	NA	NA	NA	NA	NA
1831	NA	NA	4.85	NA	NA	NA	NA	NA	NA
1832	NA	NA	6.69	NA	NA	NA	NA	NA	NA
1833	NA	NA	6.41	NA	NA	NA	NA	NA	NA
1834	NA	NA	7.02	NA	NA	NA	NA	NA	NA
1835	NA	NA	5.99	NA	NA	NA	NA	NA	NA
1836	NA	NA	5.27	NA	NA	NA	NA	NA	NA
1837	NA	NA	6.82	NA	NA	NA	NA	NA	NA
1838	NA	NA	7.03	NA	NA	NA	NA	NA	NA
1839	NA	NA	6.6	NA	NA	NA	NA	NA	NA
1840	NA	NA	7.7	NA	NA	NA	NA	NA	NA
1841	NA	NA	4.57	NA	NA	NA	NA	NA	NA
1842	NA	NA	5.76	NA	NA	NA	NA	NA	NA
1843	NA	NA	4.63	NA	NA	NA	NA	NA	NA
1844	NA	NA	6.74	NA	NA	NA	NA	NA	NA
1845	NA	NA	6.47	NA	NA	NA	NA	NA	NA
1846	NA	NA	6.98	NA	NA	NA	NA	NA	NA
1847	NA	NA	5.8	NA	NA	NA	NA	NA	NA
1848	NA	NA	5.21	NA	NA	NA	NA	NA	NA
1849	NA	NA	4.96	NA	NA	NA	NA	NA	NA
1850	NA	NA	5.33	NA	NA	NA	NA	NA	NA
1851	NA	NA	3.94	NA	NA	NA	NA	NA	NA
1852	NA	NA	3.5	NA	NA	3.96	NA	NA	NA
1853	NA	NA	3.73	NA	NA	2.9	NA	NA	NA
1854	NA	NA	2.87	NA	NA	3.17	NA	NA	NA
1855	NA	NA	2.73	NA	NA	2.38	NA	NA	NA
1856	NA	NA	3.58	NA	NA	2.61	NA	NA	NA
1857	NA	NA	3.47	NA	NA	2.24	NA	NA	NA
1858	NA	NA	4.18	NA	NA	2.41	NA	NA	NA
1859	NA	NA	2.18	NA	NA	1.93	NA	NA	NA
1860	NA	NA	2.49	NA	NA	2.8	NA	NA	NA
1861	NA	NA	3.57	NA	NA	1.75	NA	NA	NA
1862	NA	NA	3.36	NA	2.01	2.02	NA	NA	NA
1863	NA	NA	1.42	NA	1.25	1.22	NA	NA	NA
1864	NA	NA	2.06	NA	2.32	1.85	NA	NA	NA
1865	NA	NA	1.37	NA	2.09	1.44	NA	NA	NA
1866	NA	NA	2.75	NA	2.5	2.13	NA	NA	NA
1867	NA	NA	2.83	7.04	1.69	1.6	NA	NA	NA
1868	NA	NA	2.41	4.8	2.31	2.13	NA	NA	NA
1869	NA	NA	3.15	5.31	2.3	2.14	NA	NA	NA
1870	NA	NA	2.92	4.41	2.18	2.17	NA	NA	NA
1871	NA	NA	3.34	5.71	1.61	1.74	NA	NA	3.01
1872	NA	NA	1.13	5.79	0.97	1.15	NA	NA	2.96
1873	NA	NA	1.7	4.62	1.62	1.89	NA	NA	3.08
1874	NA	NA	1.07	5.32	1.87	1.92	NA	NA	2.46
1875	NA	NA	1.71	5.38	1.74	1.92	NA	NA	2.14
1876	NA	NA	1.11	5.54	1.45	1.66	NA	NA	1.83
1877	NA	NA	1.79	5.26	1.77	2.13	NA	NA	2.05
1878	NA	NA	1.14	4.71	1.76	2.07	NA	NA	2.02
1879	NA	NA	1.09	4.56	1.13	1.37	NA	NA	1.99
1880	NA	NA	1.23	4.82	1.26	1.35	NA	3.16	2.14
1881	NA	NA	0.95	3.43	1.04	0.96	NA	4.1	2.33
1882	NA	NA	1.24	2.69	2.07	1.76	NA	5.08	3.2
1883	NA	NA	1.51	3.87	1.85	1.62	NA	4.25	2.15
1884	NA	NA	1.48	3.41	1.65	1.62	NA	4.64	1.49
1885	NA	NA	1.46	3.68	1.65	1.42	5.79	5.42	2.41
1886	NA	NA	1.16	3.38	1.29	1.06	4.1	4.24	1.48
1887	NA	3.12	1.13	6.18	1.4	0	5.59	5.68	2.14
1888	NA	2.75	1.01	1.51	1.73	0	5.02	5.48	2.48
1889	NA	3.96	1.44	1.94	1.82	1.79	5.6	5.72	2.7
1890	NA	3.15	1.11	1.72	1.47	1.43	4.63	4.78	1.89
1891	NA	3.22	1.23	1.99	1.89	2.18	5.46	5.89	2.43
1892	NA	3.29	0.92	1.35	1.27	1.83	4.34	5.35	1.75
1893	NA	3.22	0.92	1.25	0.76	0	4.15	5.83	1.75
1894	NA	2.52	0.65	0.94	0.78	0	3.38	4.29	1.74
1895	NA	3.44	0.71	1	0.65	0	4.93	5.67	2.66
1896	NA	2.51	0.77	0.9	0.82	0	2.92	4.17	1.84
1897	NA	2.45	0.68	0.93	0.81	0	2.73	4.09	1.99
1898	3.67	3.58	1.3	1.69	1.65	0.99	4.04	5.37	2.79
1899	2.8	2.51	1.14	1.45	2.23	1.23	3.76	5.11	2.2
1900	1.97	1.9	0.7	1.21	1.15	0.94	1.97	2.62	1.54
1901	3.04	2.65	0.71	1.15	1.54	1.37	2.16	2.96	1.87
1902	2.02	1.74	0.55	0.97	0.69	0.62	1.85	2.79	1.67
