# Lloyd - Tanana Bluff - PCGL - ITRDB AK123
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13716
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13716.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak123-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak123-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak123.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak123.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-09-11
#--------------------
# File_Last_Modified_Date
#   Date: 2012-09-11
#--------------------
# Title
#   Study_Name: Lloyd - Tanana Bluff - PCGL - ITRDB AK123
#--------------------
# Investigators
#   Investigators: Lloyd, A.H.; Mann, D.H.; Duffy, P.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Third letter (B, F, or U) of the site code represents 
# # the topographic position on these steep river bluffs: 
# # B=trees towards the base of the bluff, F=trees out on 
# # the face of the bluff, and U=trees on the upper bluff.  NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Tanana Bluff
#   Location: Alaska
#   Northernmost_Latitude: 63.7167
#   Southernmost_Latitude: 63.7167
#   Easternmost_Longitude: -144.15
#   Westernmost_Longitude: -144.15
#   Elevation_m: 437
#--------------------
# Data_Collection
#   Collection_Name: AK123
#   First_Year: 1851
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TBF010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBF010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBF009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBF009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBF008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBF008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBF007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBF007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBF006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBF006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBF005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBF005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBF004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBF004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBF003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBF003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBF002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBF002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBF001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBF001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBU010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBU010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBU009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBU009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBU008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBU008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBU007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBU007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBU006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBU006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBU005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBU005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBU004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBU004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBU003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBU003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBU002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBU002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TBU001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TBU001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TBF010_raw	TBF009_raw	TBF008_raw	TBF007_raw	TBF006_raw	TBF005_raw	TBF004_raw	TBF003_raw	TBF002_raw	TBF001_raw	TBU010_raw	TBU009_raw	TBU008_raw	TBU007_raw	TBU006_raw	TBU005_raw	TBU004_raw	TBU003_raw	TBU002_raw	TBU001_raw
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	0.25
1852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	0.54	NA	NA	NA	NA	0.31
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	0.4	NA	NA	NA	NA	0.28
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	NA	NA	0.22	NA	NA	NA	NA	0.51
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	NA	NA	NA	0.3	NA	NA	NA	NA	0.43
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	0.25	NA	NA	NA	NA	0.49
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	0.46	NA	NA	NA	NA	0.29
1858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	0.44	NA	NA	NA	NA	0.21
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	0.37	NA	NA	NA	NA	0.31
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA	0.6	NA	NA	NA	NA	0.31
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	0.4	NA	NA	NA	NA	0.32
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	0.46	NA	NA	NA	NA	0.24
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	0.32	NA	NA	NA	NA	0.22
1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	0.29	NA	NA	NA	NA	0.12
1865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	0.34	NA	NA	NA	NA	0.1
1866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	NA	NA	NA	0.31	NA	NA	NA	NA	0.13
1867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08	NA	NA	NA	0.18	NA	NA	NA	NA	0.12
1868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	0.19	NA	NA	NA	NA	0.15
1869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04	NA	NA	NA	0.24	NA	NA	NA	NA	0.12
1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA	NA	0.32	NA	NA	NA	NA	0.15
1871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	0.34	NA	NA	NA	NA	0.21
1872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	0.27	NA	NA	NA	NA	0.2
1873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA	NA	0.32	NA	NA	NA	NA	0.22
1874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA	NA	0.3	NA	NA	NA	NA	0.31
1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	0.29	NA	NA	NA	NA	0.33
1876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	NA	NA	NA	0.19	NA	NA	NA	NA	0.4
1877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	0.2	NA	NA	NA	NA	0.44
1878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	0.25	NA	NA	NA	NA	0.29
1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	0.27	NA	NA	NA	NA	0.32
1880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	0.19	NA	NA	NA	NA	0.26
1881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	0.14	NA	NA	NA	NA	0.22
1882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	NA	NA	NA	0.29	NA	NA	NA	NA	0.35
1883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	0.5	NA	NA	NA	NA	0.7
1884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	0.44	NA	NA	NA	NA	0.82
1885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	0.66	NA	NA	NA	NA	1.34
1886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	0.55	NA	NA	NA	NA	0.92
1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	NA	NA	NA	0.63	NA	NA	NA	NA	0.91
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	0.82	NA	NA	NA	NA	1.02
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	1.66	NA	NA	NA	NA	1.09
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	1.65	NA	NA	NA	0.17	1.26
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.22	NA	NA	2	NA	NA	NA	0.84	1.41
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	0.49	NA	NA	1.97	NA	NA	NA	0.66	1.9
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	0.68	NA	NA	1.72	NA	NA	NA	0.73	1.49
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	0.67	NA	NA	1.62	NA	NA	NA	0.7	1.31
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	0.42	NA	NA	1.64	NA	NA	NA	1.01	1.47
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	0.56	NA	NA	1.52	NA	NA	NA	0.88	1.25
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47	0.52	NA	NA	1.34	NA	NA	NA	0.92	1.22
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	0.49	NA	NA	1.28	NA	NA	NA	0.95	1.57
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	0.66	NA	NA	1.6	NA	NA	NA	1.2	2.08
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	0.5	NA	NA	1.05	NA	NA	NA	0.93	0.82
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	0.81	NA	NA	1.08	NA	NA	NA	1.1	1.44
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9	1.1	NA	NA	1.14	NA	NA	NA	1.26	1.5
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	0.55	NA	NA	0.8	NA	NA	NA	0.88	1.38
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	0.57	NA	NA	0.85	NA	NA	NA	0.79	1.2
