# Voelker - Brule River - QUMA - ITRDB WI010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15365
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15365.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi010-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi010-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi010.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi010.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-05-16
#--------------------
# File_Last_Modified_Date
#   Date: 2013-05-16
#--------------------
# Title
#   Study_Name: Voelker - Brule River - QUMA - ITRDB WI010
#--------------------
# Investigators
#   Investigators: Voelker, S.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores Stored at:
# # Oregon State University
# # 
# # These cores were taken to measure growth rates, wood anatomy and stable 
# # isotope measurements from dominant and co-dominant trees across tree 
# # ages. Two cores were taken for each tree but in most cases only one 
# # was measured for ring-widths. The other was destructively sampled for 
# # stable isotope measurements. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Ecological Monographs
#   Published_Title: Spring temperature responses of oaks are synchronous with  North Atlantic conditions during the last deglaciation
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1890/11-0848.1
#   Full_Citation: Voelker, Steven L., Paul-Emile Noirot-Cosson, Michael C. Stambaugh, Erin R. McMurry, 
Frederick C. Meinzer, Barbara Lachenbruch, and Richard P. Guyette. 2012. 
Spring temperature responses of oaks are synchronous with 
North Atlantic conditions during the last deglaciation. 
Ecological Monographs, Vol. 82, Issue 2, pp.169-187.
DOI:10.1890/11-0848.1
#   Abstract: Paleoclimate proxies based on the measurement of xylem cell anatomy have rarely been developed across the temperature range of a species or applied to wood predating the most recent millennium. Here we describe wood anatomy-based proxies for spring temperatures in central North America from modern bur oaks (Quercus macrocarpa Michx.). The strong coherence of temperature signals across the species range supports the use of these proxies across thousands of years of climatic change. We also used 79 subfossil oak log cross sections from northern Missouri, 14C-dated to 9.9 - 3.63 ka (ka is 1000 cal yr BP), to assess the frequency of oak deposition into alluvial sediments and a subset of these oaks for a wood anatomy-based reconstruction of spring paleotemperatures. Temperatures during the Younger Dryas cold period (YD) were up to 3.5°C lower than modern temperatures for that region, equivalent to or lower than those experienced at the northern edge of the modern species range. Compared to extant oaks growing at much higher [CO2], subfossil oaks had greater vessel frequencies. Besides very low theoretical (or estimated) xylem conductivity near the beginning of the oak record near 13.6 ka, vessel frequencies greater than modern trees compensated for reduced vessel dimensions so that theoretical xylem conductivity was consistently above that of modern trees at the cold northern sites. Significant correlations were found between the frequency of 14C-dated oaks and either d18O from the NGRIP (North Greenland Ice Core Project) ice core or from the Cariaco grayscale marine-sediment record from the southern Caribbean sea. Oak deposition into alluvial sediments during the YD was significantly lower than expected given the average sample depth of oaks from 9.9 to 13.6 ka. Reduced oak deposition during the YD suggests that an abrupt shift in climate reduced oak populations across the region and/or changed the rates of channel movement across drainages.# 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Brule River
#   Location: Wisconsin
#   Northernmost_Latitude: 46.7
#   Southernmost_Latitude: 46.7
#   Easternmost_Longitude: -91.6
#   Westernmost_Longitude: -91.6
#   Elevation_m: 200
#--------------------
# Data_Collection
#   Collection_Name: WI010
#   First_Year: 1909
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BR010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR181_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR181; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR191_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR191; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BR010_raw	BR020_raw	BR030_raw	BR031_raw	BR040_raw	BR051_raw	BR060_raw	BR071_raw	BR080_raw	BR090_raw	BR101_raw	BR111_raw	BR121_raw	BR131_raw	BR140_raw	BR151_raw	BR160_raw	BR171_raw	BR181_raw	BR191_raw
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.266	NA	NA	NA	NA	NA	NA	NA
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.291	NA	NA	NA	NA	NA	NA	NA
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.033	NA	NA	NA	NA	NA	NA	NA
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.293	NA	NA	NA	NA	NA	NA	NA
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA
1915	NA	NA	NA	NA	1.779	NA	NA	0.662	NA	NA	NA	NA	1.467	NA	NA	NA	NA	NA	NA	NA
1916	NA	NA	NA	NA	1.818	NA	NA	0.918	NA	NA	NA	NA	2.075	NA	NA	NA	NA	NA	NA	NA
1917	NA	NA	NA	NA	2.035	NA	NA	0.736	NA	NA	NA	NA	1.085	NA	NA	NA	NA	NA	NA	NA
1918	NA	NA	NA	NA	1.587	NA	NA	0.628	NA	NA	NA	NA	1.236	NA	NA	NA	NA	NA	NA	NA
1919	NA	NA	NA	2.003	1.587	NA	3.118	0.745	NA	NA	NA	NA	2.642	NA	NA	NA	NA	NA	NA	NA
1920	NA	NA	NA	1.5	2.096	NA	3.654	1.706	NA	NA	NA	NA	4.073	NA	NA	NA	1.681	NA	NA	NA
1921	NA	NA	1.751	1.499	1.511	NA	2.549	1.276	NA	NA	NA	NA	1.792	NA	NA	NA	0.892	NA	NA	NA
1922	NA	NA	1.487	1.561	1.664	NA	2.327	0.546	NA	NA	NA	NA	3.945	NA	NA	NA	1.452	NA	NA	NA
1923	NA	NA	1.793	1.229	1.101	NA	2.018	0.577	NA	NA	NA	NA	3.716	NA	NA	NA	1.016	NA	NA	NA
1924	NA	NA	1.422	1.405	1.207	NA	2.36	0.415	NA	NA	NA	NA	4.378	NA	NA	NA	0.986	NA	NA	NA
1925	NA	NA	1.508	1.716	1.363	NA	3.299	1.116	NA	NA	NA	NA	3.726	NA	NA	NA	1.078	NA	NA	NA
1926	NA	NA	1.891	1.811	1.671	NA	3.409	1.53	NA	NA	NA	NA	4.915	NA	NA	NA	0.583	NA	NA	NA
1927	NA	NA	1.928	2.133	2.218	NA	3.623	1.371	NA	NA	NA	NA	4.344	NA	NA	NA	1.534	NA	NA	NA
1928	NA	NA	2.349	1.941	3.149	NA	5.665	2.009	NA	3.057	NA	NA	3.687	NA	NA	NA	3.078	NA	NA	NA
1929	3.168	NA	1.086	1.085	1.081	NA	2.453	0.97	NA	2.821	NA	3.051	2.136	NA	NA	NA	1.607	NA	NA	NA
1930	2.136	NA	1.008	1.099	1.298	NA	1.654	0.965	NA	4.243	NA	3.979	3.277	NA	NA	NA	1.527	NA	NA	NA
1931	2.474	NA	1.323	1.184	1.317	NA	2.612	1.034	NA	4.891	NA	3.809	4.31	NA	NA	NA	1.139	NA	NA	NA
1932	3.826	NA	1.788	1.657	2.019	NA	2.018	1.075	NA	3.597	NA	3.311	4.311	NA	NA	NA	3.676	NA	NA	NA
1933	4.54	NA	1.466	1.288	1.647	NA	2.104	0.93	1.809	3.688	NA	3.016	4.309	NA	NA	NA	2.886	NA	NA	NA
1934	4.419	NA	1.166	0.956	1.498	NA	1.828	1.009	1.628	4.14	NA	3.333	4.399	NA	NA	NA	3.156	NA	NA	NA
1935	5.191	NA	1.122	1.102	2.044	NA	3.214	1.063	2.376	6.287	NA	5.505	4.87	NA	NA	NA	2.456	NA	NA	NA
1936	3.732	NA	0.879	0.687	0.836	NA	2.2	1.01	2.351	3.146	NA	3.216	2.51	NA	NA	NA	1.639	NA	NA	NA
1937	2.426	NA	0.952	0.921	1.307	NA	2.336	1.288	3.499	4.61	NA	5.518	3.32	NA	NA	NA	1.786	NA	NA	NA
1938	3.452	NA	1.219	0.936	1.501	NA	2.986	1.955	3.367	3.756	2.712	4.648	3.252	NA	NA	NA	2.638	NA	0.808	NA
1939	1.896	NA	1.222	1.067	1.221	NA	2.453	1.836	2.949	4.206	2.921	4.799	3.606	NA	3.117	NA	2.883	NA	0.318	NA
1940	2.015	NA	0.892	0.932	1.368	NA	2.547	1.773	2.752	3.926	2.992	3.274	1.9	NA	2.875	NA	2.157	NA	0.446	NA
1941	2.338	NA	0.816	0.789	0.879	NA	1.502	2.992	3.891	3.894	2.231	4.404	1.607	NA	3.175	NA	2.156	NA	0.489	NA
1942	3.824	NA	0.796	1.078	1.073	NA	1.57	3.159	4.14	4.956	2.865	4.791	2.004	2.347	2.387	NA	2.872	NA	0.812	NA
1943	3.158	NA	1.124	1.248	1.669	NA	3.093	3.224	3.307	4.939	2.649	4.559	2.532	2.324	2.915	NA	3.536	NA	0.818	NA
1944	4.868	NA	1.397	1.308	2.182	NA	3.074	3.929	3.824	3.766	2.958	4.628	2.708	3.148	3.127	NA	3.241	NA	0.982	NA
1945	3.027	NA	1.045	1.004	1.858	4.337	2.216	4.168	3.633	4.281	2.615	2.994	2.444	2.526	2.585	NA	2.792	2.236	1.159	NA
1946	3.523	NA	0.796	0.845	1.166	2.764	1.437	3.36	3.312	3.832	1.683	2.44	2.141	1.437	2.805	NA	1.881	1.731	0.527	NA
1947	2.763	NA	0.649	0.679	0.963	2.762	1.136	2.234	3.451	3.054	1.658	2.649	1.605	1.171	2.072	NA	1.55	1.449	0.255	NA
1948	4.371	NA	0.538	0.439	0.837	2.221	0.815	1.974	2.87	2.911	1.388	3.028	1.245	1.578	3.925	NA	1.146	1.312	0.145	NA
1949	5.367	NA	0.624	0.81	1.274	2.9	1.091	3.007	4.222	5.178	2.081	3.033	1.668	1.47	3.379	NA	2.025	2.483	0.146	NA
1950	3.69	NA	0.706	0.884	1.723	2.893	1.776	2.419	3.664	3.73	1.815	2.933	1.99	2.109	3.618	1.476	2.629	2.565	0.303	NA
1951	4.222	NA	0.953	0.769	2.407	3.335	2.831	2.03	4.27	5.149	2.023	3.651	1.997	2.798	1.855	1.537	2.283	2.232	0.519	NA
1952	5.578	NA	0.722	0.567	2.303	3.306	3.255	1.945	4.316	4.341	1.862	3.603	2.102	3.193	1.95	1.283	2.089	2.446	0.481	NA
1953	3.179	NA	0.575	0.435	1.258	2.937	1.641	1.087	2.869	3.34	1.113	2.158	1.081	2.759	1.783	0.954	1.343	0.953	0.528	NA
1954	2.562	NA	0.33	0.358	1.374	2.019	1.185	0.855	2.022	1.911	1.079	1.602	0.935	1.149	0.856	0.574	1.003	0.986	0.281	NA
1955	4.502	NA	0.413	0.598	1.594	4.34	2.115	0.939	4	4.899	1.744	3.206	2.071	1.554	0.623	0.645	0.899	2.118	0.456	NA
1956	3.235	NA	1.04	1.244	3.103	3.793	2.326	1.103	3.699	3.855	2.505	3.343	2.013	2.287	1.196	1.075	0.656	2.301	0.829	NA
1957	4.089	NA	1.314	1.586	2.301	2.997	2.003	1.553	4.326	5.052	2.04	2.92	1.298	2.018	2.375	1.874	0.928	3.431	1.258	NA
1958	4.15	NA	1.243	1.533	3.225	3.464	2.809	1.393	4.302	4.818	2.527	2.987	2.236	2.416	3.277	2.68	2.117	3.215	1.087	0.252
1959	3.975	NA	1.991	1.627	2.472	3.346	2.503	1.531	3.17	5.071	1.806	2.319	1.949	2.279	4.05	2.889	1.949	2.609	1.137	0.324
1960	4.201	NA	2.406	1.48	1.705	2.977	2.232	1.235	3.883	4.563	1.515	3.045	1.655	2.254	4.63	2.275	2.284	2.102	1.091	0.162
1961	3.023	NA	1.29	1.209	1.159	2.285	1.349	0.946	1.584	2.982	1.527	1.586	1.277	1.795	3.442	2.074	2.255	1.052	0.744	0.436
1962	2.938	0.536	1.44	1.502	2.064	3.136	1.322	1.623	1.408	2.877	1.169	1.922	1.146	1.741	4.529	1.687	3.529	1.35	0.97	0.597
1963	2.575	0.542	0.967	0.963	1.238	2.055	1.206	1.778	1.923	2.771	1.375	1.9	0.937	1.904	4.612	1.612	2.93	1.366	1.069	0.58
1964	2.324	0.445	1.149	1.094	1.15	1.389	1.145	1.713	2.441	2.885	1.498	2.227	1.201	1.925	4.337	0.634	1.368	0.939	0.388	0.615
1965	3.338	0.393	1.805	1.846	1.65	2.188	1.336	1.986	3.329	3.749	1.947	2.591	1.209	2.385	3.505	0.882	1.078	1.877	0.83	0.791
1966	2.492	0.812	1.849	1.654	1.144	1.754	1.103	1.416	2.287	2.369	1.448	1.506	0.964	1.384	2.759	0.748	1.414	2.022	0.661	1.225
1967	2.17	0.607	1.638	1.387	1.47	2.31	1.499	0.997	2.998	2.94	1.347	1.558	1.469	1.655	3.648	1.112	2.579	1.657	0.656	0.908
