# Meko - Blair - QUMA - ITRDB SD003
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3929
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3929.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd003-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; sd003-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd003.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/sd003.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Meko - Blair - QUMA - ITRDB SD003
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Sieg, C.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Blair
#   Location: South Dakota
#   Northernmost_Latitude: 44.33
#   Southernmost_Latitude: 44.33
#   Easternmost_Longitude: -103.43
#   Westernmost_Longitude: -103.43
#   Elevation_m: 1097
#--------------------
# Data_Collection
#   Collection_Name: SD003
#   First_Year: 1753
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BLR01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR07F_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR07F; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BLR01A_raw	BLR01B_raw	BLR02A_raw	BLR03B_raw	BLR04A_raw	BLR05A_raw	BLR05B_raw	BLR06B_raw	BLR07A_raw	BLR07B_raw	BLR07F_raw	BLR08A_raw	BLR09A_raw
1815	1.31	NA	1.25	NA	NA	NA	NA	NA	1.91	NA	0.68	NA	1.63
1816	1.13	NA	0.87	NA	NA	NA	NA	NA	1.98	NA	1.32	NA	1.81
1817	1.52	NA	1.14	NA	NA	NA	NA	NA	1.85	NA	1.18	NA	1.4
1818	1.23	NA	0.91	NA	NA	NA	NA	NA	1.53	NA	1.51	NA	0.89
1819	1.39	NA	1.03	NA	NA	NA	NA	NA	1.86	NA	0.94	NA	1.07
1820	1.08	NA	0.94	NA	NA	0.83	NA	NA	0.74	NA	1.33	NA	0.92
1821	1.35	NA	0.83	NA	NA	0.93	NA	NA	0.68	NA	0.73	NA	0.98
1822	1.03	NA	0.71	NA	NA	0.66	NA	NA	0.66	NA	0.6	NA	0.83
1823	1.05	NA	0.86	NA	NA	0.76	NA	NA	0.72	NA	0.62	NA	0.73
1824	1.29	NA	1.23	NA	NA	0.85	NA	NA	1.01	NA	0.72	NA	0.93
1825	1.15	NA	1	NA	NA	0.54	NA	NA	1.04	NA	0.81	NA	0.71
1826	1.89	NA	1.43	NA	NA	1.42	NA	NA	1.48	NA	0.82	NA	1.65
1827	1.53	NA	1.25	NA	NA	0.81	NA	NA	1.37	NA	1.21	NA	1.3
1828	1.19	NA	0.87	NA	NA	0.73	NA	NA	1.14	NA	1.34	NA	0.67
1829	1.17	NA	1.19	NA	NA	1.48	NA	NA	1.42	0.63	0.84	NA	0.86
1830	1.11	NA	1.32	NA	NA	1.13	NA	NA	1.49	0.82	NA	NA	1.11
1831	1.05	NA	1.01	NA	NA	1.05	NA	NA	0.95	1.54	NA	NA	0.91
1832	1.44	NA	1.36	NA	NA	1.94	NA	NA	1.27	1.35	NA	NA	1.1
1833	1.46	NA	1.37	NA	NA	1.09	NA	NA	1.31	0.96	NA	NA	1.26
1834	1.29	NA	1.41	NA	NA	1.06	NA	NA	0.88	1.02	NA	NA	1.09
1835	1.81	NA	1.53	NA	NA	1.69	NA	NA	1.01	0.79	NA	NA	1.38
1836	1.34	NA	1.39	NA	NA	1.22	NA	NA	0.7	0.79	NA	NA	1.08
1837	1.16	NA	0.96	NA	NA	0.86	NA	NA	0.76	0.69	NA	NA	1.06
1838	0.86	NA	0.84	NA	NA	0.66	NA	NA	0.68	0.76	NA	NA	0.65
1839	0.85	NA	0.93	NA	NA	0.74	NA	NA	0.47	0.74	NA	NA	0.77
1840	1.06	NA	1.08	NA	NA	1.33	NA	NA	0.49	1	NA	NA	1
1841	1.18	NA	1.33	NA	NA	1.65	NA	NA	0.89	1.09	NA	NA	1.98
1842	0.46	NA	0.48	NA	NA	0.52	NA	NA	0.62	0.84	NA	NA	0.44
1843	0.84	NA	0.92	NA	NA	0.85	NA	NA	0.62	2.16	NA	NA	0.56
1844	0.97	NA	1.18	NA	NA	1.5	NA	NA	0.71	1.36	NA	NA	1.12
1845	1.03	NA	0.99	NA	NA	1.08	NA	NA	0.72	1.14	NA	NA	0.67
1846	1.24	NA	1.17	NA	NA	0.6	NA	NA	0.69	1.33	NA	NA	0.87
1847	1.24	NA	1.31	NA	NA	1.07	NA	NA	0.81	1.45	NA	NA	1.17
1848	1.18	NA	1	NA	NA	0.82	NA	NA	0.66	0.97	NA	NA	1.01
1849	0.86	NA	1.14	NA	NA	0.84	NA	NA	0.64	1.01	NA	NA	0.94
1850	1.02	NA	1.07	NA	NA	0.58	NA	NA	0.72	0.76	NA	NA	0.79
1851	1.27	NA	1.58	NA	NA	0.58	NA	NA	0.87	0.86	NA	NA	0.83
1852	1.15	NA	1.27	NA	NA	0.73	NA	NA	0.77	1.02	NA	NA	1.41
1853	1.32	NA	1.34	NA	NA	0.71	NA	NA	0.84	0.91	NA	NA	1
1854	1.17	NA	1.19	NA	NA	0.88	NA	NA	0.92	0.65	NA	NA	0.99
1855	0.8	NA	0.99	NA	NA	0.42	NA	NA	0.67	0.65	NA	NA	0.66
1856	1.39	NA	1.47	0.91	NA	0.5	0.92	NA	0.59	0.94	NA	NA	1.05
1857	1.62	NA	1.9	1.97	NA	0.66	0.84	NA	0.64	0.65	NA	NA	1.12
1858	1.78	NA	2.41	1.81	NA	0.91	1.11	NA	0.59	0.89	NA	NA	0.79
1859	2.18	NA	2.31	2.88	NA	0.82	1.12	NA	0.61	0.71	NA	NA	1.27
1860	1.09	NA	1.21	1.9	NA	0.53	0.67	NA	0.77	0.65	NA	NA	0.76
1861	1.79	NA	1.88	1.92	NA	0.5	0.93	NA	0.66	0.62	NA	NA	0.71
1862	1.46	NA	2.12	2.43	NA	0.61	0.77	NA	0.58	0.85	NA	NA	0.81
1863	1.42	NA	1.5	2.7	NA	0.63	0.69	NA	0.7	0.45	NA	NA	0.49
1864	1.44	NA	1.55	1.55	NA	0.9	0.86	NA	0.68	0.69	NA	NA	0.63
1865	1	NA	1.2	1.57	NA	0.67	0.67	NA	0.54	0.32	NA	NA	0.49
1866	1.8	NA	1.94	2.24	NA	0.64	0.73	NA	1.06	0.53	NA	NA	0.5
1867	1.38	NA	1.68	1.43	NA	0.47	0.6	NA	0.83	0.75	NA	NA	0.59
1868	1.27	0.79	1.75	1.51	NA	0.52	0.59	NA	0.93	0.82	NA	NA	0.68
1869	1.55	0.75	1.91	2.3	NA	0.54	0.61	NA	0.65	0.71	NA	NA	0.55
1870	1.06	0.76	1.25	2.07	NA	0.56	0.63	NA	0.51	0.43	NA	NA	0.66
1871	1.01	0.67	1.19	2.15	NA	0.36	0.6	NA	0.48	0.5	NA	NA	0.47
1872	1.05	0.66	1.45	2.14	NA	0.45	0.68	NA	0.82	0.35	NA	NA	0.77
1873	1.42	0.81	1.53	1.54	NA	0.81	1.17	NA	0.38	0.49	NA	NA	0.75
1874	1.1	0.65	1.37	1.16	NA	0.93	0.94	NA	0.53	0.51	NA	NA	0.61
1875	0.97	0.5	1.26	1.1	NA	0.55	0.73	NA	0.59	0.56	NA	NA	0.68
1876	0.94	0.39	1.05	0.94	NA	0.69	1.07	NA	0.54	0.54	NA	NA	0.54
1877	0.94	0.46	1.26	0.75	NA	0.74	1.11	NA	0.55	0.63	NA	NA	0.64
1878	1.68	0.66	1.53	1.06	0.97	0.81	1.02	NA	0.7	0.68	NA	NA	0.73
1879	1.54	0.98	1.54	1.85	1.05	1.27	1.12	NA	0.86	0.7	NA	NA	0.87
1880	1.64	0.86	1.51	1.42	1.37	1.07	0.78	NA	0.69	0.6	NA	NA	0.78
1881	1.06	1.11	1.14	1.08	1.29	0.68	0.56	NA	0.49	0.74	NA	NA	0.66
1882	1.74	1.4	1.41	0.96	1.33	0.79	0.76	NA	0.45	0.63	NA	NA	0.65
1883	2.01	1.32	1.45	1.06	0.99	0.78	1.02	NA	0.46	0.66	NA	NA	0.72
1884	2.08	1.89	1.25	1.51	1.35	0.95	0.94	NA	0.71	1	NA	NA	1.02
1885	2.11	1.74	1.1	1.43	1.56	1.12	1.28	NA	0.58	1.29	NA	NA	0.7
1886	1.7	1.63	0.93	0.94	1.35	1.01	0.86	NA	0.49	0.88	NA	NA	0.54
1887	2.24	1.74	1.2	1.19	1.42	0.93	1.08	NA	0.44	1.44	NA	NA	1.06
1888	2.09	1.56	1.36	1.7	1.62	0.93	1.29	NA	0.27	1.1	NA	NA	0.92
1889	2.44	1.95	1.23	1.81	1.88	1.28	1.54	NA	0.53	0.96	NA	NA	0.87
1890	2.1	1.33	1.09	1.62	1.41	0.9	1.42	NA	0.33	0.8	NA	NA	0.75
1891	3.05	2.25	1.78	2.2	2.3	1.28	2.09	NA	0.59	1.35	NA	NA	1.65
1892	2.75	2.16	1.76	2.24	2.49	1.01	1.1	NA	0.68	1.07	NA	NA	1.47
1893	2.31	1.8	1.43	1.63	1.91	1.11	1.46	NA	0.54	1.11	NA	2.48	1.29
1894	2.62	1.68	1.64	2.13	2.11	1.6	2.09	NA	0.65	0.92	NA	2.7	1.29
1895	2.56	1.64	1.82	1.77	2.1	1.45	1.35	NA	0.2	0.78	NA	3.25	1.21
1896	1.97	1.49	1.37	1.55	1.53	1.16	0.82	NA	0.49	0.8	NA	1.99	1.42
1897	1.43	1.17	0.93	1.06	1.37	0.81	0.73	NA	0.42	1.02	NA	1.89	0.89
1898	1.82	1.26	1.12	1.37	1.45	0.84	0.91	NA	0.56	1.2	NA	2.07	1.37
1899	1.75	1.39	1.32	1.18	1.58	0.76	1.17	NA	0.75	1.25	NA	2.11	1.37
1900	1.42	1.32	0.86	0.91	1.41	0.58	0.8	NA	0.56	0.67	NA	1.48	1.33
1901	1.91	1.52	1.34	1.19	1.81	0.75	1.13	NA	0.7	0.98	NA	1.96	2.77
1902	2.49	2.12	1.9	1.86	1.84	1.67	1.95	NA	0.93	1.2	NA	3.15	1.51
1903	2.55	2.21	1.85	2.42	2	1.63	1.89	NA	1.07	0.58	NA	3.35	1.45
1904	2.43	1.84	2.13	1.49	1.99	1.66	1.84	NA	1.2	0.97	NA	3.84	1.78
1905	2.28	1.95	1.81	1.83	1.83	1.41	1.97	NA	1.03	0.82	NA	4.27	1.11
1906	1.51	0.92	1.36	1.28	0.87	0.59	0.87	NA	0.52	0.65	NA	2.59	0.61
1907	1.99	1.4	1.56	1.51	1.45	1.28	1.06	NA	0.52	0.8	NA	2.52	1.1
1908	2.19	1.74	1.3	1.36	1.53	1	0.83	NA	1.21	1.2	NA	3.08	0.73
1909	2.48	1.83	1.49	1.68	1.77	1.19	1.45	NA	1.3	0.96	NA	4.56	1.08
1910	1.42	1.22	0.83	1.23	1.31	0.7	0.87	NA	0.78	0.62	NA	2.01	0.84
1911	1.43	0.85	1.03	1.12	0.93	0.8	1.03	NA	1.03	0.75	NA	1.86	0.82
1912	1.89	1.06	1.46	1.73	1.31	1.19	1.38	NA	0.93	1.1	NA	2.12	0.8
1913	1.74	1.52	1.18	1.45	1.97	1.27	1.12	NA	0.84	1.16	NA	2.92	0.9
1914	1.46	1.22	0.94	1.31	1.08	0.7	0.94	NA	1.27	1.16	NA	2.27	0.91
1915	1.47	0.89	0.94	1.05	0.94	0.52	0.8	NA	0.89	0.89	NA	1.51	0.63
1916	1.76	1.23	1.21	1.28	1.42	1.15	0.97	3.33	1.32	1.28	NA	3.1	0.79
1917	1.76	1.25	1.07	1.4	1.43	1.27	1.05	3.07	1.34	1.23	NA	3.44	1.15
