# Hughes - Lost Grove - SEGI - ITRDB CA712
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32181
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32181.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca712-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca712-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca712.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca712.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-01-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-01-03
#--------------------
# Title
#   Study_Name: Hughes - Lost Grove - SEGI - ITRDB CA712
#--------------------
# Investigators
#   Investigators: Hughes, M.K.(https://orcid.org/0000-0003-1062-3167); Touchan, R.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2021-02-22.
#--------------------
# Publication
#   Authors: R. Touchan, B. Black, E. Shamir, M.K. Hughes, and D.M. Meko
#   Journal_Name: Climate Dynamics
#   Published_Title: A multimillennial snow water equivalent reconstruction from giant sequoia tree rings
#   Published_Date_or_Year: 2021
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s00382-020-05548-0
#   Full_Citation: None
#   Abstract: The first dendroclimatic reconstruction of May 1 snow water equivalent (SWE) was developed from a Sequoiadendron giganteum regional tree-ring chronology network of 23 sites in central California for the period 90-2012 CE. The reconstruction is based on a significant relationship between May 1 SWE and tree-ring growth and shows climate variability from interannual to intercentennial time scales. A regression-based reconstruction equation explains up to 55% of the variance of SWE for 1940-2012. Split-sample validation supports our use of a reconstruction model based on the full period of reliable observational data (1940-2012). Thresholds for May 1 SWE low (15 percentile) and high (80 percentile) years were selected based on the exploratory scatterplots relationship between observed and reconstructed data for the period 1940-2012. The longest period of consecutive low-SWE years in the reconstruction is 2 years and the frequency of the lowest SWE years is highest during the period 710-809 CE. The longest high-SWE period, defined by consecutive wet years, is 3 years (558-560 CE). SWE and its reconstruction positively correlate with northeastern Pacific sea surface temperatures, the low-frequency variability of which may provide some predictive ability. Ultimately, the instrumental record and reconstruction suggest that unlike other sites in the region, twentieth century SWE variability in these Sequoia groves has remained within historical boundaries and relatively buffered from extremes and severe declines, though this is likely to change in coming decades with potentially negative effects on water availability for these trees.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lost Grove
#   Location: California
#   Northernmost_Latitude: 36.65
#   Southernmost_Latitude: 36.65
#   Easternmost_Longitude: -118.8167
#   Westernmost_Longitude: -118.8167
#   Elevation_m: 2020
#--------------------
# Data_Collection
#   Collection_Name: CA712
#   First_Year: 1475
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Sequoiadendron giganteum (Lindl.) Buchholz
#   Common_Name: giant sequoia
#   Tree_Species_Code: SEGI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LSG01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG04B1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG04B1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG04B2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG04B2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG07A1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG07A1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG07A2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG07A2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG13A1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG13A1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG13A2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG13A2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSG14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSG14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LSG01A_raw	LSG01B_raw	LSG03A_raw	LSG03B_raw	LSG04A_raw	LSG04B1_raw	LSG04B2_raw	LSG06A_raw	LSG06B_raw	LSG07A1_raw	LSG07A2_raw	LSG09A_raw	LSG09B_raw	LSG13A1_raw	LSG13A2_raw	LSG14A_raw	LSG14B_raw
1475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	NA
1476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA
1477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA
1478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA
1479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA
1480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA
1481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	NA
1482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA
1483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA
1484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA
1485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA
1486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	NA
1487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA
1488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA
1489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA
1490	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA
1491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA
1492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA
1493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA
1494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	NA	NA	NA
1495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA
1496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA
1497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA
1498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA
1499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA
1500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA
1501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA
1502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA
1503	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA
1504	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	NA
1505	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA
1506	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA
1507	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA
1508	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.56	NA	NA	NA	NA
1509	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	0.76	NA	NA	NA	NA
1510	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.38	NA	NA	NA	NA
1511	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	0.55	NA	NA	NA	NA
1512	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.67	NA	NA	NA	NA
1513	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.26	NA	NA	NA	NA
1514	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	0.55	NA	NA	NA	NA
1515	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	0.39	NA	NA	NA	NA
1516	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	0.75	NA	NA	NA	NA
1517	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	0.34	NA	NA	NA	NA
1518	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	0.4	NA	NA	NA	NA
1519	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.28	NA	NA	NA	NA
1520	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	0.65	NA	NA	NA	NA
1521	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	0.51	NA	NA	NA	NA
1522	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.41	NA	NA	NA	NA
1523	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	0.71	NA	NA	NA	NA
1524	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.59	NA	NA	NA	NA
1525	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	0.71	NA	NA	NA	NA
1526	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.55	NA	NA	NA	NA
1527	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.9	NA	NA	NA	NA
1528	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.63	NA	NA	NA	NA
1529	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	1.04	NA	NA	NA	NA
1530	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	1.08	NA	NA	NA	NA
1531	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	1.37	NA	NA	NA	NA
1532	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	1.62	NA	NA	NA	NA
1533	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	1.09	NA	NA	NA	NA
1534	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	1.46	NA	NA	NA	NA
1535	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	1.16	NA	NA	NA	NA
1536	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	1.43	NA	NA	NA	NA
1537	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	1.02	NA	NA	NA	NA
1538	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.95	NA	NA	NA	NA
1539	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.72	NA	NA	NA	NA
1540	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	1	NA	NA	NA	NA
1541	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.73	NA	NA	NA	NA
1542	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.81	NA	NA	NA	NA
1543	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.72	NA	NA	NA	NA
1544	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.99	NA	NA	NA	NA
