# Maxwell - Lilly-Dickey Woods - QUPR - ITRDB IN020
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30565
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30565.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in020-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; in020-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in020.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/in020.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Maxwell - Lilly-Dickey Woods - QUPR - ITRDB IN020
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Harley, G.L.(https://orcid.org/0000-0003-1557-8465); Van Aken, K.; Matheus, T.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Eastern Deciduous Forest, Climate response, Palmer Drought Severity Index NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Maxwell, J. T. and Harley, G.L.
#   Journal_Name: Climate Dynamics
#   Published_Title: Increased tree-ring network density reveals more precise estimations of sub-regional hydroclimate variability and climate dynamics in the Midwest, USA
#   Published_Date_or_Year: 2017
#   Volume: 49
#   Pages: 1479-1493
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1007/s00382-016-3396-9
#   Full_Citation: None
#   Abstract: Understanding the historic variability in the hydroclimate provides important information on possible extreme dry or wet periods that in turn inform water management plans. Tree rings have long provided historical context of hydroclimate variability of the U.S. However, the tree-ring network used to create these countrywide gridded reconstructions is sparse in certain locations, such as the Midwest. Here, we increase (n = 20) the spatial resolution of the tree-ring network in southern Indiana and compare a summer (June-August) Palmer Drought Severity Index (PDSI) reconstruction to existing gridded reconstructions of PDSI for this region. We find both droughts and pluvials that were previously unknown that rival the most intense PDSI values during the instrumental period. Additionally, historical drought occurred in Indiana that eclipsed instrumental conditions with regard to severity and duration. During the period 1962-2004 CE, we find that teleconnections of drought conditions through the Atlantic Meridional Overturning Circulation have a strong influence (r = -0.60, p < 0.01) on secondary tree growth in this region for the late spring-early summer season. These findings highlight the importance of continuing to increase the spatial resolution of the tree-ring network used to infer past climate dynamics to capture the sub-regional spatial variability. Increasing the spatial resolution of the tree-ring network for a given region can better identify sub-regional variability, improve the accuracy of regional tree-ring PDSI reconstructions, and provide better information for climatic teleconnections.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lilly-Dickey Woods
#   Location: Indiana
#   Northernmost_Latitude: 39.2361
#   Southernmost_Latitude: 39.2361
#   Easternmost_Longitude: -86.2204
#   Westernmost_Longitude: -86.2204
#   Elevation_m: 215
#--------------------
# Data_Collection
#   Collection_Name: IN020
#   First_Year: 1867
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus prinus L.
#   Common_Name: chestnut oak
#   Tree_Species_Code: QUPR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LDM02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM07C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM07C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDM12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDM12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LDM02A_raw	LDM02B_raw	LDM03B_raw	LDM03A_raw	LDM04B_raw	LDM04A_raw	LDM05A_raw	LDM05B_raw	LDM06A_raw	LDM06B_raw	LDM07A_raw	LDM07B_raw	LDM07C_raw	LDM08A_raw	LDM08B_raw	LDM09A_raw	LDM09B_raw	LDM10A_raw	LDM12A_raw	LDM12B_raw
1867	NA	NA	NA	NA	NA	1.044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	NA	NA	NA	NA	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	NA	NA	NA	NA	NA	1.237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	NA	NA	NA	NA	NA	0.633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	NA	NA	NA	NA	NA	0.815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	NA	NA	NA	0.961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	NA	NA	NA	0.823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	NA	NA	NA	0.638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	NA	NA	NA	0.526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	NA	NA	NA	0.604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	NA	NA	NA	0.876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.957	1.115
1878	NA	NA	NA	NA	NA	0.706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.654	0.741
1879	NA	NA	NA	NA	NA	0.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.795	0.647
1880	NA	NA	NA	NA	NA	0.916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.582	0.722
1881	NA	NA	NA	NA	NA	0.555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.753
1882	NA	NA	NA	NA	NA	0.707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.639	0.637
1883	NA	NA	NA	NA	NA	0.882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.628	0.629
1884	NA	NA	NA	NA	NA	0.677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.571	0.75
1885	1.313	NA	NA	NA	NA	0.599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.846	0.773
1886	0.901	NA	NA	NA	NA	0.902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.595	0.593
1887	1.283	NA	NA	NA	NA	0.651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.395	0.732	0.786
1888	3.182	NA	NA	NA	NA	0.597	NA	NA	NA	NA	2.183	NA	NA	NA	NA	1.861	NA	2.605	0.995	0.548
1889	2.173	NA	NA	NA	NA	0.94	NA	NA	NA	NA	3.95	NA	NA	NA	NA	1.714	NA	2.582	0.484	0.368
1890	2.368	NA	NA	NA	NA	0.804	NA	NA	NA	NA	2.293	NA	NA	NA	NA	2.396	NA	1.703	1.182	0.97
1891	2.326	NA	NA	NA	NA	2.101	NA	NA	NA	1.676	2.002	NA	NA	NA	NA	2.042	NA	2.736	0.987	0.994
1892	1.873	NA	NA	NA	NA	1.734	NA	NA	NA	1.864	2.248	3.027	NA	NA	NA	2.057	2.31	2.83	1.299	1.353
1893	1.944	NA	NA	NA	NA	1.951	NA	NA	NA	1.519	2.139	2.337	NA	NA	NA	2.477	1.509	2.232	1.126	0.985
1894	2.141	NA	NA	NA	NA	2.301	NA	NA	NA	1.264	2.603	2.179	NA	NA	NA	1.495	1.351	2.219	0.969	0.952
1895	3.835	NA	NA	NA	4.157	1.343	NA	NA	NA	1.337	2.075	2.202	NA	NA	NA	1.316	1.075	2.101	1.001	0.849
1896	2.598	NA	NA	NA	3.969	2.178	NA	NA	NA	1.908	2.955	2.462	NA	NA	NA	0.803	1.217	1.956	1.072	1.274
1897	2.641	NA	NA	NA	2.31	2.762	NA	NA	NA	2.277	3.807	2.595	NA	NA	NA	1.361	1.615	2.153	1.571	1.738
1898	1.781	NA	NA	NA	2.008	1.855	NA	NA	NA	1.697	2.24	1.951	NA	NA	NA	1.985	1.311	1.81	1.425	1.591
1899	2.313	NA	NA	NA	1.982	1.702	NA	NA	NA	1.306	1.753	1.423	NA	NA	NA	1.705	1.054	2.147	2.049	3
1900	1.661	NA	NA	NA	2.04	1.523	NA	NA	NA	1.104	2.266	1.916	NA	NA	NA	1.205	1.047	1.03	0.945	1.062
1901	0.893	NA	NA	NA	2.955	1.446	NA	NA	NA	1.058	1.829	2.251	NA	NA	NA	1.265	1.096	1.151	1.254	1.46
1902	0.62	NA	2.541	NA	3.263	1.553	NA	NA	NA	1.057	2.27	1.908	NA	NA	NA	1.191	1.01	1.099	1.397	1.198
1903	1.976	NA	2.576	NA	3.406	1.543	NA	NA	NA	1.445	3.767	2.412	NA	NA	NA	0.812	1.915	1.543	1.219	1.339
1904	2.29	NA	2.828	NA	2.581	1.924	NA	NA	NA	1.458	2.902	2.148	NA	NA	NA	1.228	1.841	1.944	1.361	1.259
1905	1.965	NA	1.696	NA	2.607	1.141	NA	NA	NA	1.056	2.861	1.849	NA	NA	NA	1.431	1.553	1.45	1.348	1.301
1906	2.031	NA	1.712	NA	2.517	1.411	NA	NA	NA	1.424	2.683	2.281	NA	NA	NA	1.216	1.646	1.122	1.175	1.524
1907	2.032	NA	1.982	NA	1.988	1.419	NA	NA	NA	1.222	2.632	2.195	NA	NA	NA	0.84	1.678	1.174	1.714	1.21
1908	1.672	NA	1.709	NA	2.354	1.294	NA	NA	NA	0.991	2.259	2.039	NA	NA	NA	0.888	1.51	0.884	0.844	1.264
1909	2.147	NA	1.849	NA	2.09	1.869	NA	NA	NA	1.029	2.796	2.127	NA	NA	NA	0.885	1.124	1.023	0.884	0.793
1910	1.968	NA	2.575	NA	1.425	1.296	NA	NA	NA	1.178	2.312	1.757	NA	NA	NA	0.719	1.037	1.003	0.967	0.85
1911	1.597	NA	1.941	NA	1.812	1.122	NA	NA	NA	1.165	2.137	1.761	NA	NA	NA	0.52	0.865	0.795	0.712	0.751
1912	2.491	NA	1.852	NA	1.86	1.647	NA	NA	NA	0.945	2.408	2.294	NA	NA	NA	0.563	0.895	1.027	0.926	0.908
1913	1.917	NA	1.613	NA	1.275	1.28	NA	NA	NA	0.984	2.331	2.256	NA	NA	NA	1.241	0.84	1.061	1.054	0.915
1914	1.551	NA	1.147	NA	2.555	1.022	NA	NA	NA	0.675	1.799	1.828	NA	NA	NA	0.566	0.72	0.66	0.765	0.628
1915	2.55	NA	2.196	NA	3.288	1.137	NA	2.477	NA	1.141	1.915	2.17	NA	NA	NA	0.564	1.567	1.086	0.677	1.114
1916	2.97	NA	2.904	2.358	2.705	1.437	NA	2.685	NA	1.439	3.078	2.49	NA	NA	NA	0.907	1.799	1.849	1.369	1.263
1917	3.019	NA	2.544	1.895	1.865	1.51	3.089	2.482	NA	1.225	3.257	2.836	NA	NA	7.149	1.308	2.219	1.605	1.133	0.92
1918	1.866	NA	1.87	1.483	1.683	1.048	2.469	2.318	NA	1.074	2.519	1.932	NA	NA	3.427	0.975	2.066	1.257	0.724	0.952
1919	1.806	NA	1.557	1.421	1.89	1.167	1.971	1.448	NA	0.883	2.651	1.87	NA	NA	1.76	0.682	1.568	1.11	0.885	0.9
1920	1.583	NA	1.741	1.782	2.053	1.388	2.164	1.953	NA	0.671	1.823	1.829	NA	NA	2.085	0.701	1.986	1.71	0.888	0.93
1921	1.659	NA	1.712	2.159	1.565	1.537	1.627	1.724	NA	0.861	1.129	1.191	NA	NA	2.118	0.771	2.174	1.386	0.7	0.818
1922	1.786	NA	1.516	2.298	2.497	1.534	2.369	1.669	NA	0.87	1.034	1.259	NA	NA	1.395	0.846	2.543	1.566	1.218	0.975
1923	2.243	NA	2.059	2.444	3.224	1.65	2.669	1.945	NA	1.201	1.094	1.881	NA	NA	2.071	0.913	2.454	1.468	0.958	0.803
1924	2.57	NA	2.619	1.642	1.924	1.874	3.041	2.219	NA	1.607	1.063	1.852	NA	NA	2.472	1.405	3.023	1.659	1.237	1.561
1925	1.811	NA	1.565	1.192	2.415	1.182	2.232	1.437	NA	1.635	1.176	1.31	NA	NA	1.853	1.168	2.579	1.161	0.81	0.623
