# Peltier - Southwest Ecological Memory Project Site J2-P6 - PIED - ITRDB NM623
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35509
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35509.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm623-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm623-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm623.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm623.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-01-31
#--------------------
# File_Last_Modified_Date
#   Date: 2022-01-31
#--------------------
# Title
#   Study_Name: Peltier - Southwest Ecological Memory Project Site J2-P6 - PIED - ITRDB NM623
#--------------------
# Investigators
#   Investigators: Peltier, D.M.P.(https://orcid.org/0000-0003-3271-9055); Yocom, L.L.; Nguyen, P.; Bangs, M.; Wilson, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: These tree ring data were collected to assess the climate memory of tree growth around the southwestern US in "ecologically sampled" trees. Trees were from a range of size classes and vigors, but were all dominant or co-dominant. Sites J2 (Juniper) and P6 (Pinyon) are co-located. NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Drew M.P. Peltier, Jessica Guo, Phiyen Nguyen, Michael Bangs, Michelle Wilson, Kimberly Samuels-Crow, Larissa L. Yocom, Yao Liu, Michael K. Fell, John D. Shaw, David Auty, Christopher Schwalm, William R.L. Anderegg, George W. Koch, Marcy E. Litvak, Kiona Ogle
#   Journal_Name: Tree Physiology
#   Published_Title: Temperature memory and non-structural carbohydrates mediate legacies of a hot drought in trees across the southwestern USA
#   Published_Date_or_Year: 2022
#   Volume: 42
#   Pages: 71-85
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tpab091
#   Full_Citation: None
#   Abstract: Trees are long-lived organisms that integrate climate conditions across years or decades to produce secondary growth. This integration process is sometimes referred to as 'climatic memory.' While widely perceived, the physiological processes underlying this temporal integration, such as the storage and remobilization of non-structural carbohydrates (NSC), are rarely explicitly studied. This is perhaps most apparent when considering drought legacies (perturbed post-drought growth responses to climate), and the physiological mechanisms underlying these lagged responses to climatic extremes. Yet, drought legacies are likely to become more common if warming climate brings more frequent drought. To quantify the linkages between drought legacies, climate memory and NSC, we measured tree growth (via tree ring widths) and NSC concentrations in three dominant species across the southwestern USA. We analyzed these data with a hierarchical mixed effects model to evaluate the time-scales of influence of past climate (memory) on tree growth. We then evaluated the role of climate memory and the degree to which variation in NSC concentrations were related to forward-predicted growth during the hot 2011-2012 drought and subsequent 4-year recovery period. Populus tremuloides exhibited longer climatic memory compared to either Pinus edulis or Juniperus osteosperma, but following the 2011-2012 drought, P. tremuloides trees with relatively longer memory of temperature conditions showed larger (more negative) drought legacies. Conversely, Pinus edulis trees with longer temperature memory had smaller (less negative) drought legacies. For both species, higher NSC concentrations followed more negative (larger) drought legacies, though the relevant NSC fraction differed between P. tremuloides and P. edulis. Our results suggest that differences in tree NSC are also imprinted upon tree growth responses to climate across long time scales, which also underlie tree resilience to increasingly frequent drought events under climate change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1458867, 1643245
#--------------------
# Site_Information
#   Site_Name: Southwest Ecological Memory Project Site J2-P6
#   Location: New Mexico
#   Northernmost_Latitude: 37.0
#   Southernmost_Latitude: 37.0
#   Easternmost_Longitude: -107.8
#   Westernmost_Longitude: -107.8
#   Elevation_m: 2069
#--------------------
# Data_Collection
#   Collection_Name: NM623
#   First_Year: 1850
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NMP0601A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0601A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0601C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0601C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0602B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0602B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0602C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0602C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0603B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0603B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0603C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0603C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0604A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0604A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0604B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0604B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0605A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0605A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0605B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0605B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0607A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0607A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0607B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0607B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0608A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0608A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0608B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0608B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0609A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0609A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0609B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0609B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0610B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0610B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0611B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0611B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0612A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0612A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0612B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0612B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0613A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0613A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0613B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0613B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0614A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0614A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0614B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0614B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0615A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0615A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NMP0615B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NMP0615B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NMP0601A_raw	NMP0601C_raw	NMP0602B_raw	NMP0602C_raw	NMP0603B_raw	NMP0603C_raw	NMP0604A_raw	NMP0604B_raw	NMP0605A_raw	NMP0605B_raw	NMP0607A_raw	NMP0607B_raw	NMP0608A_raw	NMP0608B_raw	NMP0609A_raw	NMP0609B_raw	NMP0610B_raw	NMP0611B_raw	NMP0612A_raw	NMP0612B_raw	NMP0613A_raw	NMP0613B_raw	NMP0614A_raw	NMP0614B_raw	NMP0615A_raw	NMP0615B_raw
1850	NA	NA	NA	NA	0.234	NA	NA	NA	NA	NA	NA	NA	0.18	NA	NA	NA	0.57	NA	0.595	NA	NA	NA	NA	NA	NA	NA
1851	NA	NA	NA	NA	0.116	NA	NA	NA	NA	NA	NA	NA	0.156	NA	NA	NA	0.264	NA	0.314	NA	NA	NA	NA	NA	NA	NA
1852	NA	NA	NA	NA	0.264	NA	NA	NA	NA	NA	NA	NA	0.086	NA	NA	NA	0.625	NA	0.578	NA	NA	NA	NA	NA	NA	NA
1853	NA	NA	NA	NA	0.311	NA	NA	NA	NA	NA	NA	NA	0.455	NA	NA	NA	0.518	NA	0.373	NA	NA	NA	NA	NA	NA	NA
1854	NA	NA	NA	NA	0.219	NA	NA	NA	NA	NA	NA	NA	0.553	NA	NA	NA	0.556	NA	0.391	NA	NA	NA	NA	NA	NA	NA
1855	NA	NA	NA	NA	0.261	NA	NA	NA	NA	NA	NA	NA	0.324	NA	NA	NA	0.47	NA	0.66	NA	NA	NA	NA	NA	NA	NA
1856	NA	NA	NA	NA	0.301	NA	NA	NA	NA	NA	NA	NA	0.254	NA	NA	NA	0.425	NA	0.556	NA	NA	NA	NA	NA	NA	NA
1857	NA	NA	NA	NA	0.313	NA	NA	NA	NA	NA	NA	NA	0.214	NA	NA	NA	0.478	NA	0.399	NA	NA	NA	NA	NA	NA	NA
1858	NA	NA	NA	NA	0.311	NA	NA	NA	NA	NA	NA	NA	0.188	NA	NA	NA	0.564	NA	0.519	NA	NA	NA	NA	NA	NA	NA
1859	NA	NA	NA	NA	0.218	NA	NA	NA	NA	NA	NA	NA	0.287	NA	NA	NA	0.317	NA	0.282	NA	NA	NA	NA	NA	NA	NA
1860	NA	NA	NA	NA	0.051	0.335	NA	NA	NA	NA	NA	NA	0.156	NA	NA	NA	0.522	NA	0.399	NA	NA	NA	NA	NA	NA	NA
1861	NA	NA	NA	NA	0.429	0.068	NA	NA	NA	NA	NA	NA	0.318	NA	NA	NA	0.186	NA	0	NA	NA	NA	NA	NA	NA	NA
1862	NA	NA	NA	NA	0.354	0.213	NA	NA	NA	NA	NA	NA	0.318	NA	NA	NA	0.408	NA	0.367	NA	NA	NA	NA	NA	NA	NA
1863	NA	NA	NA	NA	0.302	0.288	NA	NA	NA	NA	NA	NA	0.346	NA	NA	NA	0.419	NA	0.4	NA	NA	NA	NA	NA	NA	NA
1864	NA	NA	NA	NA	0.261	0.174	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	0.338	NA	0.204	NA	NA	NA	NA	NA	NA	NA
1865	NA	NA	NA	NA	0.358	0.27	NA	NA	NA	NA	NA	NA	0.166	NA	NA	NA	0.381	NA	0.37	NA	NA	NA	NA	NA	NA	NA
1866	NA	NA	NA	NA	0.466	0.353	NA	NA	NA	NA	NA	NA	0.231	NA	NA	NA	0.398	NA	0.43	NA	NA	NA	NA	NA	NA	NA
1867	NA	NA	NA	NA	0.387	0.295	NA	NA	NA	NA	NA	NA	0.194	NA	NA	NA	0.406	NA	0.43	NA	NA	NA	NA	NA	NA	NA
1868	NA	NA	NA	NA	0.412	0.41	NA	NA	NA	NA	NA	NA	0.452	NA	NA	NA	0.461	NA	0.454	NA	NA	NA	NA	NA	NA	NA
1869	NA	NA	NA	NA	0.477	0.448	NA	NA	NA	NA	NA	NA	0.765	NA	NA	NA	0.424	NA	0.355	NA	NA	NA	NA	NA	NA	NA
1870	NA	NA	NA	NA	0.414	0.351	NA	NA	NA	NA	NA	NA	0.428	NA	NA	NA	0.199	NA	0.149	NA	NA	NA	NA	NA	NA	NA
1871	NA	NA	NA	NA	0.233	0.248	NA	NA	NA	NA	NA	NA	0.279	NA	NA	NA	0.208	NA	0.214	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	NA	NA	0.264	0.296	NA	NA	NA	NA	NA	NA	0.291	NA	NA	NA	0.209	NA	0.23	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	NA	NA	0.293	0.307	NA	NA	NA	NA	NA	NA	0.226	NA	NA	NA	0.312	NA	0.201	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	NA	NA	0.289	0.273	NA	NA	NA	NA	NA	NA	0.138	NA	NA	NA	0.293	NA	0.288	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	NA	NA	0.544	0.465	NA	NA	NA	NA	NA	NA	0.366	NA	NA	NA	0.361	NA	0.203	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	NA	NA	0.271	0.23	NA	NA	NA	NA	NA	NA	0.243	NA	NA	NA	0.245	NA	0.176	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	NA	NA	0.482	0.456	NA	NA	NA	NA	NA	NA	0.184	NA	NA	NA	0.407	NA	0.444	NA	NA	NA	NA	NA	NA	NA
1878	NA	NA	NA	NA	0.264	0.353	NA	NA	NA	NA	NA	NA	0.188	NA	NA	NA	0.177	NA	0.298	NA	NA	NA	NA	NA	NA	NA
1879	NA	NA	NA	NA	0.378	0.402	NA	NA	NA	NA	NA	NA	0.248	NA	NA	NA	0.161	NA	0.199	NA	NA	NA	NA	NA	NA	NA
1880	NA	NA	0.194	0.261	0.38	0.376	0.083	NA	NA	NA	NA	NA	0.109	NA	NA	NA	0.258	NA	0.292	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	0.203	0.274	0.47	0.453	0.035	NA	NA	NA	NA	NA	0.112	NA	NA	NA	0.313	NA	0.247	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	0.208	0.236	0.317	0.308	0.075	NA	NA	NA	NA	NA	0.116	NA	NA	NA	0.313	NA	0.273	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	0.239	0.063	0.14	0.133	0.073	NA	NA	NA	NA	NA	0.027	NA	NA	NA	0.127	NA	0.083	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	0.212	0.247	0.325	0.35	0.148	NA	NA	NA	NA	NA	0.227	NA	NA	NA	0.38	NA	0.268	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	0.291	0.35	0.447	0.369	0.17	NA	NA	NA	NA	NA	0.286	NA	NA	NA	0.422	NA	0.453	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	0.262	0.307	0.544	0.299	0.15	NA	NA	NA	NA	NA	0.339	NA	NA	NA	0.363	NA	0.68	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	0.321	0.338	0.415	0.318	0.279	NA	NA	NA	NA	NA	0.472	NA	NA	NA	0.322	NA	0.557	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	0.375	0.482	0.673	0.516	0.197	NA	NA	NA	NA	NA	0.553	NA	NA	NA	0.386	NA	0.652	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	0.281	0.389	0.679	0.501	0.087	NA	NA	NA	NA	NA	0.392	NA	NA	NA	0.306	NA	0.648	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	0.402	0.452	0.6	0.554	0.322	NA	NA	NA	NA	NA	0.38	NA	0.422	0.256	0.507	NA	0.933	NA	0.78	0.804	NA	NA	NA	NA
1891	NA	NA	0.367	0.332	0.617	0.52	0.305	NA	NA	NA	NA	NA	0.309	NA	0.433	0.423	0.384	NA	0.745	NA	0.641	0.737	NA	NA	NA	NA
1892	NA	NA	0.366	0.444	0.527	0.405	0.287	NA	NA	NA	NA	NA	0.201	NA	0.331	0.37	0.292	NA	0.531	NA	0.524	0.575	NA	NA	NA	NA
1893	NA	NA	0.288	0.263	0.402	0.304	0.21	NA	NA	NA	NA	NA	0.141	NA	0.203	0.271	0.356	NA	0.431	NA	0.231	0.392	NA	NA	NA	NA
1894	NA	NA	0.296	0.375	0.378	0.252	0.187	NA	NA	NA	NA	NA	0.196	NA	0.231	0.087	0.343	NA	0.294	NA	0.282	0.356	NA	NA	NA	NA
1895	NA	NA	0.3	0.322	0.321	0.381	0.242	NA	NA	NA	NA	NA	0.202	NA	0.242	0.155	0.38	NA	0.306	NA	0.252	0.374	NA	NA	NA	NA
1896	NA	NA	0.149	0.268	0.319	0.202	0.169	NA	NA	NA	NA	NA	0.104	NA	0.059	0.24	0.261	NA	0.246	NA	0.289	0.297	NA	NA	NA	NA
1897	NA	NA	0.38	0.401	0.557	0.396	0.288	NA	NA	NA	NA	NA	0.332	NA	0.441	0.406	0.535	NA	0.507	NA	0.498	0.479	NA	NA	NA	NA
1898	NA	NA	0.381	0.393	0.641	0.503	0.342	NA	NA	NA	NA	NA	0.325	NA	0.293	0.259	0.447	NA	0.349	NA	0.598	0.427	NA	NA	NA	NA
1899	NA	NA	0.13	0.173	0.405	0.23	0.208	NA	NA	NA	NA	NA	0.087	NA	0.069	0.036	0.211	NA	0.081	NA	0.141	0.102	NA	NA	NA	NA
1900	NA	NA	0.113	0.201	0.252	0.236	0.203	NA	NA	NA	NA	NA	0.117	NA	0.115	0.162	0.294	NA	0.209	NA	0.281	0.188	NA	NA	0.147	NA
1901	NA	NA	0.234	0.27	0.402	0.243	0.249	NA	NA	NA	NA	NA	0.294	NA	0.293	0.203	0.414	NA	0.256	NA	0.346	0.345	NA	NA	0.161	NA
1902	NA	NA	0.046	0.047	0.1	0.08	0.095	NA	NA	NA	NA	NA	0.041	NA	0	0.073	0.2	NA	0.005	NA	0.062	0.001	NA	NA	0.079	NA
1903	NA	NA	0.36	0.377	0.442	0.355	0.323	NA	NA	NA	NA	NA	0.358	NA	0.458	0.456	0.531	NA	0.382	NA	0.583	0.521	NA	NA	0.291	NA
1904	NA	NA	0.068	0.079	0.001	0.118	0.094	NA	NA	NA	NA	NA	0.094	NA	0	0.001	0.161	NA	0	NA	0.093	0.131	NA	NA	0.107	NA
1905	NA	NA	0.283	0.402	0.418	0.273	0.323	NA	NA	NA	NA	NA	0.334	NA	0.44	0.41	0.523	NA	0.516	NA	0.631	0.648	NA	NA	0.498	NA
1906	NA	NA	0.376	0.366	0.626	0.499	0.46	NA	NA	NA	NA	NA	0.542	NA	0.556	0.383	0.54	NA	0.622	NA	1.015	1.05	NA	NA	0.738	NA
1907	NA	NA	0.486	0.461	0.621	0.406	0.573	NA	NA	NA	NA	NA	0.508	NA	0.483	0.489	0.587	NA	0.728	NA	1.144	1.137	NA	NA	0.616	NA
1908	NA	NA	0.383	0.377	0.525	0.457	0.493	NA	NA	NA	NA	NA	0.375	NA	0.419	0.308	0.461	NA	0.523	NA	0.944	0.986	NA	NA	0.49	NA
