# Wiles - Kenai Lowlands - PCSI - ITRDB AK018
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5243
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5243.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak018-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak018-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak018.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak018.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Wiles - Kenai Lowlands - PCSI - ITRDB AK018
#--------------------
# Investigators
#   Investigators: Wiles, G.(https://orcid.org/0000-0001-7977-5383); Calkin, P.E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Kenai Lowlands
#   Location: Alaska
#   Northernmost_Latitude: 59.68
#   Southernmost_Latitude: 59.68
#   Easternmost_Longitude: -151.42
#   Westernmost_Longitude: -151.42
#   Elevation_m: 20
#--------------------
# Data_Collection
#   Collection_Name: AK018
#   First_Year: 1720
#   Last_Year: 1988
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LL03SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL03SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL3ANW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL3ANW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL05NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL05NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL06NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL06NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL06NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL06NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL07NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL07NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LLA7SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLA7SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LLB7SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLB7SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL10SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL10SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL12NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL12NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL13NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL13NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL13SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL13SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL14SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL14SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL14SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL14SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL15NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL15NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL15SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL15SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL16SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL16SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL16NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL16NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL17SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL17SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL20NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL20NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LL20SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LL20SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LL03SW_raw	LL3ANW_raw	LL05NW_raw	LL06NW_raw	LL06NE_raw	LL07NE_raw	LLA7SE_raw	LLB7SE_raw	LL10SE_raw	LL12NE_raw	LL13NW_raw	LL13SW_raw	LL14SE_raw	LL14SW_raw	LL15NW_raw	LL15SE_raw	LL16SW_raw	LL16NW_raw	LL17SW_raw	LL20NW_raw	LL20SE_raw
1772	NA	NA	0.23	0.88	0.92	NA	NA	NA	NA	NA	0.43	0.66	NA	NA	1.09	0.81	0.5	NA	NA	0.62	0.38
1773	NA	NA	0.3	0.62	0.5	NA	NA	NA	NA	NA	0.51	0.61	0.66	NA	1.46	1.31	0.64	NA	NA	1	0.56
1774	NA	NA	0.32	0.69	0.59	NA	NA	NA	NA	NA	1.25	0.51	1.03	NA	1.34	1.41	1.17	NA	NA	1.53	0.71
1775	NA	NA	0.26	0.45	0.46	NA	0.53	NA	NA	NA	1.01	0.67	1.05	NA	1.1	1.02	0.89	NA	NA	0.83	0.47
1776	2.57	NA	0.31	0.38	0.41	NA	0.75	NA	NA	NA	1	0.92	1.32	NA	1.36	2.06	0.91	NA	1.59	1.46	0.77
1777	3.01	NA	0.13	0.5	0.52	NA	0.54	NA	NA	NA	0.82	0.78	1.2	NA	1.2	2.08	0.96	NA	1.54	1.14	0.72
1778	2.55	NA	0.2	0.43	0.39	NA	0.57	NA	NA	NA	0.62	0.67	1.23	NA	0.95	1.15	0.75	NA	1.39	1.15	0.78
1779	3.4	NA	0.17	0.49	0.39	NA	0.57	NA	NA	NA	0.81	0.85	0.96	NA	1.18	1.76	1.35	NA	1.31	0.69	0.65
1780	2.72	NA	0.2	0.32	0.52	NA	0.63	NA	NA	NA	0.65	0.46	0.84	NA	1.1	1.51	1.59	NA	0.95	0.82	0.46
1781	2.46	NA	0.16	0.31	0.34	NA	0.54	NA	NA	NA	0.96	0.74	1.05	1.35	1.1	1.65	1.54	NA	1.18	0.27	0.37
1782	2.77	NA	0.26	0.35	0.48	NA	0.51	NA	NA	NA	1.06	0.73	1.48	1.72	1.49	2.65	2.37	NA	1.27	0.66	0.86
1783	2.46	NA	0.12	0.29	0.46	NA	0.59	NA	NA	NA	0.94	0.53	1.09	1.48	0.99	1.39	1.69	NA	0.92	0.4	0.89
1784	2.27	NA	0.1	0.42	0.58	NA	0.88	NA	NA	NA	1.16	0.54	1.25	1.37	1.36	2.05	2.25	2.23	1.29	0.75	1.19
1785	1.67	NA	0.11	0.34	0.58	NA	0.94	NA	NA	NA	1.11	0.63	1.37	1.55	1.38	1.95	2.19	2.21	1	0.71	1.69
1786	1.4	NA	0.09	0.55	0.68	NA	0.85	NA	NA	NA	1.32	0.79	1.33	1.27	1.8	1.93	3.02	2.04	0.99	0.82	1.88
1787	1.57	NA	0.05	0.48	0.83	0.63	0.69	NA	NA	NA	1.06	0.51	1.01	1.1	1.3	1.8	2.45	1.56	0.83	0.49	1.28
1788	1.43	NA	0.07	0.63	0.84	0.65	0.64	NA	NA	NA	0.72	0.41	0.78	0.93	1.07	1.64	2.29	1.48	0.61	0.67	1.19
1789	0.7	NA	0.07	0.52	0.7	0.31	0.24	NA	NA	NA	1.13	0.51	0.54	0.64	1.21	0.97	1.46	0.91	0.57	0.55	1.11
1790	0.6	1.33	0.11	0.49	0.59	0.29	0.27	NA	NA	NA	0.7	0.52	0.4	0.65	1.49	1.08	1.79	0.89	0.39	0.61	0.68
1791	0.92	1.5	0.38	0.47	0.74	0.28	0.3	NA	NA	NA	0.52	0.33	0.54	0.63	1.16	1.24	1.63	0.76	0.32	0.74	0.99
1792	0.64	1.35	0.27	0.54	0.71	0.28	0.32	NA	NA	NA	0.55	0.36	0.69	0.79	1.51	1.28	2	0.82	0.5	1.23	1.19
1793	0.62	1.3	0.35	0.94	0.94	0.21	0.34	NA	NA	NA	0.76	0.53	0.84	1.1	0.98	1.31	1.52	1.05	0.84	0.76	1.02
1794	0.38	0.99	0.61	1.2	1.43	0.43	0.58	NA	NA	NA	0.91	0.77	1.59	1.7	1.64	1.63	2.45	1.41	0.64	0.82	1.47
1795	1.05	1.88	1.19	1.43	1.6	0.51	1.03	NA	NA	NA	0.94	0.61	1.74	1.7	2.02	1.93	2.75	2.01	0.7	0.94	1.49
1796	0.81	1.83	1.09	1.35	1.93	0.55	0.87	NA	NA	NA	0.78	0.53	1.39	1.41	1.57	1.75	2.91	1.79	0.48	1.12	1.59
1797	0.96	2.41	1.03	1.38	2.04	0.6	0.89	NA	NA	NA	0.8	0.68	1.31	1.16	2.02	2.12	2.87	1.7	0.39	1.35	1.35
1798	0.9	0.96	1	1.12	1.4	0.58	0.83	NA	NA	NA	0.86	0.61	1.21	1.09	1.8	1.5	2.3	1.32	0.29	0.74	1.33
1799	0.7	1.09	0.95	0.94	1.06	0.59	0.54	NA	NA	NA	0.9	0.5	1.05	0.91	1.57	1.21	2.42	1.27	0.18	0.45	1.03
1800	0.64	1.13	0.69	0.51	0.95	0.39	0.2	NA	NA	NA	0.52	1.51	0.89	0.84	1.33	0.97	1.93	0.94	0.19	0.48	0.91
1801	0.47	1.13	0.59	0.63	0.94	0.26	0.38	NA	NA	NA	0.47	1.55	0.94	0.75	1.52	1.3	1.93	1.17	0.22	0.5	1.11
1802	0.42	0.44	0.56	0.51	0.84	0.31	0.21	NA	NA	NA	0.53	0.77	1.05	0.9	1.4	1.13	2.54	1.07	0.19	0.56	0.87
1803	0.32	0.7	0.83	0.42	0.56	0.41	0.32	NA	NA	NA	0.93	0.7	0.78	0.8	1.46	1.08	1.88	0.89	0.15	0.55	0.82
1804	0.27	0.49	0.48	0.56	0.55	0.28	0.32	NA	NA	NA	0.98	0.31	0.69	0.65	0.85	0.53	2.24	0.93	0.12	0.77	0.99
1805	0.22	1.02	0.78	0.46	0.67	0.21	0.24	NA	NA	NA	1.08	0.26	0.9	0.95	0.96	1.05	2.1	0.91	0.15	0.62	1.07
1806	0.12	0.92	0.51	0.44	0.61	0.22	0.19	NA	NA	NA	0.94	0.27	0.84	0.96	0.89	1.19	2.09	1.15	0.11	0.59	1.05
1807	0.13	1.14	0.46	0.25	0.53	0.33	0.19	NA	NA	NA	0.88	0.28	0.75	0.9	0.84	0.76	2.07	1	0.13	0.64	0.85
1808	0.17	1.77	0.3	0.43	0.63	0.24	0.25	NA	NA	NA	0.84	0.27	0.85	0.86	1.19	0.97	1.62	1	0.21	0.61	0.84
1809	0.18	1.04	0.22	0.44	0.66	0.22	0.26	NA	NA	NA	0.74	0.32	0.64	0.61	0.84	0.86	1.52	0.97	0.19	0.35	0.56
1810	0.21	1.26	0.18	0.29	0.56	0.13	0.18	NA	0.33	NA	0.58	0.26	0.62	0.6	0.7	0.74	1.33	0.85	0.15	0.37	0.35
1811	0.33	1.24	0.2	0.32	0.47	0.12	0.19	NA	0.32	NA	0.46	0.22	0.51	0.59	0.61	0.67	1.15	0.82	0.11	0.21	0.41
1812	0.37	2.09	0.17	0.26	0.44	0.19	0.13	NA	0.46	NA	0.44	0.23	0.57	0.44	0.44	0.73	1.27	0.81	0.12	0.17	0.48
1813	0.31	0.94	0.12	0.23	0.28	0.06	0.11	NA	0.31	NA	0.31	0.1	0.38	0.31	0.31	0.3	0.84	0.57	0.13	0.11	0.55
1814	0.38	1.39	0.12	0.21	0.32	0.07	0.12	NA	0.4	NA	0.22	0.14	0.37	0.27	0.16	0.3	0.64	0.52	0.09	0.24	0.59
1815	0.24	1.35	0.22	0.27	0.33	0.12	0.11	NA	0.34	NA	0.05	0.13	0.44	0.28	0.18	0.53	0.9	0.55	0.12	0.18	0.62
1816	0.49	2.08	0.25	0.19	0.22	0.16	0.13	NA	0.55	NA	0.19	0.18	0.54	0.36	0.24	0.47	1.01	0.55	0.17	0.25	0.59
1817	0.41	1.56	0.25	0.07	0.16	0.25	0.2	NA	0.75	NA	0.2	0.21	0.6	0.44	0.18	0.55	1.19	0.59	0.24	0.27	0.65
1818	0.48	1.06	0.18	0.06	0.06	0.3	0.32	NA	0.6	NA	0.18	0.21	0.78	0.5	0.18	0.57	1.33	0.58	0.23	0.32	0.44
1819	0.84	1.2	0.27	0.1	0.18	0.3	0.26	NA	0.62	NA	0.34	0.33	1.06	0.91	0.23	0.61	2.21	0.93	0.45	0.29	0.53
1820	0.94	1.14	0.22	0.13	0.18	0.38	0.35	NA	1.06	NA	0.64	0.28	1.15	0.98	0.43	0.73	2.45	0.67	0.37	0.33	0.43
1821	0.97	1.12	0.33	0.23	0.29	0.52	0.49	NA	1.04	NA	1.18	0.33	1.27	1.29	0.54	0.74	2.72	0.81	0.43	0.44	0.7
1822	1.02	1.41	0.34	0.26	0.21	0.4	0.43	NA	0.9	NA	1.05	0.26	1.31	0.81	0.41	0.8	1.88	0.55	0.46	0.5	0.77
1823	0.67	1.3	0.42	0.22	0.34	0.32	0.45	NA	0.77	NA	1.35	0.25	1.04	0.75	0.46	0.91	1.81	0.63	0.32	0.34	0.75
1824	0.71	1.64	0.53	0.33	0.2	0.41	0.43	NA	0.76	NA	1.38	0.3	0.97	0.81	0.61	1.09	1.83	0.7	0.46	0.42	0.94
1825	0.37	1.21	0.45	0.37	0.18	0.56	0.42	NA	0.68	NA	0.6	0.38	1	0.74	0.7	0.79	1.36	0.72	0.43	0.66	0.84
1826	0.38	0.64	0.34	0.48	0.15	0.34	0.38	NA	0.39	NA	0.47	0.48	1	0.65	0.58	0.78	1.19	0.69	0.46	0.84	0.88
1827	0.28	0.45	0.34	0.58	0.13	0.35	0.32	NA	0.44	NA	0.6	0.57	1.02	0.62	0.85	0.81	1.19	0.9	0.52	0.89	1.14
1828	0.36	0.3	0.4	0.73	0.18	0.32	0.26	NA	0.35	NA	0.58	0.47	0.97	0.72	0.92	0.94	1.25	1.08	0.43	1.01	1.09
1829	0.43	0.94	0.51	0.69	0.22	0.38	0.28	NA	0.48	NA	0.42	0.59	1.34	0.82	0.98	1.04	1.3	1.18	0.49	1.29	1.55
1830	0.32	0.65	0.52	0.44	0.16	0.32	0.27	NA	0.23	NA	0.39	0.35	1.2	0.88	0.92	0.87	1.02	0.96	0.28	0.6	1.09
1831	0.09	0.6	0.6	0.49	0.12	0.52	0.22	NA	0.49	NA	0.5	0.58	0.87	0.77	0.9	0.61	1.18	1.05	0.31	0.7	0.79
1832	0.45	0.71	0.56	0.56	0.23	0.51	0.48	NA	0.41	NA	0.51	0.59	1.14	0.85	1.4	0.65	1.06	1.11	0.47	1.25	0.78
1833	0.23	0.59	0.38	0.48	0.19	0.26	0.21	NA	0.34	NA	0.35	0.45	0.78	0.61	0.65	0.41	0.92	0.92	0.35	1.45	0.92
1834	0.25	0.56	0.55	0.65	0.19	0.31	0.3	NA	0.33	NA	0.37	0.51	1.07	0.65	0.56	0.45	0.94	0.74	0.35	1.04	0.96
1835	0.28	1.11	0.58	0.72	0.35	0.37	0.45	NA	0.4	NA	0.25	0.48	1.28	0.8	1.02	0.47	1.33	1.08	0.5	1	1.1
1836	0.33	1.11	0.56	0.59	0.33	0.32	0.41	NA	0.34	NA	0.3	0.47	1.21	0.77	0.7	0.5	1.34	1.05	0.56	1.07	0.88
1837	0.35	1.47	0.51	0.5	0.32	0.3	0.31	NA	0.35	NA	0.31	0.5	0.92	0.65	0.54	0.53	1.6	0.87	0.58	0.91	0.86
1838	0.45	2.05	0.53	0.63	0.51	0.33	0.38	NA	0.51	NA	0.34	0.71	1.44	0.7	0.56	0.63	1.81	1	0.8	0.85	1.38
1839	0.26	1.51	0.43	0.51	0.45	0.31	0.47	0.44	0.44	NA	0.36	0.63	1.19	0.78	0.63	0.64	1.54	1	0.88	0.67	1.14
1840	0.48	1.44	0.54	0.45	0.54	0.35	0.65	0.39	0.48	NA	0.31	0.58	1.63	0.83	0.68	0.95	1.32	0.98	0.89	0.71	1.42
1841	0.41	1.25	0.59	0.5	0.69	0.48	0.63	0.55	0.62	NA	0.49	0.49	1.23	0.77	1.06	0.92	1.34	1.08	1.05	0.64	1.43
1842	0.24	0.39	0.31	0.3	0.5	0.15	0.21	0.52	0.32	NA	0.35	0.46	0.89	0.58	0.48	0.74	0.68	0.66	0.68	0.58	0.88
1843	0.48	0.71	0.47	0.36	0.54	0.22	0.19	0.56	0.59	NA	0.37	0.5	1.17	0.81	0.61	0.59	0.87	0.78	0.92	0.47	1.03
1844	0.29	0.38	0.4	0.46	0.56	0.22	0.2	0.77	0.45	NA	0.29	0.55	1.16	0.66	0.6	0.74	0.96	0.58	0.7	0.58	0.85
1845	0.37	0.41	0.51	0.38	0.6	0.26	0.22	0.32	0.46	NA	0.41	0.83	1.42	0.62	0.49	0.68	1.22	0.72	0.73	0.72	1.02
1846	0.34	0.79	0.51	0.5	0.8	0.25	0.24	0.32	0.62	NA	0.39	1.01	1.59	0.75	0.56	0.69	1.32	0.92	0.67	0.75	1.43
1847	0.39	0.55	0.63	0.51	0.73	0.17	0.19	0.26	0.51	NA	0.36	0.79	1.6	0.57	0.51	0.86	1.01	0.92	0.62	0.53	1.04
1848	0.53	0.58	0.36	0.44	0.58	0.19	0.21	0.32	0.26	NA	0.3	0.66	1.5	0.55	0.5	0.8	1.12	0.87	0.45	0.38	0.7
1849	0.19	0.9	0.35	0.52	0.7	0.16	0.18	0.21	0.36	NA	0.42	0.58	1.23	0.49	0.57	0.56	0.97	0.75	0.47	0.44	1.25
1850	0.19	0.82	0.4	0.4	0.54	0.08	0.12	0.15	0.23	NA	0.32	0.51	0.95	0.45	0.41	0.43	0.91	0.65	0.37	0.31	1.8
1851	0.18	0.41	0.39	0.42	0.42	0.1	0.13	0.07	0.23	NA	0.37	0.68	1.02	0.36	0.36	0.39	1	0.74	0.43	0.42	1.67
1852	0.28	0.7	0.51	0.37	0.37	0.1	0.12	0.06	0.35	NA	0.53	0.73	1.17	0.45	0.36	0.48	0.92	0.76	0.36	0.54	1.44
1853	0.37	0.43	0.59	0.46	0.32	0.07	0.05	0.1	0.24	NA	0.46	0.78	0.97	0.46	0.36	0.4	0.93	0.92	0.36	0.47	1.33
1854	0.38	0.4	0.58	0.52	0.19	0.07	0.14	0.12	0.43	NA	0.41	0.72	1.17	0.5	0.33	0.43	1.26	0.92	0.46	0.44	1.07
1855	0.36	0.31	0.45	0.46	0.29	0.11	0.08	0.14	0.4	NA	0.38	0.75	1.3	0.55	0.36	0.4	0.92	0.85	0.37	0.36	0.91
1856	0.42	0.32	0.39	0.4	0.28	0.11	0.08	0.07	0.31	NA	0.28	0.53	1.41	0.4	0.2	0.33	0.61	0.64	0.32	0.4	1.17
1857	0.34	0.16	0.45	0.46	0.3	0.09	0.13	0.14	0.33	NA	0.23	0.53	1.48	0.46	0.25	0.41	0.56	0.59	0.35	0.44	1.54
1858	0.4	0.28	0.43	0.43	0.29	0.06	0.11	0.1	0.23	NA	0.21	0.67	1.51	0.51	0.32	0.43	0.51	0.56	0.3	0.56	1.06
1859	1.09	0.49	0.56	0.4	0.4	0.12	0.16	0.07	0.41	NA	0.25	0.72	1.44	0.55	0.26	0.48	0.54	0.54	0.33	0.59	1.36
1860	0.49	0.58	0.45	0.34	0.17	0.06	0.1	0.14	0.44	NA	0.29	0.68	1.27	0.68	0.24	0.33	0.54	0.61	0.34	0.59	1.44
1861	0.51	0.72	0.43	0.29	0.24	0.08	0.08	0.13	0.32	NA	0.21	0.64	1.17	0.67	0.3	0.36	0.5	0.53	0.24	0.49	1.03
1862	0.58	0.55	0.42	0.24	0.23	0.07	0.11	0.07	0.16	NA	0.24	0.75	1.25	0.68	0.22	0.32	0.44	0.59	0.14	0.37	0.73
1863	0.46	1.12	0.3	0.3	0.3	0.13	0.1	0.25	0.34	NA	0.26	0.66	1.19	0.81	0.34	0.34	0.59	0.62	0.22	0.64	1.29
1864	0.3	0.45	0.29	0.28	0.34	0.15	0.08	0.22	0.3	NA	0.27	0.9	1.2	0.78	0.26	0.36	0.47	0.6	0.22	0.51	0.79
1865	0.29	0.19	0.23	0.21	0.28	0.15	0.19	0.17	0.25	NA	0.22	0.7	1.09	0.62	0.24	0.43	0.39	0.49	0.15	0.59	0.81
1866	0.32	0.17	0.24	0.22	0.3	0.16	0.09	0.23	0.2	NA	0.2	0.83	1.03	0.7	0.24	0.36	0.38	0.48	0.25	0.55	0.91
1867	0.15	0.23	0.2	0.2	0.34	0.19	0.09	0.35	0.29	NA	0.2	0.82	1.14	0.59	0.26	0.37	0.42	0.51	0.22	0.51	0.81
1868	0.21	0.43	0.28	0.23	0.36	0.13	0.07	0.61	0.3	0.56	0.22	0.68	1.12	0.58	0.14	0.28	0.36	0.48	0.24	0.49	1.03
1869	0.38	0.29	0.19	0.14	0.1	0.06	0.07	0.28	0.23	0.59	0.13	0.48	1.14	0.42	0.13	0.34	0.34	0.49	0.25	0.51	0.93
1870	0.36	0.57	0.39	0.14	0.15	0.19	0.05	0.22	0.09	0.68	0.14	0.58	1.52	0.73	0.18	0.4	0.36	0.54	0.2	0.49	0.81
1871	0.42	0.28	0.31	0.21	0.3	0.24	0.11	0.4	0.25	0.62	0.14	0.64	1.48	0.54	0.12	0.3	0.3	0.47	0.25	0.27	0.67
1872	0.37	0.24	0.36	0.35	0.43	0.39	0.13	0.49	0.33	0.73	0.22	0.95	1.64	0.58	0.27	0.41	0.46	0.61	0.32	0.4	0.66
1873	0.23	0.24	0.36	0.39	0.35	0.31	0.17	0.28	0.28	0.75	0.2	0.75	1.6	0.53	0.3	0.51	0.35	0.54	0.35	0.28	0.6
1874	0.23	0.4	0.34	0.56	0.4	0.28	0.1	0.3	0.15	0.45	0.22	0.74	1.67	1	0.23	0.41	0.44	0.52	0.34	0.32	0.75
1875	0.13	0.46	0.31	0.43	0.33	0.2	0.13	0.29	0.19	0.64	0.2	0.49	1.53	0.97	0.18	0.34	0.46	0.54	0.66	0.49	1
1876	0.31	0.54	0.26	0.43	0.18	0.11	0.18	0.18	0.15	1.04	0.18	0.66	0.84	0.46	0.15	0.31	0.33	0.49	0.21	0.35	0.83
1877	0.34	0.88	0.17	0.56	0.48	0.19	0.17	0.33	0.26	1.07	0.25	0.86	0.58	0.49	0.13	0.31	0.35	0.43	0.43	0.6	0.87
1878	0.49	1.03	0.3	0.77	0.55	0.19	0.23	0.45	0.59	1.13	0.17	0.7	1.08	0.81	0.22	0.22	0.38	0.37	0.57	0.56	1.1
1879	0.34	0.77	0.32	1.36	0.57	0.21	0.33	0.36	0.38	0.88	0.16	0.37	0.95	0.62	0.25	0.27	0.29	0.25	0.65	0.67	1.21
1880	0.46	1.2	0.49	1.91	1.28	0.26	0.37	0.78	0.52	1.61	0.25	0.42	1.05	0.98	0.32	0.33	0.38	0.25	0.83	0.9	1.47
1881	0.58	0.79	0.85	1.72	0.97	0.26	1.42	0.9	0.79	2.28	0.35	0.54	1.01	0.84	0.49	0.32	0.5	0.44	1.11	0.49	0.88
1882	0.37	0.77	0.43	1.78	1.33	0.2	0.78	1.04	0.53	2.19	0.32	0.41	1.37	1.15	0.52	0.45	0.6	0.51	1.03	0.92	1.37
1883	0.79	1.94	0.84	2.28	1.88	0.58	1.8	1.71	1.4	2.37	0.46	0.75	1.36	1.38	0.4	0.55	1.01	0.83	1.39	2.06	1.78
1884	1.62	2.15	1.54	1.9	2.39	1.35	3.12	3.36	1.59	1.84	0.37	1.22	1.88	1.6	0.34	0.68	1.17	1.37	1.51	2.68	2.57
1885	1.47	1.79	1.43	1.78	2.19	1.88	4.63	4.3	1.62	1.73	0.31	1.17	2.08	1.8	0.44	0.69	0.79	1.4	1.82	2.19	2.7
1886	2.03	2.67	2.26	3	1.98	2.9	4.31	3.37	1.99	2.45	0.47	2.14	2.62	1.86	0.54	1.28	1.28	2.47	2.44	2.61	3.46
1887	1.45	2.71	1.52	3.01	1.6	2.99	4.48	3.4	2.41	2.35	0.53	2.04	2.44	1.61	0.69	1.52	1.48	1.95	2.7	2.5	3.11
1888	2.71	3.07	1.61	2.73	1.2	3.16	3.02	3.04	2.35	2.26	0.67	2.57	2.15	1.37	0.84	1.62	3.19	1.77	2.69	1.75	2.51
1889	2.03	2.64	1.19	2.16	1.27	2.49	2.87	1.94	1.41	1.4	0.51	1.84	2.53	1.1	0.56	1.12	2.41	1.67	1.89	1.81	2.2
1890	4.31	3.32	1.86	2.39	1.22	3.19	3.16	2.74	1.86	2.03	0.56	2.06	3.44	1.28	0.82	0.79	5.13	2.49	2.75	1.91	2.64
1891	5.4	4.92	2.65	2.08	2.31	4.3	4.69	4.35	2.41	1.68	0.87	2.47	3.63	1.3	0.8	0.67	4.89	2.88	2.75	1.87	4.22
1892	4.65	3.52	2.28	1.84	2.62	3.66	4.52	4.11	1.9	1.49	0.92	2.15	2.94	1.2	0.8	0.68	2.47	1.92	2.06	2.06	3.54
