# Stokes - Cloudcroft Low - PIED - ITRDB NM006
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5007
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5007.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm006-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm006-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm006.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm006.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Stokes - Cloudcroft Low - PIED - ITRDB NM006
#--------------------
# Investigators
#   Investigators: Stokes, M.A.; Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cloudcroft Low
#   Location: New Mexico
#   Northernmost_Latitude: 32.95
#   Southernmost_Latitude: 32.95
#   Easternmost_Longitude: -105.82
#   Westernmost_Longitude: -105.82
#   Elevation_m: 2316
#--------------------
# Data_Collection
#   Collection_Name: NM006
#   First_Year: 1670
#   Last_Year: 1965
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 152011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 152011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 152012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 152012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 152021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 152021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 152022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 152022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 152031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 152031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 152032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 152032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 152041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 152041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 152042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 152042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 152051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 152051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 152052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 152052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	152011_raw	152012_raw	152021_raw	152022_raw	152031_raw	152032_raw	152041_raw	152042_raw	152051_raw	152052_raw
1670	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA
1671	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA
1672	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA
1673	NA	NA	NA	NA	NA	NA	0.93	0.75	NA	NA
1674	NA	NA	NA	NA	NA	NA	1.22	1.03	NA	NA
1675	NA	NA	NA	NA	NA	NA	0.78	0.83	NA	NA
1676	NA	NA	NA	NA	NA	NA	0.52	0.39	NA	NA
1677	NA	NA	NA	NA	NA	NA	1.23	0.71	NA	NA
1678	NA	NA	NA	NA	NA	NA	0.94	0.75	NA	NA
1679	NA	NA	NA	NA	NA	NA	1	0.91	NA	NA
1680	NA	NA	NA	NA	NA	NA	1.36	1.12	NA	NA
1681	NA	NA	NA	NA	NA	NA	1.18	0.97	NA	NA
1682	NA	NA	NA	NA	NA	NA	1.05	1.09	NA	NA
1683	NA	NA	NA	NA	NA	NA	0.78	0.87	NA	NA
1684	NA	NA	NA	NA	NA	NA	0.26	0.44	NA	NA
1685	NA	NA	NA	NA	NA	NA	0.27	0.23	NA	NA
1686	NA	NA	NA	NA	NA	NA	0.83	0.66	NA	NA
1687	NA	NA	NA	NA	NA	NA	1.09	0.71	NA	NA
1688	NA	NA	NA	NA	NA	NA	1.57	1.19	NA	NA
1689	NA	NA	NA	NA	NA	NA	1.56	1.39	NA	NA
1690	NA	NA	NA	NA	NA	NA	1.53	1.26	NA	NA
1691	NA	NA	NA	NA	NA	NA	1.19	1.06	NA	NA
1692	NA	NA	NA	NA	NA	NA	1.28	1.24	NA	NA
1693	NA	NA	NA	NA	NA	NA	1.01	1.02	NA	NA
1694	NA	NA	NA	NA	NA	NA	0.94	1.28	NA	NA
1695	NA	NA	NA	NA	NA	NA	0.81	1.23	NA	NA
1696	NA	NA	NA	NA	NA	NA	0.32	0.56	NA	NA
1697	NA	NA	NA	NA	NA	NA	1.07	1.31	NA	NA
1698	NA	NA	NA	NA	NA	NA	0.84	0.96	NA	NA
1699	NA	NA	NA	NA	NA	NA	1.39	2.06	NA	NA
1700	NA	NA	NA	NA	NA	NA	1.42	1.99	1.94	2.52
1701	NA	NA	NA	NA	NA	NA	1.31	1.97	1.93	2.89
1702	NA	NA	NA	NA	NA	NA	0.85	1.1	1.02	1.25
1703	NA	NA	NA	NA	NA	NA	1.55	1.95	1.86	1.35
1704	NA	NA	NA	NA	NA	NA	1.24	1.09	1.42	1.4
1705	NA	NA	NA	NA	NA	NA	0.78	0.83	1.04	1.01
1706	NA	NA	NA	NA	NA	NA	1.15	1.41	1.38	1.56
1707	NA	NA	NA	NA	NA	NA	0.9	0.94	1.21	1.56
1708	NA	NA	NA	NA	NA	NA	1.05	1.45	1.42	2.12
1709	NA	NA	NA	NA	NA	NA	0.78	1.1	0.99	1.49
1710	NA	NA	NA	NA	NA	NA	1.83	1.44	1.5	2.51
1711	NA	NA	NA	NA	NA	NA	1.78	1.04	1.71	1.93
1712	NA	NA	NA	NA	NA	NA	2.4	1.43	2.24	1.89
1713	NA	NA	NA	NA	NA	NA	1.73	0.85	1.4	1.44
1714	NA	NA	NA	NA	NA	NA	1.71	0.93	1.27	1.13
1715	NA	NA	NA	NA	NA	NA	1	0.81	1.01	1.08
1716	NA	NA	NA	NA	NA	NA	0.57	0.62	0.4	0.67
1717	NA	NA	NA	NA	NA	NA	1.15	1.31	0.98	1.47
1718	NA	NA	NA	NA	NA	NA	1.23	1.19	1.33	1.55
1719	NA	NA	NA	NA	NA	NA	0.96	1.27	1.35	1.1
1720	NA	NA	NA	NA	NA	NA	1.21	1.84	2.28	2.09
1721	NA	NA	NA	NA	NA	NA	1.14	1.62	1.97	1.99
1722	NA	NA	NA	NA	NA	NA	1.12	1.12	1.48	1.55
1723	NA	NA	NA	NA	NA	NA	0.79	1.3	0.99	1.13
1724	NA	NA	NA	NA	NA	NA	0.76	1.2	0.84	1.19
1725	NA	NA	NA	NA	NA	NA	1.17	1.44	1.34	1.14
1726	NA	NA	NA	NA	NA	NA	1.15	1.51	1.21	1.09
1727	NA	NA	NA	NA	NA	NA	0.99	1.11	1.44	1.29
1728	NA	NA	NA	NA	NA	NA	0.85	1.13	1.27	1.23
1729	NA	NA	NA	NA	NA	NA	0.51	0.71	1.14	0.86
1730	NA	NA	NA	NA	NA	NA	0.62	0.51	0.8	0.93
1731	NA	NA	NA	NA	NA	NA	0.99	0.72	0.76	0.9
1732	NA	NA	NA	NA	NA	NA	1.82	1.24	1.1	1.49
1733	NA	NA	NA	NA	NA	NA	1.07	0.84	0.62	0.98
1734	NA	NA	NA	NA	NA	NA	1.52	1.57	1.05	1.09
1735	NA	NA	NA	NA	NA	NA	1.24	1.48	1.33	1.36
1736	NA	NA	NA	NA	NA	NA	0.98	0.98	1.22	1.33
1737	NA	NA	NA	NA	NA	NA	1.16	1.11	1.1	1.11
1738	NA	NA	NA	NA	NA	NA	0.76	0.93	0.76	1.15
1739	NA	NA	NA	NA	NA	NA	0.25	0.54	0.43	0.64
1740	NA	NA	NA	NA	NA	NA	0.3	0.81	0.89	0.88
1741	NA	NA	NA	NA	NA	NA	0.81	1.03	1.22	1.26
1742	NA	NA	NA	NA	NA	NA	1.12	0.92	1.14	1.04
1743	NA	NA	NA	NA	NA	NA	1.42	1.02	1.51	1.05
1744	NA	NA	NA	NA	NA	NA	1.33	1.02	1.46	1.19
1745	NA	NA	NA	NA	NA	NA	0.86	0.78	1.47	1.25
1746	NA	NA	NA	NA	NA	NA	1.36	1.28	2.05	1.93
1747	NA	NA	NA	NA	NA	NA	1.79	1.5	1.87	2.26
1748	NA	NA	NA	NA	NA	NA	0.95	0.84	0.83	0.76
1749	NA	NA	NA	NA	NA	NA	1.73	1.34	1.79	2.41
1750	NA	NA	NA	NA	NA	NA	0.86	0.88	1.06	1.83
1751	NA	NA	NA	NA	NA	NA	1.51	1.19	1.66	3.5
1752	NA	NA	NA	NA	NA	NA	0.53	0.67	0.55	1.1
1753	NA	NA	NA	NA	NA	NA	1.08	1.14	0.9	1.52
1754	NA	NA	NA	NA	NA	NA	0.93	0.83	0.59	1.25
1755	NA	NA	NA	NA	NA	NA	0.64	0.63	0.64	1.49
1756	NA	NA	NA	NA	NA	NA	0.59	0.54	0.51	1.28
1757	NA	NA	NA	NA	NA	NA	0.57	0.41	0.36	0.9
1758	NA	NA	NA	NA	NA	NA	0.89	0.75	0.7	1.38
1759	NA	NA	NA	NA	NA	NA	0.92	0.75	0.64	1.11
1760	NA	NA	0.54	NA	NA	NA	0.43	0.23	0.3	0.82
1761	NA	NA	0.41	NA	NA	NA	0.39	0.38	0.32	0.58
1762	NA	NA	1.17	NA	NA	NA	0.75	0.61	0.61	0.99
1763	NA	NA	0.81	NA	NA	NA	0.41	0.36	0.33	0.73
1764	NA	NA	1.35	NA	NA	NA	0.94	0.7	0.71	1.04
1765	NA	NA	1.25	NA	NA	NA	0.72	0.47	0.48	0.57
1766	NA	NA	1.02	NA	NA	NA	0.87	0.66	0.71	1.05
1767	NA	NA	1.07	1.43	NA	NA	1.04	0.76	0.71	1.16
1768	NA	NA	1.11	0.91	NA	NA	1.18	0.61	0.54	1.14
1769	NA	NA	1.57	1.12	NA	NA	1.16	0.61	0.53	1.06
1770	NA	NA	1.03	1.17	NA	NA	0.82	0.57	0.53	0.77
1771	NA	NA	1.16	1.39	NA	NA	1.06	0.84	0.69	1.16
1772	NA	NA	0.8	0.86	NA	NA	0.92	0.69	0.84	0.99
1773	NA	NA	0.91	0.87	NA	NA	0.75	0.72	0.94	0.73
1774	NA	NA	0.83	1.11	NA	NA	0.42	0.55	0.53	0.52
1775	NA	NA	1.19	1.73	NA	NA	0.66	0.84	1	0.54
1776	NA	NA	1.57	1.74	NA	NA	0.42	0.59	1.03	0.67
1777	NA	NA	1.39	1.52	NA	NA	0.53	0.62	0.73	0.6
1778	NA	NA	1.8	1.77	NA	NA	0.69	0.93	0.95	0.69
1779	NA	NA	1.36	0.38	NA	NA	0.49	0.65	0.62	0.56
1780	NA	NA	1.16	0.98	NA	NA	0.23	0.4	0.25	0.29
1781	NA	NA	1.74	1.43	NA	NA	0.57	0.8	0.71	0.61
1782	NA	NA	0.67	0.61	NA	NA	0.13	0.28	0.14	0.22
1783	NA	NA	1.39	1.79	NA	NA	0.59	0.88	0.66	0.79
1784	NA	NA	1.96	2.37	NA	NA	0.62	0.84	0.64	0.85
1785	NA	NA	1.69	2.01	NA	NA	0.57	0.63	0.56	0.51
1786	NA	NA	1.55	1.69	NA	NA	0.5	0.79	0.53	0.65
1787	NA	NA	1.92	1.61	NA	NA	0.56	0.71	0.54	0.71
1788	NA	NA	1.88	1.22	NA	NA	0.46	0.77	0.58	0.78
1789	NA	NA	0.94	0.74	NA	NA	0.26	0.51	0.22	0.37
1790	NA	NA	1.75	1.34	NA	NA	0.52	0.98	0.4	0.55
1791	NA	NA	1.64	1.29	NA	NA	0.48	1.06	0.51	0.73
1792	NA	NA	1.63	1.3	NA	NA	0.54	1.26	0.52	0.98
1793	NA	NA	1.91	1.73	NA	NA	0.71	1.52	0.51	0.73
1794	NA	NA	1.81	1.24	NA	NA	0.77	1.07	0.49	0.7
1795	NA	NA	1.31	1.2	NA	NA	0.68	1.08	0.34	0.57
1796	NA	NA	1.15	1.04	NA	NA	0.85	0.99	0.5	0.7
1797	NA	NA	1.05	1.13	NA	NA	0.63	0.66	0.3	0.36
1798	NA	NA	1.16	1.15	NA	NA	0.58	0.76	0.42	0.4
1799	NA	NA	1.44	1.4	NA	NA	1.19	1.18	0.62	0.77
1800	NA	NA	1.4	0.85	NA	NA	0.7	0.72	0.23	0.22
1801	NA	NA	1.51	1.26	NA	NA	1.41	1.15	0.43	0.52
1802	NA	NA	1.67	1.19	NA	NA	1.06	0.77	0.24	0.34
1803	NA	NA	1.42	1	NA	NA	1.04	0.76	0.27	0.48
1804	NA	NA	1.49	0.9	NA	NA	1.06	0.8	0.53	0.5
1805	NA	1.16	1.3	0.71	NA	NA	1.07	0.64	0.46	0.38
1806	NA	0.99	1.25	0.87	NA	NA	0.66	0.7	0.29	0.25
1807	NA	1.37	1.84	1.38	NA	NA	0.96	0.76	0.4	0.76
1808	NA	1.36	2.08	1.43	NA	NA	0.84	0.72	0.34	0.77
1809	NA	1.09	1.74	1.32	NA	NA	0.75	0.79	0.32	0.69
1810	0.91	0.94	1.95	1.52	NA	NA	0.9	0.98	0.45	0.9
1811	0.77	0.99	1.43	1.25	NA	NA	0.55	0.86	0.24	0.33
1812	0.78	0.93	1.71	1.46	NA	NA	0.67	0.97	0.25	0.52
1813	0.8	1.26	2.03	1.72	NA	NA	0.58	0.87	0.18	0.46
1814	0.89	1.29	1.52	1.58	NA	NA	0.49	0.88	0.3	0.55
1815	1.03	1.39	1.95	1.89	NA	NA	0.87	1.31	0.48	0.9
1816	1.18	1.41	1.88	1.81	NA	NA	0.82	1.23	0.43	0.85
1817	1.12	1.16	1.7	1.75	NA	NA	0.63	1.09	0.29	0.73
1818	0.94	1.01	1.73	1.66	NA	NA	0.65	0.95	0.28	0.41
1819	1.17	1.11	1.59	1.33	NA	NA	0.68	1.08	0.18	0.52
1820	0.93	1.03	1.9	1.51	NA	NA	0.34	0.7	0.05	0.3
1821	1	1.13	1.95	1.61	NA	NA	0.67	0.95	0.42	0.92
1822	1.01	1.42	2.28	1.34	NA	NA	0.29	0.62	0.18	0.48
1823	1.41	1.6	2.13	1.66	NA	NA	0.56	0.98	0.19	0.51
1824	1.33	1.51	1.72	1.47	NA	NA	0.54	0.86	0.26	0.77
1825	1.41	1.66	1.76	1.66	NA	NA	0.39	0.48	0.15	0.38
1826	1.26	1.72	1.47	1.78	NA	NA	0.51	0.65	0.16	0.46
1827	1.91	2.09	1.63	2.02	NA	NA	0.81	0.8	0.27	0.49
1828	1.59	1.54	1.79	1.71	NA	NA	0.67	0.68	0.31	0.48
1829	1.95	1.92	4.93	1.87	NA	NA	0.64	0.63	0.2	0.46
1830	1.48	1.88	1.84	1.54	1.51	1.38	0.68	0.46	0.23	0.45
1831	1.39	1.6	2.45	1.62	1.2	1.33	0.52	0.46	0.16	0.38
1832	1.24	1.82	2.21	1.31	1.22	1.13	0.42	0.36	0.34	0.16
1833	1.54	1.66	2.5	2.05	1.32	1.01	0.65	0.74	0.4	0.55
1834	1.22	1.73	1.93	1.69	1.44	1.26	0.66	0.65	0.26	0.3
1835	1.44	1.33	2.25	1.76	1.06	1.08	0.75	0.72	0.21	0.34
1836	1.34	1.13	1.75	1.27	0.63	0.64	0.5	0.52	0.42	0.3
