# Stahle - Bruck Mountain - QUST - ITRDB TX055
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22361
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22361.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tx055-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tx055-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tx055.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tx055.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-07-07
#--------------------
# File_Last_Modified_Date
#   Date: 2016-07-07
#--------------------
# Title
#   Study_Name: Stahle - Bruck Mountain - QUST - ITRDB TX055
#--------------------
# Investigators
#   Investigators: Stahle, D.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: David W. Stahle, Edward R. Cook, Dorian J. Burnette, Jose Villanueva, Julian Cerano, Jordan N. Burns, Daniel Griffin, Benjamin I. Cook, Rodolfo Acuna, Max C.A. Torbenson, Paul Sjezner, Ian M. Howard
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: The Mexican Drought Atlas: Tree-ring reconstructions of the soil moisture balance during the late pre-Hispanic, colonial, and modern eras
#   Published_Date_or_Year: 2016
#   Volume: 149
#   Pages: 34-60
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.quascirev.2016.06.018
#   Full_Citation: None
#   Abstract: Mexico has suffered a long history and prehistory of severe sustained drought. Drought over Mexico is modulated by ocean-atmospheric variability in the Atlantic and Pacific, raising the possibility for long-range seasonal climate forecasting, which could help mediate the economic and social impacts of future dry spells. The instrumental record of Mexican climate is very limited before 1920, but tree-ring chronologies developed from old-growth forests in Mexico can provide an excellent proxy representation of the spatial pattern and intensity of past moisture regimes useful for the analysis of climate dynamics and climate impacts. The Mexican Drought Atlas (MXDA) has been developed from an extensive network of 252 climate sensitive tree-ring chronologies in and near Mexico. The MXDA reconstructions extend from 1400 CE-2012 and were calibrated with the instrumental summer (JJA) self-calibrating Palmer Drought Severity Index (scPDSI) on a 0.5 latitude/longitude grid extending over land areas from 14 to 34N and 75-120W using Ensemble Point-by-Point Regression (EPPR) for the 1944-1984 period. The grid point reconstructions were validated for the period 1920-1943 against instrumental gridded scPDSI values based on the fewer weather station observations available during that interval. The MXDA provides a new spatial perspective on the historical impacts of moisture extremes over Mexico during the past 600-years, including the Aztec Drought of One Rabbit in 1454, the drought of El Ano de Hambre in 1785-1786, and the drought that preceded the Mexican Revolution of 1909-1910. # The El Nino/Southern Oscillation (ENSO) is the most important ocean-atmospheric forcing of moisture variability detected with the MXDA. In fact, the reconstructions suggest that the strongest central equatorial Pacific sea surface temperature (SST) teleconnection to the soil moisture balance over North America may reside in northern Mexico. This ENSO signal has stronger and more time-stable correlations than computed for either the Atlantic Multidecadal Oscillation or Pacific Decadal Oscillation. The extended Multivariate ENSO Index is most highly correlated with reconstructed scPDSI over northern Mexico, where warm events favor moist conditions during the winter, spring, and early summer. This ENSO teleconnection to northern Mexico has been strong over the past 150 years, but it has been comparatively weak and non-stationary in the MXDA over central and southern Mexico where eastern tropical Pacific and Caribbean/tropical Atlantic SSTs seem to be more important. The ENSO teleconnection to northern Mexico is weaker in the available instrumental PDSI, but analyses based on the millennium climate simulations with the Community Earth System Model suggest that the moisture balance during the winter, spring, and early summer over northern Mexico may indeed be particularly sensitive to ENSO forcing. Nationwide drought is predicted to become more common with anthropogenic climate change, but the MXDA reconstructions indicate that intense "All Mexico" droughts have been rare over the past 600 years and their frequency does not appear to have increased substantially in recent decades.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bruck Mountain
#   Location: Texas
#   Northernmost_Latitude: 33.064
#   Southernmost_Latitude: 33.064
#   Easternmost_Longitude: -98.365
#   Westernmost_Longitude: -98.365
#   Elevation_m: 440
#--------------------
# Data_Collection
#   Collection_Name: TX055
#   First_Year: 1774
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus stellata Wangenh.
#   Common_Name: post oak
#   Tree_Species_Code: QUST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BRK02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK64A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK64A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK110A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK110A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK124A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK124A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK128A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK128A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK137A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK137A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK139A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK139A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK140A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK140A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK141A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK141A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK144B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK144B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK166A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK166A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK168A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK168A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK168B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK168B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK178A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK178A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK178B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK178B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK236A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK236A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK251A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK251A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK260A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK260A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK262A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK262A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRK273A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRK273A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BRK02B_raw	BRK64A_raw	BRK110A_raw	BRK124A_raw	BRK128A_raw	BRK137A_raw	BRK139A_raw	BRK140A_raw	BRK141A_raw	BRK144B_raw	BRK166A_raw	BRK168A_raw	BRK168B_raw	BRK178A_raw	BRK178B_raw	BRK236A_raw	BRK251A_raw	BRK260A_raw	BRK262A_raw	BRK273A_raw
1774	1.157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	0.792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	0.695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	0.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	0.782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	1.471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	0.975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1781	2.064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	2.342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	2.212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	1.796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	1.818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	0.652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	1.452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	1.634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	1.364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	1.234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1791	1.848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1792	1.451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1793	2.101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	1.954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1795	2.286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1796	1.507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1797	1.462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	1.172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	1.989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	1.492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	0.819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	1.072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	1.064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	1.085	NA	1.159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	0.763	NA	0.343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	0.623	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	1.232	NA	0.403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	0.672	NA	0.365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	1.105	NA	0.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	0.786	NA	0.427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	1.044	NA	0.642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	0.779	NA	0.616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	0.748	NA	0.414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	0.909	NA	0.342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	0.949	NA	0.539	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.552	NA	NA	NA	NA	NA	NA	NA
1816	0.791	NA	0.483	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.693	NA	NA	NA	NA	NA	NA	NA
1817	0.677	NA	0.396	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.209	NA	NA	NA	NA	NA	NA	NA
1818	0.702	NA	0.386	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.631	NA	NA	NA	NA	NA	NA	NA
1819	0.853	NA	0.535	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.603	NA	NA	NA	NA	NA	NA	NA
1820	0.441	NA	0.228	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.562	NA	NA	NA	NA	NA	NA	NA
1821	0.94	NA	0.611	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.754	NA	NA	NA	NA	NA	NA	NA
1822	1.164	NA	0.569	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.755	NA	NA	NA	NA	NA	NA	NA
1823	1.284	NA	0.687	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA
1824	0.909	NA	0.364	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.231	NA	NA	NA	NA	NA	NA	NA
1825	1.243	NA	0.788	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.649	NA	NA	NA	NA	NA	NA	NA
1826	0.932	NA	0.274	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.235	NA	NA	NA	NA	NA	NA	NA
1827	1.247	NA	0.173	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.749	NA	NA	NA	NA	NA	NA	NA
1828	0.856	NA	0.147	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.391	NA	NA	NA	NA	NA	NA	NA
1829	0.605	NA	0.251	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.491	NA	NA	NA	NA	NA	NA	NA
1830	1.041	NA	0.413	NA	NA	NA	NA	NA	NA	NA	NA	1.458	2.773	NA	NA	NA	NA	1.939	NA	NA
1831	0.558	NA	0.192	NA	NA	NA	NA	NA	NA	NA	NA	0.593	1.854	NA	NA	NA	NA	0.958	NA	NA
1832	1.19	NA	0.159	NA	NA	NA	NA	NA	NA	NA	NA	0.595	1.755	NA	NA	NA	NA	0.713	NA	NA
1833	2.369	NA	0.371	NA	4.183	NA	NA	NA	NA	NA	NA	1.509	3.222	NA	NA	NA	NA	2.297	NA	NA
1834	1.42	NA	0.248	NA	2.194	NA	NA	NA	NA	NA	NA	0.744	1.688	NA	NA	NA	NA	1.288	NA	NA
1835	0.973	NA	0.223	NA	1.816	NA	NA	NA	NA	NA	NA	0.973	2.329	NA	NA	NA	NA	0.832	NA	NA
1836	1.107	NA	0.35	NA	1.855	NA	NA	NA	NA	NA	NA	0.842	1.853	NA	NA	NA	NA	0.902	NA	NA
1837	1.023	NA	0.317	NA	1.675	NA	NA	NA	NA	NA	NA	0.897	1.647	NA	NA	NA	NA	0.782	NA	NA
1838	1.024	NA	0.208	NA	1.217	NA	NA	NA	NA	NA	NA	0.788	1.583	NA	NA	NA	NA	0.826	NA	NA
1839	1.04	NA	0.46	NA	0.805	NA	NA	NA	NA	NA	NA	0.559	1.609	NA	NA	NA	NA	0.649	NA	NA
1840	0.883	NA	0.39	NA	1.137	NA	NA	NA	NA	NA	NA	0.8	1.439	NA	NA	NA	NA	0.779	NA	NA
1841	0.699	NA	0.294	NA	0.577	NA	NA	NA	NA	NA	NA	0.378	0.814	NA	NA	NA	NA	0.816	NA	NA
1842	0.576	NA	0.368	NA	1.907	NA	NA	NA	NA	NA	NA	0.673	1.327	NA	NA	NA	NA	1.082	NA	NA
1843	0.776	NA	0.972	NA	2.407	NA	NA	NA	NA	NA	NA	0.819	1.737	NA	NA	NA	NA	1.309	NA	NA
1844	0.652	NA	0.674	NA	2.118	NA	NA	NA	NA	NA	NA	0.946	2.084	NA	NA	NA	NA	1.078	NA	NA
1845	0.511	NA	0.64	NA	1.537	NA	NA	NA	NA	NA	NA	0.763	1.494	NA	NA	NA	NA	0.7	NA	NA
1846	0.658	NA	0.896	NA	1.055	NA	NA	NA	NA	NA	NA	1.03	1.661	NA	NA	NA	NA	0.744	NA	NA
1847	0.422	NA	0.514	NA	0.885	NA	NA	NA	NA	NA	NA	0.494	0.949	NA	NA	NA	NA	0.569	NA	NA
