# Cherubini - Chironico - PCAB - ITRDB SWIT222
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/12793
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-12793.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit222-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit222-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit222.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit222.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Cherubini - Chironico - PCAB - ITRDB SWIT222
#--------------------
# Investigators
#   Investigators: Cherubini, P.(https://orcid.org/0000-0002-9809-250X)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Chironico
#   Location: Switzerland
#   Northernmost_Latitude: 46.45
#   Southernmost_Latitude: 46.45
#   Easternmost_Longitude: 8.8167
#   Westernmost_Longitude: 8.8167
#   Elevation_m: 1357
#--------------------
# Data_Collection
#   Collection_Name: SWIT222
#   First_Year: 1824
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## pa01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa07c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa07c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa09c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa09c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	pa01a_raw	pa01b_raw	pa02a_raw	pa02b_raw	pa03a_raw	pa03b_raw	pa04a_raw	pa04b_raw	pa05b_raw	pa06a_raw	pa06b_raw	pa07b_raw	pa07c_raw	pa08a_raw	pa08b_raw	pa09b_raw	pa09c_raw	pa10b_raw	pa11a_raw	pa11b_raw	pa12a_raw	pa12b_raw
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1837	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1841	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	3.13	NA	NA	NA	NA	NA	NA	NA	NA
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	3.18	NA	NA	NA	NA	NA	NA	NA	NA
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	3.05	NA	NA	NA	NA	NA	NA	NA	NA
1844	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	2.65	NA	NA	NA	NA	NA	NA	NA	NA
1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	2.54	NA	NA	NA	NA	NA	NA	NA	NA
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	2.86	NA	NA	NA	NA	NA	NA	NA	NA
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	2.63	NA	NA	NA	NA	NA	NA	NA	NA
1848	NA	NA	NA	NA	NA	NA	0.27	NA	NA	0.44	NA	NA	NA	2.7	NA	NA	NA	NA	NA	NA	NA	NA
1849	NA	NA	NA	NA	NA	NA	0.16	NA	NA	0.47	NA	NA	NA	2.24	NA	5.59	NA	NA	NA	NA	NA	NA
1850	NA	NA	NA	NA	NA	NA	0.1	NA	NA	0.68	NA	NA	NA	2.06	NA	3.14	NA	NA	NA	NA	NA	NA
1851	NA	NA	NA	NA	NA	NA	0.06	NA	NA	0.75	NA	NA	NA	1.7	NA	3.1	NA	NA	NA	NA	NA	NA
1852	NA	NA	NA	NA	NA	NA	0.08	NA	NA	1.34	NA	NA	NA	1.37	NA	2.21	NA	NA	NA	NA	NA	1.96
1853	NA	NA	NA	NA	NA	NA	0.11	NA	NA	1.53	NA	NA	NA	1.9	NA	2.35	NA	NA	NA	NA	NA	1.55
1854	NA	NA	NA	NA	NA	NA	0.13	NA	NA	1.43	NA	NA	NA	1.79	NA	2.09	NA	NA	NA	NA	NA	1.52
1855	NA	NA	NA	NA	NA	NA	0.17	NA	NA	1.43	NA	NA	NA	1.9	NA	2.15	NA	NA	NA	NA	NA	1.5
1856	NA	NA	NA	NA	NA	NA	0.19	NA	1.04	1.35	NA	NA	NA	1.64	NA	2.07	NA	1.74	NA	NA	NA	1.54
1857	NA	NA	NA	NA	NA	NA	0.14	NA	0.97	1.06	NA	NA	NA	1.9	NA	2.14	NA	1.2	NA	NA	NA	1.34
1858	NA	NA	NA	NA	NA	NA	0.15	NA	0.89	1.02	NA	NA	NA	1.71	NA	1.48	NA	1.38	NA	NA	NA	1.55
1859	NA	NA	NA	NA	NA	NA	0.17	NA	1.05	1.23	NA	NA	NA	1.9	NA	2.23	NA	1.08	NA	NA	NA	1.39
1860	NA	NA	NA	NA	NA	NA	0.12	NA	0.77	0.93	NA	NA	NA	1.68	NA	1.45	NA	1.25	NA	NA	NA	1.58
1861	NA	NA	NA	NA	NA	NA	0.19	NA	0.99	1.26	NA	3.78	NA	2.31	NA	1.54	NA	1.06	NA	NA	NA	1.57
1862	NA	NA	NA	NA	NA	NA	0.25	NA	1.01	1.59	NA	3.21	NA	2.04	NA	1.51	NA	1.16	NA	NA	NA	2.46
1863	NA	NA	NA	NA	NA	NA	0.6	NA	0.96	1.52	NA	2.4	NA	1.38	NA	1.33	NA	0.51	NA	NA	NA	1.9
1864	NA	NA	NA	NA	NA	NA	1.15	NA	1.05	1.3	NA	2.56	NA	1.78	NA	1.44	NA	1.07	NA	NA	NA	2
1865	NA	NA	NA	NA	NA	NA	0.46	NA	0.83	1.23	NA	2.53	NA	1.32	NA	1.68	NA	1.05	NA	NA	NA	1.66
1866	NA	NA	NA	NA	NA	NA	1.21	NA	0.66	1.57	NA	2.89	NA	1.6	NA	2.1	NA	1.16	NA	NA	NA	1.43
1867	NA	NA	NA	NA	NA	NA	1.19	3.46	0.73	1.79	NA	2.77	NA	2.12	NA	2.35	NA	1.14	NA	NA	NA	1.31
1868	NA	NA	NA	NA	NA	NA	1.46	2.32	0.5	1.32	NA	2.09	3.04	1.76	NA	2.22	1.45	1.11	NA	NA	NA	1.37
1869	NA	NA	NA	NA	NA	NA	1.55	1.85	0.51	1.19	NA	2.44	3.25	1.35	NA	2.12	1.51	1.09	NA	NA	2.19	2.07
1870	NA	NA	NA	NA	NA	NA	1.33	1.17	0.42	1.03	NA	2.02	2.45	1.2	NA	1.35	1.16	0.38	NA	NA	1.81	2.39
1871	NA	NA	NA	NA	NA	NA	1.13	0.98	0.62	1.41	NA	1.94	2.27	1.89	NA	1.45	1.84	0.72	NA	NA	2.33	2.71
1872	NA	NA	NA	NA	NA	NA	1.13	0.81	0.7	1.05	NA	1.84	1.95	1.5	NA	1.57	1.97	1.07	NA	NA	2.33	2.51
1873	NA	NA	NA	NA	NA	NA	1.02	1.1	0.8	1.44	NA	2.07	2.2	2.17	NA	1.58	2.57	1.51	NA	NA	2.94	2.96
