# Hartl - Berchtesgaden, Klasubachtal - FASY - ITRDB DEU346
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37545
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37545.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu346-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu346.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu346.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Klasubachtal - FASY - ITRDB DEU346
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Zang, Christian; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Klasubachtal
#   Location: Germany
#   Northernmost_Latitude: 47.574
#   Southernmost_Latitude: 47.574
#   Easternmost_Longitude: 12.803
#   Westernmost_Longitude: 12.803
#   Elevation_m: 960
#--------------------
# Data_Collection
#   Collection_Name: DEU346
#   First_Year: 1849
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NGEW504G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW504G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW504K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW504K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW505G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW505G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW505K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW505K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW506G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW506G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW506K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW506K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW507G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW507G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW507K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW507K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW508G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW508G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW508K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW508K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW509G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW509G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW509K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW509K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW510G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW510G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW510K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW510K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW511G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW511G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW511K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW511K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW513G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW513G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW513K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW513K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW514G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW514G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW514K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW514K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NGEW504G_raw	NGEW504K_raw	NGEW505G_raw	NGEW505K_raw	NGEW506G_raw	NGEW506K_raw	NGEW507G_raw	NGEW507K_raw	NGEW508G_raw	NGEW508K_raw	NGEW509G_raw	NGEW509K_raw	NGEW510G_raw	NGEW510K_raw	NGEW511G_raw	NGEW511K_raw	NGEW513G_raw	NGEW513K_raw	NGEW514G_raw	NGEW514K_raw
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA	NA	NA	NA
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA	NA	NA
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA	NA	NA
1852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	NA	NA	NA	1.46	NA	NA
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	NA	NA	1.32	NA	NA
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	1.38	NA	NA
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1.31	NA	NA
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	1.54	NA	NA
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	1.83	NA	NA
1858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	1.84	NA	NA
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	2.75	NA	NA
1860	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	2.23	2.08	NA	NA
1861	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	2.31	2.25	NA	NA
1862	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	1.62	1.54	NA	NA
1863	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	1.81	2.26	NA	NA
1864	1.1	NA	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	1.84	2.13	NA	NA
1865	0.38	NA	2.77	NA	NA	NA	2.5	NA	NA	NA	NA	NA	NA	0.74	NA	NA	1.33	2.27	NA	NA
1866	1.28	NA	1.99	NA	NA	NA	3.49	NA	NA	NA	NA	NA	NA	0.46	NA	NA	1.29	1.77	NA	NA
1867	2.97	NA	2.13	NA	NA	NA	4.27	NA	2.56	NA	NA	NA	1.98	0.43	NA	NA	1.51	1.88	NA	NA
1868	3.5	NA	2.88	NA	NA	NA	4.54	NA	3.15	NA	NA	NA	2.56	2.32	2.77	NA	2.32	2.83	NA	NA
1869	3.12	NA	2.54	NA	3.61	NA	4.36	NA	3.9	NA	NA	NA	3.07	2.85	2.18	NA	2.82	3.2	NA	NA
1870	2.81	NA	2.82	NA	3.6	NA	1.44	NA	4.96	NA	NA	NA	2.24	2.69	1.81	NA	2.66	3.25	NA	NA
1871	2.67	NA	1.89	NA	2.64	NA	1.9	NA	4.38	2.77	NA	NA	2.07	2.76	1.45	NA	2.39	2.76	NA	NA
1872	2.36	NA	1.92	NA	2.66	NA	3.02	NA	4.72	3.14	NA	NA	1.89	2.26	2.22	NA	2.72	2.7	NA	NA
1873	2.17	NA	1.84	NA	2.65	NA	2.6	NA	3.21	1.4	NA	NA	2.22	2.47	3.59	NA	2.71	3.01	NA	NA
1874	2.31	NA	1.81	NA	2.51	NA	2.77	NA	3.37	2.05	NA	NA	1.97	2.46	2.21	NA	2.75	2.81	NA	NA
1875	2.59	NA	2.1	NA	2.59	NA	2.9	NA	3.57	2.56	NA	NA	2.67	2.67	2.84	NA	2.89	3.29	NA	NA
1876	2.24	NA	2.12	NA	2.43	NA	2.75	2.9	3.26	2.42	NA	NA	2.32	2.22	3.15	NA	2.84	3.35	NA	NA
1877	2.56	NA	2.14	NA	2.63	NA	2.54	3.23	3.34	3.04	NA	NA	2.93	2.33	3.39	NA	3.03	3.37	NA	NA
1878	2.12	NA	1.88	NA	2.04	2.87	2.22	2.91	3.6	2.93	NA	NA	2.33	2.07	4.3	NA	2.3	3.13	NA	NA
1879	2.22	NA	2.18	NA	2.3	3.23	2.26	3.2	3.87	2.97	NA	NA	2.38	2.24	4.06	NA	2.73	3.25	NA	NA
1880	1.67	NA	1.74	NA	1.84	2.22	1.85	2.24	3.19	2.78	NA	NA	1.9	1.71	3.37	NA	1.93	2.27	NA	2.57
1881	1.88	NA	2.52	NA	2.15	2.65	1.91	2.54	3.63	2.89	NA	1.13	2.18	1.95	3.6	2.93	2.2	2.61	NA	2.68
1882	1.8	2.88	2.32	NA	1.78	2.12	1.8	1.97	3.87	2.56	NA	1.03	1.92	1.47	3.13	2.05	1.71	2.04	NA	2.32
1883	1.99	2.7	1.62	NA	1.96	2.23	2.03	2.56	3.81	2.78	NA	1.38	2.25	2.15	3.39	2.37	1.91	2.3	NA	2.05
1884	2.18	2.7	2.33	NA	2.2	2.49	2.07	2.77	4.47	2.95	NA	1.33	2.59	2.35	3.75	3.02	1.84	2.15	2.73	2.31
1885	1.86	2.84	2.25	2.11	1.9	2.21	2.6	2.59	3.56	2.47	NA	1.26	2.18	1.7	3.54	2.45	1.62	1.92	2.34	2.18
1886	1.9	2.66	1.72	1.91	1.85	2.03	2.35	2.15	2.91	2.39	NA	1.22	2.1	1.68	3.3	2.32	1.47	1.82	1.82	1.98
1887	1.69	2.47	1.97	1.98	1.8	2.09	2.4	2.09	3.07	2.45	NA	1.46	2.36	1.59	3.24	2.74	1.48	2.09	1.99	2.14
1888	1.53	2	1.36	1.25	1.49	1.76	2.36	2.1	3.08	2.28	NA	1.43	1.56	1.38	1.8	1.98	1.24	1.32	1.01	1.2
1889	1.87	2.36	1.81	1.92	2.08	2.39	2.28	2.43	3.52	2.74	NA	1.69	1.86	1.56	1.98	2.46	1.75	2.15	1.43	1.91
1890	1.53	1.91	1.36	1.38	1.85	1.92	2.39	2.33	3.5	2.81	NA	1.38	1.39	1.34	1.83	2.69	1.75	1.76	2.06	1.99
1891	1.02	1.51	1.08	0.86	1.33	1.45	1.96	1.81	2.45	1.98	NA	1.11	1.41	1.23	1.36	1.73	1.34	1.29	1.5	1.26
1892	1.32	1.93	1.38	1.17	1.69	1.78	2.64	2.26	3.12	2.67	NA	1.23	1.7	1.38	1.55	2.27	1.83	1.68	1.97	1.79
1893	1.06	1.57	1.32	0.9	1.14	1.35	1.89	1.65	1.64	0.75	NA	0.99	1.41	1.24	1.61	1.8	1.42	1.46	1.78	1.26
1894	1.39	2.02	1.63	1.06	1.36	1.46	2.08	1.8	2	1.99	NA	1.02	1.49	1.43	2.04	1.94	1.68	1.56	1.91	1.51
1895	1.6	1.96	1.58	1.13	1.29	1.3	1.82	1.66	2.01	2.11	NA	1.02	1.37	1.49	1.97	1.76	1.49	1.18	1.97	1.46
1896	1.74	2	1.7	1.43	1.43	1.56	1.69	1.62	1.94	2.29	NA	1.02	1.52	1.51	2.06	1.86	1.35	1.33	1.95	1.54
1897	1.66	1.67	1.49	1.67	1.21	1.43	1.51	1.33	1.79	1.54	NA	1.08	1.39	1.06	1.85	1.45	1.19	1.36	1.81	1.48
1898	1.68	1.64	1.46	1.77	1.16	1.45	1.71	1.4	2.74	1.91	NA	1.35	1.57	1.59	1.71	1.29	1.11	1.44	1.78	1.49
1899	1.87	1.89	1.87	1.88	1.36	1.58	1.91	1.98	2.88	2.02	NA	1.33	1.6	2.02	2.31	1.69	1.17	1.61	1.85	1.62
1900	1.59	1.65	1.59	1.81	1.15	1.66	1.65	1.67	2.32	1.7	NA	1.08	1.49	1.31	1.71	1.68	1	1.44	1.61	1.43
1901	1.83	1.97	2.37	2.22	1.45	2.02	1.54	1.98	2.64	2.02	NA	1.62	2.1	1.63	2.09	2.18	1.2	1.59	2.15	1.61
1902	1.54	1.59	2.28	2.12	1.49	1.49	1.62	1.95	2.15	1.96	NA	1.25	1.94	1.7	2.34	1.88	1.22	1.54	1.92	1.38
