# Petrucci - Gazipasa Forest - JUSP - ITRDB TURK026
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4201
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4201.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk026-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; turk026-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk026.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/turk026.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-09-14
#--------------------
# File_Last_Modified_Date
#   Date: 2005-09-14
#--------------------
# Title
#   Study_Name: Petrucci - Gazipasa Forest - JUSP - ITRDB TURK026
#--------------------
# Investigators
#   Investigators: Petrucci, A.; Kuniholm, P.I.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Gazipasa Forest
#   Location: Antalya
#   Northernmost_Latitude: 36.45
#   Southernmost_Latitude: 36.45
#   Easternmost_Longitude: 32.52
#   Westernmost_Longitude: 32.52
#   Elevation_m: 1580
#--------------------
# Data_Collection
#   Collection_Name: TURK026
#   First_Year: 1728
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Juniperus spp. L.
#   Common_Name: juniper
#   Tree_Species_Code: JUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 807570_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807570; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807580_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807580; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807595_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807595; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807610_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807610; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807621_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807621; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807671_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807671; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807711_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807711; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807751_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807751; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807691_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807691; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807651_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807651; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 807640_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 807640; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	807570_raw	807580_raw	807595_raw	807610_raw	807621_raw	807671_raw	807711_raw	807751_raw	807691_raw	807651_raw	807640_raw
1728	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA
1729	NA	NA	NA	NA	NA	2.08	NA	NA	NA	NA	NA
1730	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA
1731	NA	NA	NA	NA	NA	2.52	NA	NA	NA	NA	NA
1732	NA	NA	NA	NA	NA	1.75	NA	NA	NA	NA	NA
1733	NA	NA	NA	NA	NA	1.82	NA	NA	NA	NA	NA
1734	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	NA
1735	NA	NA	NA	NA	NA	1.08	NA	NA	NA	NA	NA
1736	NA	NA	NA	NA	NA	1.35	NA	NA	NA	NA	NA
1737	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA
1738	NA	NA	NA	NA	NA	1.53	NA	NA	NA	NA	NA
1739	NA	NA	NA	NA	NA	1.61	NA	NA	NA	NA	NA
1740	NA	NA	NA	NA	NA	1.67	NA	NA	NA	NA	NA
1741	NA	NA	NA	NA	NA	1.58	NA	NA	NA	NA	NA
1742	NA	NA	NA	NA	NA	1.78	NA	NA	NA	NA	NA
1743	NA	NA	NA	NA	NA	1.57	NA	NA	NA	NA	NA
1744	NA	NA	NA	NA	NA	1.69	NA	NA	NA	NA	NA
1745	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA	NA
1746	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	NA
1747	NA	NA	NA	NA	NA	2.05	NA	NA	NA	NA	NA
1748	NA	NA	NA	NA	NA	2.39	NA	NA	NA	NA	NA
1749	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA
1750	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA
1751	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA
1752	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA
1753	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA
1754	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA
1755	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA
1756	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA
1757	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA
1758	NA	0.78	NA	NA	NA	1.32	NA	NA	NA	NA	NA
1759	NA	1.53	NA	NA	NA	1.8	NA	NA	NA	NA	NA
1760	NA	1.67	NA	NA	NA	1.65	NA	NA	NA	NA	NA
1761	NA	1.82	NA	NA	NA	1.56	NA	NA	NA	NA	NA
1762	NA	2.66	NA	NA	NA	1.35	NA	NA	NA	NA	NA
1763	NA	1.43	NA	NA	0.37	1.2	NA	NA	NA	NA	NA
1764	NA	2.36	NA	NA	0.52	0.95	NA	NA	NA	NA	NA
1765	NA	1.49	NA	NA	0.7	0.92	NA	NA	NA	NA	NA
1766	NA	1.92	NA	NA	0.86	1.19	NA	NA	NA	NA	NA
1767	NA	1.43	NA	NA	1	0.99	NA	NA	NA	NA	NA
1768	NA	2.07	NA	NA	0.92	0.83	NA	NA	NA	NA	NA
1769	NA	1.72	NA	NA	1	0.88	NA	NA	NA	NA	NA
1770	NA	1.39	NA	NA	0.8	0.85	NA	NA	NA	NA	NA
1771	NA	1.72	NA	NA	1.22	1.02	NA	NA	NA	NA	NA
1772	NA	1.53	NA	NA	1.09	0.97	NA	NA	NA	NA	NA
1773	NA	1.84	NA	NA	1.31	1.22	NA	NA	NA	NA	NA
1774	NA	1.89	NA	NA	1.54	1.37	NA	NA	NA	NA	NA
1775	NA	2.64	NA	NA	1.84	1.32	NA	NA	NA	NA	NA
1776	NA	1.6	NA	NA	2.03	1.42	NA	NA	NA	NA	NA
1777	NA	1.81	NA	NA	2.42	1.73	NA	5.73	NA	NA	NA
1778	NA	2.66	NA	NA	2.9	1.67	NA	5.8	NA	NA	NA
1779	NA	1.99	0.38	NA	2.98	0.94	NA	3.7	NA	NA	NA
1780	NA	2.94	0.41	NA	3.35	1.12	NA	5.02	NA	NA	NA
1781	NA	3.62	0.88	NA	3	1.24	NA	4.27	NA	NA	NA
1782	NA	3.17	0.31	NA	2.88	1.03	NA	2.66	NA	NA	NA
1783	NA	3.7	0.66	NA	3.47	0.66	NA	3.26	NA	NA	NA
1784	NA	2.55	0.67	NA	2.37	0.64	NA	3.89	NA	NA	NA
1785	1.37	4.33	0.7	NA	2.88	0.72	NA	4.74	NA	NA	NA
1786	1.31	3.35	0.52	1.44	2.97	0.73	NA	4.4	NA	NA	NA
1787	1.42	3.3	0.32	1.29	3.43	0.71	NA	3.5	NA	NA	NA
1788	1.33	4.07	0.42	1.67	3.81	0.78	NA	4.31	NA	NA	NA
1789	1.28	2.73	0.69	1.48	3.68	0.72	NA	3.21	NA	NA	NA
1790	0.46	2.74	0.26	1.02	3.49	0.53	NA	2.67	NA	NA	NA
1791	0.67	3.3	1.04	1.64	5	0.54	NA	3.74	NA	NA	NA
1792	1.46	2.89	1.49	2.02	5.01	0.54	NA	3.55	NA	NA	NA
1793	0.75	2.36	0.55	1.47	4.25	0.49	NA	2.48	NA	NA	NA
1794	0.9	2.68	1.2	1.58	4.75	0.51	NA	2.34	NA	NA	NA
1795	1.18	3.63	1.64	2.08	4.79	0.54	NA	3.6	NA	NA	1.14
