# Fischer - Nordrhein-Westfalen/Eifel dre20 - PISY - ITRDB GERM187
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16704
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16704.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ187-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ187-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ187.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ187.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Fischer - Nordrhein-Westfalen/Eifel dre20 - PISY - ITRDB GERM187
#--------------------
# Investigators
#   Investigators: Fischer, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Eifel dre20
#   Location: Germany
#   Northernmost_Latitude: 50.5
#   Southernmost_Latitude: 50.5
#   Easternmost_Longitude: 6.5667
#   Westernmost_Longitude: 6.5667
#   Elevation_m: 490
#--------------------
# Data_Collection
#   Collection_Name: GERM187
#   First_Year: 1844
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dre2015m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre2015m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre2002m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre2002m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre2003m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre2003m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre2005m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre2005m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre2006m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre2006m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre2007m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre2007m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre2008m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre2008m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre2010m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre2010m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre2011m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre2011m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre2013m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre2013m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre2014m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre2014m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	dre2015m_raw	dre2002m_raw	dre2003m_raw	dre2005m_raw	dre2006m_raw	dre2007m_raw	dre2008m_raw	dre2010m_raw	dre2011m_raw	dre2013m_raw	dre2014m_raw
1915	1.14	1.59	1.37	1.06	1.36	1.37	1.08	0.84	1.02	0.68	1.48
1916	1.62	2.06	1.4	1.28	1.24	1.47	1.38	1	1.14	0.6	1.48
1917	1.24	1.35	1.22	1.22	1.14	1.06	1.14	0.74	0.86	0.24	1.26
1918	1.1	1.22	0.92	1.25	1.2	0.92	0.86	0.62	0.95	0.5	0.94
1919	0.88	0.9	0.82	1.37	1.09	0.86	0.58	0.56	0.7	0.38	0.74
1920	1.08	1.19	0.67	1.48	1.22	0.81	0.76	0.52	0.96	0.45	0.77
1921	0.78	1.05	0.6	0.97	0.98	0.74	0.54	0.64	0.78	0.47	0.87
1922	0.72	0.97	0.68	0.92	1.07	0.87	0.48	0.34	0.69	0.45	0.82
1923	0.66	0.94	0.76	0.64	1.24	0.88	0.44	0.38	0.74	0.38	0.83
1924	0.96	1.07	0.93	0.84	1.4	1.02	0.76	0.62	0.94	0.46	1.17
1925	1.3	1.52	1.58	0.63	1.64	1.16	0.97	0.84	0.81	0.56	1.76
1926	1.7	1.26	1.46	0.54	1.5	1.35	0.81	0.94	0.92	0.66	1.92
1927	1.96	1.61	1.36	0.82	1.76	1.84	0.98	0.86	0.96	0.68	2.5
1928	1.6	1.55	1.32	0.96	1.62	1.6	0.96	0.74	1.01	0.52	1.94
1929	1.14	1.35	1.16	1.24	1.44	1.12	0.99	0.56	0.63	0.51	1.32
1930	1.45	0.76	1.06	1.26	1.8	1.16	1.18	0.63	1.06	0.4	1.24
1931	1.5	0.93	1.38	1.45	1.54	1.24	1.01	0.6	0.98	0.58	1.13
1932	1.67	0.86	1.36	1.18	1.36	1.28	1.02	0.8	0.94	0.74	1.48
1933	1.18	0.74	0.82	0.87	1.12	1	1.16	0.6	0.86	0.74	1.62
1934	0.74	0.45	0.7	0.8	0.88	0.78	0.75	0.38	0.62	0.45	1.04
1935	0.96	0.58	0.43	0.72	0.94	0.83	0.65	0.38	0.65	0.3	0.82
1936	1.36	0.85	0.6	0.84	1.22	1.12	0.76	0.56	0.88	0.45	1.18
1937	1.28	1.27	0.83	0.96	1.32	1.28	0.91	0.54	0.88	0.45	1
1938	1.28	1.31	0.82	0.46	1.21	1.3	0.78	0.69	0.8	0.5	1.32
1939	1.28	1.12	0.82	0.52	1.14	1.2	0.86	0.66	0.71	0.46	1.1
1940	1.3	1.45	1.02	0.68	1.18	1.18	0.92	0.54	0.64	0.38	1.4
1941	1.2	0.9	0.79	0.6	1	1.14	0.87	0.45	0.74	0.31	1.04
1942	1.26	0.38	0.82	0.62	1.08	1.17	0.88	0.42	0.65	0.32	1.06
1943	1.36	0.29	0.7	0.5	0.95	1.06	0.46	0.4	0.58	0.32	1.18
1944	1.07	0.89	0.58	0.38	0.77	1.02	0.5	0.36	0.54	0.32	0.78
1945	0.5	0.11	0.57	0.43	0.4	0.2	0.16	0.22	0.32	0.15	0.48
1946	0.64	0.14	0.38	0.57	0.46	0.14	0.16	0.23	0.22	0.09	0.56
1947	0.64	0.22	0.56	0.43	0.5	0.14	0.26	0.3	0.28	0.23	0.42
1948	0.86	0.27	0.55	0.34	0.88	0.28	0.22	0.2	0.36	0.26	0.44
1949	0.96	0.18	0.4	0.24	0.98	0.2	0.38	0.18	0.34	0.24	0.76
1950	1.18	0.29	0.56	0.34	1.42	0.3	0.5	0.32	0.54	0.32	0.9
1951	1.51	0.27	0.9	0.4	1.77	0.52	0.85	0.6	0.7	0.38	1.42
1952	1.08	0.28	0.72	0.45	1.36	0.41	0.58	0.39	0.57	0.5	1.18
1953	1.32	0.33	1.16	0.37	1.68	0.48	0.56	0.49	0.56	0.46	1.26
1954	1.48	0.38	1.05	0.42	1.51	0.48	0.5	0.44	0.66	0.46	1.02
1955	2.08	0.61	1.33	0.56	1.94	0.9	0.84	0.58	0.7	0.89	1.2
1956	1.31	0.38	0.9	0.5	1.15	0.64	0.55	0.44	0.54	0.68	0.8
1957	1.56	0.29	0.92	0.62	1.56	0.74	0.64	0.49	0.86	0.6	1.38
1958	1.9	0.5	1.19	0.44	1.67	1.34	0.81	0.61	0.84	0.84	1.96
1959	1.34	0.35	0.76	0.56	1.4	1.09	0.48	0.39	0.7	0.83	1.4
1960	1.06	0.13	0.55	0.23	0.9	0.89	0.28	0.28	0.5	0.68	1.04
1961	1.34	0.27	0.38	0.32	0.94	0.57	0.53	0.37	0.58	0.6	0.95
1962	1.85	0.45	0.39	0.36	1.16	0.7	0.62	0.52	0.48	0.24	0.78
1963	1.54	0.35	0.52	0.14	0.91	0.77	0.48	0.45	0.4	0.2	0.82
1964	1.26	0.24	0.47	0.22	0.96	0.77	0.38	0.46	0.43	0.2	0.76
1965	1.61	0.26	0.5	0.12	0.88	0.86	0.4	0.59	0.53	0.81	1.02
1966	1.46	0.31	0.58	0.18	1.06	0.79	0.4	0.72	0.56	0.82	1.24
1967	1.41	0.65	0.71	0.24	1.04	0.92	0.48	0.84	0.52	1.04	1.44
1968	1.38	0.39	0.6	0.21	1	1.23	0.36	0.66	0.44	0.98	1.47
1969	1.12	0.22	0.48	0.28	0.97	0.83	0.36	0.48	0.49	0.82	0.95
1970	1.06	0.29	0.48	0.32	0.84	0.78	0.3	0.35	0.51	0.7	1.08
1971	0.91	0.32	0.58	0.46	0.89	0.8	0.36	0.38	0.66	0.94	1.14
1972	0.84	0.19	0.43	0.34	0.8	0.84	0.39	0.46	0.52	0.7	1.18
1973	0.58	0.09	0.25	0.26	0.42	0.65	0.12	0.46	0.34	0.32	0.64
1974	0.72	0.15	0.27	0.28	0.18	0.52	0.16	0.5	0.34	0.41	0.42
1975	1.12	0.15	0.36	0.26	0.28	0.8	0.31	0.6	0.46	0.54	0.87
1976	0.72	0.11	0.23	0.22	0.32	0.6	0.13	0.3	0.24	0.3	0.46
1977	0.89	0.2	0.16	0.16	0.5	0.78	0.18	0.41	0.37	0.36	0.64
1978	0.54	0.15	0.32	0.1	0.51	0.7	0.2	0.31	0.27	0.44	0.57
1979	0.64	0.17	0.36	0.33	0.98	0.94	0.34	0.64	0.43	0.65	0.84
1980	0.54	0.24	0.48	0.18	0.91	1.08	0.32	0.79	0.37	0.75	0.94
1981	0.6	0.28	0.48	0.26	1.4	1.34	0.26	1.22	0.48	1.08	0.92
1982	0.66	0.26	0.54	0.3	1.29	1.34	0.28	0.91	0.46	1.23	0.88
1983	0.62	0.28	0.44	0.23	0.86	1.18	0.41	0.9	0.42	0.92	0.92
1984	0.3	0.18	0.26	0.27	0.54	0.74	0.19	0.55	0.31	0.44	0.42
1985	0.44	0.09	0.22	0.33	0.98	0.8	0.16	0.72	0.27	0.4	0.31
1986	0.58	0.26	0.3	0.24	0.78	0.76	0.23	0.79	0.28	0.3	0.54
1987	0.46	0.12	0.24	0.16	0.61	0.8	NA	0.71	0.28	0.29	0.7
1988	0.52	0.26	0.24	0.16	0.56	0.7	NA	0.7	0.26	0.3	0.64
1989	0.44	0.2	0.2	0.26	0.41	0.38	NA	0.68	0.22	0.24	0.7
1990	0.48	0.18	0.18	0.24	0.41	0.4	NA	0.78	0.27	0.34	0.58
1991	0.42	0.22	0.16	0.14	0.35	0.42	NA	0.5	0.1	0.18	0.4
1992	0.48	0.46	0.22	0.14	0.47	0.52	NA	0.6	0.16	0.3	0.5
1993	0.42	0.2	0.18	0.21	0.5	0.72	NA	0.62	0.19	0.4	0.46
1994	0.32	0.33	0.14	0.26	0.55	0.72	NA	0.84	0.2	0.4	0.41
1995	0.4	0.27	0.12	0.21	0.64	0.72	NA	1.04	0.27	0.56	0.64
1996	0.34	0.2	0.15	0.28	0.5	0.56	NA	0.54	0.22	0.32	0.46
1997	0.34	0.23	0.18	0.29	0.65	0.84	NA	1.46	0.32	0.44	0.38
1998	0.34	0.18	0.25	0.28	0.5	0.89	NA	1.26	0.36	0.36	0.43
1999	0.26	0.19	0.18	0.22	0.3	0.54	NA	0.9	0.25	0.2	0.36
2000	0.37	0.22	0.16	0.13	0.4	0.6	NA	0.95	0.29	0.2	0.44
2001	0.38	0.17	0.2	0.24	0.44	0.72	NA	0.78	0.26	0.3	0.36
2002	0.28	0.15	0.18	0.25	0.5	1.15	NA	0.8	0.4	0.18	0.26
2003	0.34	0.2	0.18	0.19	0.58	1.32	NA	1.12	0.44	0.32	0.34
2004	0.32	0.28	0.19	0.18	0.76	1.31	NA	0.95	0.39	0.21	0.37
2005	0.36	0.25	0.16	0.22	0.88	1.69	NA	0.96	0.43	0.24	0.26
