# Büntgen - Ritena - PISY - ITRDB SWIT328
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16901
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16901.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit328-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit328-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit328.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit328.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - Ritena - PISY - ITRDB SWIT328
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Esper, J.(https://orcid.org/0000-0003-3919-014X); Frank, D.C.(https://orcid.org/0000-0001-5463-5640); Nievergelt, D.; Affolter, P.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collection purpose: 
# # dendroclimatology
# # 
# # Cores are stored at: 
# # WSL
# # 
# # Notes: 
# # Formerly rw00497rit04 NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ritena
#   Location: Switzerland
#   Northernmost_Latitude: 46.3833
#   Southernmost_Latitude: 46.3833
#   Easternmost_Longitude: 8.1
#   Westernmost_Longitude: 8.1
#   Elevation_m: 1260
#--------------------
# Data_Collection
#   Collection_Name: SWIT328
#   First_Year: 1819
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 4RT26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT26C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT26C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT28Z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT28Z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT30A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT30A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT30B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT30B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT31A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT31A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT31B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT31B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT32A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT32A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT32B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT32B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT33A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT33A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT33B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT33B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT34A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT34A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT34B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT34B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT35A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT35A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT35B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT35B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT36A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT36A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT36B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT36B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT37A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT37A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT37B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT37B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT38A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT38A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT38B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT38B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT39A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT39A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT39B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT39B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT40A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT40A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT40B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT40B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT41A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT41A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT41B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT41B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT42A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT42A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4RT42B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4RT42B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	4RT26A_raw	4RT26B_raw	4RT26C_raw	4RT27A_raw	4RT27B_raw	4RT28Z_raw	4RT29A_raw	4RT29B_raw	4RT30A_raw	4RT30B_raw	4RT31A_raw	4RT31B_raw	4RT32A_raw	4RT32B_raw	4RT33A_raw	4RT33B_raw	4RT34A_raw	4RT34B_raw	4RT35A_raw	4RT35B_raw	4RT36A_raw	4RT36B_raw	4RT37A_raw	4RT37B_raw	4RT38A_raw	4RT38B_raw	4RT39A_raw	4RT39B_raw	4RT40A_raw	4RT40B_raw	4RT41A_raw	4RT41B_raw	4RT42A_raw	4RT42B_raw
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.39	2.56	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.32	3.33	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75	1.67	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.79	3.84	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.88	2.83	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44	2.24	NA	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.06	2.16	NA	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.86	2.89	NA	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	1.88	NA	NA	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.97	NA	NA	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.47	2.46	NA	NA	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.36	2.4	NA	NA	NA	NA
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	1.36	NA	NA	NA	NA
1833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.36	NA	NA	NA	NA
1834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.47	NA	NA	NA	NA
1835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	1.08	NA	NA	NA	NA
1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	1.53	NA	NA	NA	NA
1837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57	1.63	NA	NA	NA	NA
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91	1.9	NA	NA	NA	NA
1839	NA	NA	NA	2.84	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	1.21	NA	NA	NA	NA
1840	NA	NA	NA	2.45	NA	NA	NA	NA	NA	NA	NA	NA	1.48	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	1.2	NA	NA	NA	NA
1841	NA	NA	NA	2.67	NA	NA	NA	NA	NA	NA	NA	NA	2.44	2.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81	1.78	NA	NA	NA	NA
1842	NA	NA	NA	1.32	NA	NA	NA	NA	NA	NA	NA	NA	1.29	1.03	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.68	NA	NA	NA	NA
1843	NA	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA	NA	1.53	2.03	2.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71	1.72	NA	NA	NA	NA
1844	NA	NA	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	0.54	1.08	1.74	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	1.02	NA	NA	NA	NA
1845	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	0.55	1.02	1.99	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	1.13	NA	NA	NA	NA
1846	NA	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	0.37	1.32	1.84	2.16	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	1.34	NA	NA	NA	NA
1847	NA	NA	NA	0.58	1.97	NA	NA	NA	NA	NA	NA	NA	0.31	1.54	1.78	1.4	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	1.38	NA	NA	NA	NA
1848	NA	NA	1.55	0.7	1.66	NA	NA	NA	NA	NA	NA	NA	0.43	2.6	1.59	1.3	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1.41	NA	NA	NA	NA
1849	NA	NA	1.58	0.66	1.4	NA	NA	NA	NA	NA	NA	NA	0.62	2.78	1.76	1.18	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	1.19	NA	NA	NA	NA
1850	NA	NA	1.64	0.57	0.81	NA	NA	NA	NA	NA	NA	NA	0.59	2.75	1.46	0.81	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	1.07	2.69	NA	NA	NA
1851	NA	NA	1.89	0.64	0.98	NA	NA	NA	NA	NA	NA	2.96	1.02	3.7	1.99	0.82	2.61	2.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	1.44	2.91	2.12	NA	NA
1852	NA	NA	2.83	0.52	0.78	NA	NA	NA	NA	NA	4.45	2.17	0.72	2.73	1.64	0.9	1.82	2.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	1.12	2.62	1.32	NA	NA
1853	NA	NA	1.79	0.91	1.17	NA	NA	NA	NA	NA	3.2	2.92	1	2.81	1.47	0.98	2.24	2.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	1.26	2.37	1.78	NA	NA
1854	NA	NA	0.86	0.87	1.07	NA	NA	NA	NA	NA	1.87	2.16	0.83	2.28	0.91	0.72	2.03	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.13	1.61	0.86	NA	NA
1855	NA	NA	0.92	0.79	0.77	NA	NA	1.42	NA	NA	1.36	1.99	1.53	2.24	1.46	0.9	1.3	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.99	0.99	0.59	NA	NA
1856	NA	NA	0.67	0.79	0.95	NA	NA	1.16	NA	NA	1.7	1.78	1.77	1.78	1.15	0.76	1.35	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.1	1.03	0.79	NA	NA
1857	NA	NA	0.51	0.6	0.64	NA	NA	0.68	NA	NA	1.42	1.3	1.27	0.93	1	0.93	1.87	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.76	0.71	0.62	NA	NA
1858	NA	NA	0.72	0.82	0.99	NA	NA	1.02	NA	NA	1.27	0.95	1.69	1.48	1.45	1.16	1.43	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.89	0.74	0.85	NA	NA
1859	NA	NA	1.07	1.04	0.95	NA	NA	1.38	NA	NA	1.07	0.91	1.37	1.91	1.78	1.23	1.86	1.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1.3	1.36	0.98	NA	NA
1860	NA	NA	0.67	0.94	0.98	NA	NA	2.45	NA	NA	2.05	1.66	1.59	1.37	1.16	1.25	1.44	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.92	0.6	0.52	NA	NA
1861	NA	NA	1.22	0.91	0.95	NA	NA	2.27	NA	NA	2.28	2.28	1.4	1.73	1.9	1.04	1.05	1.37	NA	NA	0.62	0.59	NA	NA	NA	NA	NA	NA	1.09	1.1	0.79	0.83	NA	NA
1862	NA	NA	0.9	0.81	0.71	NA	NA	2.1	NA	NA	2.11	2.18	1.09	1.13	0.84	0.85	1.05	1.23	NA	NA	0.64	0.67	NA	NA	NA	NA	NA	NA	0.65	0.65	0.52	0.52	NA	NA
1863	NA	NA	2.07	0.99	0.97	NA	NA	2.31	NA	NA	3.42	2.94	1.88	2.41	2	1.2	1.37	1.61	NA	NA	1.01	1.12	NA	NA	NA	NA	NA	NA	0.73	0.72	1.53	1.01	NA	NA
