# Hartl - Schliersee, Hausberg-Alm unten - PISY - ITRDB DEU413
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37612
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37612.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu413-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu413.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu413.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Schliersee, Hausberg-Alm unten - PISY - ITRDB DEU413
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Hartl-Meier C, Rothe A (2014) Zuwachsreaktionen des Bergwaldes auf Klimaänderungen. LWF aktuell 99, 42–44. 
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Schliersee, Hausberg-Alm unten
#   Location: Germany
#   Northernmost_Latitude: 47.63
#   Southernmost_Latitude: 47.63
#   Easternmost_Longitude: 12.001
#   Westernmost_Longitude: 12.001
#   Elevation_m: 920
#--------------------
# Data_Collection
#   Collection_Name: DEU413
#   First_Year: 1823
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SSHU202C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU202C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU202O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU202O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU203C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU203C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU203O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU203O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU204C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU204C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU204O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU204O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU205C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU205C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU205O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU205O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU207C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU207C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU207O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU207O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU208C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU208C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU208O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU208O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU210C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU210C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU210O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU210O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU211C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU211C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU211O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU211O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU212C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU212C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU212O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU212O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU213C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU213C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSHU213O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSHU213O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SSHU202C_raw	SSHU202O_raw	SSHU203C_raw	SSHU203O_raw	SSHU204C_raw	SSHU204O_raw	SSHU205C_raw	SSHU205O_raw	SSHU207C_raw	SSHU207O_raw	SSHU208C_raw	SSHU208O_raw	SSHU210C_raw	SSHU210O_raw	SSHU211C_raw	SSHU211O_raw	SSHU212C_raw	SSHU212O_raw	SSHU213C_raw	SSHU213O_raw
1823	NA	NA	NA	NA	4.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	NA	NA	NA	NA	3.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	NA	4.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	NA	NA	3.54	NA	NA	NA	NA	2.56	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	NA	NA	NA	NA	3.17	NA	NA	NA	3.23	2.39	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	NA	NA	NA	NA	3.04	NA	NA	NA	2.48	2.19	2	1.94	NA	NA	NA	NA	NA	NA	NA	NA
1829	1.8	NA	NA	NA	3.13	NA	2.25	NA	3.3	2.4	2.08	1.8	NA	NA	NA	NA	NA	NA	1.81	NA
1830	2.63	NA	NA	NA	2.84	3.73	2.61	NA	3.45	2.77	1.96	1.93	NA	NA	NA	NA	NA	NA	1.75	NA
1831	2.99	NA	NA	2.99	3.71	3.61	2.16	NA	3.12	2.83	2.1	2.49	NA	NA	NA	NA	NA	NA	2.24	NA
1832	2.29	NA	NA	3.36	2.59	3.38	1.77	NA	3.45	3.15	1.88	2.09	NA	NA	NA	NA	NA	NA	1.69	NA
1833	1.84	NA	NA	3.08	2.53	2.82	1.76	NA	2.84	2.96	1.9	2.31	2.21	NA	NA	NA	NA	NA	1.38	NA
1834	2.63	NA	NA	2.7	2.2	2.56	1.46	NA	2.86	2.6	1.74	2.01	2.23	NA	NA	NA	NA	NA	1.5	NA
1835	2.14	NA	NA	2.4	1.93	2.97	1.62	NA	3.07	2.54	2.44	1.75	2.04	NA	NA	NA	NA	NA	1.65	NA
1836	2.43	NA	NA	1.48	1.61	2.11	1.77	NA	2.87	3.15	1.79	1.88	1.97	NA	NA	NA	NA	NA	1.68	NA
1837	2.08	NA	NA	1.06	1.87	3.01	1.57	NA	3.14	2.38	1.67	1.83	2.17	NA	NA	NA	NA	NA	1.98	NA
1838	1.46	NA	NA	1.44	1.64	2.15	1.44	NA	2.65	2.16	1.46	1.31	1.91	NA	NA	NA	NA	NA	1.67	NA
1839	1.68	NA	NA	1.5	1.81	2.25	1.19	NA	2.58	1.97	1.85	1.47	2.04	NA	NA	NA	NA	NA	1.53	NA
1840	2.04	NA	NA	1.96	1.77	2.34	1.4	NA	3.18	2.55	1.98	1.49	2.4	2.78	1.38	NA	NA	NA	1.43	NA
1841	1.73	3.1	NA	1.05	1.51	2.22	0.9	NA	2.31	2.02	1.81	1.38	2.1	1.82	1.39	NA	1.51	NA	1.08	NA
1842	3.43	4.34	NA	1.55	2.08	3.58	1.89	NA	2.97	2.78	1.89	2.21	2.36	1.86	2.15	NA	2.16	NA	1.7	NA
1843	2.55	3.56	NA	1.35	1.68	2.19	1.83	NA	2.66	2.13	1.87	1.89	2.02	1.8	2.25	NA	2.28	NA	1.44	NA
1844	1.92	3.08	NA	1.66	1.52	1.91	1.26	NA	2.13	1.81	1.74	1.31	1.77	1.57	1.37	NA	2.02	1.94	1.24	1.23
1845	1.72	2.86	NA	1.1	1.62	1.95	1.13	NA	1.98	1.62	1.03	1.05	1.59	1.15	1.13	NA	1.79	1.74	1.58	1.04
1846	1.79	3.21	NA	1.29	2.13	2.15	1.24	NA	2.16	2.38	1.52	1.83	1.49	1.23	1.28	NA	1.51	1.77	1.27	1.37
1847	1.96	2.9	NA	1.46	1.99	2.35	1.62	NA	1.76	1.66	1.57	2.23	1.36	1.42	1.13	NA	1.56	1.6	1.24	1.41
1848	2.09	2.4	NA	1.94	1.94	2.54	1.38	NA	1.76	2.37	1.76	1.99	1.24	1.49	1.26	NA	1.41	2.33	1.69	1.43
1849	1.13	1.97	NA	1.73	1.73	2.28	1.41	NA	1.57	1.75	1.35	1.89	1.11	1.35	1	NA	1.18	1.18	1.61	1.26
1850	1.04	2.06	NA	1.39	1.6	1.72	1.2	NA	1.54	1.75	1.25	1.99	0.83	1.01	0.78	NA	0.9	1.04	1.12	1.2
1851	0.92	1.73	NA	1.29	0.99	1.56	1.03	NA	1.41	1.7	1.72	1.73	0.77	1.12	0.39	NA	0.77	0.95	0.9	1.1
1852	0.78	0.98	NA	0.67	1.01	1.12	0.77	NA	0.8	0.85	0.89	1.21	0.33	0.51	0.46	NA	0.69	0.53	0.7	0.66
1853	0.68	1.04	NA	0.78	1.27	1.31	0.89	NA	1.15	0.97	1.22	1.58	0.5	0.71	0.39	NA	0.79	0.75	0.73	0.82
1854	1.05	1.16	NA	0.67	1	1.51	0.99	NA	1.13	0.86	1.16	1.3	0.49	0.62	0.4	NA	0.86	0.76	0.62	0.65
1855	1.02	1.65	NA	0.94	1.12	1.5	0.94	NA	1.26	1.42	1.15	1.95	0.52	0.87	0.46	NA	1.08	1.21	0.79	0.69
1856	1.47	2.17	0.8	1.19	1.51	1.73	1.12	NA	1.76	1.66	1.46	2.48	0.52	0.7	0.63	NA	1	1.34	0.93	0.88
1857	1.23	1.81	0.86	1.22	1.39	1.7	1.42	NA	1.39	1.55	1.69	1.83	0.56	0.65	0.95	NA	1.09	1.04	0.89	0.78
1858	1.21	1.45	0.8	1.2	1.16	1.43	1.23	NA	1.61	1.2	1.32	1.6	0.4	0.55	0.78	NA	0.96	1.02	0.91	0.86
1859	0.7	1.05	0.36	0.28	0.81	0.73	1.06	NA	1	1.12	0.25	0.18	0.09	0.13	0.72	NA	0.64	0.81	0.77	0.64
1860	0.67	0.53	0.39	0.39	0.59	1.2	0.93	NA	0.79	1.32	0.21	0.16	0.11	0.09	0.79	NA	0.72	0.94	0.69	0.81
1861	0.79	0.82	0.51	0.81	1.05	1.18	1.19	1.77	1.86	2.07	0.6	0.62	0.17	0.36	1.14	NA	0.95	1.3	0.86	0.98
1862	0.56	0.8	0.73	1.03	0.85	1.02	0.89	1.58	1.31	1.09	0.73	1.05	0.28	0.33	0.86	NA	0.67	1.14	0.88	0.95
1863	0.59	1.35	0.81	0.78	1.24	1.43	0.96	1.97	1.26	1.74	1.08	1.54	0.24	0.26	1.01	NA	0.95	1.3	0.93	1.16
1864	0.99	1.55	0.69	0.77	1.03	1.46	1.04	1.39	1.16	1.26	1.56	2.06	0.34	0.34	1.01	NA	0.83	1.19	0.85	1.05
1865	0.5	1.26	0.47	0.5	0.8	0.84	0.84	1.01	1.3	0.72	0.85	1.02	0.25	0.23	0.71	NA	0.66	0.93	0.69	0.86
1866	0.53	1.15	0.76	0.79	0.74	1.04	1.19	1.14	1.25	0.87	1.58	1.19	0.32	0.39	0.74	NA	0.79	0.93	1.01	0.92
1867	0.69	0.89	0.63	0.7	0.69	0.67	0.8	0.99	0.95	0.76	1.39	1.55	0.34	0.39	0.55	NA	0.62	0.82	0.65	0.86
1868	0.49	0.53	0.47	0.62	0.63	0.53	0.87	1.24	0.67	0.8	0.97	1.31	0.3	0.33	0.45	NA	0.53	0.71	0.48	0.86
1869	0.66	0.84	0.66	0.85	0.73	0.71	0.89	1.57	1.22	1.01	1.02	0.77	0.41	0.35	0.65	NA	0.61	0.75	0.76	0.77
1870	0.4	0.48	0.43	0.5	0.54	0.44	0.68	1.41	0.78	0.81	0.58	0.65	0.41	0.43	0.51	NA	0.48	0.6	0.64	0.84
1871	0.39	0.63	0.45	0.76	0.51	0.79	0.93	1.63	0.75	0.84	0.7	0.92	0.57	0.55	0.76	NA	0.8	1.07	0.75	0.87
