# Schweingruber - Stubaital Milderaun Alm - PICE - ITRDB AUST008
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4664
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4664.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust008x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; aust008x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust008x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aust008x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Stubaital Milderaun Alm - PICE - ITRDB AUST008
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Stubaital Milderaun Alm
#   Location: Austria
#   Northernmost_Latitude: 47.13
#   Southernmost_Latitude: 47.13
#   Easternmost_Longitude: 11.28
#   Westernmost_Longitude: 11.28
#   Elevation_m: 1850
#--------------------
# Data_Collection
#   Collection_Name: AUST008
#   First_Year: 1822
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus cembra L.
#   Common_Name: Swiss stone pine
#   Tree_Species_Code: PICE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 251006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251018_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251018; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	251006_raw	251008_raw	251009_raw	251010_raw	251011_raw	251014_raw	251016_raw	251018_raw
1822	NA	NA	NA	NA	NA	0.65	NA	NA
1823	NA	NA	NA	NA	NA	0.5	NA	NA
1824	NA	NA	NA	NA	NA	0.56	NA	NA
1825	NA	NA	NA	NA	NA	0.62	NA	NA
1826	NA	NA	NA	NA	NA	0.74	NA	NA
1827	NA	NA	NA	NA	NA	0.59	NA	NA
1828	NA	NA	NA	NA	NA	0.6	NA	NA
1829	NA	NA	NA	NA	NA	0.6	NA	NA
1830	NA	NA	NA	NA	NA	0.65	NA	NA
1831	NA	NA	NA	NA	NA	0.55	NA	NA
1832	0.69	0.62	NA	NA	NA	0.55	NA	NA
1833	0.55	0.64	NA	NA	NA	0.46	NA	NA
1834	0.7	0.65	NA	NA	NA	0.56	NA	NA
1835	0.65	0.7	NA	NA	NA	0.54	NA	NA
1836	0.66	0.7	NA	NA	NA	0.56	NA	NA
1837	0.68	0.73	NA	NA	0.69	0.57	NA	NA
1838	0.62	0.68	NA	NA	0.56	0.46	NA	NA
1839	0.59	0.73	NA	NA	0.66	0.55	NA	NA
1840	0.6	0.64	NA	NA	0.59	0.51	NA	NA
1841	0.66	0.7	NA	NA	0.57	0.56	NA	NA
1842	0.71	0.76	NA	NA	0.69	0.61	0.73	NA
1843	0.65	0.58	NA	NA	0.55	0.53	0.61	NA
1844	0.63	0.61	NA	NA	0.49	0.48	0.61	NA
1845	0.65	0.66	NA	NA	0.52	0.5	0.58	NA
1846	0.68	0.72	NA	NA	0.69	0.56	0.7	NA
1847	0.64	0.69	NA	NA	0.66	0.53	0.63	NA
1848	0.57	0.66	NA	NA	0.69	0.58	0.63	NA
1849	0.63	0.65	NA	NA	0.67	0.57	0.61	NA
1850	0.61	0.61	NA	NA	0.61	0.6	0.5	NA
1851	0.53	0.55	NA	NA	0.52	0.42	0.56	NA
1852	0.63	0.65	NA	NA	0.56	0.53	0.62	NA
1853	0.72	0.56	NA	NA	0.65	0.57	0.68	NA
1854	0.63	0.57	NA	NA	0.65	0.63	0.62	NA
1855	0.72	0.7	NA	NA	0.69	0.58	0.54	NA
1856	0.71	0.64	NA	NA	0.62	0.63	0.66	NA
1857	0.67	0.7	NA	NA	0.68	0.65	0.54	0.63
1858	0.59	0.58	NA	NA	0.53	0.53	0.58	0.54
1859	0.64	0.69	NA	NA	0.55	0.58	0.66	0.67
1860	0.57	0.48	NA	NA	0.54	0.54	0.59	0.51
1861	0.7	0.72	NA	NA	0.59	0.6	0.57	0.72
1862	0.64	0.66	NA	NA	0.63	0.59	0.6	0.74
1863	0.69	0.62	NA	NA	0.64	0.59	0.68	0.6
1864	0.67	0.66	NA	NA	0.57	0.6	0.62	0.64
1865	0.73	0.62	NA	NA	0.65	0.69	0.61	0.65
1866	0.66	0.61	NA	NA	0.6	0.56	0.64	0.53
1867	0.67	0.69	NA	NA	0.68	0.64	0.59	0.6
1868	0.75	0.78	NA	NA	0.67	0.57	0.64	0.62
1869	0.65	0.58	NA	NA	0.52	0.6	0.53	0.54
1870	0.67	0.64	NA	NA	0.66	0.55	0.58	0.54
1871	0.69	0.68	NA	NA	0.61	0.51	0.61	0.49
1872	0.71	0.7	NA	NA	0.65	0.53	0.63	0.47
1873	0.69	0.67	NA	NA	0.72	0.52	0.62	0.53
1874	0.67	0.66	0.59	NA	0.59	0.5	0.64	0.54
1875	0.73	0.75	0.59	NA	0.6	0.55	0.65	0.54
1876	0.78	0.57	0.63	NA	0.65	0.56	0.57	0.47
1877	0.7	0.68	0.69	NA	0.54	0.46	0.62	0.51
1878	0.68	0.62	0.63	NA	0.67	0.55	0.57	0.6
1879	0.75	0.69	0.74	NA	0.62	0.52	0.69	0.66
1880	0.75	0.54	0.62	NA	0.62	0.54	0.6	0.57
1881	0.71	0.62	0.63	0.64	0.6	0.52	0.62	0.58
1882	0.65	0.62	0.62	0.6	0.66	0.61	0.56	0.6
1883	0.72	0.64	0.62	0.67	0.6	0.55	0.63	0.57
1884	0.68	0.58	0.64	0.66	0.58	0.55	0.49	0.62
1885	0.68	0.63	0.68	0.64	0.58	0.56	0.58	0.62
1886	0.71	0.56	0.66	0.67	0.65	0.59	0.59	0.62
1887	0.69	0.64	0.58	0.63	0.61	0.58	0.48	0.67
1888	0.7	0.61	0.65	0.68	0.5	0.62	0.59	0.58
1889	0.67	0.61	0.66	0.62	0.65	0.58	0.56	0.66
1890	0.7	0.66	0.69	0.64	0.59	0.52	0.57	0.67
1891	0.66	0.59	0.57	0.62	0.58	0.5	0.53	0.56
1892	0.76	0.58	0.61	0.66	0.58	0.58	0.6	0.64
1893	0.66	0.65	0.57	0.73	0.43	0.52	0.55	0.61
1894	0.7	0.62	0.61	0.64	0.57	0.5	0.64	0.53
1895	0.72	0.66	0.63	0.7	0.57	0.68	0.57	0.66
