# Fischer - Nordrhein-Westfalen/Kottenforst-Ville drb31 - QURO - ITRDB GERM170
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16686
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16686.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ170-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ170-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ170.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ170.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Fischer - Nordrhein-Westfalen/Kottenforst-Ville drb31 - QURO - ITRDB GERM170
#--------------------
# Investigators
#   Investigators: Fischer, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Kottenforst-Ville drb31
#   Location: Germany
#   Northernmost_Latitude: 50.6833
#   Southernmost_Latitude: 50.6833
#   Easternmost_Longitude: 7.0333
#   Westernmost_Longitude: 7.0333
#   Elevation_m: 165
#--------------------
# Data_Collection
#   Collection_Name: GERM170
#   First_Year: 1846
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drb3101m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3101m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3102m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3102m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3103m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3103m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3104m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3104m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3105m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3105m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3106m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3106m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3107m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3107m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3108m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3108m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3109m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3109m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3110m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3110m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3111m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3111m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3112m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3112m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3113m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3113m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3114m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3114m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drb3101m_raw	drb3102m_raw	drb3103m_raw	drb3104m_raw	drb3105m_raw	drb3106m_raw	drb3107m_raw	drb3108m_raw	drb3109m_raw	drb3110m_raw	drb3111m_raw	drb3112m_raw	drb3113m_raw	drb3114m_raw
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96
1847	NA	2.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91
1848	NA	2.03	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	1.27
1849	NA	1.91	NA	NA	NA	NA	NA	NA	2.15	NA	0.96	NA	NA	1.5
1850	NA	2.38	NA	NA	NA	NA	NA	1.56	2.09	NA	1.48	NA	NA	1.85
1851	NA	2.1	NA	NA	NA	NA	NA	1.33	2.34	NA	1.3	NA	NA	2.27
1852	NA	1.74	NA	NA	NA	NA	NA	1.29	2.14	NA	1.77	0.55	NA	2.3
1853	6.18	1.8	NA	NA	NA	NA	NA	1.06	2.04	2.64	1.62	1.23	NA	2.14
1854	4.58	2.11	NA	NA	NA	NA	NA	0.77	1.99	2.46	1.46	1.47	NA	1.8
1855	5.6	2.73	NA	NA	1.02	NA	NA	1.22	3.11	3.04	1.37	1.8	NA	1.79
1856	4.76	2.48	NA	NA	0.72	NA	NA	1.05	2.82	2.82	1.41	2.32	NA	1.74
1857	3.78	2.33	NA	NA	1.03	NA	NA	1.02	2.03	2.16	1.52	1.65	NA	1.57
1858	2.8	1.68	2.06	NA	0.47	NA	NA	0.8	1.42	2.65	1.44	1.63	NA	0.78
1859	3.19	2.58	2.04	NA	1.02	NA	NA	1.11	1.7	2.85	1.44	2.16	NA	1.62
1860	3.04	3.55	2.04	NA	1.2	NA	NA	3.14	2.72	4.5	1.95	1.75	NA	2.42
1861	2.91	5.3	3.08	NA	1.81	NA	1.93	3.38	3.23	3.44	1.81	1.85	4.26	3.06
1862	5.09	5.44	4.24	NA	1.85	NA	1.52	4.22	2.84	3.65	2.42	1.6	5.42	3.79
1863	4.5	3.04	3.03	NA	1.67	NA	1.5	2.72	2.14	2.06	1.91	1.22	3.6	2.32
1864	3.72	2.96	2.44	NA	1.31	NA	1.28	2.66	1.97	1.52	1.88	2.26	1.22	1.86
1865	2.97	1.84	1.47	NA	0.63	NA	2.7	2.36	1.6	0.54	1.11	2.95	1.04	1.8
1866	2.76	1.87	1.65	NA	0.68	1.33	1.68	2.15	1.22	0.48	1.13	3.44	0.88	1.78
1867	4.66	3.7	2.7	NA	1.46	2.45	2.38	3.46	1.92	0.71	1.76	2.78	1.32	3.06
1868	4.5	3.36	3.12	3.33	2.03	3.13	2.37	3.14	2.12	0.95	1.55	2.23	2.01	2.84
1869	3.31	1.57	2	2.57	1.58	2.63	2.44	2.68	1.86	1.08	1.28	2.08	1.14	2.26
1870	3.04	2.72	2.73	4.21	1.59	2.65	2.85	2.31	1.32	1.26	2.24	1.68	1.06	2.76
1871	3.71	2.79	1.87	2.77	2.1	2.47	2.97	3.03	1.9	1.24	2.09	1.73	1.36	3.31
1872	2.78	1.8	1.44	2.42	1.32	1.48	2.26	1.49	1.24	0.95	2.44	2.33	0.94	2.21
1873	2.64	2.4	2.01	1.97	1.13	2.22	2.66	2.56	1.57	1.4	2.58	2.1	1.11	2.65
1874	2.8	2.24	2.43	2.57	1.56	1.46	2.84	2.38	1.54	1.48	2.94	1.86	1.12	2.39
1875	3.1	2.98	3.17	3.38	1.68	3.01	4.32	3.32	1.85	2.06	4.24	2.13	1.45	3.4
1876	2.73	2.18	2.13	2.57	1.58	1.9	2.77	2.58	1.74	1.99	3.49	2.4	1.24	2.36
1877	2.53	2.68	2.4	2.65	1.72	2.36	3.6	3.09	1.74	2.14	2.51	2.22	1.38	2.94
1878	3.5	2.73	2.63	3.86	2.14	2.46	4.18	2.77	2.19	2.19	3.5	2.46	2.22	2.92
1879	2.54	1.82	2.86	2.89	2.01	2.48	3.92	2.7	1.94	1.6	3.22	2.06	2	2.24
1880	1.62	0.8	1.54	1.44	1.36	1.54	2.56	1.54	1.1	1.2	1.44	2.54	1.1	1.31
1881	1.6	1.81	1.66	1.5	1.2	1.78	2.7	2.04	1.3	1.8	1.84	2.31	1.38	2.1
1882	1.68	2.2	2.22	2.41	1.34	1.65	3.46	2.31	1.52	2.1	2.13	2.08	1.51	2.96
1883	2.01	2.4	1.7	1.6	1.3	1.41	2.44	1.56	1.38	1.56	1.5	2.42	1.24	2.13
1884	2.32	2.94	2	2	1.52	1.74	2.92	1.88	1.44	1.71	2.24	1.82	1.53	2.44
1885	1.66	2.04	1.42	1.59	1	1.5	1.74	1.28	0.96	1.2	1.16	1.58	1.5	1.72
1886	1.08	1.04	1.18	1.14	0.76	1.11	1.32	1.5	0.68	0.98	1.24	1.76	0.96	1.02
1887	1.29	1.3	1.56	1.44	0.64	1.24	1.76	1.11	0.82	1.22	1.46	2.46	1.28	1.52
1888	0.84	0.68	0.92	0.74	0.44	0.66	0.81	0.76	0.57	0.52	1.06	1.69	0.88	0.86
1889	1.25	1.43	1.12	1.19	0.66	1.09	1.54	1.39	0.88	0.7	1.28	2.24	1.15	1.58
1890	1.64	1.34	1.36	1.57	0.59	0.83	1.5	1.56	0.94	0.89	1.69	1.58	0.82	3.04
1891	2.46	2	1.72	2.3	1.16	1.44	2.57	1.74	1.56	1.25	2.28	0.96	1.36	2.81
1892	2.18	2.53	2.2	2.02	1.58	1.72	2.05	1.75	1.63	1.18	2.3	1.52	1.69	2.66
1893	1.72	1.31	1.48	1.34	1.04	1.2	1.5	1.11	1.17	0.9	1.65	1.26	1.62	1.96
1894	1.95	1.84	2.28	2.06	1.54	1.11	1.96	1.45	1.22	0.9	1.78	1.28	2.19	2.42
1895	1.54	1.68	2.12	1.54	1.41	1.6	1.35	1.63	1.39	0.9	1.6	2.02	2.1	2.11
1896	1.28	1.88	1.82	1.38	1.52	1.52	1.7	1.32	1.46	1	1.6	2.58	2.21	1.98
1897	1.51	2.72	1.78	1.17	1.51	1.73	2.7	1.25	1.94	1.16	1.78	2.45	2.7	2.26
1898	1.68	2.9	2.36	1.46	1.9	2.17	3.39	1.84	2.24	1.32	2.36	1.76	3.69	3.28
1899	1.77	2.26	2.46	1.39	2.16	2.06	3.09	1.32	2.08	1.5	2.04	1.9	3.14	2.48
1900	1.58	1.7	2.14	1.46	1.8	2.91	3.68	1.92	2.33	1.46	2.08	1.68	4.02	2.62
1901	1.54	1.5	1.96	1.42	1.82	2.46	2.78	1.59	1.86	1.52	1.42	2.01	3.43	2.3
1902	1.4	1.74	2.26	1.77	2.02	2.64	3.32	2.11	2.28	1.73	1.54	2.06	3.21	1.82
1903	2.51	2.74	3.26	2.88	2.86	3.94	4.05	2.26	3	2.2	2.41	2.48	4.03	3.32
1904	2.18	1.96	2.11	2.24	2.34	2.92	3.26	1.66	2.28	2.03	1.82	2.6	3.62	2.23
1905	1.3	1.39	1.7	1.9	1.98	2.13	2.22	1.58	1.96	1.92	1.48	3.06	3.34	1.7
1906	1.45	1.34	1.46	1.62	1.75	1.6	1.86	1.94	2.16	1.77	1.22	2.6	2.98	1.76
1907	1.2	1.06	1.5	1.88	1.9	1.94	1.76	1.62	1.61	1.34	1	2.75	2.28	1.38
1908	1.3	1.12	1.57	1.28	1.98	1.68	1.67	1.51	1.64	1.34	1.01	3.2	2.08	1.54
