# Manzanedo - Valea Neagra - FASY - ITRDB ROMA012
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27595
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27595.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/roma012-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; roma012-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/roma012.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/roma012.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-07-09
#--------------------
# File_Last_Modified_Date
#   Date: 2019-07-09
#--------------------
# Title
#   Study_Name: Manzanedo - Valea Neagra - FASY - ITRDB ROMA012
#--------------------
# Investigators
#   Investigators: Manzanedo, R.D.; Fischer, M.; Navarro-Cerrillo, R.M.; Allan, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-01-15.
#--------------------
# Publication
#   Authors: Rubén D. Manzanedo, Markus Fischer, Rafael María Navarro-Cerrillo, Eric Allan
#   Journal_Name: Methods in Ecology and Evolution
#   Published_Title: A new approach to study local adaptation in long-lived woody species: Virtual transplant experiments
#   Published_Date_or_Year: 2019
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1111/2041-210X.13267
#   Full_Citation: None
#   Abstract: Despite the importance of local adaptation and the extended literature that has addressed it, there are few methods available to explore local adaptation across large temporal scales. However, long-term patterns are likely to be essential to understanding adaptation in long-lived species, such as trees.#     Here, we propose a methodology named 'virtual transplant experiment' (VTE), which uses long-term climatic variability to explore local adaptation to climate in natural tree populations. VTEs evaluate the historical response of populations to their local climate and to climates representative of conditions in other populations. We tested our methodology using simulated data and applied it in two case studies on: (a) Pinus nigra populations at the edge of the species distribution, where previous research has suggested strong climate adaptation, and (b) Fagus sylvatica mesic populations, where parallel experiments showed no adaptation to macroclimate.#     VTE results from simulated and real-world data matched our expectations, suggesting that the method accurately identified the patterns of local adaptation to climate in tree populations. VTEs consistently discriminated locally adapted populations in synthetic data with a known degree of local adaptation. As expected, P. nigra populations showed adaptation to local climate in the VTE, while F. sylvatica populations showed no overall local advantage.#     Our method provides a new way to test for local adaptation over time scales encompassing the complete lifespan of trees. VTEs can complement current methods to study local adaptation by adding the ability to explore the long-term response to local climate in natural populations. The advantages and limitations of the different approaches to studying local adaptation stress the importance of combining multiple approaches to test for local adaptation in long‐lived organisms.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Valea Neagra
#   Location: Romania
#   Northernmost_Latitude: 47.7
#   Southernmost_Latitude: 47.7
#   Easternmost_Longitude: 23.6
#   Westernmost_Longitude: 23.6
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: ROMA012
#   First_Year: 1885
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## V2FS01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS04C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS04C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS13D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS13D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## V2FS15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: V2FS15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	V2FS01A_raw	V2FS01B_raw	V2FS02A_raw	V2FS02B_raw	V2FS03A_raw	V2FS03B_raw	V2FS04A_raw	V2FS04B_raw	V2FS04C_raw	V2FS05A_raw	V2FS05B_raw	V2FS06A_raw	V2FS06B_raw	V2FS07A_raw	V2FS08A_raw	V2FS08B_raw	V2FS09A_raw	V2FS09B_raw	V2FS10A_raw	V2FS10B_raw	V2FS11A_raw	V2FS11B_raw	V2FS12A_raw	V2FS12B_raw	V2FS13A_raw	V2FS13B_raw	V2FS13D_raw	V2FS14A_raw	V2FS14B_raw	V2FS15A_raw	V2FS15B_raw
1885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.02	1.93	NA	NA	NA	NA	2.59	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.78	NA	5.35	1.74	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62	NA	2.16	1.84	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66	NA	3.46	8.32	NA	NA	NA	NA	1.81	NA	1.63	NA	2.98	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	NA	4.2	7.33	NA	NA	NA	NA	1.46	NA	1.93	NA	2.58	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	NA	3.73	5.9	NA	NA	NA	NA	1.35	NA	1.94	NA	2.48	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.39	NA	NA	1.61	NA	3.81	3.56	NA	NA	NA	NA	1.5	NA	2.9	NA	2.66	NA	NA
1892	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.86	NA	NA	1.21	2.15	2.21	2.85	NA	NA	NA	2.13	1.4	NA	3.32	NA	2.74	NA	NA
1893	3.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96	NA	NA	1.31	1.93	2.08	2.31	NA	NA	NA	1.45	1.79	NA	3.18	NA	2.97	NA	NA
1894	2.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59	NA	NA	0.97	1.37	1.67	1.66	NA	NA	NA	1.52	1.42	NA	2.09	1.18	2.41	0.81	NA
1895	3.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.99	NA	NA	1.84	1.64	2.43	2.2	NA	NA	NA	2.24	1.66	NA	2.86	3.36	3.48	1.43	NA
1896	4.05	4.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.63	NA	NA	1.38	1.88	2.01	2.25	NA	NA	NA	2.14	1.62	NA	2.78	3.17	3.38	1.12	NA
1897	3.61	4.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.13	NA	NA	1.62	2.17	2.29	3.05	NA	NA	1.69	2.47	1.77	NA	3.17	2.48	3.12	1.02	NA
1898	1.46	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.75	2.88	NA	NA	1.48	2.04	2.84	3.65	NA	NA	1.91	1.96	1.07	2.87	2.88	2.36	3.12	0.75	NA
1899	1.1	1.23	NA	3.49	NA	NA	NA	NA	NA	NA	NA	NA	2.32	1.87	NA	NA	0.47	0.98	1.04	1.56	NA	NA	0.91	0.88	0.69	1.09	1.09	1.31	1.78	0.61	NA
1900	3.45	4.42	NA	5.08	NA	NA	NA	NA	NA	NA	NA	NA	2.67	2.38	NA	NA	1.35	1.65	2.89	3.55	NA	1.53	1.49	1.55	1.65	2.47	1.96	2.37	2.69	1.38	NA
1901	3.66	4.57	NA	6.22	NA	NA	NA	NA	NA	NA	NA	NA	3.25	2.25	NA	NA	1.47	1.78	2.96	3.85	NA	2.75	1.63	1.85	1.62	2.66	2.66	2.16	2.65	1.09	NA
1902	2.93	3.59	NA	4.47	NA	NA	NA	NA	NA	NA	NA	NA	2.58	2.05	2.83	NA	1.38	1.47	2.18	2.33	NA	1.93	1.51	1.67	1.89	1.89	1.96	1.72	2.24	1.11	NA
1903	2.61	3.81	5.59	4.7	NA	NA	NA	NA	NA	NA	NA	NA	3.55	1.65	3.34	NA	1.87	1.79	2.61	2.56	NA	2.73	2.12	1.9	2.33	2.18	2.14	2.17	2.45	1.53	NA
1904	1.92	2.19	2.97	2.53	NA	NA	NA	NA	NA	NA	NA	NA	2.01	1.08	1.98	1.94	0.95	0.81	1.29	1.01	0.98	1.26	0.86	0.85	1.24	1.34	1.27	1.11	1.36	0.93	NA
1905	3.03	4.04	3.17	2.89	NA	NA	NA	NA	NA	NA	NA	3.06	2.5	1.29	2.05	2.05	1.27	1.39	1.61	1.23	1.51	2.31	1.48	1.52	1.2	1.18	1.39	1.89	1.8	1.31	NA
1906	3.44	5.59	3.63	3.27	NA	NA	NA	NA	NA	NA	NA	3.6	2.79	1.36	2.05	2.16	1.21	1.45	1.48	1.61	1.82	1.64	1.12	1.49	1.32	1.27	1.57	1.78	1.72	1.28	NA
1907	3.3	4.39	3.36	3.58	NA	NA	NA	NA	NA	NA	NA	2.54	2.53	1.69	2.25	2.26	1.19	1.5	1.7	1.96	1.83	1.75	1.33	1.64	1.25	1.55	1.7	1.74	1.79	1.15	NA
1908	1.99	2.22	1.32	1.26	NA	NA	NA	NA	NA	NA	NA	1.31	1.03	1	1.14	1.03	0.46	0.88	0.74	0.81	0.99	0.53	0.59	0.74	0.85	0.99	0.83	0.92	1.2	0.83	NA
1909	2.61	3.59	2.02	1.51	NA	NA	NA	NA	NA	NA	NA	2.5	1.84	1.5	1.34	0.97	0.35	0.67	0.97	1.57	1.62	0.84	1.22	1.47	0.66	0.71	0.59	1.65	1.65	1.46	NA
1910	3.16	4.5	4.17	3.72	NA	NA	NA	NA	NA	NA	NA	3.19	2.78	2.25	2.27	1.64	1.57	1.67	1.71	3.02	2.79	1.97	2.48	2.47	1.51	1.36	1.13	2.35	2.19	1.93	NA
1911	3.48	4.39	4.47	4.88	NA	NA	NA	NA	NA	NA	NA	3.36	3.03	2.19	2.19	3.08	1.98	2	2.18	2.84	3.81	2.37	2.49	1.9	1.58	1.86	1.72	2.43	2.24	1.92	NA
1912	3.24	4.43	3.03	3.65	NA	NA	NA	NA	NA	NA	NA	2.91	2.53	1.49	1.91	2.88	2.05	2.1	2.12	2.35	1.68	1.02	1.77	1.37	1.29	2.06	2.08	1.21	1.64	1.64	NA
1913	3.49	3.95	3.21	3.26	NA	NA	NA	NA	NA	NA	NA	2.47	2.36	1.33	1.55	2.53	2.08	1.69	1.81	1.89	1.33	0.78	1.66	1.33	1.38	1.7	2.24	1	1.56	1.9	NA
1914	2.81	2.71	3.18	2.74	NA	NA	3.64	NA	NA	NA	NA	2.12	1.39	1.46	2.09	3.52	1.8	1.88	2.82	2.16	1.69	0.99	2.43	1.94	1.28	1.84	1.63	1.43	1.81	1.27	NA
1915	3.05	3.01	2.85	2.43	NA	NA	3.05	NA	NA	NA	NA	1.9	1.76	1.22	2.12	3.13	1.49	1.34	2.41	1.65	1.33	0.74	1.7	1.57	1.22	1.81	1.39	1.37	1.19	1.09	NA
1916	2.75	2.56	2.1	2.24	NA	NA	3.02	NA	NA	NA	NA	1.76	2.09	1.38	1.75	2.84	1.85	1.41	1.88	1.4	1.63	1.64	1.42	1.79	1.77	2.13	1.64	1.08	1.06	1.23	NA
1917	3.34	3.47	1.21	0.95	NA	NA	4	NA	4.54	NA	NA	1.7	1.78	1.22	0.92	2.27	1	1.43	1.94	1.61	1.14	0.88	2.36	1.83	1.28	1.43	1.31	1.07	0.69	2.02	NA
1918	3.69	2.51	2.28	2.04	NA	NA	4.46	NA	5.05	NA	NA	2.04	1.57	1.49	1.23	2.27	1.47	1.56	1.85	1.59	1.17	1.14	0.79	1.55	1.29	1.8	1.75	0.89	0.64	1.54	NA
1919	4.3	1.91	2.6	2.32	NA	NA	5.17	NA	5.93	NA	NA	2.25	1.73	1.2	1.53	2.74	1.18	1.91	1.86	1.44	2.1	1.75	0.42	1.77	1.19	1.51	1.42	1.1	0.83	1.42	NA
1920	4.73	2.32	2.97	2.4	NA	NA	6.44	NA	6.95	NA	NA	2.47	1.66	1.25	2.35	3.35	1.72	3.13	2.94	2.53	2.57	1.48	2.07	2.5	1.54	2.49	2.07	1.32	1.21	2.64	NA
1921	3.2	2.17	2.54	1.49	NA	NA	5.74	NA	5.98	NA	NA	1.78	1.58	0.82	1.32	2.56	1.34	2.66	2.43	1.7	1.78	1.1	1.6	2.33	1.29	2.02	1.73	0.84	0.81	1.6	NA
1922	2.51	1.79	1.45	0.9	NA	NA	3.8	NA	5.16	NA	NA	1.79	1.57	0.72	1.41	2.24	1.2	1.78	1.57	1.03	1.3	1.06	0.97	1.26	1.61	1.68	1.53	1.1	1.14	1.37	NA
1923	3.14	2.39	2.3	1.72	NA	NA	5.12	NA	6.63	NA	NA	2.21	2.11	1.03	1.78	2.57	1.29	1.4	1.51	1.45	1.71	1.61	2.53	2.4	1.2	1.31	1.21	1.41	1.36	1.5	NA
1924	2.1	1.8	1.26	1.08	NA	NA	2.56	NA	3	NA	NA	1.44	1.22	2.17	0.95	1.61	0.81	0.69	0.88	0.89	0.85	1.43	1.71	0.93	0.99	1.02	0.84	0.72	0.73	0.91	NA
1925	1.11	1.31	0.37	0.71	NA	NA	4.61	NA	5.32	NA	NA	2.4	1.93	2.96	0.74	1.61	0.48	0.35	0.69	0.54	1.85	1.69	2.89	0.59	0.34	0.45	0.43	1.06	0.93	2.09	NA
1926	1.51	1.77	0.45	0.28	NA	NA	6.82	NA	9.24	NA	NA	2.84	1.94	2.93	0.92	1.82	0.64	0.58	1.43	0.58	1.47	1.8	3.78	0.37	0.49	0.6	0.69	1.8	1.15	1.46	NA
1927	2.25	1.82	1.03	1.58	NA	NA	3.96	NA	4.72	NA	NA	2.38	1.72	2.69	0.99	1.53	1	1.35	1.46	0.46	1.84	1.56	2.67	0.56	0.64	2.39	2.52	1.37	1.02	1.86	NA
1928	1.78	1.87	0.95	0.88	NA	NA	2.42	NA	2.77	NA	NA	1.48	1.42	2.41	0.88	1.12	1	1.14	0.86	0.43	1.45	0.95	1.77	0.68	1.25	2.46	3.2	0.84	0.93	2.08	NA
1929	2.1	3.69	1.34	1.36	0.84	NA	3.67	NA	4.43	NA	NA	1.64	1.92	2.32	0.9	0.84	1.06	2	0.8	0.43	2.26	1.08	2.92	2.63	1.47	3.59	NA	1.41	1.24	2.66	NA
1930	2.57	2.56	1.52	1.22	0.89	NA	3.39	NA	3.81	NA	NA	1.66	1.72	1.82	1.18	1.12	1.64	2.5	0.83	0.51	1.99	1.25	2.28	1.63	2.21	3.07	NA	1.39	1.4	2.31	NA
