# Cherubini - Visp - PISY - ITRDB SWIT352
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16926
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16926.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit352-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit352-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit352.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit352.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Cherubini - Visp - PISY - ITRDB SWIT352
#--------------------
# Investigators
#   Investigators: Cherubini, P.(https://orcid.org/0000-0002-9809-250X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores are stored at: 
# # WSL
# # 
# # Notes: 
# # SSE exposure
# # Formerly vis_627_PISY_R.tuc NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Visp
#   Location: Switzerland
#   Northernmost_Latitude: 46.2981
#   Southernmost_Latitude: 46.2981
#   Easternmost_Longitude: 7.8592
#   Westernmost_Longitude: 7.8592
#   Elevation_m: 704
#--------------------
# Data_Collection
#   Collection_Name: SWIT352
#   First_Year: 1932
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ps01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ps01a_raw	ps01b_raw	ps02a_raw	ps02b_raw	ps03a_raw	ps03b_raw	ps04a_raw	ps04b_raw	ps05a_raw	ps05b_raw	ps06a_raw	ps06b_raw	ps07a_raw	ps07b_raw	ps08a_raw	ps08b_raw	ps09a_raw	ps09b_raw	ps10a_raw	ps10b_raw
1932	2.8	3.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	3.39	2.47	2.12	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	7.27	3.93	3.16	3.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1935	5.96	2.89	1.9	2.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1936	7.7	3.27	3.8	4.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1937	4.61	2.63	2.6	2.74	NA	NA	0.96	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1938	3.63	1.57	2.42	2.66	NA	NA	2.46	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1939	3.2	2.01	2.57	2.84	2.25	2.56	2.04	1.58	2.23	2.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1940	3.61	2.31	3.77	3.66	2.98	2.93	3.3	2.9	3.82	3.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1941	3.62	1.86	3.33	3.05	0.57	1.29	3.41	2.78	4.06	3.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1942	1.71	1.01	1.83	1.05	0.33	0.44	2.36	1.6	3.19	3.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1943	1.93	0.93	2.13	1.82	0.67	0.43	2.09	1.78	2.88	2.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1944	1.34	0.96	1.21	1.39	0.52	0.38	3.24	1.89	2.42	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1945	1.57	1.25	1.8	2.05	0.88	0.5	3.26	1.97	2.35	2.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1946	2.12	1.46	2.14	1.96	2.86	1.26	4.82	4.23	3.4	2.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1947	1.1	0.72	0.87	0.74	2.12	0.87	2.64	2.42	1.24	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1948	1.3	0.84	1.04	1.21	3.93	2.52	5.81	5.59	1.75	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1949	0.71	0.48	0.88	0.87	3.62	3.11	2.98	3.08	1.24	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1950	0.66	0.43	0.93	0.91	5.16	3.66	3.04	3.14	1.48	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1951	1.1	0.66	1.5	1.18	5.16	4.97	4.32	3.8	2.37	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1952	1.18	0.48	1.46	1.45	3.17	3.17	2.3	2.85	1.46	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1953	1.28	0.87	1.57	1.69	3.72	3.47	2.13	2.47	1.95	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1954	0.82	0.61	1.42	1.2	3.69	3.51	1.9	2.39	1.21	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1955	1.49	1.24	1.72	1.5	3.87	2.6	2.28	2.66	1.26	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1956	1.16	0.8	1.23	1.23	3.52	2.79	1.72	2.18	0.99	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1957	1.24	0.75	1.03	0.99	2.87	2.08	1.33	1.36	0.83	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1958	1.02	0.52	0.76	0.66	2.21	1.33	0.91	1.15	0.63	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1959	1.19	0.45	0.72	0.66	2.46	1.46	1.48	1.51	0.62	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1960	0.63	0.44	0.57	0.46	2.05	1.31	1.11	1.34	0.56	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1961	0.76	0.47	0.32	0.39	2.41	1.43	1.13	1.23	0.48	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1962	0.82	0.53	0.18	0.29	1.56	1.57	0.83	0.79	0.43	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1963	0.97	0.73	0.6	0.62	2.65	1.78	1.07	2.06	0.44	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1964	0.92	0.66	0.73	0.52	2.13	1.61	0.93	1.1	0.26	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1965	0.93	0.84	0.64	0.55	1.98	1.61	0.56	0.57	0.24	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1966	1.7	1.33	1.24	0.77	2.11	2.28	1.09	1.02	0.31	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1967	1.11	0.87	0.85	0.67	1.4	1.54	0.81	0.61	0.4	0.37	1.79	1.6	NA	NA	NA	NA	NA	NA	NA	NA
1968	1	0.68	0.8	0.65	0.98	0.8	0.7	1.1	0.3	0.2	2.08	1.88	NA	NA	NA	NA	NA	NA	NA	NA
1969	1.18	1.34	1.41	0.89	1.52	1.44	0.65	1.46	0.65	0.3	4.41	3.87	NA	NA	NA	NA	NA	NA	NA	NA
1970	1.1	0.95	1.18	1.06	1.26	1.05	1.12	1.17	0.45	0.43	3.04	3.01	1.74	1.59	1.21	1.02	NA	NA	NA	NA
1971	0.62	0.83	0.67	0.55	0.87	0.85	0.54	0.55	0.51	0.25	1.5	1.99	0.79	0.79	1.3	1.44	NA	NA	1.32	1.22
1972	1.22	0.86	0.53	0.47	1.21	0.85	0.69	0.67	0.53	0.4	2.46	2.27	0.88	0.69	0.7	0.61	NA	NA	0.57	0.68
1973	1.32	0.87	0.18	0.27	1.12	0.69	0.62	0.51	0.41	0.43	2.14	1.53	1.52	1.29	1.71	1.53	NA	NA	0.99	1.2
1974	1.04	0.93	0.14	0.09	0.48	0.3	0.44	0.29	0.31	0.18	1.6	1.07	1.24	0.96	1.69	1.7	0.73	0.94	0.63	0.79
1975	1.6	1.65	0.2	0.07	0.73	0.54	0.71	0.25	0.56	0.26	2.84	2.3	3.35	2.38	2.62	2.7	1.08	1.24	3.48	3.37
1976	1.85	1.91	0.33	0.25	0.71	0.32	0.55	0.38	0.58	0.31	1.79	1.6	2.14	1.58	2.53	2.66	0.75	0.69	1.43	1.65
1977	3.52	3.21	0.52	0.44	0.6	0.46	0.78	0.47	0.94	0.69	3.28	2.94	3.48	2.85	5.4	4.05	2.18	1.91	3.93	4.1
1978	4.18	3.73	0.74	0.9	0.89	0.65	0.97	0.69	1.35	0.85	3.52	3.57	4.94	4.08	5.08	4.98	2.82	2.16	4.48	4.62
1979	2.5	1.82	0.69	0.67	0.88	0.77	0.84	0.62	0.87	0.71	1.91	1.73	2.52	2.13	2.19	2.13	1.78	1.29	1.96	1.83
