# Gutiérrez - Bromarv - QURO - ITRDB FINL075
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27472
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27472.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl075-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; finl075-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl075.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/finl075.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-08-19
#--------------------
# File_Last_Modified_Date
#   Date: 2019-08-19
#--------------------
# Title
#   Study_Name: Gutiérrez - Bromarv - QURO - ITRDB FINL075
#--------------------
# Investigators
#   Investigators: Gutiérrez, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-01-15.
#--------------------
# Publication
#   Authors: Tatiana A. Shestakova, Jordi Voltas, Matthias Saurer, Frank Berninger, Jan Esper, Laia Andreu-Hayles, Valérie Daux, Gerhard Helle, Markus Leuenberger, Neil J. Loader, Valérie Masson-Delmotte, Antonio Saracino, John S. Waterhouse, Gerhard H. Schleser, Zdzislaw Bednarz, Tatjana Boettger, Isabel Dorado-Liñán, Marc Filot, David Frank, Michael Grabner, Marika Haupt, Emmi Hilasvuori, Högne Jungner, Maarit Kalela-Brundin, Marek Krapiec, Hamid Marah, Slawomira Pawelczyk, Anna Pazdur, Monique Pierre, Octavi Planells, Rutile Pukiene, Christina E. Reynolds-Henne, Katja T. Rinne-Garmston (Rinne), Angelo Rita, Eloni Sonninen, Michel Stiévenard, Vincent R. Switsur, Elzbieta Szychowska-Krapiec, Malgorzata Szymaszek, Luigi Todaro, Kerstin Treydte, Adomas Vitas, Martin Weigl, Rupert Wimmer, Emilia Gutiérrez.
#   Journal_Name: Global Ecology and Biogeography
#   Published_Title: Spatio-temporal patterns of tree growth as related to carbon isotope fractionation in European forests under changing climate
#   Published_Date_or_Year: 2019
#   Volume: 28
#   Pages: 1295-1309
#   Issue: 9
#   Report_Number: 
#   DOI: 10.1111/geb.12933
#   Full_Citation: None
#   Abstract: Aim# # The aim was to decipher Europe‐wide spatio-temporal patterns of forest growth dynamics and their associations with carbon isotope fractionation processes inferred from tree rings as modulated by climate warming.# Location# # Europe and North Africa (30-70 N, 10 W-35 E).# Time period# # 1901-2003.# Major taxa studied# # Temperate and Euro-Siberian trees.# Methods# # We characterize changes in the relationship between tree growth and carbon isotope fractionation over the 20th century using a European network consisting of 20 site chronologies. Using indexed tree-ring widths (TRWi), we assess shifts in the temporal coherence of radial growth across sites (synchrony) for five forest ecosystems (Atlantic, boreal, cold continental, Mediterranean and temperate). We also examine whether TRWi shows variable coupling with leaf-level gas exchange, inferred from indexed carbon isotope discrimination of tree-ring cellulose (Delta13Ci).# # Results# # We find spatial autocorrelation for TRWi and Delta13Ci extending over a maximum of 1,000 km among forest stands. However, growth synchrony is not uniform across Europe, but increases along a latitudinal gradient concurrent with decreasing temperature and evapotranspiration. Latitudinal relationships between TRWi and Delta13Ci (changing from negative to positive southwards) point to drought impairing carbon uptake via stomatal regulation for water saving occurring at forests below 60 N in continental Europe. An increase in forest growth synchrony over the 20th century together with increasingly positive relationships between TRWi and Delta13Ci indicate intensifying impacts of drought on tree performance. These effects are noticeable in drought-prone biomes (Mediterranean, temperate and cold continental).# Main conclusions# # At the turn of this century, convergence in growth synchrony across European forest ecosystems is coupled with coordinated warming-induced effects of drought on leaf physiology and tree growth spreading northwards. Such a tendency towards exacerbated moisture-sensitive growth and physiology could override positive effects of enhanced leaf intercellular CO2 concentrations, possibly resulting in Europe‐wide declines of forest carbon gain in the coming decades.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: European Union
#   Grant: ISONET
#--------------------
# Site_Information
#   Site_Name: Bromarv
#   Location: Finland
#   Northernmost_Latitude: 60.0
#   Southernmost_Latitude: 60.0
#   Easternmost_Longitude: 23.08
#   Westernmost_Longitude: 23.08
#   Elevation_m: 5
#--------------------
# Data_Collection
#   Collection_Name: FINL075
#   First_Year: 1822
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Fi1Qr02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr02c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr02c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr02d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr02d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr01c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr01c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr01d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr01d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr03c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr03c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr03d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr03d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr04c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr04c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr04d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr04d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Fi1Qr07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Fi1Qr07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Fi1Qr02a_raw	Fi1Qr02b_raw	Fi1Qr02c_raw	Fi1Qr02d_raw	Fi1Qr01a_raw	Fi1Qr01b_raw	Fi1Qr01c_raw	Fi1Qr01d_raw	Fi1Qr03a_raw	Fi1Qr03b_raw	Fi1Qr03c_raw	Fi1Qr03d_raw	Fi1Qr04a_raw	Fi1Qr04b_raw	Fi1Qr04c_raw	Fi1Qr04d_raw	Fi1Qr06a_raw	Fi1Qr05a_raw	Fi1Qr07a_raw
1822	NA	NA	NA	NA	2.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	2.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	NA	NA	NA	NA	2.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	NA	1.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	NA	NA	1.85	3.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	NA	NA	NA	NA	2.14	4.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	NA	NA	NA	NA	2.04	2.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1829	NA	NA	NA	NA	2.01	2.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1830	NA	NA	NA	NA	2.11	3.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	NA	NA	NA	NA	1.72	2.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	NA	NA	NA	NA	2.15	2.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	NA	NA	NA	2.58	1.67	1.93	NA	4.49	NA	NA	NA	NA	NA	NA	NA	NA	3.19	NA	NA
1834	NA	NA	NA	3.41	1.55	1.48	NA	2.46	NA	NA	NA	NA	NA	NA	NA	NA	2.22	NA	NA
1835	NA	NA	NA	4.39	2.05	1.91	NA	2.75	NA	NA	NA	NA	NA	NA	NA	NA	2.64	NA	NA
1836	NA	NA	NA	3.32	1.76	1.71	NA	2.57	NA	NA	NA	NA	NA	NA	NA	NA	2.27	NA	NA
1837	NA	NA	NA	2.4	1.27	1.55	NA	2.6	NA	NA	NA	NA	NA	NA	NA	NA	1.81	NA	NA
1838	NA	NA	NA	2.27	2.06	2.42	NA	3.31	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA
1839	NA	NA	NA	2.44	2.03	3.03	NA	3.03	NA	NA	NA	NA	NA	NA	NA	NA	1.45	NA	NA
1840	NA	NA	NA	2.54	2.29	3.54	NA	4.34	NA	NA	NA	NA	NA	NA	NA	NA	2.13	NA	NA
1841	NA	NA	NA	1.86	1.9	4.12	NA	3.97	NA	NA	NA	NA	NA	NA	NA	NA	2.42	NA	NA
1842	NA	NA	NA	1.85	2.52	3.39	NA	3.67	NA	NA	NA	NA	NA	NA	NA	NA	2.57	NA	NA
1843	NA	NA	NA	0.98	2.3	2.59	NA	2.77	NA	NA	NA	NA	NA	NA	NA	NA	2.22	NA	NA
1844	NA	NA	NA	1.54	3.93	4.9	7.04	3.15	NA	NA	NA	NA	NA	NA	NA	NA	3.03	NA	NA
1845	NA	NA	NA	1.51	3.11	5.07	4.21	3.63	NA	NA	NA	NA	NA	NA	NA	NA	2.19	NA	NA
1846	NA	NA	NA	1.02	2.32	2.56	4.59	2.33	NA	NA	NA	NA	NA	NA	NA	NA	1.85	NA	NA
1847	NA	NA	NA	1.2	1.59	2	2.37	2.12	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA
1848	NA	NA	NA	1.17	1.68	2.23	3.81	2.54	NA	NA	NA	NA	NA	NA	NA	NA	1.41	NA	NA
1849	NA	NA	NA	1.59	2.24	3.92	4.33	2.51	NA	NA	NA	NA	NA	NA	NA	NA	2.32	NA	NA
1850	NA	NA	NA	1.9	2.14	2.98	3.93	2.54	NA	NA	NA	NA	NA	NA	NA	NA	2.01	NA	NA
1851	NA	NA	NA	1.47	2.33	2.58	2.51	2.86	NA	NA	NA	NA	NA	NA	NA	NA	1.88	NA	NA
1852	NA	NA	NA	1.53	2.23	2.9	2.57	2.33	NA	NA	NA	NA	NA	NA	NA	NA	1.79	NA	NA
1853	NA	NA	NA	1.03	2.32	3.58	3.02	2.6	NA	NA	NA	NA	NA	NA	NA	NA	1.33	NA	NA
1854	NA	NA	NA	0.95	1.67	2.44	2.2	2.29	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA
1855	NA	NA	NA	1.13	2.11	2.43	2.47	1.73	NA	NA	NA	NA	NA	NA	NA	NA	1.47	NA	NA
1856	NA	NA	5.48	1.43	2.47	2.69	2.35	2	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	NA
1857	NA	NA	2.98	0.92	1.9	2.12	2.21	1.93	NA	NA	NA	NA	NA	NA	NA	NA	1.13	0.68	NA
1858	NA	NA	3.76	1.6	1.75	2.54	1.98	2.32	NA	NA	NA	NA	NA	NA	NA	NA	1.22	4.85	NA
1859	NA	NA	3.32	1.34	2.3	2.61	2.62	2.05	NA	NA	NA	NA	NA	NA	NA	NA	1.59	3.49	NA
1860	NA	NA	5.29	2.13	2.32	3.56	3.01	2.1	NA	NA	NA	NA	NA	NA	NA	NA	2.08	3.89	NA
1861	6.74	NA	4.3	2.14	2.45	3.3	2.33	2.28	NA	NA	NA	NA	NA	NA	NA	NA	1.94	3.79	NA
1862	4.03	NA	3.96	2.91	1.72	2.34	1.93	1.88	NA	NA	NA	NA	NA	NA	NA	NA	2.44	4.27	NA
1863	2.81	3.79	4.81	2.3	1.85	2.28	1.65	1.6	NA	NA	NA	NA	NA	NA	NA	NA	1.39	2.72	NA
1864	2.69	3.8	3.5	2.34	2.45	2.49	2.48	1.99	NA	NA	NA	NA	NA	NA	NA	NA	1.96	3.48	NA
1865	2.44	3.78	3.1	2.22	1.89	1.68	1.51	1.57	NA	NA	NA	NA	NA	NA	NA	NA	2.02	3.94	NA
1866	2.3	5.12	5.48	1.89	2.23	2.42	3.05	1.99	NA	NA	NA	NA	NA	NA	NA	NA	2.28	3.49	NA
1867	2.32	5.59	5.9	2.26	4.06	4.27	3.4	2.66	NA	NA	NA	NA	NA	NA	NA	NA	2.24	6.49	NA
1868	1.67	4.56	4.02	1.57	2.99	2.34	1.69	1.98	NA	NA	NA	NA	NA	NA	NA	NA	2.47	4.79	NA
1869	1.01	3.11	1.88	0.78	1.98	2.36	1.94	1.69	NA	NA	NA	NA	NA	NA	NA	NA	1.87	3.68	NA
1870	1.61	4.07	2.33	1.24	2.02	2.28	2.12	2.23	NA	NA	NA	NA	NA	NA	NA	NA	1.69	1.86	NA
1871	0.58	4.13	2.7	1	2.12	3.46	2.97	1.95	NA	NA	NA	NA	NA	NA	NA	NA	2.72	1.82	NA
1872	1.46	4.73	2.72	0.76	2.63	3.98	3.76	2.46	NA	NA	NA	NA	NA	NA	NA	NA	1.64	2.24	NA
1873	1.92	4.7	3.24	1.15	2.24	3.04	2.46	2.43	NA	NA	NA	NA	NA	NA	NA	NA	2.18	3.24	NA
1874	1.01	2.56	1.53	0.61	1.48	2.57	1.97	1.62	NA	NA	NA	NA	NA	0.86	NA	NA	1.34	2.51	NA
1875	1.52	2.61	1.8	0.99	1.87	3.6	2.48	1.95	NA	NA	NA	NA	NA	2.63	NA	NA	1.18	3.53	NA
1876	1.78	3.95	2.46	0.83	2.7	5.11	3.91	3.85	NA	NA	NA	NA	NA	1.7	NA	NA	1.18	3.84	4.82
1877	1.93	3.75	4.1	1.5	2.74	4.01	3.6	2.82	NA	NA	NA	NA	NA	1.79	NA	NA	1.65	3.15	3.63
1878	2.82	3.42	3.59	1.43	1.92	2.95	2.23	2.36	NA	NA	NA	NA	NA	2.5	NA	NA	1.53	2.15	3.36
1879	5.09	5.35	4.27	1.25	2.67	4.03	3.05	2.9	NA	NA	NA	NA	NA	4.13	NA	NA	2.83	3.3	3.79
1880	2.91	5.19	4.26	1.08	2.17	2.76	2.56	2.87	NA	NA	NA	NA	NA	4.24	NA	NA	2.73	3.39	2.35
1881	1.85	1.53	1.65	0.78	1.83	2.35	1.99	2.07	NA	NA	NA	NA	NA	1.81	NA	NA	1.76	1.96	1.39
1882	2.25	2.89	3.57	2.09	2.25	2.97	2.12	2.3	NA	NA	NA	NA	NA	2.39	NA	NA	1.65	3.47	3.05
1883	2.23	3.79	3.08	2.04	2.36	2.91	2.74	3.02	NA	NA	NA	NA	NA	2.53	NA	NA	1.79	3.34	2.92
1884	3.3	4.38	3.44	2.51	2.58	2.67	2.25	2.49	NA	NA	NA	NA	NA	4.35	NA	NA	2.38	3.54	3.38
1885	1.73	3.31	3.01	1.57	1.8	1.7	1.87	1.72	NA	NA	NA	NA	3.96	2.49	NA	NA	1.72	2.77	2.18
1886	2.83	5.43	3.16	1.72	1.92	2.11	1.77	1.73	NA	NA	NA	NA	3.68	3.18	NA	NA	1.37	3.29	3.13
1887	3.55	5.05	3.28	2.47	2.65	3.07	2.57	2.26	NA	NA	NA	NA	4.55	3.25	NA	NA	2.36	3.54	2.67
1888	3.44	5.31	3.44	2.17	2.75	3.03	2.93	2.99	NA	NA	NA	NA	2.71	3.17	3.53	1.83	2.37	2.89	2.94
1889	4.88	6.11	2.84	1.8	2.64	2.76	2.64	2.69	NA	NA	NA	NA	4.12	2.56	3.87	5.12	1.97	2.7	3.55
1890	5.4	6.16	3.84	3.36	2.69	3.32	3.41	2.81	NA	NA	NA	NA	5.68	4.88	5.3	5.7	2.67	3.35	5.19
1891	3.38	3.76	2.63	1.47	2.04	2.24	2.14	2.39	NA	NA	NA	NA	3.24	3.6	3.53	3.21	2.44	2.32	3.08
1892	2	2.13	1.57	1.34	2.27	2.07	1.99	1.69	NA	NA	NA	NA	4.25	4.02	4.1	3.94	1.81	2.57	3.3
1893	2.2	2.54	1.9	1.45	2.07	2.33	2.42	2.03	NA	NA	NA	NA	4.22	3.05	2.91	2.36	1.73	2.75	2.89
1894	2.5	3.92	2.18	1.8	2.32	2.08	2.09	1.77	NA	NA	NA	NA	4.11	3.56	3.79	3.5	2.29	3.79	4.59
