# Becker - Schussbach - PCAB - ITRDB GERM17
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2713
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2713.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ17-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ17-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ17.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ17.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1990-08-01
#--------------------
# File_Last_Modified_Date
#   Date: 1990-08-01
#--------------------
# Title
#   Study_Name: Becker - Schussbach - PCAB - ITRDB GERM17
#--------------------
# Investigators
#   Investigators: Becker, B.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Schussbach
#   Location: Germany
#   Northernmost_Latitude: 49.48
#   Southernmost_Latitude: 49.48
#   Easternmost_Longitude: 10.58
#   Westernmost_Longitude: 10.58
#   Elevation_m: 410
#--------------------
# Data_Collection
#   Collection_Name: GERM17
#   First_Year: 1841
#   Last_Year: 1972
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 453011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 453011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 453021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 453021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 453031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 453031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 453041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 453041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 453051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 453051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 453061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 453061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 453071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 453071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 453081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 453081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 453091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 453091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 453101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 453101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	453011_raw	453021_raw	453031_raw	453041_raw	453051_raw	453061_raw	453071_raw	453081_raw	453091_raw	453101_raw
1841	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA
1842	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA
1843	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA
1844	NA	NA	NA	NA	NA	NA	NA	NA	1.1	1.48
1845	NA	NA	1.52	NA	NA	NA	NA	NA	1.81	2.14
1846	NA	1.33	2.9	NA	NA	NA	NA	NA	1.43	2.14
1847	NA	1	2.81	NA	NA	NA	NA	NA	1.57	2.14
1848	NA	0.62	1.67	NA	NA	NA	NA	NA	0.9	1.81
1849	NA	0.52	2.1	NA	NA	NA	NA	NA	0.76	2.19
1850	NA	0.52	2.29	NA	NA	NA	NA	NA	0.62	2.67
1851	NA	0.71	2.81	NA	1.19	0.76	NA	NA	1	2.24
1852	NA	0.67	1.81	NA	0.9	0.86	NA	NA	0.95	1.52
1853	1.62	1.05	2.95	NA	1.14	1.29	NA	NA	2.14	2.57
1854	0.62	0.67	2.14	NA	0.48	1.29	NA	NA	1.57	2.14
1855	0.29	0.52	1.62	NA	0.76	1.57	NA	NA	1.33	2.05
1856	1.33	0.57	2.29	NA	2.29	3.33	NA	NA	1.48	2.52
1857	2.52	0.38	1.43	NA	2.71	3.1	NA	NA	0.76	1.67
1858	2.19	0.43	2.48	NA	4.19	3.71	NA	NA	0.76	2.24
1859	1.57	0.52	1.81	NA	4	2.76	NA	NA	0.81	1.67
1860	4	0.86	1.86	NA	5.48	3.05	NA	NA	1.05	2.71
1861	3.43	0.9	2.38	NA	5.81	3.81	NA	NA	1.1	2.33
1862	3.24	0.81	1.86	NA	5.81	4.05	NA	NA	1.14	2.67
1863	3.24	0.81	1.95	NA	4	3.14	NA	NA	1.14	2.14
1864	3.33	0.71	2.24	NA	4.33	3.57	NA	NA	1.14	1.67
1865	3.05	0.48	1.86	NA	4.81	3.1	NA	NA	0.95	1.76
1866	2.81	0.38	1.57	NA	5.24	2.19	NA	NA	0.95	1.57
1867	4.29	0.52	2.05	NA	5.48	2.81	NA	NA	1.38	2
1868	3.05	0.29	1.81	3.43	3.38	2.33	NA	NA	0.86	2
1869	3.1	0.81	2	4.29	4.33	2.71	0.62	NA	1.62	2.62
1870	2.71	0.81	1.48	3.86	2	1.9	0.76	NA	2.95	3
1871	4.14	1.24	2.86	4.43	4.71	3.1	0.71	NA	4.24	4
1872	2.43	2.19	2.57	3.05	3.24	2.9	0.57	NA	6.52	4.29
1873	2.29	2.1	2.52	4.05	3.62	2.62	1.43	NA	7.62	3.43
1874	1.71	1.62	2.33	3	2.33	2.05	1.43	NA	6.76	3.29
1875	1.95	0.86	1.67	3.86	3.1	1.62	1.19	NA	3.29	2.95
1876	1.48	0.71	1.71	2.19	2.19	1.57	1.24	NA	1.81	2.29
1877	2.05	0.67	2.19	2.48	3.57	1.19	2.1	NA	1.95	2.1
1878	1.38	0.62	2.95	2.38	2.05	1.9	3.9	NA	2.48	2.57
1879	2.14	0.81	3	2.19	2.38	2.29	3.33	3.05	2.67	2.95
1880	1.57	0.71	1.57	1.33	1.14	1.52	4.1	3.48	2.1	2.52
1881	2.05	0.71	1.67	2.14	1.48	1.95	4.1	3.19	2.24	2.71
1882	2.62	1.05	2.33	1.76	2.57	2.43	4.33	4.76	2.9	3.76
1883	1.9	0.57	1.86	2.33	1.71	2.24	3.38	3.19	3.14	3.24
1884	1.38	0.57	1.38	1.24	1	1.71	2.38	2.81	2.43	2.38
1885	2.19	0.67	1.48	1.86	2.33	1.67	3.24	2.9	3.14	2.62
1886	2	0.57	1.43	1.43	2.67	2.19	3.81	4	3.48	3
1887	1.43	0.38	1.19	1.24	2	1.9	2.14	2.29	2.48	2.19
1888	1.81	1.29	1.62	2	3.38	2.57	2.57	3.48	3.76	3.24
1889	2.29	2.1	2	2.1	2.86	3	3.9	3.24	5.1	3.52
1890	2.1	3.9	2.52	1.19	1.52	3.9	2.24	1.81	8.57	4.24
1891	2.33	4.48	2.71	1.48	2.24	3.9	2.67	2.14	8.81	4.05
1892	1.29	2.38	1.33	1.05	1.29	2.76	1.67	1.05	4.43	3
1893	0.71	1.24	0.62	0.38	0.76	1.29	1.05	0.76	2.48	2.43
1894	1.14	2.95	1.1	0.86	1.52	2	2.43	1.71	2.43	3
1895	1.33	2.33	1	1.43	1.95	2.19	2.05	1.33	3.67	2.62
1896	2.1	2.43	1.33	1.76	3.86	3.81	2.71	1.9	5.38	4.05
1897	2.81	3.1	2.81	1.71	4.86	5.1	3.43	2.48	6.19	4.95
1898	2.76	3.1	3.24	2.24	3.67	4	3.52	2.95	4.9	4.29
1899	1.43	1.52	1.43	0.95	1.95	2.29	1.62	1	2.9	2.52
1900	1.62	1.86	1.43	1.52	3.29	2.62	1.71	1.76	3.9	3.19
1901	1.48	1.71	1.43	1.1	2	2.71	1.29	1.24	3.33	2.76
1902	1	1.43	1.14	0.86	1.33	2.19	1.43	1.38	1.9	1.86
1903	0.86	1.86	0.86	0.62	0.71	1.67	1.24	0.71	2.05	1.67
