# Becker - Schonegrund Mittleres Hinterbuch - PISY - ITRDB GERM016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2711
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2711.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ016-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ016-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ016.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ016.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1990-08-01
#--------------------
# File_Last_Modified_Date
#   Date: 1990-08-01
#--------------------
# Title
#   Study_Name: Becker - Schonegrund Mittleres Hinterbuch - PISY - ITRDB GERM016
#--------------------
# Investigators
#   Investigators: Becker, B.
#--------------------
# Description_Notes_and_Keywords
#   Description: Contains the same RWL data as GERM018 (https://www.ncei.noaa.gov/access/paleo-search/study/2705), but has its own Chronology file. NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Schonegrund Mittleres Hinterbuch
#   Location: Germany
#   Northernmost_Latitude: 48.57
#   Southernmost_Latitude: 48.57
#   Easternmost_Longitude: 9.08
#   Westernmost_Longitude: 9.08
#   Elevation_m: 710
#--------------------
# Data_Collection
#   Collection_Name: GERM016
#   First_Year: 1769
#   Last_Year: 1971
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 880021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 880021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 880022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 880022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 880041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 880041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 880042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 880042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 880051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 880051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 880052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 880052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 880071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 880071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 880072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 880072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	880021_raw	880022_raw	880041_raw	880042_raw	880051_raw	880052_raw	880071_raw	880072_raw
1848	0.39	0.35	0.2	0.25	0.4	0.31	0.28	0.26
1849	0.18	0.17	0.15	0.15	0.25	0.25	0.2	0.15
1850	0.18	0.15	0.12	0.13	0.21	0.17	0.12	0.09
1851	0.27	0.21	0.18	0.14	0.21	0.23	0.19	0.16
1852	0.26	0.17	0.13	0.1	0.21	0.25	0.22	0.1
1853	0.36	0.27	0.14	0.14	0.27	0.38	0.26	0.22
1854	0.24	0.17	0.07	0.11	0.22	0.23	0.08	0.14
1855	0.24	0.14	0.07	0.08	0.18	0.3	0.16	0.1
1856	0.28	0.17	0.08	0.1	0.19	0.31	0.23	0.18
1857	0.21	0.23	0.07	0.1	0.14	0.23	0.21	0.16
1858	0.18	0.16	0.08	0.11	0.14	0.21	0.14	0.12
1859	0.28	0.17	0.11	0.16	0.2	0.23	0.18	0.15
1860	0.28	0.18	0.15	0.15	0.17	0.17	0.17	0.15
1861	0.32	0.19	0.18	0.2	0.3	0.24	0.21	0.15
1862	0.33	0.29	0.25	0.23	0.3	0.26	0.17	0.21
1863	0.35	0.25	0.16	0.17	0.4	0.28	0.16	0.19
1864	0.41	0.34	0.22	0.23	0.45	0.35	0.23	0.15
1865	0.33	0.22	0.15	0.17	0.39	0.25	0.19	0.1
1866	0.29	0.26	0.13	0.16	0.4	0.2	0.15	0.08
1867	0.45	0.31	0.14	0.17	0.4	0.26	0.13	0.07
1868	0.36	0.23	0.15	0.18	0.32	0.24	0.14	0.1
1869	0.34	0.32	0.11	0.15	0.25	0.25	0.14	0.05
1870	0.25	0.18	0.09	0.11	0.16	0.24	0.09	0.04
1871	0.27	0.21	0.12	0.15	0.25	0.34	0.15	0.06
1872	0.22	0.13	0.13	0.08	0.28	0.31	0.13	0.05
1873	0.29	0.18	0.17	0.14	0.3	0.4	0.16	0.12
1874	0.36	0.17	0.18	0.2	0.32	0.39	0.17	0.13
1875	0.36	0.2	0.16	0.21	0.27	0.27	0.2	0.16
1876	0.33	0.45	0.15	0.16	0.33	0.26	0.16	0.12
1877	0.31	0.37	0.12	0.13	0.35	0.3	0.15	0.11
1878	0.3	0.27	0.15	0.18	0.28	0.27	0.18	0.12
1879	0.28	0.23	0.18	0.13	0.26	0.25	0.22	0.17
1880	0.2	0.15	0.19	0.15	0.23	0.27	0.14	0.13
1881	0.25	0.25	0.18	0.2	0.3	0.32	0.23	0.2
1882	0.37	0.28	0.21	0.16	0.35	0.36	0.24	0.22
1883	0.28	0.14	0.2	0.16	0.23	0.32	0.16	0.15
1884	0.33	0.22	0.25	0.18	0.24	0.33	0.2	0.17
1885	0.39	0.23	0.2	0.16	0.23	0.31	0.21	0.18
1886	0.27	0.14	0.21	0.14	0.22	0.23	0.11	0.11
1887	0.17	0.07	0.21	0.12	0.16	0.17	0.11	0.1
1888	0.13	0.05	0.2	0.13	0.11	0.13	0.1	0.08
1889	0.09	0.03	0.16	0.1	0.06	0.12	0.06	0.03
1890	0.27	0.05	0.21	0.13	0.13	0.22	0.13	0.12
1891	0.15	0.03	0.15	0.12	0.13	0.13	0.08	0.07
1892	0.13	0.06	0.13	0.13	0.19	0.16	0.13	0.1
1893	0.2	0.07	0.18	0.15	0.21	0.19	0.13	0.12
1894	0.18	0.07	0.2	0.15	0.22	0.21	0.17	0.14
1895	0.11	0.06	0.21	0.18	0.37	0.21	0.21	0.16
1896	0.11	0.08	0.23	0.22	0.4	0.26	0.16	0.12
1897	0.15	0.08	0.29	0.25	0.45	0.32	0.25	0.22
1898	0.11	0.06	0.24	0.2	0.35	0.22	0.25	0.18
1899	0.2	0.15	0.2	0.17	0.25	0.19	0.21	0.16
1900	0.17	0.24	0.2	0.18	0.2	0.18	0.17	0.12
1901	0.2	0.18	0.19	0.2	0.24	0.22	0.2	0.13
1902	0.2	0.17	0.22	0.17	0.22	0.2	0.2	0.18
1903	0.2	0.13	0.29	0.11	0.21	0.25	0.23	0.14
1904	0.17	0.17	0.37	0.18	0.16	0.23	0.19	0.2
1905	0.28	0.2	0.31	0.15	0.11	0.33	0.25	0.14
1906	0.14	0.16	0.22	0.11	0.13	0.25	0.17	0.16
1907	0.18	0.15	0.22	0.13	0.2	0.25	0.14	0.16
1908	0.15	0.09	0.23	0.15	0.22	0.25	0.13	0.13
1909	0.07	0.06	0.2	0.09	0.22	0.24	0.17	0.14
1910	0.09	0.05	0.17	0.12	0.22	0.2	0.1	0.1
1911	0.05	0.07	0.16	0.08	0.18	0.14	0.12	0.16
1912	0.1	0.08	0.18	0.12	0.3	0.21	0.3	0.15
1913	0.1	0.08	0.16	0.1	0.31	0.26	0.25	0.13
1914	0.15	0.09	0.16	0.09	0.32	0.23	0.22	0.1
1915	0.12	0.09	0.19	0.11	0.31	0.25	0.13	0.12
1916	0.17	0.16	0.19	0.09	0.26	0.22	0.23	0.07
1917	0.07	0.1	0.13	0.08	0.16	0.17	0.18	0.07
1918	0.09	0.09	0.15	0.11	0.13	0.18	0.12	0.06
1919	0.07	0.07	0.17	0.1	0.2	0.25	0.16	0.07
1920	0.14	0.04	0.16	0.14	0.27	0.27	0.18	0.13
1921	0.11	0.04	0.17	0.11	0.15	0.17	0.22	0.2
1922	0.1	0.06	0.16	0.16	0.21	0.21	0.21	0.18
1923	0.06	0.04	0.15	0.11	0.2	0.24	0.26	0.18
1924	0.14	0.05	0.17	0.16	0.3	0.31	0.26	0.17
1925	0.19	0.05	0.23	0.21	0.36	0.46	0.34	0.21
1926	0.18	0.04	0.14	0.12	0.21	0.26	0.15	0.12
1927	0.2	0.04	0.24	0.14	0.36	0.36	0.32	0.23
1928	0.16	0.12	0.21	0.19	0.41	0.32	0.38	0.3
1929	0.18	0.1	0.18	0.16	0.31	0.22	0.38	0.19
1930	0.13	0.06	0.17	0.16	0.35	0.27	0.31	0.19
1931	0.08	0.03	0.17	0.16	0.31	0.28	0.24	0.17
1932	0.09	0.06	0.2	0.13	0.24	0.21	0.23	0.18
1933	0.1	0.04	0.16	0.1	0.13	0.2	0.16	0.17
1934	0.05	0.04	0.21	0.11	0.12	0.16	0.09	0.17
1935	0.05	0.04	0.15	0.06	0.12	0.16	0.16	0.12
1936	0.07	0.06	0.17	0.1	0.22	0.23	0.21	0.17
1937	0.16	0.05	0.23	0.09	0.17	0.26	0.18	0.16
1938	0.18	0.13	0.19	0.12	0.33	0.22	0.2	0.19
1939	0.15	0.1	0.23	0.11	0.36	0.37	0.21	0.22
1940	0.21	0.07	0.17	0.07	0.23	0.25	0.15	0.12
1941	0.06	0.05	0.21	0.08	0.15	0.22	0.17	0.18
1942	0.03	0.05	0.26	0.09	0.26	0.27	0.29	0.2
1943	0.11	0.17	0.24	0.12	0.37	0.38	0.37	0.32
1944	0.05	0.13	0.24	0.13	0.36	0.36	0.35	0.29
1945	0.03	0.1	0.26	0.14	0.26	0.26	0.39	0.32
1946	0.05	0.1	0.32	0.14	0.25	0.26	0.51	0.35
1947	0.12	0.14	0.31	0.25	0.3	0.36	0.37	0.29
1948	0.09	0.13	0.27	0.21	0.37	0.4	0.42	0.18
1949	0.09	0.09	0.42	0.17	0.43	0.45	0.35	0.2
1950	0.07	0.13	0.38	0.28	0.36	0.45	0.35	0.22
1951	0.07	0.13	0.31	0.23	0.32	0.35	0.35	0.16
1952	0.06	0.09	0.34	0.25	0.15	0.17	0.33	0.23
1953	0.1	0.11	0.4	0.22	0.27	0.27	0.39	0.32
1954	0.07	0.11	0.41	0.23	0.2	0.25	0.26	0.21
1955	0.11	0.07	0.31	0.23	0.25	0.21	0.37	0.2
1956	0.08	0.08	0.26	0.23	0.2	0.2	0.34	0.14
1957	0.07	0.13	0.2	0.2	0.25	0.22	0.32	0.17
1958	0.04	0.06	0.21	0.25	0.34	0.25	0.45	0.32
1959	0.08	0.12	0.23	0.26	0.43	0.36	0.3	0.32
1960	0.06	0.07	0.27	0.24	0.27	0.28	0.29	0.28
1961	0.07	0.05	0.27	0.23	0.33	0.27	0.42	0.32
1962	0.07	0.03	0.29	0.22	0.24	0.27	0.4	0.27
1963	0.06	0.02	0.28	0.21	0.2	0.22	0.22	0.24
1964	0.07	0.07	0.23	0.19	0.18	0.19	0.26	0.23
1965	0.19	0.08	0.3	0.25	0.35	0.37	0.5	0.35
1966	0.1	0.03	0.31	0.25	0.29	0.36	0.35	0.32
1967	0.14	0.1	0.32	0.21	0.31	0.37	0.45	0.37
1968	0.1	0.08	0.37	0.25	0.3	0.31	0.45	0.33
1969	0.07	0.09	0.35	0.24	0.2	0.4	0.25	0.31
1970	0.12	0.1	0.37	0.21	0.35	0.3	0.32	0.27
1971	0.2	0.1	0.55	0.4	0.42	0.41	0.63	0.38
