# Schmid - Baerschwil Landsberg 1 (dry) - FASY - ITRDB SWIT384
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33032
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33032.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit384-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit384-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit384.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit384.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-03-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-03-05
#--------------------
# Title
#   Study_Name: Schmid - Baerschwil Landsberg 1 (dry) - FASY - ITRDB SWIT384
#--------------------
# Investigators
#   Investigators: Schmid, L.; Bigler, C.; Weber, P.; Fonti, P.
#--------------------
# Description_Notes_and_Keywords
#   Description: Reference: 
# # Schmid, L. (2010). 
# # Vergleich der Gefasse der Buche an einem trockenen und einem mesischen Standort. 
# # Master thesis. ETH Zurich, Zurich. NOAA Template Raw Measurements file added 2021-05-03.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Baerschwil Landsberg 1 (dry)
#   Location: Switzerland
#   Northernmost_Latitude: 47.39283
#   Southernmost_Latitude: 47.39283
#   Easternmost_Longitude: 7.46516
#   Westernmost_Longitude: 7.46516
#   Elevation_m: 697
#--------------------
# Data_Collection
#   Collection_Name: SWIT384
#   First_Year: 1872
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BAR Bu06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR Bu01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR Bu01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BAR Bu06_raw	BAR Bu08_raw	BAR Bu10_raw	BAR Bu11_raw	BAR Bu04_raw	BAR Bu03_raw	BAR Bu05_raw	BAR Bu07_raw	BAR Bu09_raw	BAR Bu12_raw	BAR Bu13_raw	BAR Bu14_raw	BAR Bu15_raw	BAR Bu02_raw	BAR Bu01_raw
1929	1.24	0.67	0.5	0.88	NA	1.19	0.4	0.67	NA	0.74	0.31	1.26	0.89	1.13	0.65
1930	1.38	1.04	0.66	0.93	NA	1.11	0.58	1.01	NA	1.43	0.69	1.71	1	1.63	0.97
1931	1.93	1.36	0.63	1.15	NA	1.52	0.42	0.83	NA	1.55	0.76	1.92	1.05	1.57	1.01
1932	2.39	1.59	0.78	1.35	NA	1.63	0.78	1.12	NA	2.1	0.89	2.01	1.29	1.52	1.47
1933	2.01	1.05	0.61	1.06	1.34	1.22	0.52	0.81	NA	1.48	0.59	1.66	1.19	1.07	1.06
1934	0.88	0.42	0.23	0.33	0.66	0.68	0.26	0.47	NA	0.79	0.21	0.94	0.62	0.56	0.29
1935	1.66	1.02	0.36	1.11	1.2	1.29	0.54	0.75	NA	1.32	0.57	1.33	1.29	1.16	0.99
1936	1.43	0.67	0.4	0.85	1.45	1.32	0.52	0.46	NA	1.16	0.31	1.16	1.4	0.87	0.74
1937	0.97	0.64	0.34	0.6	1	1.07	0.33	0.46	NA	1	0.38	1.07	1.22	0.66	0.6
1938	1.29	0.55	0.44	0.69	1.03	1.23	0.35	0.39	0.49	1.16	0.52	0.22	1.54	0.27	0.7
1939	1.8	0.76	0.7	1.18	1.04	1.37	0.45	0.63	0.58	1.48	0.8	1	1.99	0.49	0.97
1940	1.88	0.75	0.6	1.09	0.65	0.94	0.47	0.53	0.37	1.21	0.69	0.96	1.88	0.48	0.58
1941	1.69	0.79	0.58	0.84	0.72	1.17	0.43	0.51	0.42	1.16	0.77	0.92	1.71	0.21	0.86
1942	1.06	0.37	0.62	0.46	0.48	1.24	0.41	0.23	0.58	0.5	0.32	0.77	1.58	0.25	0.31
1943	1.15	0.48	0.64	0.61	0.7	1.31	0.43	0.23	0.67	0.49	0.33	0.97	1.45	0.3	0.46
1944	0.89	0.42	0.55	0.33	0.53	0.84	0.36	0.44	0.46	0.44	0.4	1.17	1.34	0.2	0.37
1945	0.49	0.24	0.5	0.27	0.26	0.57	0.21	0.21	0.33	0.34	0.29	0.66	0.83	0.16	0.18
1946	0.55	0.33	0.65	0.42	0.95	1.17	0.7	0.35	0.77	0.4	0.26	0.95	0.81	0.31	0.25
1947	0.54	0.27	0.75	0.47	0.43	0.73	0.45	0.3	0.55	0.35	0.27	0.58	1.09	0.36	0.27
1948	0.48	0.18	0.57	0.41	0.35	0.49	0.3	0.59	0.48	0.35	0.52	0.65	1.19	0.17	0.21
1949	0.77	0.33	0.95	0.57	0.75	0.9	0.66	0.68	0.7	0.78	0.72	1.16	1.72	0.62	0.43
1950	0.62	0.25	0.88	0.45	0.47	0.96	0.41	0.62	0.54	0.58	0.49	0.85	1.58	0.38	0.37
1951	1.1	0.45	1.14	0.72	1.06	1.72	0.68	0.88	0.75	0.86	0.92	1.4	2.36	0.46	0.68
1952	1.06	0.34	0.9	0.43	0.71	1.13	0.58	0.71	0.52	0.81	0.82	1.15	1.78	0.39	0.4
1953	0.67	0.14	0.55	0.19	0.48	0.87	0.21	0.67	0.17	0.35	0.17	0.77	1.63	0.23	0.13
1954	0.87	0.28	0.66	0.61	0.68	1.19	0.45	0.96	0.46	0.63	0.36	0.92	1.74	0.38	0.4
1955	1.65	0.58	1.34	1.27	1.26	2.2	0.85	1.73	0.71	1.13	0.75	1.79	2.42	0.81	0.77
1956	1.6	0.58	0.91	1.35	1.13	1.49	0.66	1.1	0.49	0.83	0.63	1.66	2.46	0.72	0.9
1957	1.38	0.51	0.9	1.24	0.96	1.39	0.57	1.25	0.53	0.7	0.76	1.5	2.12	0.82	0.61
1958	1.66	0.78	1.02	1.49	1.21	1.64	0.64	1.59	0.57	0.93	1.02	1.93	2.34	1.25	1
1959	1.4	0.54	0.87	1.17	0.91	1.25	0.49	1.16	0.38	0.62	0.58	1.71	1.58	1.11	0.59
1960	1.27	0.63	0.8	1.04	0.89	0.96	0.56	1	0.39	0.57	0.44	1.32	1.2	0.86	0.56
1961	1.76	0.81	0.98	1.04	1.13	0.81	0.78	1.1	0.32	0.67	0.68	1.68	1.47	1.01	0.73
1962	1.21	0.44	0.87	0.8	0.63	0.9	0.51	0.97	0.4	0.56	0.82	1.25	1.23	0.75	0.42
1963	0.84	0.29	0.8	0.67	0.6	0.75	0.58	1.08	0.28	0.48	0.56	1.4	1.61	0.52	0.52
1964	1.18	0.59	0.86	0.82	0.87	1.09	0.77	1	0.53	0.92	0.68	1.72	1.73	0.89	0.69
1965	1.61	0.46	0.99	0.7	0.8	1.13	0.72	1.22	0.58	0.99	0.86	2.08	1.75	1.16	0.71
1966	1.32	0.56	0.88	0.82	0.88	1.09	0.59	1.13	0.65	0.99	0.82	1.71	1.55	0.95	0.57
1967	1.41	0.76	1.23	0.88	1.24	1.38	0.71	1.25	0.85	1.22	1.16	1.74	1.58	0.96	0.96
1968	0.98	0.52	0.84	0.74	1.27	1.16	0.79	1.12	0.77	0.8	0.6	1.65	1.48	0.83	0.81
1969	1.06	0.75	1.14	0.74	1.27	1.21	0.69	1.37	0.83	0.92	0.39	1.87	1.49	1.16	0.93
1970	1	0.49	1.02	0.65	0.94	1.2	0.59	1.14	0.52	0.86	0.5	1.3	1.29	1.06	0.69
1971	0.65	0.37	0.53	0.51	0.88	0.81	0.53	1.07	0.37	0.54	0.28	1.25	0.94	0.68	0.62
1972	0.95	0.5	0.7	0.84	0.94	1	0.5	1.24	0.51	0.69	0.39	1.26	1.18	1.04	0.63
1973	1.1	0.51	0.72	0.93	1.02	1.07	0.56	1.33	0.54	0.82	0.5	1.3	1.26	0.91	0.69
1974	0.81	0.33	0.37	0.65	0.8	0.83	0.41	0.94	0.31	0.43	0.31	1.17	1.03	0.69	0.46
1975	1.29	0.35	0.47	0.83	1.06	1.08	0.55	1.32	0.46	0.69	0.52	1.58	1.81	0.9	0.73
1976	0.7	0.34	0.39	0.53	0.47	0.91	0.42	0.77	0.35	0.58	0.45	0.92	1.14	0.57	0.39
1977	0.79	0.25	0.52	0.51	0.83	1.02	0.51	0.88	0.49	0.4	0.29	1.35	1.75	0.86	0.57
1978	0.99	0.31	0.51	0.78	0.8	1.45	0.49	0.83	0.59	0.54	0.48	1.44	1.2	1	0.76
1979	0.8	0.62	0.51	0.79	0.88	1.36	0.57	0.82	0.6	0.58	0.5	1.47	1.32	0.97	0.78
1980	1.22	0.67	0.5	0.73	1.22	1.47	0.64	1.35	0.74	0.52	0.62	1.84	1.49	0.63	0.98
1981	0.84	0.45	0.43	0.63	0.8	1.09	0.44	0.79	0.65	0.39	0.6	1.67	1.22	0.6	1.09
1982	1.4	0.54	1	0.8	1.29	1.07	0.52	0.96	0.88	0.62	0.77	1.85	1.42	0.74	0.98
1983	2.08	0.47	1.71	1.26	1.49	1.73	0.84	1.14	1.83	1.2	1.44	2.04	1.44	0.82	1.98
1984	1.73	0.42	1.63	0.68	1.01	1.47	1.09	0.58	1.67	0.79	1.29	1.38	1.19	0.47	1.35
1985	2.49	0.66	1.92	0.8	0.92	1.68	1.35	0.72	1.85	0.8	2.35	1.77	1.43	0.58	1.84
1986	1.69	0.68	2.06	0.86	1.03	1.88	1.75	0.76	1.28	0.72	1.92	1.54	1.22	0.46	1.45
1987	1.51	0.93	2.03	1.86	1.06	1.85	2.19	1.21	1.25	0.69	2.09	1.7	1.31	0.5	1.93
1988	1.48	1.13	1.98	3.18	1.06	1.77	2.35	1.83	1.04	0.62	2.21	1.65	1.58	0.62	1.89
1989	1.06	0.66	1.32	2.4	0.53	1.18	1.18	1.03	0.62	0.36	1.19	0.95	1.24	0.35	0.72
1990	1	0.59	1.14	2.9	0.77	1.39	1.35	0.55	0.67	0.32	0.82	0.4	1.14	0.41	0.74
1991	1.05	0.61	1.21	2.18	0.67	1.11	1.3	0.14	0.68	0.41	1.17	0.15	1.46	0.44	0.84
1992	0.94	0.67	1.43	2.59	0.83	1.05	1.71	0.26	0.83	0.31	1.77	0.45	1.65	0.71	0.72
1993	1.07	0.61	1.25	1.69	0.7	0.9	1.12	0.36	0.87	0.35	2.01	0.64	1.54	0.74	0.78
