# Touchan - Aligalani - PINI - ITRDB TURK038
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5543
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5543.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk038-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; turk038-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk038.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/turk038.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2007-12-04
#--------------------
# File_Last_Modified_Date
#   Date: 2007-12-04
#--------------------
# Title
#   Study_Name: Touchan - Aligalani - PINI - ITRDB TURK038
#--------------------
# Investigators
#   Investigators: Touchan, R.; Hughes, M.K.(https://orcid.org/0000-0003-1062-3167)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Aligalani
#   Location: Turkey
#   Northernmost_Latitude: 39.27
#   Southernmost_Latitude: 39.27
#   Easternmost_Longitude: 28.85
#   Westernmost_Longitude: 28.85
#   Elevation_m: 1650
#--------------------
# Data_Collection
#   Collection_Name: TURK038
#   First_Year: 1771
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ALI01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALI12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALI12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ALI01A_raw	ALI01B_raw	ALI02A_raw	ALI02B_raw	ALI03A_raw	ALI03B_raw	ALI04A_raw	ALI05A_raw	ALI05B_raw	ALI06A_raw	ALI06B_raw	ALI07A_raw	ALI07B_raw	ALI08A_raw	ALI08B_raw	ALI09A_raw	ALI09B_raw	ALI10A_raw	ALI10B_raw	ALI11A_raw	ALI11B_raw	ALI12A_raw	ALI12B_raw
1771	NA	NA	9.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	NA	NA	6.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	NA	NA	4.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	NA	NA	5.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	NA	NA	3.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	NA	NA	4.55	5.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	NA	NA	4.01	4.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	NA	NA	4.96	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	NA	NA	3.47	3.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	NA	NA	4.12	3.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1781	NA	NA	3.87	3.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	NA	NA	3.69	2.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	NA	NA	2.46	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	NA	NA	3.01	2.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	NA	NA	3.47	2.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	NA	NA	2.83	2.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	NA	NA	3.04	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	NA	NA	3	2.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	NA	NA	3.72	3.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	0.92	NA	2.52	1.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1791	1.49	NA	1.51	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1792	1.74	NA	1.59	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1793	1.46	NA	2.7	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	1.95	NA	2.06	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41	NA	NA	NA	NA	NA	NA
1795	1.67	NA	1.26	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75	NA	NA	NA	NA	NA	NA
1796	2.98	NA	1.79	2.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14	NA	NA	2.39	NA	NA	NA	NA	NA	NA
1797	2.11	NA	2.28	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13	NA	NA	1.52	NA	NA	NA	NA	NA	NA
1798	1.66	NA	2.02	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	NA	1.53	NA	NA	NA	NA	NA	NA
1799	1.7	NA	1.4	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72	NA	NA	2.16	NA	NA	NA	NA	NA	NA
1800	2.3	NA	2.18	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	NA	NA	2.15	NA	NA	NA	NA	NA	NA
1801	1.81	NA	2.73	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86	1.49	NA	2.34	NA	NA	NA	NA	NA	NA
1802	1.65	NA	1.88	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	1.09	NA	1.71	NA	NA	NA	NA	NA	NA
1803	1.31	NA	2.09	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49	1.43	NA	1.71	NA	NA	NA	NA	NA	NA
1804	1.44	NA	2.23	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05	1.24	NA	2.49	NA	NA	NA	NA	NA	NA
1805	1.79	NA	1.99	1.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	1.34	NA	1.97	NA	NA	NA	NA	NA	NA
1806	1.34	NA	1.9	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78	1.2	NA	1.64	NA	NA	NA	NA	NA	NA
1807	1.11	NA	1.2	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	1.49	NA	2.3	NA	NA	NA	NA	NA	NA
1808	1.88	NA	1.2	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03	2.09	NA	2.6	NA	NA	NA	NA	NA	NA
1809	1.2	NA	2.12	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.48	2.05	NA	3.92	NA	NA	NA	NA	NA	NA
1810	1.66	NA	2.1	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.36	2.13	NA	4.39	NA	NA	NA	NA	NA	NA
1811	2	NA	1.9	2.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.42	2.57	NA	2.83	NA	NA	NA	NA	NA	NA
1812	1.72	NA	1.36	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.36	1.1	NA	1.49	NA	NA	NA	NA	NA	NA
1813	1.07	NA	0.84	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	0.71	1.64	1.2	NA	NA	NA	NA	NA	NA
1814	0.67	NA	1.76	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.63	1.48	1.15	NA	NA	NA	NA	NA	NA
1815	0.55	NA	2.08	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	1.37	1.82	1.3	NA	NA	NA	NA	NA	NA
1816	0.63	NA	1.28	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	1.91	1.74	1.42	NA	NA	NA	NA	NA	NA
1817	0.78	NA	1.82	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	1.92	2.06	1.17	NA	NA	NA	NA	NA	NA
1818	1.1	NA	1.6	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.99	2.19	1.57	1.5	NA	NA	NA	NA	NA	NA
1819	1.38	NA	1.94	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	1.27	2.03	1.5	NA	NA	NA	NA	NA	NA
1820	0.82	NA	1.54	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	1.01	1.59	1.78	NA	NA	NA	NA	NA	NA
