# Esper - Laubach/Hunsruck - PCAB - ITRDB GERM236
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30741
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30741.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ236-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ236-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ236.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ236.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-15
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-15
#--------------------
# Title
#   Study_Name: Esper - Laubach/Hunsruck - PCAB - ITRDB GERM236
#--------------------
# Investigators
#   Investigators: Esper, J.(https://orcid.org/0000-0003-3919-014X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Missing rings were inserted with the value 1. NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Laubach/Hunsruck
#   Location: Germany
#   Northernmost_Latitude: 50.0553
#   Southernmost_Latitude: 50.0553
#   Easternmost_Longitude: 7.5103
#   Westernmost_Longitude: 7.5103
#   Elevation_m: 450
#--------------------
# Data_Collection
#   Collection_Name: GERM236
#   First_Year: 1951
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## EDL0101a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0101a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0101b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0101b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0102a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0102a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0102b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0102b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0103a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0103a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0103b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0103b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0105a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0105a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0105b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0105b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0108a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0108a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0108b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0108b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0109a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0109a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0109b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0109b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0110a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0110a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0110b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0110b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0112a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0112a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0112b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0112b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0113a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0113a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0113b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0113b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0115a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0115a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0115b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0115b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0116a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0116a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0116b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0116b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0118a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0118a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0118b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0118b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0119a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0119a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0119b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0119b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0121a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0121a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0121b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0121b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0124a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0124a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0124b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0124b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0126a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0126a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0126b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0126b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0127a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0127a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0127b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0127b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0128a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0128a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0128b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0128b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0129a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0129a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0129b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0129b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0130a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0130a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0130b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0130b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0131a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0131a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDL0131b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDL0131b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	EDL0101a_raw	EDL0101b_raw	EDL0102a_raw	EDL0102b_raw	EDL0103a_raw	EDL0103b_raw	EDL0105a_raw	EDL0105b_raw	EDL0108a_raw	EDL0108b_raw	EDL0109a_raw	EDL0109b_raw	EDL0110a_raw	EDL0110b_raw	EDL0112a_raw	EDL0112b_raw	EDL0113a_raw	EDL0113b_raw	EDL0115a_raw	EDL0115b_raw	EDL0116a_raw	EDL0116b_raw	EDL0118a_raw	EDL0118b_raw	EDL0119a_raw	EDL0119b_raw	EDL0121a_raw	EDL0121b_raw	EDL0124a_raw	EDL0124b_raw	EDL0126a_raw	EDL0126b_raw	EDL0127a_raw	EDL0127b_raw	EDL0128a_raw	EDL0128b_raw	EDL0129a_raw	EDL0129b_raw	EDL0130a_raw	EDL0130b_raw	EDL0131a_raw	EDL0131b_raw
1951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.73	NA	NA	NA	NA	NA	NA	0.48	0.48	NA	NA	NA	NA
1957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.56	NA	NA	NA	NA	NA	NA	0.66	0.66	NA	NA	NA	NA
1958	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	0.8	0.47	NA	NA	0.7	NA	NA	NA	NA	NA	0.97	NA	1.19	NA	0.36	0.84	0.79	NA	NA	NA	NA	0.45	NA	0.77	0.77	NA	NA	NA	NA
1959	NA	NA	NA	NA	NA	NA	NA	0.35	0.91	NA	NA	NA	0.73	0.59	0.52	NA	0.89	0.58	NA	NA	NA	NA	NA	0.81	NA	0.68	NA	0.18	0.64	0.5	NA	NA	NA	NA	0.54	NA	0.54	0.54	NA	NA	NA	NA
1960	NA	NA	NA	NA	NA	NA	NA	0.24	0.88	NA	0.97	0.86	0.46	0.69	0.63	NA	0.86	0.69	0.9	NA	0.66	NA	NA	0.57	0.58	0.54	NA	0.72	0.55	0.47	NA	NA	NA	NA	0.64	NA	0.56	0.56	NA	NA	1.28	NA
1961	NA	NA	0.16	0.16	0.87	0.99	0.87	0.66	1.14	NA	0.64	0.93	0.39	0.81	0.72	NA	0.7	0.64	1.14	0.85	0.78	NA	NA	0.45	0.63	0.68	1.33	0.54	0.45	0.36	NA	0.96	NA	NA	0.7	NA	0.48	0.75	NA	NA	1.07	NA
1962	0.21	NA	0.43	0.43	0.54	0.57	0.53	0.52	0.52	NA	0.47	0.65	0.29	0.41	0.41	NA	0.39	0.37	0.62	0.53	0.45	NA	0.84	0.34	0.46	0.48	0.6	0.33	0.33	0.32	NA	0.63	NA	NA	0.31	NA	0.33	0.43	NA	NA	0.69	NA
1963	0.57	NA	0.58	0.58	0.69	0.75	0.49	0.65	0.66	NA	0.71	0.76	0.47	0.65	0.49	0.49	0.41	0.5	0.73	0.63	0.66	NA	0.84	0.55	0.52	0.52	0.66	0.47	0.52	0.57	NA	0.57	NA	NA	0.4	NA	0.41	0.46	NA	NA	0.82	NA
1964	0.32	0.62	0.47	0.47	0.32	0.49	0.34	0.41	0.52	NA	0.38	0.47	0.31	0.4	0.32	0.77	0.23	0.3	0.47	0.41	0.56	NA	0.38	0.35	0.18	0.27	0.49	0.4	0.38	0.42	NA	0.34	NA	NA	0.48	0.67	0.22	0.3	NA	NA	0.65	NA
1965	0.3	0.54	0.26	0.26	0.44	0.61	0.41	0.49	0.63	NA	0.23	0.31	0.34	0.51	0.2	0.52	0.19	0.34	0.43	0.34	0.54	0.52	0.33	0.31	0.15	0.27	0.34	0.35	0.41	0.48	NA	0.38	NA	NA	0.53	0.72	0.18	0.27	NA	NA	1.1	NA
1966	0.42	0.71	0.37	0.37	0.54	0.86	0.4	0.66	0.71	1.12	0.35	0.54	0.45	0.59	0.41	0.71	0.29	0.5	0.47	0.29	0.6	0.63	0.42	0.39	0.27	0.43	0.32	0.41	0.52	0.59	NA	0.38	NA	NA	0.48	0.53	0.26	0.3	NA	NA	1.12	2.22
1967	0.33	0.77	0.42	0.42	0.52	0.74	0.35	0.52	0.59	0.63	0.36	0.43	0.39	0.43	0.39	0.51	0.34	0.45	0.6	0.34	0.42	0.53	0.32	0.32	0.3	0.35	0.27	0.3	0.46	0.47	NA	0.45	0.48	NA	0.45	0.46	0.28	0.36	NA	NA	0.78	1.03
1968	0.38	0.73	0.43	0.43	0.45	0.71	0.32	0.43	0.57	0.63	0.31	0.46	0.39	0.45	0.32	0.61	0.32	0.45	0.58	0.34	0.29	0.44	0.3	0.31	0.32	0.24	0.3	0.3	0.44	0.45	0.68	0.41	0.47	0.65	0.39	0.42	0.29	0.37	NA	NA	0.39	0.65
1969	0.24	0.47	0.25	0.25	0.27	0.45	0.29	0.3	0.35	0.49	0.16	0.27	0.17	0.18	0.14	0.32	0.13	0.33	0.25	0.15	0.21	0.3	0.16	0.25	0.2	0.17	0.17	0.16	0.2	0.19	0.41	0.2	0.25	0.36	0.2	0.18	0.18	0.2	NA	NA	0.25	0.28
1970	0.24	0.49	0.29	0.29	0.38	0.6	0.24	0.33	0.3	0.29	0.19	0.32	0.26	0.33	0.13	0.37	0.24	0.38	0.38	0.17	0.23	0.31	0.17	0.24	0.17	0.22	0.14	0.13	0.24	0.23	0.5	0.22	0.37	0.42	0.2	0.2	0.18	0.23	NA	NA	0.22	0.27
1971	0.18	0.36	0.28	0.28	0.34	0.46	0.19	0.24	0.32	0.32	0.14	0.29	0.26	0.34	0.3	0.36	0.21	0.26	0.2	0.17	0.3	0.33	0.25	0.19	0.15	0.27	0.13	0.1	0.23	0.24	0.39	0.18	0.38	0.46	0.22	0.19	0.23	0.24	NA	NA	0.24	0.29
1972	0.17	0.39	0.26	0.26	0.28	0.44	0.15	0.17	0.28	0.4	0.17	0.3	0.24	0.31	0.28	0.27	0.22	0.21	0.28	0.16	0.31	0.34	0.26	0.16	0.13	0.23	0.13	0.11	0.23	0.25	0.42	0.24	0.49	0.55	0.25	0.27	0.19	0.2	NA	NA	0.29	0.33
1973	0.12	0.32	0.15	0.15	0.11	0.27	0.1	0.12	0.19	0.21	0.12	0.2	0.17	0.25	0.22	0.17	0.14	0.13	0.22	0.09	0.19	0.25	0.15	0.08	0.17	0.15	0.12	0.07	0.14	0.17	0.35	0.19	0.3	0.39	0.13	0.11	0.11	0.13	NA	NA	0.17	0.23
1974	0.2	0.22	0.1	0.1	0.1	0.23	0.07	0.08	0.22	0.01	0.04	0.05	0.08	0.13	0.19	0.17	0.09	0.11	0.22	0.07	0.12	0.14	0.08	0.03	0.16	0.13	0.05	0.07	0.09	0.09	0.3	0.16	0.17	0.24	0.14	0.17	0.09	0.12	NA	NA	0.15	0.27
1975	0.18	0.42	0.17	0.17	0.29	0.36	0.21	0.24	0.28	0.01	0.09	0.13	0.22	0.31	0.24	0.29	0.19	0.12	0.35	0.07	0.28	0.3	0.24	0.15	0.12	0.15	0.13	0.23	0.16	0.21	0.49	0.33	0.39	0.31	0.16	0.19	0.11	0.15	NA	NA	0.22	0.23
1976	0.13	0.2	0.12	0.12	0.16	0.15	0.14	0.17	0.27	0.01	0.06	0.07	0.16	0.33	0.13	0.14	0.18	0.12	0.27	0.08	0.2	0.22	0.19	0.15	0.13	0.12	0.15	0.18	0.13	0.15	0.3	0.24	0.47	0.3	0.13	0.21	0.09	0.11	NA	NA	0.18	0.15
1977	0.21	0.46	0.21	0.21	0.21	0.32	0.23	0.07	0.42	0.37	0.1	0.18	0.25	0.6	0.24	0.23	0.18	0.18	0.42	0.14	0.28	0.47	0.23	0.27	0.24	0.16	0.22	0.18	0.18	0.16	0.59	0.36	0.72	0.58	0.18	0.26	0.16	0.21	NA	NA	0.14	0.08
1978	0.18	0.38	0.24	0.24	0.21	0.39	0.29	0.43	0.35	0.35	0.14	0.21	0.2	0.49	0.21	0.21	0.15	0.19	0.32	0.17	0.27	0.29	0.16	0.19	0.18	0.23	0.2	0.2	0.19	0.22	0.42	0.46	0.45	0.42	0.14	0.16	0.17	0.21	NA	NA	0.5	0.26
1979	0.19	0.37	0.18	0.18	0.27	0.36	0.25	0.37	0.39	0.39	0.12	0.15	0.18	0.34	0.18	0.28	0.14	0.2	0.27	0.16	0.21	0.33	0.14	0.18	0.12	0.23	0.19	0.22	0.17	0.17	0.41	0.24	0.39	0.63	0.1	0.12	0.14	0.18	NA	NA	0.69	0.34
1980	0.17	0.59	0.28	0.28	0.31	0.31	0.32	0.37	0.57	0.49	0.13	0.19	0.3	0.52	0.25	0.31	0.18	0.2	0.27	0.16	0.33	0.37	0.18	0.17	0.15	0.24	0.27	0.37	0.19	0.16	0.55	0.32	0.32	0.67	0.15	0.14	0.18	0.23	NA	NA	0.45	0.2
1981	0.2	0.67	0.24	0.24	0.25	0.29	0.32	0.35	0.57	0.51	0.14	0.21	0.27	0.45	0.17	0.21	0.16	0.23	0.21	0.18	0.32	0.34	0.25	0.19	0.15	0.26	0.25	0.31	0.18	0.15	0.4	0.24	0.27	0.68	0.14	0.15	0.16	0.19	NA	NA	0.43	0.33
1982	0.17	0.51	0.21	0.21	0.22	0.17	0.29	0.38	0.4	0.31	0.15	0.21	0.24	0.35	0.21	0.21	0.11	0.2	0.2	0.15	0.26	0.33	0.24	0.18	0.15	0.26	0.25	0.22	0.19	0.18	0.26	0.13	0.28	0.55	0.15	0.15	0.15	0.2	NA	NA	0.23	0.2
1983	0.1	0.47	0.15	0.15	0.08	0.09	0.2	0.22	0.33	0.31	0.12	0.18	0.17	0.3	0.19	0.15	0.13	0.12	0.2	0.13	0.18	0.22	0.13	0.15	0.23	0.21	0.15	0.19	0.14	0.1	0.26	0.13	0.28	0.39	0.17	0.18	0.14	0.16	NA	NA	0.14	0.14
1984	0.11	0.49	0.18	0.18	0.2	0.15	0.21	0.17	0.46	0.32	0.13	0.18	0.15	0.26	0.22	0.19	0.12	0.18	0.17	0.14	0.27	0.22	0.15	0.18	0.19	0.15	0.2	0.19	0.14	0.11	0.24	0.14	0.28	0.42	0.14	0.15	0.15	0.17	NA	NA	0.28	0.16
1985	0.13	0.55	0.14	0.14	0.21	0.37	0.23	0.16	0.59	0.19	0.13	0.42	0.15	0.46	0.22	0.17	0.18	0.13	0.25	0.15	0.37	0.21	0.15	0.25	0.18	0.19	0.23	0.34	0.16	0.15	0.28	0.34	0.59	0.52	0.23	0.25	0.18	0.19	NA	NA	0.46	0.25
1986	0.08	0.41	0.11	0.11	0.12	0.23	0.16	0.26	0.33	0.16	0.13	0.3	0.13	0.37	0.15	0.13	0.08	0.17	0.17	0.08	0.3	0.2	0.15	0.21	0.15	0.13	0.16	0.2	0.15	0.16	0.31	0.25	0.5	0.34	0.18	0.21	0.17	0.21	NA	NA	0.24	0.2
