# Büntgen - Hopflsteig 494 - PCAB - ITRDB SWIT256
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/14092
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-14092.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit256-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit256-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit256.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit256.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - Hopflsteig 494 - PCAB - ITRDB SWIT256
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Esper, J.(https://orcid.org/0000-0003-3919-014X); Frank, D.C.(https://orcid.org/0000-0001-5463-5640); Nievergelt, D.; Affolter, P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Journal of Climate
#   Published_Title: Summer Temperature Variations in the European Alps, A.D. 755-2004
#   Published_Date_or_Year: 2006
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1175/JCLI3917.1
#   Full_Citation: Ulf Büntgen, David C. Frank, Daniel Nievergelt, Jan Esper. 2006. 
Summer Temperature Variations in the European Alps, A.D. 755-2004.
Journal of Climate, Volume 19, Issue 21 (November 2006) pp. 5606-5623. doi: 10.1175/JCLI3917.1
#   Abstract: Annually resolved summer temperatures for the European Alps are described. The reconstruction covers the a.d. 755-2004 period and is based on 180 recent and historic larch [Larix decidua Mill.] density series. The regional curve standardization method was applied to preserve interannual to multicentennial variations in this high-elevation proxy dataset. Instrumental measurements from high- (low-) elevation grid boxes back to 1818 (1760) reveal strongest growth response to current-year June-September mean temperatures. The reconstruction correlates at 0.7 with high-elevation temperatures back to 1818, with a greater signal in the higher-frequency domain (r = 0.8). Low-elevation instrumental data back to 1760 agree with the reconstruction's interannual variation, although a decoupling between (warmer) instrumental and (cooler) proxy data before 1840 is noted. This offset is larger than during any period of overlap with more recent high-elevation instrumental data, even though the proxy time series always contains some unexplained variance. The reconstruction indicates positive temperatures in the tenth and thirteenth century that resemble twentieth-century conditions, and are separated by a prolonged cooling from 1350 to 1700. Six of the 10 warmest decades over the 755-2004 period are recorded in the twentieth century. Maximum temperature amplitude over the past 1250 yr is estimated to be 3.1C between the warmest (1940s) and coldest (1810s) decades. This estimate is, however, affected by the calibration with instrumental temperature data. Warm summers seem to coincide with periods of high solar activity, and cold summers vice versa. The record captures the full range of past European temperature variability, that is, the extreme years 1816 and 2003, warmth during medieval and recent times, and cold in between. Comparison with regional- and large-scale reconstructions reveals similar decadal to longer-term variability.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hopflsteig
#   Location: Switzerland
#   Northernmost_Latitude: 46.3
#   Southernmost_Latitude: 46.3
#   Easternmost_Longitude: 7.7167
#   Westernmost_Longitude: 7.7167
#   Elevation_m: 900
#--------------------
# Data_Collection
#   Collection_Name: SWIT256
#   First_Year: 1878
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 8HO01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HOO3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HOO3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8ho03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8ho03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO28A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO28A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO28B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO28B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO40A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO40A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO40B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO40B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO41A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO41A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO41B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO41B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO42A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO42A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO42B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO42B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO44A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO44A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 8HO44B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 8HO44B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	8HO01A_raw	8HO01B_raw	8HO02A_raw	8HO02B_raw	8HOO3A_raw	8ho03B_raw	8HO23A_raw	8HO23B_raw	8HO24A_raw	8HO24B_raw	8HO26A_raw	8HO26B_raw	8HO27A_raw	8HO27B_raw	8HO28A_raw	8HO28B_raw	8HO40A_raw	8HO40B_raw	8HO41A_raw	8HO41B_raw	8HO42A_raw	8HO42B_raw	8HO44A_raw	8HO44B_raw
1878	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	1.18	NA	1.41	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	0.7	NA	1.43	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	0.88	NA	1.88	1.65	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	0.95	NA	1.37	1.41	NA	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	0.61	NA	1.1	0.75	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	0.52	NA	1.53	1.37	NA	2.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	1.37	NA	1.84	1.44	NA	2.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	1.4	NA	1.29	1.66	NA	2.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	1.22	NA	1.47	1.98	NA	2.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	1.72	NA	1.3	1.36	NA	3.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	0.85	NA	0.64	0.31	NA	2.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	0.47	NA	0.31	0.15	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	0.36	NA	0.37	0.2	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	0.8	NA	1.11	0.54	NA	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	1.01	NA	0.77	0.29	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	1.17	NA	1.05	0.5	NA	1.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	1.88	NA	1.07	0.44	NA	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	1.15	NA	0.85	0.24	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	1.65	NA	1.07	0.39	NA	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	1.24	NA	0.65	0.28	NA	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	1.71	1.88	0.86	0.35	NA	1.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	1.25	1.43	0.78	0.27	NA	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	1.67	2.61	0.97	0.29	NA	2.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	1.51	1.87	0.89	0.37	NA	1.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	0.96	1.39	0.68	0.19	NA	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	1.53	2.37	0.65	0.13	NA	2.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	1.34	1.63	0.54	0.27	NA	2.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	1.59	2.85	1.22	0.51	NA	3.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	1.82	2.71	1.19	0.82	4.93	3.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	1.51	1.74	0.76	0.52	1.81	2.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	1.99	2.45	0.47	0.38	3.96	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	1.97	2.33	0.84	0.65	3.15	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9	NA	NA	NA	NA	NA	NA	NA	NA
1914	1.99	2.67	0.91	0.56	3.76	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.65	NA	NA	NA	NA	NA	NA	NA	NA
1915	1.61	1.93	0.7	0.25	3.67	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.81	NA	NA	NA	NA	NA	NA	NA	NA
1916	1.87	4.74	1.11	0.22	3.5	2.27	NA	NA	NA	NA	3.06	NA	NA	NA	NA	3.23	NA	NA	NA	NA	NA	NA	NA	NA
1917	1.74	3.68	0.96	0.3	2.76	1.74	NA	NA	NA	NA	2.05	NA	NA	NA	NA	2.31	NA	NA	NA	NA	NA	NA	NA	NA
1918	2.48	4.72	1.67	0.47	3.66	1.89	NA	NA	NA	NA	3.25	NA	NA	NA	NA	3.19	NA	NA	NA	NA	NA	NA	NA	NA
1919	1.38	2.09	1.47	0.47	3.6	1.65	NA	NA	NA	NA	1.83	NA	NA	NA	NA	2.16	NA	NA	NA	NA	NA	NA	NA	NA
1920	1.66	2.49	1.09	0.4	4.1	1.69	NA	NA	NA	NA	2.77	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA
1921	0.37	0.51	0.25	0.19	0.75	0.54	NA	NA	NA	NA	1.16	NA	NA	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA
1922	1.1	1.23	1.25	0.25	2.97	2.14	NA	NA	NA	NA	1.42	NA	NA	NA	NA	1.79	NA	NA	NA	NA	NA	NA	NA	NA
1923	2.89	3.22	2.83	0.65	4.53	3.84	NA	NA	NA	NA	1.7	NA	NA	NA	3.67	3.14	NA	NA	NA	NA	NA	NA	NA	NA
1924	2.63	2.45	1.29	0.67	4.66	3.28	NA	NA	NA	NA	1.41	NA	NA	NA	2.52	1.92	NA	NA	NA	NA	NA	NA	NA	NA
1925	1.78	1.74	0.89	0.66	4.59	1.81	NA	NA	NA	NA	1.99	NA	NA	NA	2.41	2.6	NA	NA	NA	NA	NA	NA	NA	NA
1926	2.05	2.9	1.36	0.88	6.29	2.5	NA	NA	NA	NA	2.89	NA	NA	NA	3.25	2.89	NA	NA	NA	NA	NA	NA	NA	NA
1927	2.08	4.15	1.15	0.76	6.45	2.49	NA	NA	NA	NA	3.78	NA	NA	NA	4.5	3.88	NA	NA	NA	NA	NA	NA	NA	NA
1928	1.36	3.23	1.06	0.97	4.7	2.49	NA	NA	NA	NA	2.52	NA	NA	NA	4.34	3.97	NA	NA	1.02	NA	NA	NA	NA	NA
1929	1.98	3.06	1.51	0.83	5.62	3.15	NA	NA	NA	NA	0.45	NA	NA	NA	4.16	4.61	NA	NA	1.77	NA	NA	NA	NA	NA
1930	2.21	2.69	1.32	0.53	4.54	3.01	NA	NA	NA	NA	0.58	NA	NA	NA	4.65	4.35	NA	NA	1.58	NA	NA	NA	NA	NA
1931	2.54	2.98	1.01	0.75	4.09	2.51	NA	NA	NA	NA	0.85	0.68	NA	NA	4.23	4.77	NA	NA	1.6	NA	NA	NA	NA	NA
1932	3.09	3.41	1.61	1.08	5	2.43	NA	NA	NA	NA	1.14	1.1	NA	NA	5.1	4.35	NA	NA	2.16	NA	NA	NA	NA	NA
1933	1.53	1.78	0.78	0.7	2.29	1.41	NA	NA	NA	NA	1.11	1.5	NA	NA	3.97	3.34	NA	NA	1.29	NA	NA	NA	NA	NA
1934	1.91	1.82	1.06	0.82	3.35	1.84	NA	NA	NA	NA	1.71	1.59	NA	NA	3.69	3.54	NA	NA	2.07	NA	NA	NA	NA	NA
1935	1.13	1.22	0.75	0.7	2.3	1.1	NA	NA	NA	NA	1.27	1.58	NA	NA	2.9	3.91	NA	NA	1.22	NA	NA	NA	NA	NA
1936	1.12	1.4	1.1	1.72	2.65	1.04	NA	NA	1.38	NA	1.93	1.75	NA	NA	3.44	6.48	NA	NA	1.67	NA	NA	NA	NA	NA
1937	1.25	1.61	0.85	0.92	4.11	1.87	NA	NA	1.27	NA	2.26	1.81	NA	NA	4.23	4.15	NA	NA	1.33	NA	NA	NA	NA	NA
