# Wilson - Eichhornberg - PCAB - ITRDB GERM059
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5264
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5264.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ059-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ059-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ059.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ059.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-09-14
#--------------------
# File_Last_Modified_Date
#   Date: 2005-09-14
#--------------------
# Title
#   Study_Name: Wilson - Eichhornberg - PCAB - ITRDB GERM059
#--------------------
# Investigators
#   Investigators: Wilson, R.J.S.(https://orcid.org/0000-0003-4486-8904)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Eichhornberg
#   Location: Bavaria
#   Northernmost_Latitude: 48.92
#   Southernmost_Latitude: 48.92
#   Easternmost_Longitude: 12.62
#   Westernmost_Longitude: 12.62
#   Elevation_m: 380
#--------------------
# Data_Collection
#   Collection_Name: GERM059
#   First_Year: 1917
#   Last_Year: 2001
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## EHS01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	EHS01A_raw	EHS01B_raw	EHS02A_raw	EHS02B_raw	EHS03A_raw	EHS04A_raw	EHS04B_raw	EHS05A_raw	EHS05B_raw	EHS06A_raw	EHS07A_raw	EHS07B_raw	EHS08A_raw	EHS08B_raw	EHS09A_raw	EHS10A_raw	EHS10B_raw	EHS11A_raw	EHS11B_raw	EHS12A_raw	EHS12B_raw
1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.749	0.629	NA	NA	NA	NA	NA	NA	NA
1918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.747	0.619	NA	NA	NA	NA	NA	NA	NA
1919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.651	0.563	NA	NA	NA	NA	NA	NA	NA
1920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.89	1.279	NA	NA	NA	NA	NA	NA	NA
1921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.723	1.623	NA	NA	NA	NA	NA	NA	NA
1922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.891	1.074	NA	NA	NA	NA	NA	NA	NA
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.084	0.991	NA	NA	NA	NA	NA	NA	NA
1924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.251	1.322	NA	NA	NA	4.849	4.494	NA	NA
1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.342	1.453	NA	NA	NA	3.075	4.449	NA	NA
1926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.543	4.058	NA	NA	NA	5.708	4.897	NA	NA
1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.619	3.88	NA	NA	NA	4.067	4.431	NA	NA
1928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.148	1.978	NA	NA	NA	3.606	3.771	NA	NA
1929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.739	1.895	NA	NA	NA	2.31	2.761	NA	NA
1930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.136	1.022	NA	NA	NA	0.682	2.797	NA	NA
1931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.206	2.582	NA	NA	NA	1.379	3.382	3.828	4.302
1932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.937	1.552	NA	3.586	4.612	3.332	3.547	2.962	3.31
1933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.911	1.403	NA	3.884	3.798	1.624	3.098	2.731	3.969
1934	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.131	NA	NA	1.449	1	NA	2.787	3.276	1.361	1.765	1.722	1.89
1935	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.035	NA	NA	2.176	1.831	NA	3.342	3.638	1.517	2.363	2.815	4.573
1936	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.553	NA	NA	2.912	2.949	4.709	3.448	4.409	2.124	3.265	4.456	5.561
1937	NA	NA	7.25	7.426	NA	NA	NA	NA	NA	3.789	5.031	4.801	3.205	3.339	4.013	3.634	4.534	2.437	3.151	2.841	4.803
1938	NA	NA	6.123	5.457	NA	NA	NA	3.992	5.11	3.426	4.251	3.391	2.18	2.652	3.25	2.896	3.482	1.871	3.375	3.307	2.755
1939	NA	NA	5.526	6.025	NA	NA	NA	6.728	5.448	3.364	4.135	3.886	1.676	2.569	3.376	2.269	2.287	1.644	3.385	4.484	4.755
1940	NA	NA	4.59	4.718	NA	3.178	2.739	6.314	5.098	2.622	3.821	3.18	2.458	2.722	3.384	2.336	2.298	1.69	3.497	3.719	4.006
1941	3.456	2.819	4.016	6.283	NA	3.075	1.788	3.981	3.685	2.078	3.468	1.416	1.749	2.169	2.38	2.333	2.668	1.465	3.222	3.274	3.876
1942	2.661	2.032	4.156	3.708	NA	3.471	1.938	4.074	3.701	1.994	3.835	2.541	1.644	2.243	2.973	2.375	3.018	1.254	2.749	3.413	4.182
1943	1.878	1.351	4.206	3.639	NA	2.77	1.594	4.057	3.237	2.401	4.195	4.273	2.159	3.085	1.829	2.492	1.875	1.48	3.024	2.137	4.108
1944	1.094	1.363	4.291	3.651	NA	2.123	1.826	3.866	3.27	3.241	4.717	2.838	1.579	2.306	3.35	3.079	1.877	1.115	2.394	1.614	3.599
1945	2.086	1.916	3.761	2.877	NA	2.977	2.642	5.243	3.246	3.371	4.102	2.471	1.652	1.964	3.343	2.318	2.338	1.15	1.93	2.022	4.184
1946	1.352	1.387	2.583	1.402	1.893	3.031	2.123	3.018	1.805	2.066	2.121	1.806	1.225	1.22	1.666	1.12	1.328	1.159	2.465	1.381	2.645
1947	1.314	1.52	2.069	1.812	1.896	2.975	2.257	3.078	1.907	2.555	2.129	1.552	1.356	1.537	2.063	1.266	1.626	1.064	1.581	1.071	2.196
1948	1.112	0.84	1.312	1.224	1.138	3.524	3.204	2.958	1.234	1.483	1.191	0.853	1.028	1.64	0.827	0.653	0.706	0.798	1.766	1.325	1.948
1949	2.074	1.051	1.634	1.086	2.433	4.086	1.649	3.656	2.772	2.017	3.085	1.693	1.608	2.073	2.417	1.444	1.694	0.685	2.721	1.418	2.956
1950	1.247	0.989	1.631	1.004	1.835	3.389	1.336	2.749	2.291	1.909	2.397	1.329	1.105	1.596	1.658	1.598	1.744	0.784	2.116	1.843	2.319
1951	1.695	1.482	2.447	1.392	1.878	3.121	1.788	2.106	1.426	2.276	2.675	2.099	1.346	1.789	1.876	1.249	1.257	1.242	2.216	1.454	1.592
1952	2.321	1.177	1.748	1.495	1.335	2.766	1.583	1.986	1.65	1.828	2.541	2.055	0.981	1.525	1.799	1.729	1.77	1.252	2.166	1.812	2.165
1953	2.041	1.319	1.898	1.341	1.083	2.548	1.943	1.847	1.712	1.623	3.086	2.303	0.691	1.89	1.931	1.203	1.933	1.218	1.706	2.673	1.629
1954	2.677	1.608	2.326	2.222	1.291	2.59	2.318	3.193	2.039	2.053	2.824	2.416	0.882	1.681	1.771	2.756	2.958	1.434	1.738	2.121	1.326
1955	3.296	1.712	2.443	2.09	1.822	2.556	2.684	3.673	1.782	1.652	2.546	2.167	1.197	3.106	2.904	2.817	2.085	1.297	2.79	2.709	2.048
1956	3.235	1.642	2.842	1.868	1.992	2.815	2.6	4.525	2.772	1.867	2.333	1.677	1.548	2.69	2.469	2.655	2.074	1.12	3.817	2.802	2.057
1957	3.508	1.982	2.876	2.325	2.278	2.76	3.208	4.515	3.207	2.658	3.041	2.625	2.068	4.208	2.909	3.491	2.972	1.615	3.879	3.084	2.58
1958	2.555	1.79	1.914	1.527	1.504	2.093	2.251	3.585	1.999	1.916	3.402	2.262	2.002	2.875	2.223	2.327	1.96	1.495	2.393	1.927	2.223
1959	3.522	1.53	2.49	1.723	1.364	1.765	1.982	3.374	1.704	1.696	3.117	2.219	2.43	3.484	2.047	3.207	2.198	1.787	2.632	2.43	2.19
1960	2.944	1.819	2.648	1.537	0.915	1.449	1.661	2.295	1.696	1.073	2.833	2.39	1.375	2.816	1.131	2.639	2.459	1.722	2.654	2.257	2.199
1961	3.845	2.77	2.109	1.055	1.46	1.667	1.972	2.356	1.531	1.812	3.104	2.84	1.02	2.747	1	1.904	2.434	1.575	3.166	1.974	2.135
1962	1.884	1.635	1.654	0.933	0.998	1.777	1.673	1.969	1.374	1.069	2.592	1.979	0.858	2.264	1.006	1.653	2.091	1.382	2.069	1.665	2.11
1963	2.428	1.576	1.471	0.922	1.1	1.953	2.159	1.838	1.058	1.422	1.892	1.173	0.736	1.691	1.093	1.672	2.539	1.138	1.967	1.417	1.939
1964	1.645	1.214	1	0.811	0.958	0.969	1.332	1.271	0.693	1.098	1.319	1.185	0.478	1.117	0.934	1.624	1.587	1.05	1.279	1.152	1.38
1965	1.986	1.577	1.034	0.841	1.547	1.045	1.339	1.352	1.026	1.589	1.478	1.041	0.396	1.857	0.83	1.35	1.227	1.159	1.817	0.964	1.408
1966	2.484	1.284	1.232	0.899	2.074	1.55	1.756	1.931	1.324	1.392	1.949	1.358	0.562	1.876	1.111	1.634	1.865	1.444	1.928	1.346	2.158
1967	3.348	1.547	1.758	1.567	2.302	2.071	1.118	3.05	1.646	1.707	2.426	1.445	1.061	2.831	1.744	2.635	2.005	2.208	2.183	2.868	2.81
1968	3.769	1.679	1.85	1.212	1.978	2.421	1.531	3.372	1.148	1.819	3.179	1.564	1.553	2.358	1.13	3.272	1.691	1.644	2.277	3.332	2.316
1969	3.362	1.985	2.213	1.415	2.057	2.144	1.654	1.756	1.338	1.675	4.041	2.151	1.523	2.07	1.411	1.016	1.277	1.791	1.949	1.998	2.431
1970	2.834	2.167	1.838	1.212	1.534	2.144	1.525	0.848	1.028	1.118	3.604	2.485	1.689	0.809	1.38	0.797	1.938	0.987	1.416	1.179	1.556
1971	2.893	2.416	2.998	1.497	2.012	1.969	2.028	1.159	0.902	1.083	3.138	2.48	1.874	0.775	0.914	0.222	0.871	0.981	1.269	1.005	1.566
1972	3.078	2.221	2.671	1.875	2.438	1.934	1.668	1.694	1.341	1.689	3.694	3.14	1.972	1.292	1.3	0.17	2.256	1.004	1.643	1.49	2.997
1973	3.917	1.72	3.154	1.235	2.969	1.472	1.341	2.297	0.952	1.544	2.348	1.583	0.986	1.261	0.82	0.262	2.233	0.977	1.375	0.669	1.239
1974	6.379	2.228	4.069	1.423	6.008	2.307	2.427	4.311	1.144	1.829	3.347	2.312	0.97	2.209	1.584	0.305	2.495	0.786	1.108	0.594	1.973
1975	5.522	3.008	2.767	1.414	3.051	1.96	2.347	2.044	1.138	1.93	4.156	2.295	0.77	2.324	1.45	0.115	1.986	1.211	1.042	1.107	2.983
1976	2.083	1.665	1.105	0.62	2.145	0.974	1.194	0.9	0.807	0.762	4.081	1.478	0.173	0.987	1.052	0	0.777	0.592	0.546	1.074	1.857
1977	3.716	3.352	2.662	1.18	3.589	1.97	2.921	1.586	1.336	2.202	4.5	2.812	0.612	1.681	2.249	0.437	1.635	1.008	1.173	1.362	1.642
1978	3.321	2.932	3.276	1.199	1.952	2.018	2.473	1.931	1.58	1.928	4.221	2.989	1.144	1.28	2.104	0.685	1.521	1.149	1.438	1.573	1.107
1979	2.539	1.992	2.125	1.048	1.805	1.68	2.367	1.533	1.396	1.411	3.36	2.232	1.482	0.933	1.456	0.906	1.061	0.756	1.673	1.577	0.919
1980	2.124	1.888	1.639	1.587	2.634	2.114	2.596	0.588	0.55	0.805	3.102	2.109	0.951	0.763	0.478	1.01	0.944	0.249	0.798	1.215	0.887
1981	2.691	1.654	1.452	0.969	3.175	1.894	3.11	1.452	1.244	0.794	2.245	1.541	1.156	0.559	0.33	1.123	1.051	0.538	1.266	2.022	0.912
1982	2.222	1.435	1.087	0.944	2.746	1.958	2.174	1.243	1.016	0.676	2.246	1.652	1.397	0.749	0.236	1.613	0.928	0.625	1.263	1.171	0.94
1983	2.655	1.748	0.977	0.821	2.638	1.883	3.113	1.579	1.126	0.962	1.625	1.153	1.238	0.93	0.604	1.694	1.058	0.498	1.457	1.137	0.878
1984	2.191	1.989	1.088	0.791	2.073	2.203	3.164	2.509	1.43	1.048	1.798	1.447	1.069	1.159	0.575	2.054	0.992	0.295	1.526	0.69	0.223
1985	3.452	2.391	1.329	0.899	3.694	2.094	2.83	3.321	1.569	0.75	2.022	1.403	2.125	1.347	0.652	2.236	1.781	0.623	2.596	1.181	1.367
1986	3.848	2.782	1.207	1.091	1.793	2.865	3.278	2.861	1.776	0.912	2.139	1.743	1.117	1.046	0.439	2.432	2.504	0.572	2.516	1.031	2.227
1987	3.495	2.396	2.188	0.998	3.951	3.174	3.284	4.255	1.691	1.138	3.888	2.381	1.654	1.662	0.453	3.138	3.894	1.214	3.425	1.476	1.794
1988	3.733	2.788	2.154	0.806	3.053	2.687	2.108	4.059	1.625	1.052	3.184	1.857	1.606	2.324	0.522	2.859	3.448	1.299	2.923	1.551	1.966
1989	4.831	3.84	2.589	1.625	3.165	4.549	3.963	5.197	2.165	2.104	3.139	2.501	1.508	3.057	0.637	3	4.179	1.604	2.446	2.728	1.779
1990	4.272	2.53	1.582	0.986	2.122	2.757	2.47	3.761	1.642	1.522	2.127	1.759	1.483	1.896	0.512	3.184	2.122	1.384	2.727	1.999	2.142
1991	4.039	2.47	1.399	0.949	2.464	2.598	2.011	4.315	1.285	0.964	1.68	1.717	1.55	1.264	0.597	3.062	1.779	0.993	2.933	0.972	1.354
1992	3.529	2.447	1.695	0.95	1.907	1.791	1.59	3.177	0.964	1.014	2.004	1.21	2.199	1.3	0.645	2.227	1.708	1.205	2.158	0.673	0.641
1993	2.723	1.521	0.919	0.486	2.136	1.678	1.812	1.428	0.913	0.834	0.783	0.555	1.621	0.941	0.543	1.599	1.113	0.9	1.897	0.551	0.617
1994	2.847	1.979	1.037	0.924	1.704	1.276	1.555	1.94	0.852	0.948	0.892	0.637	1.098	0.58	0.431	2.153	1.429	0.85	1.608	0.5	0.854
1995	2.527	1.902	0.882	0.764	1.151	1.378	2.327	1.903	0.963	0.74	0.659	0.333	1.222	1.007	0.449	1.458	1.27	1.019	1.895	NA	0.368
1996	2.069	1.731	0.484	0.5	1.122	1.117	1.569	1.625	0.739	0.093	0.045	0.037	1.372	1.347	0	0.809	0.881	1.09	1.347	NA	0.148
1997	2.287	2.29	1.05	1.103	1.722	2.003	1.565	2.479	0.988	0.666	0.585	0.831	1.697	2.13	0.573	1.43	1.628	1.68	3.217	NA	0.653
1998	0.699	0.609	0.248	0.372	0.818	0.882	0.84	0.447	0.233	0.327	0.438	0.639	0.675	0.587	0.04	0.705	NA	0.452	0.836	NA	0.156
1999	2.86	1.654	0.673	0.788	1.133	1.379	1.174	1.037	0.646	0.817	0.451	0.569	0.856	1.005	0.329	1.337	NA	0.671	2.318	NA	0.091
2000	2.08	1.761	0.494	0.812	1.446	1.242	1.207	1.401	0.844	0.707	0.242	0.446	1.186	1.475	0.225	1.615	NA	0.796	1.475	NA	0.241
2001	2.456	1.59	0.522	0.615	1.826	1.38	1.486	1.697	NA	0.71	0.699	0.878	1.437	1.643	0.357	2.246	NA	0.78	1.61	NA	0.182
