# Kuniholm - Kars Sarikamis - PISY - ITRDB TURK009
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3808
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3808.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk009-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; turk009-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk009.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/turk009.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2007-07-10
#--------------------
# File_Last_Modified_Date
#   Date: 2007-07-10
#--------------------
# Title
#   Study_Name: Kuniholm - Kars Sarikamis - PISY - ITRDB TURK009
#--------------------
# Investigators
#   Investigators: Kuniholm, P.I.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Kars  Sarikamis
#   Location: Turkey
#   Northernmost_Latitude: 40.33
#   Southernmost_Latitude: 40.33
#   Easternmost_Longitude: 42.58
#   Westernmost_Longitude: 42.58
#   Elevation_m: 2600
#--------------------
# Data_Collection
#   Collection_Name: TURK009
#   First_Year: 1690
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 336111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 336111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 336121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 336121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 336131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 336131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 336131B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 336131B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 336151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 336151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 336161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 336161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 336181_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 336181; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 336191_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 336191; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 336201_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 336201; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 336211_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 336211; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 336021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 336021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 336081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 336081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 336091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 336091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	336111_raw	336121_raw	336131_raw	336131B_raw	336151_raw	336161_raw	336181_raw	336191_raw	336201_raw	336211_raw	336021_raw	336081_raw	336091_raw
1690	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1691	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1692	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1693	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1694	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1695	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1696	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1697	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1698	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1699	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1702	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1706	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1707	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1708	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1709	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1710	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1711	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1712	NA	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1713	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1714	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1715	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1716	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1717	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1718	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1719	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1720	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1721	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1722	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1723	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1724	NA	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1726	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727	NA	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	NA	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	NA	1.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	NA	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	NA	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	NA	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	NA	1.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1738	NA	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	NA	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1740	NA	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	1.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.93	NA
1746	NA	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.57	NA
1747	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.56	NA
1748	NA	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.02	NA
1749	NA	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.96	NA
1750	NA	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.43	NA
1751	NA	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.57	NA
1752	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.97	NA
1753	NA	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.39	NA
1754	NA	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.7	NA
