# Schneider - Berlin Grünanlage Britz-Süd den03 - QUPE - ITRDB DEU306
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36420
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36420.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu306-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; deu306-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu306.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu306.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-05-11
#--------------------
# File_Last_Modified_Date
#   Date: 2022-05-11
#--------------------
# Title
#   Study_Name: Schneider - Berlin Grünanlage Britz-Süd den03 - QUPE - ITRDB DEU306
#--------------------
# Investigators
#   Investigators: Schneider, C.(https://orcid.org/0000-0002-9914-3217); Neuwirth, B.(https://orcid.org/0000-0001-7473-462X); Schneider, S.(https://orcid.org/0000-0003-3761-2054); Balanzategui, D.(https://orcid.org/0000-0002-1153-8637); Elsholz, S.; Fenner, D.(https://orcid.org/0000-0003-0967-8697); Meier, F.(https://orcid.org/0000-0003-0399-2757); Heinrich, I.(https://orcid.org/0000-0001-5800-6999)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-05-31.
#--------------------
# Publication
#   Authors: Schneider, Christoph, Burkhard Neuwirth, Sebastian Schneider, Daniel Balanzategui, Stefanie Elsholz, Daniel Fenner, Fred Meier, Ingo Heinrich
#   Journal_Name: Urban Ecosystems
#   Published_Title: Using the dendro‑climatological signal of urban trees as a measure of urbanization and urban heat island
#   Published_Date_or_Year: 2022
#   Volume: 25
#   Pages: 849–865
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11252-021-01196-2
#   Full_Citation: None
#   Abstract: Using dendroclimatological techniques this study investigates whether inner city tree-ring width (TRW) chronologies from eight tree species (ash, beech, fir, larch, lime, sessile and pedunculate oak, and pine) are suitable to examine the urban heat island of Berlin, Germany. Climate-growth relationships were analyzed for 18 sites along a gradient of increasing urbanization covering Berlin and surrounding rural areas. As a proxy for defining urban heat island intensities at each site, we applied urbanization parameters such as building fraction, impervious surfaces, and green areas. The response of TRW to monthly and seasonal air temperature, precipitation, aridity, and daily air-temperature ranges were used to identify climate-growth relationships. Trees from urban sites were found to be more sensitive to climate compared to trees in the surrounding hinterland. Ring width of the deciduous species, especially ash, beech, and oak, showed a high sensitivity to summer heat and drought at urban locations (summer signal), whereas conifer species were found suitable for the analysis of the urban heat island in late winter and early spring (winter signal). The summer and winter signals were strongest in tree-ring chronologies when the urban heat island intensities were based on an area of about 200 m to 3000 m centered over the tree locations, and thus reflect the urban climate at the scale of city quarters. For the summer signal, the sensitivity of deciduous tree species to climate increased with urbanity. These results indicate that urban trees can be used for climate response analyses and open new pathways to trace the evolution of urban climate change and more specifically the urban heat island, both in time and space.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berlin Grünanlage Britz-Süd den03
#   Location: Germany
#   Northernmost_Latitude: 52.441389
#   Southernmost_Latitude: 52.441389
#   Easternmost_Longitude: 13.442778
#   Westernmost_Longitude: 13.442778
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: DEU306
#   First_Year: 1957
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.
#   Common_Name: durmast oak
#   Tree_Species_Code: QUPE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## den0301m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0301m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0302m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0302m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0303m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0303m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0304m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0304m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0305m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0305m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0306m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0306m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0307m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0307m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0308m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0308m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0309m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0309m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0310m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0310m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0311m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0311m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0312m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0312m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0313m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0313m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0314m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0314m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0315m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0315m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0316m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0316m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0317m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0317m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0318m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0318m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0319m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0319m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0320m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0320m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den0321m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den0321m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	den0301m_raw	den0302m_raw	den0303m_raw	den0304m_raw	den0305m_raw	den0306m_raw	den0307m_raw	den0308m_raw	den0309m_raw	den0310m_raw	den0311m_raw	den0312m_raw	den0313m_raw	den0314m_raw	den0315m_raw	den0316m_raw	den0317m_raw	den0318m_raw	den0319m_raw	den0320m_raw	den0321m_raw
1957	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1958	NA	NA	NA	NA	NA	0.36	NA	2.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1959	NA	1.92	1.83	NA	NA	1.41	NA	3.44	NA	1.72	NA	3.54	NA	NA	NA	NA	NA	1.68	NA	NA	1.3
1960	NA	2.14	2.27	3.39	NA	2.45	NA	2.48	NA	1.55	2.59	2.24	NA	NA	NA	1.16	2.94	0.41	NA	NA	0.35
1961	4.17	4.36	2.4	4.97	NA	3.66	NA	4.76	NA	2.6	4.03	5.07	NA	NA	3.76	0.5	5.68	2.38	NA	NA	0.72
1962	3.91	2.83	2.1	5.11	NA	3.41	NA	5.5	NA	2.24	4.03	4.35	NA	2.63	4.95	0.8	4.88	2.49	NA	NA	1.92
1963	2.45	2.05	1.5	2.44	1.81	3.2	NA	4.22	NA	1.87	2.75	2.89	2.4	2.47	3.36	0.75	2.6	1.82	NA	NA	1.71
1964	3.26	3.02	2.04	3.26	2.85	3.56	NA	4.24	NA	3.2	3.46	4.34	3.1	4.11	4.72	0.98	2.24	3.26	NA	NA	2
1965	4.41	4.5	2.86	4.34	5.31	4.55	4.05	4.5	6.86	4.06	5.25	6.68	5.71	4.9	8.12	0.93	3.45	5.11	5.77	NA	3.18
1966	4.14	4.42	2.92	4	5.27	4.9	4.15	6.08	7.09	4.63	5.14	8.14	6.05	3.29	7.34	0.87	5.2	5.85	5.34	NA	3.72
1967	6.09	4.49	3.14	5.83	5.74	6.29	5.65	6.88	5.15	5.1	5.56	7.08	4.24	5.22	7.74	3.62	3.88	4.16	3.73	5.93	2.48
1968	5.51	5.86	4.28	6.72	6.06	5.93	6.07	7.58	5.39	4.92	6.06	8.38	5.46	3.89	8.55	4.77	6.01	6.74	3.24	6.58	3.37
1969	5.36	4.75	4.82	5.43	5.16	5.74	5.14	5.98	5.08	5.15	7.12	8.84	5.46	4.25	6.24	3.68	6.84	5.66	4.71	5.84	3.72
1970	4.85	4.36	3.83	5.92	4.35	5.28	4.37	4.66	4.58	4.98	7.04	7.62	4.07	5.46	6.74	3.78	4.98	5.17	3.84	4.91	2.66
1971	5.04	4.42	4.55	5.11	4.66	6.34	5.05	5.1	6.1	5.62	7.64	8.24	5.14	5.59	7.18	5.24	4.92	4.97	3.97	7.11	3.03
1972	5.84	3.94	4.06	5.5	4.19	6.38	4.76	5.58	6.27	4.42	7.29	8.24	4.31	5.99	7.95	4.28	4.66	4.33	3.88	6.4	2.84
1973	4.16	2.48	3.08	4.13	3.3	5.24	4.18	3.89	4.58	3.44	4.58	5.64	3.02	4.82	6.42	3.65	3	3.2	3.32	4.28	2
1974	4.88	3.21	3.94	4.93	3.72	6.58	7.34	5.9	6	4.48	6.98	8.78	3.68	5.64	6.29	6.58	4.02	4.64	5.08	5.57	2.5
1975	4.86	3.46	4.62	4.78	4.36	4.9	5.57	4.3	5.14	5.8	6.06	7.9	3.59	4.91	6.86	6.6	3.67	4.62	4.82	5.46	3.04
1976	3.04	2.18	3.57	3.4	2.7	3.43	4.94	2.82	3.89	4.13	3.9	6	2.26	4.54	4.83	3.96	2.34	2.98	3.4	3.44	2.1
1977	5.18	2.82	5.1	4.89	3.98	5.68	6.44	4.44	6.02	5.96	5.7	8.41	2.84	5.57	5.46	6.56	2.84	3.74	3.64	4.09	1.92
1978	3.89	2.24	3.82	3.62	3.4	5.54	4.6	3.48	5.04	4.33	3.9	4.88	2.04	4.98	3.6	6.12	2.49	2.41	2.3	3.18	1.85
1979	6.32	3.5	6.23	4	4.33	6.2	4.64	4.17	6.6	7.24	7.05	6.69	2.58	7	5.56	8.68	3.42	5.1	4.66	4.65	2.92
1980	5.61	3.66	6.62	5.92	4.38	5.86	5.12	3.96	5.78	5.88	5.64	5.84	2.78	5.52	5.19	6.68	3.6	4.8	4.1	5.58	3.08
1981	4.6	2.84	4.6	3.9	3.52	5.16	3.56	3.63	4.42	5.18	4.96	4.68	1.96	5.09	3.88	5.93	2.1	3.6	2.73	4.47	2.3
1982	3.62	4.52	3.88	3.71	3.05	3.92	3.48	2.48	3.7	4.66	4.02	4.06	2.01	4.42	3.74	4.46	2.68	2.78	3.38	3.6	2.46
1983	2.52	3.98	2.5	1.92	2.7	2.92	2.45	1.88	2.94	2.9	3.36	2.71	1.62	3.72	2.56	2.32	2.17	2.4	3.08	3.15	2.2
1984	3.38	5.48	3.99	2.7	3.38	5.03	3.81	3.46	4.16	3.05	3.86	2.38	1.88	5.65	3.4	5.36	3	3.49	3.3	3.8	2.98
1985	2.5	4.88	2.78	2.56	3.2	5.16	3.09	2.82	3.1	2.94	3.27	1.43	1.65	5.08	3.02	7.16	2.61	2.28	2.24	2.54	2.26
1986	2.98	4.97	3.42	3.23	3.66	3.69	2.72	2.52	3.48	3.04	3.16	1.54	2.29	5.01	2.9	6.56	3.04	2.46	2.6	3.61	2.56
1987	4.02	6.43	5.39	4.24	5.27	5.27	3.24	4.1	5.57	3.7	3.64	1.9	2.56	5.31	4	9.62	3.34	3.15	3.15	3.6	3.34
1988	3.8	6.24	5.78	4.56	4.68	4.64	2.82	2	4.2	4.95	3.63	1.54	2.72	4.51	3.66	6.89	2.9	3.5	2.94	4.9	4.74
1989	1.44	2.86	2.32	2.33	2.41	2.08	2.38	1.36	1.8	2.42	1.77	0.92	1.75	2.34	2.44	2.7	1.78	1.84	1.48	2.32	2.62
1990	2.9	4.18	3.83	3.86	4.9	4.64	3.36	2.76	3.99	3.7	2.46	1.19	2.7	4.06	3.54	4.39	2.71	2.67	2.5	3.84	4.31
1991	2.18	3.62	3.07	2.85	3.89	2.88	2.88	1.88	2.84	3.31	1.9	1.26	2.12	3.06	2.58	3.08	2	1.86	1.94	2.6	3.46
1992	1.8	2.28	1.9	2.15	2.98	1.8	1.66	1.3	2.23	2.14	1.56	0.8	1.56	2.2	1.76	2.28	1.76	1.28	1.28	2.1	3.06
1993	3.06	4.21	3.56	3.14	4.3	3.93	1.86	1.92	3.91	2.5	1.73	1.16	2.14	4	1.98	4.6	2.6	2.45	2.42	2.96	4.8
1994	2.82	4.85	3.76	3.92	4.86	2.98	1.96	2.99	3.61	2.5	2.02	1.88	2.14	3.58	3.28	4.39	3.26	2.38	2.78	3.84	5.08
1995	2.61	4.37	4.29	3.36	4.61	2.68	2.56	1.87	3.12	2.88	2.3	2.04	2.2	4.36	3.73	3.42	4.06	3.04	2.84	4.53	5.3
1996	1.38	2.95	2.54	1.98	3.28	2.25	2.18	1.97	2.84	2.35	1.72	1.36	1.86	3.33	3.14	3.12	2.82	1.99	1.56	2.4	3.19
1997	1.56	2.35	2.24	2.24	3.13	1.64	1.55	1.14	2.56	1.91	1.35	1.02	1.88	2.3	2.24	2.56	2.14	2.13	1.36	2.5	4.34
1998	1.91	2.8	2.48	2.54	3.86	1.83	1.6	1.61	2.98	2.57	1.92	0.96	2.06	2.74	2.08	2.66	2.42	1.78	1.8	3.38	4.8
1999	1.92	3.04	2.96	3.07	3.98	1.62	1.58	1.18	2.88	2.42	1.84	1.23	1.88	2.68	2.26	2.99	3	2.02	1.95	3.32	4.96
2000	1.62	2.14	2.26	2.18	2.79	1.42	1.51	0.9	2.69	2.46	1.58	0.89	1.55	2.7	1.64	2.96	2.4	1.74	1.7	2.7	4.43
2001	2.47	3.1	2.74	3.52	3.83	1.74	1.8	1.28	3.3	3.37	2.12	1.18	2.24	2.99	2.48	3.45	2.64	2.47	2.26	3.24	4.98
2002	2.75	3.18	3.41	3.37	4.12	2.41	1.24	1.28	3.76	3.3	2	1.22	1.81	4	3.28	4.03	2.46	2.28	2.47	4.06	5.83
2003	1.79	2.48	2.13	2.5	3.64	1.22	1.52	1.22	2.62	3.03	1.74	1.33	1.77	3.34	2.78	2.82	2.93	2.96	2.5	3.52	4.2
2004	1.64	1.84	2.11	1.86	2.54	1.26	1.72	0.89	2.57	2.49	1.66	1.24	1.38	3.02	2.59	2.84	2.32	1.97	2.45	2.36	3.58
2005	2	1.96	2.61	2.62	3.04	1.6	1.6	0.84	3.2	2.59	1.64	1.3	1.52	3.34	2.18	2.48	2.38	1.9	2.77	2.9	3.18
2006	1.75	1.83	2.13	2.14	2.32	1.32	1.36	0.94	2.26	2.76	1.4	1.27	1.34	2.32	2.17	1.82	2.04	1.7	1.93	1.67	2.83
2007	2.38	3.04	2.82	3.27	4.32	2.31	1.46	1.24	4.08	3.25	2.02	1.58	1.93	3.98	3.09	4.86	2.48	2.38	3.5	2.64	4.22
2008	1.74	1.88	2.18	2.38	3.12	1.5	1.24	0.73	2.45	2.48	1.36	1.02	1.42	2.43	2.2	2.26	2.11	1.78	2.13	2.48	2.72
2009	2.98	3.65	4.06	3.6	5.45	2.5	2.07	1.36	4.14	4.31	2.04	2.32	2.24	4.47	3.59	5.81	3.54	3.28	4	3.86	4.94
