# Coppola - Val Presena - LADE - ITRDB ITAL043
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/19878
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-19878.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/ital043-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ital043-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/ital043.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ital043.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-01-13
#--------------------
# File_Last_Modified_Date
#   Date: 2016-01-13
#--------------------
# Title
#   Study_Name: Coppola - Val Presena - LADE - ITRDB ITAL043
#--------------------
# Investigators
#   Investigators: Coppola, A.; Baroni, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: A. Coppola, G. Leonelli, M. C. Salvatore, M. Pelfin2, and C. Baroni
#   Journal_Name: Climate of the Past
#   Published_Title: Tree-ring based summer mean temperature variations in the Adamello-Presanella Group (Italian Central Alps), AD 1610-2008
#   Published_Date_or_Year: 2013
#   Volume: 9
#   Pages: 211-221
#   Issue: 1
#   Report_Number: 
#   DOI: 10.5194/cp-9-211-2013
#   Full_Citation: None
#   Abstract: Climate records from remote mountain sites and for century-long periods are usually lacking for most continents and also for the European Alps. However, detailed reconstructions of climate parameters for pre-instrumental periods in mountain areas, suffering of glacial retreat caused by recent global warming, are needed in the view of a better comprehension of the environmental dynamics. We present here the first annually-resolved reconstruction of summer (JJA) mean temperature for the Adamello-Presanella Group (Central European Alps), one of the most glaciated mountain groups of the Italian Central Alps. The reconstruction has been based on four larch tree-ring width chronologies derived from living trees sampled in four valleys surrounding the Group. The reconstruction spans from 1610 to 2008 and the statistical verification of the reconstruction demonstrates the positive skill of the tree-ring dataset in tracking summer temperature variability also in the recent period.
#--------------------
#   Authors: Coppola A., Leonelli G., Salvatore M.C., Pelfini M, Baroni C.
#   Journal_Name: Quaternary Research
#   Published_Title: Weakening climatic signal since mid-20th century in European larch tree-ring chronologies at different altitudes from the Adamello-Presanella Massif (Italian Alps)
#   Published_Date_or_Year: 2012
#   Volume: 77
#   Pages: 344-354
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1016/j.yqres.2012.01.004
#   Full_Citation: None
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Val Presena
#   Location: Italy
#   Northernmost_Latitude: 46.2389
#   Southernmost_Latitude: 46.2389
#   Easternmost_Longitude: 10.6028
#   Westernmost_Longitude: 10.6028
#   Elevation_m: 2160
#--------------------
# Data_Collection
#   Collection_Name: ITAL043
#   First_Year: 1645
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PS01UP_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS01UP; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PS01DW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS01DW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PS12SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS12SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PS12UP_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS12UP; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PS13DW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS13DW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PS13UP_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS13UP; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PS05SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS05SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PS05U2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS05U2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PS06UP_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS06UP; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PS06DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS06DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PS07UP_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS07UP; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PS07DW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS07DW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PS08DW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS08DW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PS08UP_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PS08UP; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PS01UP_raw	PS01DW_raw	PS12SX_raw	PS12UP_raw	PS13DW_raw	PS13UP_raw	PS05SX_raw	PS05U2_raw	PS06UP_raw	PS06DX_raw	PS07UP_raw	PS07DW_raw	PS08DW_raw	PS08UP_raw
1645	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	NA	NA	NA	NA
1646	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA
1647	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA
1648	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA
1649	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA
1650	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA
1651	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63	NA	NA	NA	NA
1652	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA
1653	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA
1654	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA
1655	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	NA
1656	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62	NA	NA	NA	NA
1657	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA
1658	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA
1659	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA
1660	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA
1661	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	NA	NA	NA	NA
1662	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA
1663	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA
1664	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA
1665	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64	NA	NA	NA	NA
1666	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA
1667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA
1668	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA
1669	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA
1670	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA
1671	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA
1672	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.84	NA	NA	NA	NA
1673	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.7	NA	NA	NA	NA
1674	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.92	NA	NA	NA	NA
1675	NA	NA	NA	NA	NA	NA	NA	NA	1.47	0.49	NA	NA	NA	NA
1676	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.49	NA	NA	NA	NA
1677	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.44	NA	NA	NA	NA
1678	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.67	NA	NA	NA	NA
1679	NA	NA	NA	NA	NA	NA	NA	NA	0.94	1.02	NA	NA	NA	NA
1680	NA	NA	NA	NA	NA	NA	NA	NA	0.96	1.16	NA	NA	NA	NA
1681	NA	NA	NA	NA	NA	NA	NA	NA	1.04	0.9	NA	NA	NA	NA
1682	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.78	NA	NA	NA	NA
1683	NA	NA	NA	NA	NA	NA	NA	NA	1.55	1.02	NA	NA	NA	NA
1684	NA	NA	NA	NA	NA	NA	NA	NA	1.09	0.8	NA	NA	NA	NA
1685	NA	NA	NA	NA	NA	NA	NA	NA	0.19	0.28	NA	NA	NA	NA
1686	NA	NA	NA	NA	NA	NA	NA	NA	1.11	1.12	NA	NA	NA	NA
1687	NA	NA	NA	NA	NA	NA	NA	NA	1.47	1.83	NA	NA	NA	NA
1688	NA	NA	NA	NA	NA	NA	NA	NA	0.91	1.37	NA	NA	NA	NA
1689	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.33	NA	NA	NA	NA
1690	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.59	NA	NA	NA	NA
1691	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.32	NA	NA	NA	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.8	NA	NA	NA	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.7	NA	NA	NA	NA
1694	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.98	NA	NA	NA	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.71	NA	NA	NA	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.44	NA	NA	NA	NA
1697	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.49	NA	NA	NA	NA
1698	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.42	NA	NA	NA	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.36	NA	NA	NA	NA
1700	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.5	NA	NA	NA	NA
1701	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.86	NA	NA	NA	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.55	NA	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.52	NA	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.52	NA	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.6	NA	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.54	NA	NA	NA	NA
1707	NA	NA	NA	NA	NA	NA	NA	NA	0.88	1.02	NA	NA	NA	NA
1708	NA	NA	NA	NA	NA	NA	NA	NA	0.57	1.05	NA	NA	NA	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.58	NA	NA	NA	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.5	NA	NA	NA	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.75	NA	NA	NA	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.73	NA	NA	NA	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.7	NA	NA	NA	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.7	NA	NA	NA	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.91	NA	NA	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	0.58	1.04	NA	NA	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.73	NA	NA	NA	NA
1718	NA	NA	NA	NA	NA	NA	1.45	NA	0.4	0.68	NA	NA	NA	NA
1719	NA	NA	NA	NA	NA	NA	0.71	NA	0.77	0.87	NA	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	0.58	NA	1.41	1.11	NA	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	1.01	NA	0.49	0.33	NA	NA	NA	NA
