# Linderholm - Hanvedsmossen E - PISY - ITRDB SWED315
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6134
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6134.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed315-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed315-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed315.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed315.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-05
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-05
#--------------------
# Title
#   Study_Name: Linderholm - Hanvedsmossen E - PISY - ITRDB SWED315
#--------------------
# Investigators
#   Investigators: Linderholm, H.W.(https://orcid.org/0000-0002-1522-8919)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hanvedsmossen E
#   Location: Sweden
#   Northernmost_Latitude: 59.13
#   Southernmost_Latitude: 59.13
#   Easternmost_Longitude: 17.92
#   Westernmost_Longitude: 17.92
#   Elevation_m: 60
#--------------------
# Data_Collection
#   Collection_Name: SWED315
#   First_Year: 1800
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HEBP0019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0039_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0039; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0049_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0049; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0059_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0059; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0069_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0069; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0079_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0079; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0089_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0089; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0119_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0119; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0129_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0129; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0169_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0169; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0179_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0179; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0189_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0189; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0199_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0199; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0229_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0229; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0249_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0249; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0259_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0259; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0279_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0279; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0289_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0289; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0309_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0309; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0319_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0319; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0201_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0201; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HEBP0232_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HEBP0232; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HEBP0019_raw	HEBP0039_raw	HEBP0049_raw	HEBP0059_raw	HEBP0069_raw	HEBP0079_raw	HEBP0089_raw	HEBP0119_raw	HEBP0129_raw	HEBP0169_raw	HEBP0179_raw	HEBP0189_raw	HEBP0199_raw	HEBP0229_raw	HEBP0249_raw	HEBP0259_raw	HEBP0279_raw	HEBP0289_raw	HEBP0309_raw	HEBP0319_raw	HEBP0101_raw	HEBP0201_raw	HEBP0232_raw
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	NA	1.32	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	NA	0.82	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	1.39	NA	1.28	NA	NA	NA	NA	NA	NA	NA	NA	1.72	NA	1.13	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	1.65	NA	0.98	NA	NA	NA	NA	1.26	NA	NA	NA	1.57	NA	0.84	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	1.15	NA	0.62	NA	NA	NA	NA	0.75	NA	NA	NA	0.99	0.38	1.16	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	1.58	NA	1.22	NA	NA	NA	NA	0.94	NA	NA	NA	1.29	0.6	1.38	NA	NA
1808	NA	NA	0.76	NA	NA	NA	NA	1.3	NA	1.1	NA	NA	NA	NA	1.33	NA	NA	NA	1.15	0.79	1.18	NA	NA
1809	NA	NA	1.05	NA	NA	NA	NA	1.62	NA	1.08	NA	NA	NA	NA	1.84	NA	NA	NA	1.28	1.17	0.99	NA	NA
1810	NA	NA	0.96	NA	NA	NA	NA	1.03	NA	0.98	NA	NA	NA	NA	1.2	NA	NA	NA	0.74	0.71	0.86	0.31	NA
1811	NA	NA	1.13	NA	NA	NA	0.5	0.92	NA	0.8	NA	NA	NA	0.71	1.12	NA	NA	NA	0.62	0.7	0.86	0.56	NA
1812	0.75	NA	0.88	NA	NA	NA	0.62	0.86	NA	0.62	NA	NA	NA	0.87	1.11	NA	NA	NA	0.54	0.66	0.6	0.76	NA
1813	1	NA	0.54	NA	NA	NA	1.02	0.49	NA	0.17	NA	NA	NA	1.16	0.74	NA	NA	NA	0.25	0.35	0.25	0.57	NA
1814	0.72	NA	0.62	NA	NA	NA	0.98	0.56	NA	0.33	NA	NA	NA	1.58	0.92	NA	NA	NA	0.5	0.37	0.3	0.47	NA
1815	0.82	NA	0.66	NA	NA	NA	1.15	0.72	NA	0.48	NA	NA	NA	1.7	1.08	NA	NA	NA	0.61	0.33	0.52	0.89	NA
1816	1.21	0.42	0.65	0.41	NA	NA	0.89	1.15	NA	0.56	NA	NA	NA	1.47	1.23	NA	NA	NA	0.57	0.45	0.47	1.34	NA
1817	1.11	0.78	0.71	0.16	NA	NA	0.42	0.94	NA	1.03	NA	NA	NA	1.47	1.06	NA	NA	NA	0.59	0.57	0.64	1.41	NA
1818	1.03	0.65	0.71	0.11	NA	NA	0.65	0.57	NA	0.72	NA	NA	NA	1.16	0.75	NA	NA	NA	0.37	0.71	0.56	1.12	NA
1819	1.28	0.51	0.7	0.3	NA	NA	0.78	0.72	NA	0.7	NA	NA	NA	1.22	1.22	NA	NA	NA	0.53	0.78	0.65	1.46	NA
1820	1.16	1	1.31	0.34	NA	NA	0.95	1	NA	0.73	NA	NA	NA	1.61	1.5	NA	NA	0.61	0.66	1	0.91	1.5	NA
1821	0.71	0.84	0.64	0.3	1.07	1.06	0.56	0.46	NA	0.71	NA	NA	NA	0.92	0.86	NA	NA	0.42	0.4	0.75	0.56	1.01	NA
1822	0.9	0.75	0.61	0.38	0.62	0.82	0.44	0.43	NA	0.44	NA	NA	NA	1.04	0.66	NA	NA	0.26	0.26	0.59	0.55	0.85	NA
1823	1.09	0.89	0.44	0.52	1.16	0.83	0.87	0.36	NA	0.37	NA	NA	NA	1.36	0.53	NA	NA	0.17	0.22	0.61	0.59	1.26	NA
1824	1.22	1.46	0.42	0.59	1.44	1.11	1.34	0.87	NA	0.96	NA	NA	NA	1.78	0.9	NA	NA	0.48	0.41	0.76	0.82	1.8	NA
1825	0.94	0.99	0.54	0.45	1.17	0.87	0.89	0.78	NA	0.91	NA	NA	NA	1.61	1.05	NA	NA	0.48	0.46	0.67	0.93	1.48	NA
1826	0.97	1.23	0.84	0.78	0.9	1	0.96	0.73	NA	0.69	NA	NA	NA	1.48	1.03	NA	NA	0.48	0.44	0.58	0.7	1.33	1.72
1827	0.58	0.89	0.81	0.74	0.8	0.75	1.02	0.79	NA	0.49	NA	NA	NA	1.27	0.86	NA	NA	0.25	0.39	0.38	0.99	1.01	1.44
1828	0.7	1.19	1.15	0.6	0.92	0.99	1.29	0.92	NA	0.58	NA	NA	NA	1.56	0.96	NA	NA	0.39	0.55	0.38	0.91	1.25	1.46
1829	0.6	0.9	0.97	0.77	0.65	0.65	0.88	0.62	NA	0.5	NA	NA	NA	1.3	0.89	NA	NA	0.44	0.46	0.3	0.44	0.94	1.82
1830	0.64	1.1	1.13	0.81	0.71	0.31	0.71	0.52	NA	0.75	NA	NA	NA	1.07	0.73	NA	NA	0.36	0.42	0.38	0.6	1	1.93
1831	0.75	0.69	0.87	0.82	0.54	0.5	0.71	0.65	NA	0.71	NA	NA	0.69	1.2	0.73	NA	NA	0.28	0.31	0.37	0.64	1.5	2.44
1832	0.68	1.3	0.77	0.71	0.3	0.94	0.75	0.5	NA	0.74	1.07	NA	0.43	0.8	0.69	NA	NA	0.21	0.28	0.37	0.61	1.28	1.85
1833	0.52	1.06	0.67	0.87	0.36	0.61	0.72	0.49	NA	0.77	0.84	NA	0.34	1.01	0.75	NA	NA	0.17	0.29	0.38	0.47	1.22	1.68
1834	0.85	0.98	0.73	1.01	0.4	0.84	1.22	0.72	NA	0.86	1.07	NA	0.37	1.27	0.66	NA	NA	0.17	0.48	0.45	0.64	1.58	1.76
1835	0.54	0.58	0.76	0.68	0.37	0.47	0.77	0.69	NA	0.73	1.06	NA	0.25	0.88	0.55	NA	NA	0.14	0.35	0.34	0.88	0.68	1.11
1836	0.53	0.58	0.62	0.74	0.42	0.59	0.89	0.59	NA	0.55	0.95	NA	0.3	0.81	0.53	NA	NA	0.17	0.25	0.31	0.8	0.75	0.89
1837	0.39	0.42	0.61	0.42	0.33	0.61	0.55	0.47	NA	0.44	0.77	NA	0.67	0.76	0.41	NA	NA	0.17	0.2	0.21	0.53	0.54	0.57
1838	0.3	0.29	0.39	0.47	0.3	0.4	0.5	0.36	NA	0.42	0.55	NA	0.97	0.67	0.35	NA	NA	0.11	0.16	0.07	0.28	0.59	0.56
1839	0.33	0.39	0.56	0.55	0.42	0.61	0.73	0.39	NA	0.5	0.93	NA	1.64	0.82	0.48	NA	NA	0.19	0.2	0.13	0.53	0.67	0.79
1840	0.42	0.32	0.56	0.62	0.38	0.79	0.61	0.53	NA	0.46	0.7	NA	1.3	0.83	0.41	NA	NA	0.25	0.14	0.07	0.75	0.9	1.01
1841	0.5	0.3	0.63	0.54	0.44	0.47	0.61	0.49	NA	0.44	0.87	NA	1.05	0.86	0.25	NA	NA	0.13	0.15	0.04	0.76	0.83	0.82
1842	0.65	0.28	0.66	0.49	0.39	0.32	0.57	0.45	NA	0.55	0.74	NA	0.93	0.78	0.31	NA	NA	0.12	0.15	0.05	0.69	0.65	1
1843	0.57	0.36	0.49	0.29	0.33	0.43	0.48	0.4	NA	0.36	0.64	NA	0.88	0.86	0.34	NA	NA	0.12	0.14	0.05	0.47	0.68	0.7
1844	0.71	0.34	0.62	0.41	0.6	0.5	0.66	0.64	NA	0.59	0.88	NA	1.09	0.95	0.43	NA	NA	0.26	0.34	0.15	0.83	1.09	0.95
1845	0.49	0.2	0.55	0.22	0.38	0.22	0.37	0.38	NA	0.39	0.5	NA	0.63	0.64	0.3	NA	NA	0.13	0.14	0.08	0.5	0.77	0.45
