# Kuniholm - Zagradeniye Forest - PCAB - ITRDB GREE012
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3817
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3817.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/gree012-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; gree012-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/gree012.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/gree012.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2006-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2006-04-26
#--------------------
# Title
#   Study_Name: Kuniholm - Zagradeniye Forest - PCAB - ITRDB GREE012
#--------------------
# Investigators
#   Investigators: Kuniholm, P.I.; Latini, C.; Ashjian, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Zagradeniye Forest
#   Location: Greece
#   Northernmost_Latitude: 41.67
#   Southernmost_Latitude: 41.67
#   Easternmost_Longitude: 24.88
#   Westernmost_Longitude: 24.88
#   Elevation_m: 1320
#--------------------
# Data_Collection
#   Collection_Name: GREE012
#   First_Year: 1635
#   Last_Year: 1979
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 108011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 108011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 108021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 108021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 108031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 108031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 108041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 108041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 108061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 108061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 108071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 108071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 108081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 108081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 108091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 108091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 108101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 108101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	108011_raw	108021_raw	108031_raw	108041_raw	108061_raw	108071_raw	108081_raw	108091_raw	108101_raw
1635	NA	NA	4.48	NA	NA	NA	NA	NA	NA
1636	NA	NA	4.15	NA	NA	NA	NA	NA	NA
1637	NA	NA	4.29	NA	NA	NA	NA	NA	NA
1638	NA	NA	4.25	NA	NA	NA	NA	NA	NA
1639	NA	NA	4.5	NA	NA	NA	NA	NA	NA
1640	NA	NA	4.88	NA	NA	NA	NA	NA	NA
1641	NA	NA	4.16	NA	NA	NA	NA	NA	NA
1642	NA	NA	4.85	NA	NA	NA	NA	NA	NA
1643	NA	NA	3.86	NA	NA	NA	NA	NA	NA
1644	NA	NA	5.15	NA	NA	NA	NA	NA	NA
1645	NA	NA	4.5	NA	NA	NA	NA	NA	NA
1646	NA	NA	4.34	NA	NA	NA	NA	NA	NA
1647	NA	NA	5.12	NA	NA	NA	NA	NA	NA
1648	NA	NA	4.9	NA	NA	NA	NA	NA	NA
1649	NA	NA	5.69	NA	NA	NA	NA	NA	NA
1650	NA	NA	5.94	NA	NA	NA	NA	NA	NA
1651	NA	NA	5.17	NA	NA	NA	NA	NA	NA
1652	NA	1.21	4.5	NA	NA	NA	NA	NA	NA
1653	2.8	2.24	4.63	NA	NA	NA	NA	NA	NA
1654	2.63	2.38	4.67	NA	NA	NA	NA	NA	NA
1655	2.9	2.12	4.75	NA	NA	NA	NA	NA	NA
1656	1.92	2.62	4.88	NA	NA	NA	NA	NA	NA
1657	1.53	2.71	3.67	NA	NA	NA	NA	NA	NA
1658	2.04	3.15	3.81	NA	NA	NA	NA	NA	NA
1659	2.02	2.93	3.25	NA	NA	NA	NA	NA	NA
1660	1.94	2.3	2.91	NA	NA	NA	NA	NA	NA
1661	1.55	2.61	3.49	NA	NA	NA	NA	NA	NA
1662	2.14	2.79	3.4	NA	NA	NA	NA	NA	NA
1663	1.32	2.19	2.27	NA	NA	NA	NA	NA	NA
1664	1.54	1.82	2.47	NA	NA	NA	NA	NA	NA
1665	1.72	1.47	2.45	NA	NA	NA	NA	NA	NA
1666	1.92	1.54	2.55	NA	NA	NA	NA	NA	NA
1667	1.98	1.94	3.22	NA	NA	NA	NA	NA	NA
1668	2.17	1.77	3.11	NA	NA	NA	NA	NA	NA
1669	2.08	1.86	2.62	NA	NA	NA	NA	NA	NA
1670	1.94	1.97	2.14	NA	NA	NA	NA	NA	NA
1671	2.13	1.55	1.77	NA	NA	NA	NA	NA	NA
1672	2.04	1.53	1.83	NA	NA	NA	NA	NA	NA
1673	2.2	1.48	2.36	NA	NA	NA	NA	NA	NA
1674	2.19	1.68	2.35	NA	NA	NA	NA	NA	NA
1675	1.98	2.28	2.02	NA	NA	NA	NA	NA	NA
1676	2.04	1.89	1.87	NA	NA	NA	NA	NA	NA
1677	2.14	2.17	2.53	NA	NA	NA	NA	NA	NA
1678	2.2	2.08	2.59	NA	NA	NA	NA	NA	NA
1679	2.06	1.9	2.61	NA	NA	NA	NA	NA	NA
1680	1.59	1.94	2.13	NA	NA	NA	NA	NA	NA
1681	1.44	1.91	2.08	NA	NA	NA	NA	NA	NA
1682	1.54	1.96	2.48	NA	NA	NA	NA	NA	NA
1683	1.58	1.88	1.97	NA	NA	NA	NA	NA	NA
1684	1.53	1.96	1.88	NA	NA	NA	NA	NA	NA
1685	1.51	1.65	1.79	NA	NA	NA	NA	2.17	NA
1686	1.52	1.61	1.93	NA	NA	NA	NA	2.22	NA
1687	1.51	1.47	2.28	NA	NA	NA	NA	1.92	NA
1688	1.29	1.57	1.57	NA	NA	NA	NA	2.05	NA
1689	1.12	1.9	1.47	NA	NA	NA	NA	2.19	NA
1690	1.38	2.46	1.33	NA	NA	NA	NA	1.58	NA
1691	1.32	1.61	1.53	NA	NA	NA	NA	2.11	NA
1692	1.13	1.82	2.02	NA	3.62	NA	NA	1.55	NA
1693	1.09	1.64	1.75	NA	2.91	NA	NA	1.09	NA
1694	0.84	1.6	1.65	NA	3.53	NA	NA	0.74	NA
1695	0.96	1.45	1.29	NA	3.39	NA	NA	0.85	NA
1696	1	1.29	1.05	NA	2.25	NA	NA	0.8	NA
1697	1.03	1.29	1.35	NA	4.22	NA	NA	0.96	NA
1698	1.04	1.29	1.46	NA	2.72	NA	NA	1.18	NA
1699	1.16	1.58	1.52	NA	2.84	NA	NA	1.04	NA
1700	1.12	1.29	1.63	NA	3.05	NA	NA	1.18	NA
1701	1.18	1.13	1.64	NA	2	NA	NA	1.45	NA
1702	1.36	0.96	1.58	NA	3.37	NA	NA	1.19	NA
1703	1.47	1.05	1.64	NA	2.39	NA	NA	1.89	NA
1704	1.41	0.89	1.67	NA	2.23	NA	NA	2.18	NA
1705	1.39	0.95	2.1	NA	2.23	NA	NA	2.88	NA
1706	1.24	0.98	2.3	NA	2.27	NA	NA	1.95	NA
1707	1.34	1.15	2.23	NA	2.49	NA	NA	2.03	NA
1708	1.41	1.24	1.92	NA	1.75	NA	NA	1.76	NA
1709	1.17	1.1	1.83	NA	2.25	NA	NA	1.5	NA
