# Fernandez-Cancio - Penota - PISY - ITRDB SPAI020
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3255
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3255.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai020-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai020-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai020.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai020.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Fernandez-Cancio - Penota - PISY - ITRDB SPAI020
#--------------------
# Investigators
#   Investigators: Fernandez-Cancio, A.; Genova Fuster, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Penota
#   Location: Spain
#   Northernmost_Latitude: 40.67
#   Southernmost_Latitude: 40.67
#   Easternmost_Longitude: -0.33
#   Westernmost_Longitude: -0.33
#   Elevation_m: 1650
#--------------------
# Data_Collection
#   Collection_Name: SPAI020
#   First_Year: 1763
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PEN01N91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN01N91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN01E91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN01E91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN01W91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN01W91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN03N91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN03N91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN03S91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN03S91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN05N91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN05N91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN05S91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN05S91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN06N91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN06N91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN06S91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN06S91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN07N91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN07N91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN07S91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN07S91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN08N91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN08N91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN08E91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN08E91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN10N88_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN10N88; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN10S88_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN10S88; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN12N88_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN12N88; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN12S88_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN12S88; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PEN13N88_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PEN13N88; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PEN01N91_raw	PEN01E91_raw	PEN01W91_raw	PEN03N91_raw	PEN03S91_raw	PEN05N91_raw	PEN05S91_raw	PEN06N91_raw	PEN06S91_raw	PEN07N91_raw	PEN07S91_raw	PEN08N91_raw	PEN08E91_raw	PEN10N88_raw	PEN10S88_raw	PEN12N88_raw	PEN12S88_raw	PEN13N88_raw
1763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.59	NA
1764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.34	NA
1765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.9	NA
1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.54	NA
1767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.69	NA
1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8	NA
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.96	NA
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.94	NA
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.15	NA
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57	NA
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84	NA
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.96	NA
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9	NA
1776	6.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.14	NA
1777	7.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.9	NA
1778	5.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.26	NA
1779	5.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.14	NA
1780	6.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.49	NA
1781	4.4	3.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.54	NA
1782	3.23	5.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.78	NA
1783	3.92	7.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.36	3.26	NA
1784	3.8	3.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.7	3	NA
1785	5.25	6.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.85	3.46	NA
1786	3.34	3.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.49	2.97	NA
1787	3.26	4.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.68	3.35	NA
1788	3.47	5.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.26	4.7	NA
1789	3.29	3.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.27	2.59	NA
1790	2.92	2.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.59	2.27	NA
1791	3.74	3.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.75	2.59	NA
1792	3.61	3.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.82	3.58	NA
1793	3.36	2.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.07	2.2	NA
1794	4.06	4.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.11	3.17	NA
1795	2.58	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.2	2.83	NA
1796	2.51	2.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.86	2.5	NA
1797	1.78	2.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.73	1.68	NA
1798	1.71	3.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.94	1.56	NA
1799	1.51	3.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.47	2.1	NA
1800	1.12	2.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.9	1.64	NA
1801	0.78	3	NA	NA	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	4.2	1.3	NA
1802	0.97	2.48	NA	NA	NA	NA	2.06	NA	NA	NA	NA	NA	NA	NA	NA	3.21	1.34	NA
1803	0.88	2.04	NA	NA	NA	NA	1.76	NA	NA	NA	NA	NA	NA	NA	NA	2.27	0.68	NA
1804	1.23	2.38	NA	NA	NA	NA	1.89	NA	4.22	NA	NA	NA	NA	NA	NA	4.58	1.58	3.23
1805	1.25	1.85	NA	NA	NA	NA	1.74	NA	4.12	4.12	NA	NA	NA	NA	NA	3.46	1.38	4.09
1806	0.65	1.51	NA	NA	NA	NA	0.97	NA	2.71	3.38	NA	NA	NA	NA	NA	1.48	0.83	2.8
1807	1.13	1.7	NA	NA	NA	NA	1.39	NA	3.19	4.43	NA	NA	NA	NA	NA	2.92	1.6	4.17
1808	1.08	1.22	NA	NA	NA	NA	1.3	NA	3.44	3.51	NA	1.94	NA	NA	NA	2.84	1.41	3.36
1809	1.01	0.89	NA	NA	NA	NA	0.97	NA	3.2	4.26	NA	1.67	NA	NA	3.81	2.47	1.3	4.06
1810	0.97	1.04	NA	NA	NA	NA	1.03	NA	2.67	3.85	NA	1.81	NA	NA	3.13	3.3	1.33	4.28
1811	1.58	1.98	NA	NA	NA	NA	1.54	NA	4.19	3.61	NA	1.93	NA	NA	3.68	5.63	2.53	5.01
1812	1.02	1.03	NA	NA	NA	2.1	1.77	NA	4.67	3.28	NA	1.49	NA	NA	3.88	3.22	1.7	3.36
1813	1.28	1.36	NA	NA	NA	2.7	1.43	NA	6.04	3.32	NA	2.15	NA	NA	4.72	3.67	1.02	3.44
1814	1.29	2.09	NA	NA	8.08	2.09	0.9	NA	5.16	3.09	NA	5.02	NA	NA	3.84	3.76	1.29	3.4
1815	1.21	1.96	NA	NA	5.68	1.14	1.22	NA	4.39	3.19	NA	4.05	NA	NA	2.49	2.88	1.59	2.81
1816	0.64	1.85	NA	NA	6.73	1.04	1.27	3.59	2.65	2.97	NA	3.38	NA	NA	2.28	2.25	1.61	2.26
1817	0.91	1.75	NA	NA	4.64	1.57	1.17	4.42	3.01	3.24	NA	3.16	NA	NA	2.21	1.82	1.1	2.58
1818	0.86	1.66	NA	NA	2.85	0.92	1.5	4.44	2.7	2.26	NA	2.6	NA	NA	2.02	1.52	0.86	2.73
