# Neuwirth - Hessen/Kellerwald dhk05 - FASY - ITRDB GERM152
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16662
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16662.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ152-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ152-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ152.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ152.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Neuwirth - Hessen/Kellerwald dhk05 - FASY - ITRDB GERM152
#--------------------
# Investigators
#   Investigators: Neuwirth, B.(https://orcid.org/0000-0001-7473-462X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Dagmar A. Friedrichs, Valerie Trouet, Ulf Büntgen, David C. Frank, Jan Esper, Burkhard Neuwirth, Jörg Löffler 
#   Journal_Name: Trees - Structure and Function
#   Published_Title: Species-specific climate sensitivity of tree growth in Central-West Germany
#   Published_Date_or_Year: 2009
#   Volume: 23
#   Pages: 729-739
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1007/s00468-009-0315-2
#   Full_Citation: None
#   Abstract: Growth responses to twentieth century climate variability of the three main European tree species Fagus sylvatica, Quercus petraea, and Pinus sylvestris within two temperate low mountain forest sites were analyzed, with particular emphasis on their dependence upon ecological factors and temporal stability in the obtained relationships. While site conditions in Central (~51°N, 9°E, KEL) and West (50.5°N, 6.5°E, EIF) Germany are similar, annual precipitation totals of ~700 mm and ~1,000 mm describe a maritime-continental gradient. Ring-width samples from 228 trees were collected and PCA used to identify common growth patterns. Chronologies were developed and redundancy analysis and simple correlation coefficients calculated to detect twentieth century temperature, precipitation, and drought fingerprints in the tree-ring data. Summer drought is the dominant driver of forest productivity, but regional and species-specific differences indicate more complex influences upon tree growth. F. sylvatica reveals the highest climate sensitivity, whereas Q. petraea is most drought tolerant. Drier growth conditions in KEL result in climate sensitivity of all species, and Q. petraea shifted from non-significant to significant drought sensitivity during recent decades at EIF. Drought sensitivity dynamics of all species vary over time. An increase of drought sensitivity in tree growth was found in the wetter forest area EIF, whereas a decrease occurred in the middle of the last century for all species in the drier KEL region. Species-specific and regional differences in long-term climate sensitivities, as evidenced by temporal variability in drought sensitivity, are potential indicators for a changing climate that effects Central-West German forest growth, but meanwhile hampers a general assessment of these effects.
#--------------------
#   Authors: Johannes Andreas Schultz and Burkhard Neuwirth
#   Journal_Name: Agricultural and Forest Meteorology
#   Published_Title: A new atmospheric circulation tree-ring index (ACTI) derived from climate proxies: Procedure, results and applications
#   Published_Date_or_Year: 2012
#   Volume: 164
#   Pages: 149-160
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.agrformet.2012.05.007
#   Full_Citation: None
#   Abstract: This paper introduces a new procedure to investigate the influence of weather types on spatio-temporal tree-ring growth patterns. Within the framework of the procedure a new proxy-based climate index termed as the atmospheric circulation tree-ring index (ACTI) is calculated that combines weather-type classification data with climate proxies. The new approach is tested using a Central European multi-species tree-ring width network consisting of 115 sites. The procedure used to calculate the ACTI time series includes: 1. Monte Carlo simulations, 2. multiple testing correction, and 3. selection and grouping algorithms. The tree-ring width series are grouped according to their weather-type responses, and the ACTI time series were computed for each group.# # The new procedure explains the climate signal preserved in tree-ring chronologies more comprehensively because the complex interaction between the different climate elements is taken into account by using weather-type classification data. Strong correlations between the ACTI and tree-ring width series (r = 0.69) and between the ACTI time series and climate gridded datasets (r > 0.6) were observed. Further a correlation between ACTI and northern hemisphere mean temperatures (r = 0.5) were found. These results indicate that the ACTI enables the investigation of weather-type growth relationships.
#--------------------
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hessen/Kellerwald dhk05
#   Location: Germany
#   Northernmost_Latitude: 51.1667
#   Southernmost_Latitude: 51.1667
#   Easternmost_Longitude: 8.95
#   Westernmost_Longitude: 8.95
#   Elevation_m: 420
#--------------------
# Data_Collection
#   Collection_Name: GERM152
#   First_Year: 1789
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dhk0501m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0501m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0502m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0502m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0503m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0503m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0504m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0504m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0505m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0505m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0506m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0506m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0507m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0507m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0508m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0508m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0509m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0509m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0510m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0510m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0511m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0511m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0512m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0512m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0513m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0513m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0515m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0515m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0516m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0516m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0517m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0517m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	dhk0501m_raw	dhk0502m_raw	dhk0503m_raw	dhk0504m_raw	dhk0505m_raw	dhk0506m_raw	dhk0507m_raw	dhk0508m_raw	dhk0509m_raw	dhk0510m_raw	dhk0511m_raw	dhk0512m_raw	dhk0513m_raw	dhk0515m_raw	dhk0516m_raw	dhk0517m_raw
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	1.15	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	1.51	NA	NA	0.96
1799	2.74	NA	NA	3.34	NA	NA	NA	NA	NA	1.55	NA	NA	1.58	NA	NA	1.54
1800	1.82	NA	NA	2.81	NA	NA	NA	NA	NA	2.53	NA	NA	2.42	NA	NA	1.14
1801	2.69	NA	NA	4.44	NA	NA	NA	NA	NA	3.04	NA	2.79	3.02	NA	NA	1.42
1802	1.69	NA	NA	1.42	NA	NA	NA	3.1	NA	2.83	NA	2.25	2.72	NA	NA	1.36
1803	3.2	NA	NA	2.58	NA	NA	NA	3.3	NA	2.08	NA	2.79	2.16	NA	NA	1.97
1804	2.95	NA	NA	2.26	NA	NA	NA	3.78	NA	1.86	1.89	1.49	2	NA	NA	0.96
1805	2.95	NA	NA	2.2	NA	NA	NA	3.18	NA	3.13	2.15	1.33	1.44	NA	NA	2.09
1806	2.22	NA	NA	1.65	NA	NA	NA	2.05	NA	1.48	2.04	0.92	0.71	NA	NA	1.28
1807	2.34	NA	NA	1.44	1.68	NA	NA	2.09	NA	1.6	2.03	0.57	0.7	NA	NA	1
1808	3.16	NA	NA	2.44	3.28	NA	NA	4.3	NA	3.08	2.6	1.13	1.83	NA	NA	2.51
1809	2.27	NA	2.97	1.99	2.92	NA	NA	3.03	NA	2.26	3.78	0.98	1.32	NA	NA	1.81
1810	2.16	NA	1.43	1.56	2.2	NA	NA	2.13	NA	2.31	2.76	0.92	0.94	NA	NA	1.82
1811	2.43	NA	1.8	1.7	2.72	NA	NA	1.29	NA	2.97	4.1	1.03	1.22	NA	NA	2.79
1812	2.4	NA	1.12	1.76	2.4	NA	NA	0.8	NA	2.16	2.64	0.83	0.97	NA	NA	2.79
1813	2.37	NA	2.36	1.85	2.52	NA	NA	2.35	NA	2.72	3.87	1.08	1.45	NA	NA	3.19
1814	0.38	2.27	2.88	0.27	1.94	NA	NA	2.52	1.73	1.9	2.85	1.25	0.94	2.05	NA	2.65
1815	0.99	1.65	0.67	0.69	1.26	NA	1.68	1.34	1.36	1.66	1.61	0.82	0.7	1.19	NA	1.86
1816	1.41	1.93	1.8	1.28	1.83	NA	2.59	1.68	1.98	2.16	1.83	1.04	1.08	3.45	1.9	2.13
1817	1.55	2.04	1.8	1.26	2.5	NA	2.18	1.14	1.73	2.16	1.25	0.72	0.54	4.01	1.06	1.66
1818	0.93	1.34	0.73	0.98	1.22	NA	1.22	1.3	0.61	1.02	0.56	0.33	0.61	3.17	1.24	0.82
1819	0.32	1.08	0.45	0.42	0.9	NA	0.94	1.59	0.32	0.93	1.66	0.22	0.42	2.39	0.46	1.05
1820	0.67	1.63	0.99	0.68	1.3	NA	1.22	1.02	0.28	1.22	1.14	0.39	0.6	2.67	0.71	1.46
1821	0.85	1.85	1.36	0.93	1.26	NA	1.64	1.28	1.05	1.38	1.24	0.7	0.46	2.12	0.91	1.47
1822	0.62	0.93	0.52	0.56	0.6	0.75	0.82	0.3	0.52	0.7	0.58	0.24	0.3	0.93	0.46	0.77
1823	1.14	1.86	2.01	1	1.29	2.81	1.76	0.65	1.33	1.32	1.33	0.4	0.5	2.2	0.86	1.14
1824	1.14	1.24	2.43	0.95	1.06	1.76	1.7	1.05	1.09	1.44	0.96	0.43	0.44	1.65	0.52	1.47
1825	1.18	1.12	1.27	0.86	0.72	1.18	1.29	1	0.82	1.36	0.94	0.42	0.53	1.36	0.71	1.18
1826	1.18	0.98	1.09	1.06	0.68	0.95	1.49	0.77	0.86	1.34	1.08	0.41	0.68	1.64	0.62	1.44
1827	1.01	0.84	0.88	0.84	0.59	0.78	0.81	1.18	0.61	1.07	0.82	0.26	0.54	1.07	0.32	1.04
1828	0.91	0.75	0.84	0.94	0.62	0.87	0.86	1.13	0.47	1.12	0.8	0.31	0.42	1.13	0.31	1
1829	1.46	1.11	1.65	1.48	0.7	1.42	1.54	2.1	0.99	1.8	1.56	0.41	0.89	2.49	0.88	1.79
1830	1.42	1.11	1.75	1.42	0.96	1.4	1.35	2.01	1.03	1.38	1.27	0.52	0.7	2.36	0.75	1.52
1831	1.74	0.78	1.28	1.37	0.54	1.12	1.4	2.02	0.74	1.3	0.98	0.6	0.5	1.88	0.62	0.98
1832	1.2	0.7	1.03	1.16	0.72	0.83	1.18	1.32	0.47	1.07	0.9	0.61	0.53	1.46	0.5	0.8
1833	1.04	0.78	0.64	0.88	0.61	0.58	0.85	0.78	0.49	0.94	0.72	0.37	0.43	1.26	0.4	0.7
1834	1.12	0.78	0.77	0.93	0.53	1.52	0.96	1.03	0.64	0.79	1.01	0.53	0.44	1.73	0.71	0.7
1835	1.15	0.73	0.49	0.92	0.56	0.71	0.76	0.78	0.4	0.92	0.7	0.25	0.34	0.99	0.52	0.6
1836	1.26	1.12	0.82	1.18	0.84	1.08	1.19	1.32	0.64	0.94	0.96	0.59	0.45	1.46	0.81	0.87
1837	1.39	0.86	0.69	1.36	0.74	0.76	0.99	1.18	0.58	0.9	1.21	0.5	0.5	1.1	0.79	0.73
1838	0.53	0.56	0.68	0.54	0.44	0.7	0.43	0.31	0.15	0.56	0.44	0.12	0.17	0.47	0.15	0.24
1839	1.06	0.9	0.99	0.98	0.86	0.92	1.16	1.12	0.47	0.96	1.26	0.31	0.61	0.95	0.41	0.75
1840	1.58	1.04	1.73	1.25	0.92	1.3	1.54	1.69	0.85	0.97	1.86	0.44	0.82	1.36	0.7	0.01
1841	1.08	0.77	1.44	0.98	0.76	0.92	1.06	1.16	0.65	0.96	1.46	0.48	0.62	1.06	0.61	0.01
1842	0.92	0.6	0.81	0.79	0.64	0.64	0.72	0.76	0.53	0.84	0.94	0.43	0.58	0.76	0.51	0.01
1843	0.6	0.54	1.38	0.62	0.48	1.09	1.2	0.82	0.53	0.64	0.7	0.5	0.8	1.21	0.64	2.57
1844	1.1	0.92	1.37	1.03	0.9	1.2	1.34	1.24	0.96	1.21	1.38	1.2	1.08	1.28	0.76	1.9
1845	0.86	0.78	0.92	0.75	0.9	0.98	0.96	1.1	0.75	1.02	1.3	0.95	0.88	1.12	0.84	1.42
1846	0.6	0.57	0.62	0.48	0.66	0.86	0.62	0.82	0.8	0.62	0.95	0.78	0.66	0.58	0.79	0.63
1847	0.68	0.62	1.39	0.52	0.57	0.72	0.58	0.76	0.64	0.74	0.86	0.56	0.78	0.62	0.58	0.51
1848	0.72	0.46	1.35	0.64	0.6	0.86	0.78	0.86	0.72	0.7	0.84	0.7	0.72	0.75	0.83	0.53
1849	0.84	0.62	0.98	0.89	0.72	0.72	0.82	1	0.85	0.7	1	0.7	0.64	0.91	0.76	0.55
1850	0.88	0.67	1.53	0.78	0.73	1.03	0.86	1.28	1.38	1.08	1.14	0.9	0.79	0.96	1.02	0.67
1851	1.32	1.01	1.9	1.1	0.98	1.14	1.56	1.52	1.32	1.19	1.5	1.04	0.88	1.55	1.34	2.32
1852	1.68	1.52	1.9	1.3	1.3	1.66	1.86	1.82	1.45	1.4	2.02	1.55	1.33	1.92	1.84	3.25
1853	1.32	1.43	1.82	1.04	1.2	1.76	1.74	1.93	1.48	1.42	1.94	1.66	1.46	1.32	1.72	2.89
1854	0.39	1.74	0.44	0.28	1.15	0.5	1.44	0.46	0.8	1.16	0.38	2.62	1.99	0.85	1.84	3.77
1855	1.02	1.56	1.36	0.62	1.6	1.78	1.88	1.59	1.5	1.36	1.46	2.05	1.96	1.7	1.82	1.71
1856	0.86	1.34	0.92	0.58	1.18	1.31	1.4	1.24	1.24	1.22	1.21	1.31	1.24	1.35	1.5	1.03
1857	0.54	0.85	0.7	0.56	0.87	0.87	0.84	0.88	0.96	0.86	1.04	0.77	0.86	0.71	0.92	0.75
1858	0.22	0.38	0.28	0.38	0.54	0.33	0.42	0.5	0.57	0.39	0.25	0.44	0.28	0.53	0.34	0.22
1859	0.67	0.81	0.93	0.72	0.92	1.06	1.14	1.13	1.25	1.05	1.06	1.05	0.82	1.18	1.03	0.54
1860	0.85	0.59	0.85	0.87	0.42	1.55	1.44	1.12	1.56	1.06	1.21	1.24	0.76	1.23	1.27	0.62
1861	1.3	1.1	1.45	1.24	0.72	1.86	2.14	1.56	2.07	1.63	2.2	1.7	1.04	1.77	1.46	0.96
1862	0.7	0.84	0.9	0.95	0.6	1.26	1.82	1.24	1.86	1.31	1.42	1.88	0.92	0.85	0.97	0.66
1863	1.2	1.3	1.02	1.4	0.98	1.4	1.83	1.48	1.76	1.22	1.1	1.64	0.97	1.43	1	0.83
1864	0.56	1.08	0.81	0.69	0.84	1.2	1.25	0.92	1.72	0.97	1.02	1.34	0.86	1.16	0.9	0.8
1865	0.5	0.45	0.32	0.56	0.45	0.48	0.66	0.4	0.8	0.54	0.62	0.58	0.5	0.49	0.6	0.4
1866	0.9	0.8	0.55	0.92	0.74	0.8	1.12	1.14	1.41	0.7	0.66	0.89	0.5	1.3	0.83	0.46
1867	1.55	1.11	0.92	1.6	1.09	1.34	1.73	1.38	1.75	1.15	1.38	1.3	0.91	1.6	1.42	0.64
1868	1.2	1.12	0.76	1.26	0.98	1	1.38	1.2	1.62	1.21	1.4	1.24	0.85	1.1	1.36	0.79
1869	0.5	0.57	0.34	0.51	0.52	0.42	0.84	0.72	0.95	0.52	0.68	0.76	0.4	0.75	0.64	0.4
1870	0.6	0.56	0.29	0.62	0.44	0.31	0.52	0.4	0.8	0.6	0.7	0.42	0.5	0.61	0.39	0.37
