# Büntgen - Ovronnaz - LADE - ITRDB SWIT310
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16875
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16875.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit310-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit310-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit310.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit310.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - Ovronnaz - LADE - ITRDB SWIT310
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Esper, J.(https://orcid.org/0000-0003-3919-014X); Frank, D.C.(https://orcid.org/0000-0001-5463-5640); Nievergelt, D.; Affolter, P.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collection purpose: 
# # dendroclimatology
# # 
# # 
# # Cores are stored at: 
# # WSL
# # 
# # 
# # Notes: 
# # Formerly rw00504ovr11
# # 
# # References:
# # Buntgen et al: (2006) Journal of Climate; (2006) TRACE; (2006) Trees; 
# # (2005) Climate Dynamics; (2005) TRACE; (2008) GCB;  NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ovronnaz
#   Location: Switzerland
#   Northernmost_Latitude: 46.2
#   Southernmost_Latitude: 46.2
#   Easternmost_Longitude: 7.15
#   Westernmost_Longitude: 7.15
#   Elevation_m: 1500
#--------------------
# Data_Collection
#   Collection_Name: SWIT310
#   First_Year: 1821
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 11O01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 11O01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11O01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 11O01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11O02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 11O02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11O02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 11O02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11O03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 11O03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11O03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 11O03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11O20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 11O20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11O20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 11O20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11O20C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 11O20C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11O25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 11O25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 11O25B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 11O25B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	11O01A_raw	11O01B_raw	11O02A_raw	11O02B_raw	11O03A_raw	11O03B_raw	11O20A_raw	11O20B_raw	11O20C_raw	11O25A_raw	11O25B_raw
1821	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	2.16	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	1.58	NA	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA
1829	NA	NA	NA	NA	NA	NA	2.01	NA	1.46	NA	NA
1830	NA	NA	NA	NA	NA	NA	1.06	NA	1.23	NA	NA
1831	NA	NA	NA	NA	NA	NA	1.25	NA	1.47	NA	NA
1832	NA	NA	NA	NA	NA	NA	1.11	NA	1.58	NA	NA
1833	NA	NA	NA	NA	NA	NA	1.9	NA	1.72	NA	NA
1834	NA	NA	NA	NA	NA	NA	1.51	NA	1.74	NA	NA
1835	NA	NA	NA	NA	NA	NA	1.97	NA	2.49	NA	NA
1836	NA	NA	NA	NA	NA	NA	0.78	NA	0.81	NA	NA
1837	NA	NA	NA	NA	NA	NA	1.63	NA	1.16	NA	NA
1838	NA	NA	NA	NA	NA	NA	2.12	NA	1.57	NA	NA
1839	NA	NA	NA	NA	NA	NA	1.74	NA	1.25	NA	NA
1840	NA	NA	NA	NA	NA	NA	2.48	NA	2.07	NA	NA
1841	NA	NA	NA	NA	NA	NA	2.72	NA	2.22	NA	NA
1842	NA	NA	NA	NA	NA	NA	2.54	NA	2.34	NA	NA
1843	NA	NA	NA	NA	NA	NA	2.12	NA	2.22	NA	NA
1844	NA	NA	NA	NA	NA	NA	1.88	NA	1.81	NA	NA
1845	NA	NA	NA	NA	NA	NA	1.73	NA	1.43	NA	NA
1846	NA	NA	NA	NA	NA	NA	2.62	NA	2.49	NA	NA
1847	NA	NA	NA	NA	NA	NA	3.17	NA	3.41	NA	NA
1848	NA	NA	NA	NA	NA	NA	2.39	NA	2.75	NA	NA
1849	NA	NA	NA	NA	NA	NA	1.97	NA	2.13	NA	NA
1850	NA	NA	NA	NA	NA	NA	1.98	NA	2.76	NA	NA
1851	NA	NA	NA	NA	NA	NA	1.22	NA	1.75	NA	NA
1852	NA	NA	NA	NA	NA	NA	0.71	NA	0.78	NA	NA
1853	NA	NA	NA	NA	NA	NA	0.88	NA	1.28	NA	NA
1854	NA	NA	NA	NA	NA	NA	1.45	NA	1.86	NA	NA
1855	NA	NA	NA	NA	NA	NA	2.16	NA	2.48	NA	NA
1856	NA	NA	NA	NA	NA	NA	2.7	NA	3.01	NA	NA
1857	NA	NA	NA	NA	NA	NA	2.19	NA	2.29	NA	NA
1858	NA	NA	NA	NA	NA	NA	2.25	NA	2.04	NA	NA
1859	NA	NA	NA	NA	NA	NA	1.02	NA	1.04	NA	NA
1860	NA	NA	NA	NA	NA	NA	1.75	NA	1.91	NA	NA
1861	NA	NA	NA	NA	NA	NA	0.78	NA	0.99	NA	NA
1862	NA	NA	NA	NA	NA	NA	1.37	NA	2.04	NA	NA
1863	NA	NA	NA	NA	NA	NA	2.38	NA	3.13	NA	NA
1864	NA	NA	NA	NA	NA	NA	2.79	NA	3.39	NA	NA
1865	NA	NA	NA	NA	NA	NA	1.96	NA	2.41	NA	NA
1866	NA	NA	NA	NA	NA	NA	2.19	NA	2.67	NA	NA
1867	NA	NA	NA	NA	NA	NA	2.83	NA	3.33	NA	NA
1868	NA	NA	NA	NA	NA	NA	0.86	NA	0.87	NA	NA
1869	NA	NA	NA	NA	NA	NA	1.24	NA	1.39	NA	NA
1870	NA	NA	NA	NA	NA	NA	0.88	NA	0.92	NA	NA
1871	NA	NA	NA	NA	NA	NA	1.43	NA	1.98	NA	NA
1872	NA	NA	NA	NA	NA	NA	2.07	NA	2.54	NA	NA
1873	NA	NA	NA	NA	NA	NA	1.62	NA	2.45	NA	NA
1874	NA	NA	NA	NA	NA	NA	2.37	NA	2.77	NA	NA
1875	NA	NA	NA	NA	NA	NA	2.7	NA	4.1	NA	NA
1876	NA	NA	NA	NA	NA	NA	2.62	NA	3.62	NA	NA
1877	NA	NA	NA	NA	NA	NA	2.9	NA	3.13	NA	NA
1878	NA	NA	NA	NA	NA	NA	2.87	NA	4	NA	NA
1879	NA	NA	NA	NA	NA	NA	2.57	NA	3.18	NA	NA
1880	NA	NA	NA	NA	NA	NA	1.34	NA	1.88	NA	NA
1881	NA	NA	NA	NA	NA	NA	1.43	NA	1.67	NA	NA
1882	NA	NA	NA	NA	NA	NA	1.25	NA	1.58	NA	NA
1883	NA	NA	NA	NA	NA	NA	1.32	NA	1.96	NA	NA
1884	NA	NA	NA	NA	NA	NA	1.76	NA	2.35	NA	NA
1885	NA	NA	NA	NA	NA	NA	1.98	NA	2.37	NA	NA
1886	NA	NA	NA	NA	NA	NA	1.57	NA	1.91	NA	NA
1887	3.17	NA	NA	NA	NA	NA	1.39	NA	1.74	NA	NA
1888	2.32	NA	NA	NA	NA	NA	0.56	NA	0.77	NA	NA
1889	1.64	NA	NA	NA	NA	NA	0.97	NA	1.35	NA	NA
1890	1.85	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA
1891	1.84	NA	NA	NA	NA	NA	1.9	NA	NA	NA	NA
1892	1.7	NA	NA	NA	NA	NA	1.99	NA	NA	NA	NA
1893	2.05	NA	NA	NA	NA	NA	1.69	NA	NA	NA	NA
1894	2.49	NA	NA	NA	NA	NA	1.47	NA	NA	NA	NA
1895	0.42	NA	0.67	NA	NA	NA	0.08	NA	NA	NA	NA
1896	1.54	NA	1.24	NA	NA	NA	0.83	NA	NA	NA	NA
1897	1.7	NA	1.23	NA	NA	NA	0.88	NA	NA	NA	NA
