# Bigler - Glarus GL - PCAB - ITRDB SWIT189
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/8495
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-8495.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit189-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit189-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit189.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit189.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-02-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-02-10
#--------------------
# Title
#   Study_Name: Bigler - Glarus GL - PCAB - ITRDB SWIT189
#--------------------
# Investigators
#   Investigators: Bigler, C.; Rötheli, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Glarus GL
#   Location: Switzerland
#   Northernmost_Latitude: 47.03
#   Southernmost_Latitude: 47.03
#   Easternmost_Longitude: 9.07
#   Westernmost_Longitude: 9.07
#   Elevation_m: 1500
#--------------------
# Data_Collection
#   Collection_Name: SWIT189
#   First_Year: 1773
#   Last_Year: 2007
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GEB515Lb_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GEB515Lb; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GEB516L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GEB516L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GFH529LB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GFH529LB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GFI524L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GFI524L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GFI527L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GFI527L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GFT530L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GFT530L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GFT531L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GFT531L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GFT532L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GFT532L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GKF512L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GKF512L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GKF513L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GKF513L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GKL500L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GKL500L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GNF505L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GNF505L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GNF507L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GNF507L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GNF508Lb_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GNF508Lb; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GNF509L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GNF509L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GNF511L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GNF511L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOG520L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOG520L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOG521L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOG521L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GOG522L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GOG522L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRR502L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRR502L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRR517L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRR517L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRR518L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRR518L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GSG519L_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GSG519L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GEB515Lb_raw	GEB516L_raw	GFH529LB_raw	GFI524L_raw	GFI527L_raw	GFT530L_raw	GFT531L_raw	GFT532L_raw	GKF512L_raw	GKF513L_raw	GKL500L_raw	GNF505L_raw	GNF507L_raw	GNF508Lb_raw	GNF509L_raw	GNF511L_raw	GOG520L_raw	GOG521L_raw	GOG522L_raw	GRR502L_raw	GRR517L_raw	GRR518L_raw	GSG519L_raw
1933	1.23	1.07	2.1	1.3	0.86	1.16	0.89	0.81	0.74	0.7	2	1.04	1.33	1.8	0.74	0.57	1.16	0.19	1.37	1.7	2.28	0.65	1.9
1934	1.45	1.51	2.99	1.48	0.91	1.62	0.62	0.82	0.94	0.77	2.34	1.37	1.27	1.65	0.89	0.75	1.24	0.29	1.48	1.59	1.65	0.67	1.36
1935	1.14	1.48	3.27	1.86	1	1.54	0.56	0.97	1.04	1.06	2.4	1.29	1.93	1.97	0.81	0.79	1.43	0.46	1.49	1.87	2.06	0.86	1.91
1936	1.02	1.38	2.26	1.09	1	1.62	0.84	0.96	1.03	0.69	2.28	1.22	2.09	1.94	1.03	0.68	1.07	0.58	1.46	2.21	2.57	0.64	2.13
1937	1.1	1.48	2.83	1.22	0.92	1.82	1.41	1.12	1.34	0.97	2.56	1	1.55	2.2	0.95	0.69	1.25	0.55	1.47	2.31	3.38	0.73	2.62
1938	1.15	1.6	2.83	1.5	0.94	2.1	1.54	1.27	1.3	1.04	2.58	0.97	1.64	2.06	0.85	0.5	1.2	0.75	1.59	2.37	3.76	0.66	2.35
1939	1.11	1.37	2.33	1.97	1	1.72	1.83	1.14	1.27	1.12	2.95	0.96	1.78	2.08	0.86	0.69	1.53	0.72	1.58	2.38	3.81	0.65	2.16
1940	1.05	1.39	2.43	1.82	1.08	1.64	1.69	1.04	1.47	1.12	2.66	1.17	1.8	1.96	0.95	0.63	1.78	0.66	1.6	1.98	3.95	0.67	2.32
1941	1.22	1.54	2.89	1.89	0.94	1.71	1.98	1.18	1.61	1.22	2.39	1.11	1.91	2	1.32	0.62	1.53	0.6	1.58	1.77	3.18	0.89	2.11
1942	1	1.09	3.08	1.6	0.91	1.75	2.57	1.36	1.38	1.27	2.56	1.15	3.11	2.64	1.35	0.7	1.63	0.73	1.51	1.91	4.16	0.9	2.19
1943	0.89	1.19	3.28	2.02	0.79	1.82	3.07	1.5	1.49	1.26	2.93	1.11	3.67	3.02	1.14	0.61	1.88	0.74	1.69	2.07	4.73	0.8	2.83
1944	1.25	1.19	3.2	2.42	0.86	2.48	2.84	1.81	1.68	1.27	2.92	0.98	2.93	2.52	1.1	0.59	1.7	0.67	1.53	2.19	3.82	1.06	2.77
1945	1.31	1.59	3.4	2.6	0.97	2.13	3.05	1.77	1.92	1.46	3.11	1.02	3.35	2.52	1.02	0.66	1.9	0.85	1.63	2.73	4.17	0.95	2.74
1946	1.08	1.74	3.41	2.37	0.98	2.18	3.22	1.94	2.03	1.52	2.83	0.99	2.4	1.98	0.69	0.55	1.36	0.58	1.42	3.45	3.51	0.78	2.98
1947	1.5	2.08	3.01	2.53	1.1	2.43	3.11	2.08	1.84	1.55	2.98	1.19	2.81	2.26	0.99	0.79	1.24	0.7	1.5	2.71	3.62	1.02	3.04
1948	0.72	0.98	1.55	1.66	0.54	1.65	2.12	0.97	0.84	1.02	2.03	0.76	1.68	1.36	0.58	0.51	1.08	0.48	0.97	1.64	2.21	0.58	1.88
1949	0.83	1.44	1.99	2.06	0.94	2.25	3.45	1.55	1.72	1.75	2.53	0.72	2.05	1.41	0.54	0.57	0.75	0.77	1.3	2.53	2.65	0.94	2.75
1950	0.71	1.21	1.89	1.27	0.98	2.02	3.32	1.39	0.85	1.25	2.16	0.91	2.15	1.96	0.68	0.68	1.04	0.88	1.31	2.27	2.51	0.78	1.75
1951	0.73	1.21	2.03	1.38	1.08	2.26	3.62	1.46	1.03	1.45	2.75	1.07	2.58	2.15	0.82	0.76	1.49	1.29	1.23	2.45	2.5	0.71	2.09
1952	1.33	1.25	2.74	2.13	1.47	2.66	3.31	1.36	1.38	1.69	3.24	0.98	2.85	2.05	0.83	0.8	1.3	1.28	1.6	3.57	3.74	0.9	2.45
1953	0.85	1	2.24	2.27	1.09	2.26	2.27	0.92	1.23	1.03	3.05	0.94	2.52	2.17	0.73	0.9	1.11	0.89	1.72	2.44	3.51	0.72	2.08
1954	0.7	1.03	1.66	1.65	0.93	1.76	2.03	0.71	0.73	1.02	2.51	1.03	1.73	1.94	0.62	0.65	1.08	0.82	1.44	2.33	2.45	0.59	1.65
1955	1.2	1.22	1.96	1.79	1.17	2.15	2.33	0.69	1.49	1.28	2.44	1.1	1.94	2.01	0.77	0.79	1.19	0.92	1.2	2.3	2.35	0.64	1.83
1956	0.7	1.01	1.75	1.76	0.89	1.69	1.63	0.7	1.42	0.81	2.26	0.91	1.57	1.46	0.66	0.9	0.99	0.51	0.97	1.86	1.66	0.46	1.38
1957	0.85	0.88	1.34	1.73	0.68	1.73	1.83	0.58	1.18	1.06	1.82	0.87	1.64	1.77	0.53	0.77	0.97	0.53	0.95	1.6	1.75	0.47	1.27
1958	1.38	0.96	1.81	1.65	0.57	1.51	2.15	0.58	1.14	0.93	1.98	0.83	1.38	1.85	0.44	0.82	0.66	0.59	0.98	1.49	2.55	0.32	1.59
1959	1.71	0.87	2.07	1.77	0.4	1.76	2.27	0.6	1.5	0.93	2.41	0.77	2.15	2.13	0.31	0.68	0.96	0.44	1	1.51	2.51	0.31	2
1960	1.03	0.77	1.69	1.53	0.61	1.46	1.76	0.66	1.41	0.94	2.16	0.69	1.62	1.69	0.43	0.75	0.91	0.53	0.95	1.47	2.98	0.4	1.58
1961	0.97	0.74	1.79	1.54	0.61	1.52	2.15	0.9	1.48	1.1	2.33	0.7	1.97	1.86	0.53	0.73	0.79	0.6	0.85	1.84	3.64	0.41	1.67
1962	0.77	0.66	1.51	1.14	0.67	1.21	2.36	1.08	1.14	0.95	2.02	0.76	2.06	1.76	0.51	0.75	0.7	0.56	0.96	1.37	2.83	0.41	1.47
1963	0.86	0.74	2.21	1.3	0.7	1.17	2.21	1.24	0.92	1	2.62	0.82	2.65	2.05	0.59	0.94	0.8	0.46	1.13	1.53	3.07	0.29	1.92
1964	1.16	0.83	2.17	1.36	0.72	1.23	2.42	1.38	0.9	1.3	2.68	0.83	2.97	2.52	0.7	1.06	1	0.73	1.23	2.04	3.75	0.44	2.23
1965	0.84	0.83	2.3	1.14	0.65	0.93	2.02	1.22	0.71	1.36	2.15	0.73	2.44	2.34	0.49	1.14	0.89	0.68	1.04	1.4	2.4	0.45	1.61
1966	1.01	0.96	2.46	1.33	0.71	0.83	2.42	1.31	0.95	1.37	2.23	1	2.56	2.18	0.6	1.46	1	0.58	1.02	1.53	2.9	0.62	1.88
1967	1.36	1.1	3.07	1.51	0.66	1.3	2.72	1.39	1.19	1.65	2.54	1.07	2.58	2.13	0.57	1.36	0.88	0.58	1.16	1.49	3.05	0.61	2.3
1968	1.4	1.02	2.48	1.33	0.72	1.56	2.51	1.63	1.06	1.31	2.49	1.06	2.53	1.79	0.57	1.37	0.83	0.77	1.04	1.4	3.15	0.7	2.16
1969	1.55	1.01	3.08	1.94	0.71	1.84	3.47	1.6	1.22	1.32	2.69	1.15	3.52	2.18	0.48	1.67	0.94	0.6	1.49	1.4	4.42	0.8	2.5
1970	1.27	0.92	2.42	1.81	0.81	1.79	2.86	1.47	1.05	1.5	2.64	0.95	2.92	2.34	0.44	1.56	1.11	0.54	1.34	1.26	3.36	0.39	1.69
1971	0.9	0.78	2.92	1.56	0.69	1.8	3.15	1.35	0.95	1.06	2.41	0.91	3.41	2.43	0.42	1.77	0.7	0.27	1.16	1.15	3.71	0.39	1.66
1972	0.97	0.76	2.09	1.45	0.56	1.81	2.59	1.35	1.01	1.3	2.34	0.97	3.23	2.45	0.28	1.51	0.73	0.39	1.06	1.21	2.92	0.36	1.74
1973	0.92	0.9	2.42	1.34	0.63	1.89	2.6	1.29	1.19	1.32	2.65	1.1	2.85	2.72	0.48	1.41	0.89	0.7	1.23	1.27	2.94	0.51	1.9
1974	0.59	0.64	1.62	1.1	0.52	1.56	0.65	1.3	1.03	1.19	2.32	0.77	1.78	2.02	0.15	0.84	0.65	0.44	0.93	1.03	2.28	0.42	1.96
1975	0.93	0.77	1.63	0.91	0.52	1.45	1.46	1.39	1.02	1.26	2.38	0.76	2.24	2.21	0.19	1.06	0.53	0.44	0.99	0.9	1.55	0.52	1.8
1976	1.28	0.92	1.98	1.13	0.59	1.18	2.39	1.56	1.08	1.42	2.18	0.92	2.12	1.71	0.38	0.96	0.45	0.61	1.13	1.12	1.72	0.58	1.4
1977	1.29	1.09	2.03	1.16	0.57	1.47	2.59	1.51	1.13	1.2	2.16	1.01	2.54	2.09	0.47	1.13	0.61	0.58	1.17	1.64	2.13	0.66	1.55
1978	0.88	0.74	1.68	1.14	0.46	1.83	2.67	1.01	1.16	0.97	2.03	0.84	2.12	2.1	0.27	1.06	0.62	0.48	1.05	1.7	2.31	0.76	1.6
1979	1.16	0.95	1.74	1.36	0.46	1.69	3.21	1.08	1.43	1.15	2.16	0.91	2.04	2.03	0.45	1.03	0.59	0.56	1.06	1.72	3.38	0.73	1.81
1980	1.15	0.66	1.47	0.98	0.41	1.33	3.13	0.88	0.99	0.98	1.73	0.91	1.92	1.47	0.25	0.9	0.47	0.44	0.9	1.25	3.26	0.73	1.32
1981	1.47	1.19	1.75	1.38	0.39	1.18	4.06	1.02	1.01	1.26	1.91	0.78	2.32	1.98	0.39	1.19	0.51	0.56	0.96	1.7	3.54	0.8	1.46
1982	2.65	1.38	2.51	1.58	0.53	1.33	5.39	1.29	1.4	1.38	2.1	1.06	2.05	2.35	0.32	1.24	0.54	0.73	1.29	2.85	4.63	0.93	1.89
1983	3	1.22	3.21	2.23	0.51	2.15	5.32	1.41	1.4	1.2	2.2	0.84	2.28	2.23	0.25	1.41	0.57	0.83	1.1	3.1	3.64	1.07	1.29
1984	1.8	0.99	2.7	1.71	0.48	1.81	3.74	1.31	0.91	1.03	1.85	0.72	1.76	1.76	0.25	1.12	0.53	0.64	1.12	1.86	1.89	0.76	1.19
1985	1.87	1.15	2.91	2.17	0.5	1.58	3.62	1.29	1.27	1.1	2.36	0.79	1.91	2.05	0.3	1.57	0.6	0.6	1.33	3.19	2.14	0.77	1.8
1986	1.29	1.12	2.33	1.82	0.52	1.6	3.15	1.02	0.84	1.22	2.09	0.84	1.8	1.96	0.29	1.23	0.67	0.59	1.13	2.17	2.16	1.05	1.96
1987	1.24	1.12	1.44	1.4	0.49	1.34	2.37	0.89	0.69	0.99	1.68	0.62	1.84	1.6	0.3	1.19	0.72	0.52	0.89	1.67	1.41	0.84	1.4
1988	1.83	1.39	2.29	2.15	0.62	2.17	3.88	1.05	1.16	1.49	2.23	0.67	2.16	1.96	0.27	1.14	0.73	0.44	1.05	3.53	2.2	0.84	2.52
1989	1.48	1.04	1.99	2.61	0.58	2.46	3.54	0.9	1.2	1.16	2.61	0.61	2.4	1.91	0.27	1.12	0.67	0.54	0.95	3.34	2.27	0.91	2.33
1990	0.91	1.08	1.74	2.56	0.56	1.94	1.51	0.84	1.19	1.06	2.71	0.59	2.49	2.08	0.29	0.93	0.7	0.32	0.91	2.5	2.12	0.87	1.96
1991	0.79	0.97	1.49	2.04	0.51	1.71	1.4	0.8	1.03	1.07	2.33	0.64	2.18	1.56	0.41	0.88	0.81	0.62	1.1	1.99	1.99	1.04	1.63
1992	0.77	0.96	1.28	1.49	0.51	1.07	2.09	0.66	0.9	1.14	2.29	0.62	2.56	1.78	0.56	0.78	0.85	0.47	1.02	1.81	2.52	1.13	1.59
1993	0.69	0.96	1.45	1.72	0.57	1.19	2.91	0.56	1.06	1.69	2.12	0.74	2.12	1.24	0.69	0.85	1	0.47	0.92	2.41	2.53	1.66	1.78
1994	0.86	0.99	1.73	2.37	0.61	1.77	4.48	0.63	1.47	1.5	2.49	0.98	2.29	1.1	0.66	1.08	0.88	0.52	1.08	2.94	3.23	1.35	1.99
1995	0.54	0.78	1.15	1.39	0.73	1.25	5.1	0.57	0.79	1.28	1.57	0.97	2.14	0.97	0.86	0.97	0.93	0.56	1.24	1.82	3.34	1.52	1.73
1996	0.53	0.8	0.88	1.31	0.62	1.06	4.19	0.51	0.82	1.08	2.04	0.91	1.73	0.78	0.81	0.9	0.86	0.51	1.02	1.44	2.27	1.26	1.61
1997	0.6	0.76	0.83	1.2	0.54	1.18	3.15	0.43	0.95	0.87	1.62	0.88	1.85	0.77	0.71	0.9	1.28	0.49	0.82	1.6	1.88	1.16	1.76
1998	0.67	0.67	0.92	1.16	0.46	1.7	3.54	0.58	1.12	1.3	1.94	0.87	1.81	0.73	0.81	0.68	1.36	0.64	0.92	1.51	2.48	1.2	2.49
1999	1.06	0.87	0.76	1.29	0.58	2.33	3.48	0.64	1.08	1.22	1.91	0.92	1.99	0.74	0.68	0.96	1.63	0.57	0.73	1.2	2.26	1.5	2.68
2000	1.5	1.02	0.8	1.83	0.62	2.6	3.69	0.65	1.44	1.63	1.97	1.02	1.85	0.8	0.75	1.07	1.72	0.61	0.83	1.26	3.19	2.07	2.95
2001	1.92	1.09	0.84	2.82	0.72	4.27	4.17	0.71	1.52	1.64	2.53	1.08	2.11	0.81	0.93	1.04	1.76	0.73	0.93	1.4	3.66	3.3	3.79
2002	1.74	1.04	0.64	2.57	0.64	3.3	3.2	0.68	1.19	1.56	2.21	0.84	1.6	0.9	0.75	0.88	1.45	0.69	0.87	1.37	3.12	2.62	3
2003	1.64	1.02	0.62	2.24	0.68	2.64	2.9	0.54	1.08	1.64	1.69	0.96	1.77	1.41	0.6	0.89	1.12	0.68	0.99	1.72	4.6	2.71	3.05
2004	0.61	0.8	0.33	1.56	0.54	1.68	2.2	0.53	0.8	1.38	1.58	0.91	1.8	0.97	0.55	0.95	0.99	0.71	0.72	1.5	3.51	1.61	2.13
2005	1.05	0.95	0.31	1.86	0.66	1.43	2.56	0.64	1.04	1.53	2.06	1.04	1.87	1.31	0.59	1.06	1.21	0.58	0.82	1.66	3.69	1.4	2.87
2006	1.2	1.21	0.3	1.88	0.81	1.6	3.02	0.67	1.04	1.89	2.45	1.16	2.11	1.4	0.69	1.33	1.57	0.92	0.84	2.01	4.26	1.83	2.8
2007	1.15	1.08	0.16	1.62	0.67	1.08	2.59	0.54	1.1	1.5	2.25	0.93	1.43	1.17	0.7	1.19	1.03	0.87	0.75	3.11	3.96	1.52	2.64
