# Schweingruber - Nizza Foret d'Aillon - ABAL - ITRDB FRAN017
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4556
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4556.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran017l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fran017l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran017l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fran017l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Nizza Foret d'Aillon - ABAL - ITRDB FRAN017
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nizza Foret d'Aillon
#   Location: France
#   Northernmost_Latitude: 43.88
#   Southernmost_Latitude: 43.88
#   Easternmost_Longitude: 7.33
#   Westernmost_Longitude: 7.33
#   Elevation_m: 1700
#--------------------
# Data_Collection
#   Collection_Name: FRAN017
#   First_Year: 1838
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 259010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	259010_raw	259020_raw	259030_raw	259040_raw	259050_raw	259060_raw	259070_raw	259080_raw	259090_raw	259100_raw
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61
1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79
1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82
1841	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08
1844	NA	NA	NA	NA	NA	0.44	NA	NA	NA	1.1
1845	NA	NA	NA	NA	NA	0.43	NA	NA	NA	1
1846	NA	NA	NA	NA	NA	0.59	NA	NA	NA	1.13
1847	NA	NA	NA	NA	NA	0.81	NA	NA	NA	0.94
1848	NA	NA	NA	NA	0.64	0.67	NA	NA	NA	0.88
1849	NA	NA	NA	0.46	0.7	0.82	NA	NA	NA	0.64
1850	NA	NA	NA	0.48	0.53	0.9	NA	NA	NA	0.72
1851	NA	NA	NA	0.61	0.71	1	NA	NA	NA	0.67
1852	NA	NA	NA	0.6	0.45	0.66	NA	NA	NA	0.45
1853	NA	NA	NA	0.55	0.58	0.82	NA	NA	NA	0.37
1854	NA	NA	NA	0.69	0.62	1.08	NA	NA	NA	0.56
1855	NA	NA	NA	0.53	0.54	0.84	NA	NA	NA	0.41
1856	NA	NA	NA	0.55	0.48	0.74	NA	NA	NA	0.56
1857	NA	NA	NA	0.4	0.41	0.55	NA	NA	NA	0.42
1858	NA	NA	NA	0.41	0.49	0.61	NA	NA	NA	0.49
1859	NA	NA	NA	0.37	0.29	0.67	NA	NA	NA	0.62
1860	NA	NA	NA	0.24	0.32	0.44	0.38	NA	NA	0.41
1861	NA	NA	NA	0.3	0.38	0.56	0.53	0.51	NA	0.64
1862	NA	NA	NA	0.4	0.45	0.58	0.58	0.62	NA	0.74
1863	NA	NA	NA	0.26	0.38	0.67	0.24	0.57	NA	0.78
1864	NA	NA	NA	0.41	0.41	0.82	0.31	0.6	NA	0.93
1865	NA	NA	NA	0.4	0.36	0.74	0.23	0.4	NA	0.72
1866	NA	NA	NA	0.45	0.4	0.64	0.3	0.45	NA	0.64
1867	NA	NA	NA	0.55	0.45	0.72	0.29	0.44	NA	0.85
1868	NA	NA	NA	0.57	0.47	0.59	0.37	0.37	NA	0.78
1869	NA	NA	NA	0.36	0.38	0.77	0.38	0.35	NA	0.89
1870	NA	NA	NA	0.51	0.42	0.7	0.32	0.39	NA	1.07
1871	NA	NA	NA	0.41	0.31	0.7	0.59	0.53	NA	1.04
1872	NA	NA	NA	0.5	0.49	0.7	0.4	0.54	NA	1.11
1873	NA	NA	NA	0.5	0.38	0.85	0.42	0.57	NA	0.95
1874	NA	NA	NA	0.39	0.33	0.75	0.51	0.56	NA	0.72
1875	NA	NA	NA	0.42	0.35	0.9	0.46	0.55	NA	0.74
1876	NA	0.31	NA	0.38	0.33	0.58	0.25	0.54	NA	0.47
1877	NA	0.36	NA	0.46	0.41	0.5	0.35	0.71	NA	0.46
1878	NA	0.47	NA	0.5	0.45	0.66	0.57	0.64	NA	0.35
1879	NA	0.31	NA	0.5	0.39	0.49	0.51	0.61	NA	0.24
1880	NA	0.4	NA	0.51	0.45	0.54	0.64	0.5	NA	0.77
1881	NA	0.42	NA	0.62	0.54	0.61	0.6	0.42	NA	0.85
1882	NA	0.47	NA	0.58	0.54	0.59	0.64	0.44	NA	0.78
1883	NA	0.43	NA	0.37	0.37	0.51	0.4	0.32	NA	0.47
1884	NA	0.6	NA	0.53	0.39	0.68	0.53	0.5	NA	0.65
1885	NA	0.59	NA	0.53	0.41	0.83	0.46	0.54	NA	0.61
1886	NA	0.44	NA	0.44	0.33	0.62	0.45	0.36	NA	0.38
1887	NA	0.66	NA	0.54	0.46	0.77	0.42	0.41	NA	0.38
1888	NA	0.57	NA	0.44	0.37	0.57	0.38	0.33	NA	0.29
1889	NA	0.73	NA	0.57	0.4	0.67	0.54	0.55	NA	0.44
1890	NA	0.63	NA	0.51	0.47	0.55	0.63	0.62	NA	0.52
1891	NA	0.41	NA	0.45	0.4	0.37	0.5	0.51	NA	0.53
1892	NA	0.56	NA	0.59	0.4	0.4	0.59	0.54	NA	0.51
1893	NA	0.56	NA	0.61	0.47	0.49	0.41	0.53	NA	0.67
1894	NA	0.49	NA	0.46	0.39	0.4	0.51	0.42	NA	0.66
1895	NA	0.55	1.04	0.47	0.41	0.45	0.53	0.42	NA	0.75
1896	NA	0.36	0.6	0.36	0.45	0.44	0.46	0.41	NA	0.44
1897	NA	0.44	0.99	0.44	0.45	0.46	0.75	0.43	NA	0.58
1898	NA	0.53	1.01	0.43	0.44	0.47	0.81	0.41	NA	0.46
1899	NA	0.59	1.08	0.42	0.43	0.54	1.01	0.4	NA	0.41
1900	NA	0.42	1.14	0.42	0.36	0.54	1.01	0.36	NA	0.65
1901	NA	0.51	1.45	0.45	0.34	0.59	1	0.37	NA	0.43
1902	NA	0.53	1.26	0.5	0.41	0.61	0.87	0.34	NA	0.57
1903	NA	0.58	1.28	0.66	0.49	0.68	1.16	0.44	NA	0.71
1904	NA	0.67	1.4	0.62	0.46	0.62	0.86	0.36	NA	0.58
