# Schweingruber - Col D'Allos - PCAB - ITRDB FRAN016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4388
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4388.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran016n-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fran016n-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran016n.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fran016n.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1996-05-31
#--------------------
# File_Last_Modified_Date
#   Date: 1996-05-31
#--------------------
# Title
#   Study_Name: Schweingruber - Col D'Allos - PCAB - ITRDB FRAN016
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Col D'Allos
#   Location: France
#   Northernmost_Latitude: 44.27
#   Southernmost_Latitude: 44.27
#   Easternmost_Longitude: 6.57
#   Westernmost_Longitude: 6.57
#   Elevation_m: 1900
#--------------------
# Data_Collection
#   Collection_Name: FRAN016
#   First_Year: 1792
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  minimum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 257030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257220_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257220; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257230_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257230; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257260_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257260; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	257030_raw	257070_raw	257090_raw	257120_raw	257150_raw	257160_raw	257220_raw	257230_raw	257260_raw
1865	0.3	0.33	0.29	NA	0.33	0.35	0.31	0.39	0.34
1866	0.29	0.32	0.29	NA	0.32	0.33	0.31	0.35	0.32
1867	0.29	0.32	0.29	NA	0.31	0.34	0.32	0.35	0.31
1868	0.33	0.35	0.33	NA	0.31	0.38	0.31	0.35	0.31
1869	0.3	0.35	0.29	NA	0.29	0.36	0.31	0.36	0.31
1870	0.32	0.36	0.3	NA	0.32	0.37	0.31	0.35	0.32
1871	0.32	0.37	0.29	NA	0.31	0.35	0.33	0.36	0.32
1872	0.32	0.37	0.3	NA	0.35	0.35	0.31	0.34	0.34
1873	0.31	0.34	0.29	NA	0.33	0.34	0.29	0.32	0.33
1874	0.29	0.36	0.29	NA	0.3	0.35	0.31	0.31	0.31
1875	0.3	0.38	0.29	NA	0.32	0.37	0.32	0.35	0.31
1876	0.27	0.36	0.29	NA	0.32	0.38	0.29	0.32	0.26
1877	0.3	0.35	0.29	NA	0.34	0.38	0.31	0.33	0.28
1878	0.32	0.35	0.3	NA	0.33	0.37	0.27	0.34	0.27
1879	0.33	0.39	0.32	NA	0.34	0.39	0.29	0.33	0.27
1880	0.31	0.37	0.28	NA	0.31	0.36	0.28	0.33	0.27
1881	0.28	0.36	0.31	0.3	0.33	0.36	0.3	0.33	0.28
1882	0.38	0.44	0.38	0.35	0.38	0.45	0.32	0.37	0.31
1883	0.29	0.34	0.29	0.3	0.33	0.36	0.28	0.32	0.26
1884	0.28	0.35	0.31	0.29	0.35	0.39	0.29	0.33	0.28
1885	0.29	0.36	0.32	0.3	0.34	0.35	0.29	0.33	0.29
1886	0.3	0.38	0.31	0.31	0.35	0.37	0.29	0.33	0.3
1887	0.32	0.37	0.3	0.3	0.34	0.36	0.32	0.32	0.3
1888	0.31	0.39	0.3	0.29	0.32	0.37	0.3	0.32	0.3
1889	0.29	0.36	0.29	0.29	0.33	0.35	0.29	0.32	0.28
1890	0.3	0.4	0.3	0.27	0.37	0.36	0.31	0.33	0.3
1891	0.29	0.37	0.3	0.29	0.36	0.36	0.3	0.35	0.31
1892	0.3	0.41	0.33	0.27	0.35	0.39	0.31	0.35	0.32
1893	0.3	0.42	0.31	0.25	0.31	0.36	0.29	0.33	0.3
1894	0.3	0.41	0.33	0.3	0.35	0.4	0.32	0.35	0.31
1895	0.3	0.36	0.29	0.29	0.34	0.34	0.32	0.35	0.33
1896	0.31	0.38	0.29	0.3	0.36	0.39	0.31	0.37	0.33
1897	0.28	0.35	0.29	0.27	0.32	0.34	0.3	0.32	0.33
1898	0.28	0.36	0.28	0.26	0.34	0.36	0.29	0.31	0.31
1899	0.34	0.38	0.3	0.32	0.37	0.37	0.29	0.35	0.34
1900	0.32	0.42	0.32	0.31	0.4	0.42	0.33	0.4	0.35
1901	0.29	0.38	0.28	0.29	0.34	0.35	0.3	0.35	0.34
1902	0.31	0.34	0.31	0.29	0.36	0.35	0.28	0.35	0.35
1903	0.29	0.37	0.3	0.28	0.36	0.34	0.29	0.36	0.34
1904	0.31	0.36	0.32	0.28	0.34	0.35	0.28	0.37	0.35
1905	0.31	0.35	0.3	0.28	0.33	0.34	0.28	0.37	0.33
1906	0.31	0.37	0.3	0.29	0.34	0.34	0.29	0.36	0.36
1907	0.33	0.44	0.33	0.3	0.39	0.38	0.29	0.42	0.42
1908	0.32	0.4	0.3	0.28	0.36	0.37	0.29	0.38	0.34
1909	0.33	0.49	0.33	0.32	0.36	0.36	0.28	0.39	0.37
1910	0.29	0.4	0.31	0.3	0.34	0.37	0.26	0.35	0.35
1911	0.33	0.4	0.29	0.3	0.37	0.37	0.26	0.36	0.35
1912	0.32	0.44	0.3	0.32	0.38	0.39	0.27	0.36	0.37
1913	0.32	0.42	0.34	0.33	0.37	0.4	0.3	0.42	0.39
1914	0.32	0.38	0.25	0.3	0.34	0.34	0.26	0.36	0.34
1915	0.3	0.38	0.3	0.3	0.31	0.34	0.24	0.33	0.35
1916	0.32	0.42	0.34	0.32	0.37	0.36	0.28	0.38	0.39
1917	0.29	0.4	0.33	0.31	0.34	0.33	0.24	0.41	0.35
1918	0.31	0.42	0.32	0.31	0.35	0.34	0.25	0.39	0.37
1919	0.34	0.46	0.37	0.33	0.4	0.37	0.28	0.39	0.39
1920	0.34	0.4	0.33	0.34	0.34	0.32	0.26	0.36	0.35
1921	0.31	0.38	0.32	0.32	0.33	0.32	0.25	0.38	0.35
1922	0.31	0.35	0.33	0.33	0.34	0.31	0.23	0.34	0.39
1923	0.3	0.32	0.29	0.34	0.34	0.29	0.25	0.3	0.35
1924	0.34	0.3	0.29	0.32	0.34	0.31	0.24	0.28	0.34
1925	0.31	0.25	0.31	0.31	0.32	0.29	0.24	0.3	0.32
1926	0.31	0.25	0.29	0.32	0.3	0.28	0.26	0.3	0.32
1927	0.32	0.23	0.3	0.35	0.34	0.28	0.24	0.31	0.33
1928	0.28	0.26	0.27	0.35	0.32	0.27	0.25	0.31	0.3
1929	0.31	0.28	0.29	0.38	0.35	0.34	0.26	0.31	0.3
1930	0.28	0.23	0.26	0.31	0.32	0.28	0.25	0.32	0.27
1931	0.3	0.23	0.27	0.34	0.33	0.27	0.26	0.32	0.31
1932	0.29	0.26	0.28	0.33	0.31	0.27	0.28	0.33	0.32
1933	0.31	0.25	0.29	0.35	0	0.25	0.27	0.32	0.3
1934	0.31	0.25	0.28	0.41	0	0.27	0.25	0.32	0.32
1935	0.29	0.24	0.26	0.37	0	0.25	0.25	0.32	0.29
1936	0.29	0.25	0.25	0.35	0	0.26	0.24	0.32	0.3
1937	0.32	0.26	0.28	0.37	0	0.26	0.25	0.51	0.31
1938	0.3	0.3	0.26	0.34	0.29	0.27	0.26	0.38	0.3
1939	0.29	0.3	0.26	0.35	0.29	0.26	0.25	0.39	0.32
1940	0.29	0.33	0.26	0.34	0.3	0.26	0.27	0.36	0.32
1941	0.29	0.27	0.25	0.34	0.31	0.25	0.26	0.37	0.32
1942	0.31	0.32	0.29	0.34	0.32	0.29	0.28	0.37	0.37
1943	0.31	0.33	0.28	0.31	0.31	0.29	0.26	0.38	0.35
1944	0.3	0.32	0.27	0.36	0.32	0.29	0.26	0.39	0.39
1945	0.3	0.34	0.26	0.31	0.31	0.27	0.25	0.41	0.32
1946	0.28	0.31	0.23	0.31	0.28	0.26	0.25	0.36	0.32
1947	0.29	0.29	0.26	0.32	0.29	0.27	0.26	0.36	0.33
1948	0.3	0.29	0.25	0.32	0.28	0.27	0.25	0.38	0.32
1949	0.29	0.28	0.24	0.31	0.28	0.26	0.26	0.35	0.32
1950	0.29	0.29	0.26	0.31	0.29	0.26	0.26	0.36	0.33
1951	0.3	0.3	0.25	0.31	0.29	0.28	0.28	0.37	0.32
1952	0.3	0.3	0.27	0.29	0.29	0.29	0.28	0.37	0.32
1953	0.3	0.31	0.28	0.3	0.3	0.31	0.24	0.38	0.31
1954	0.28	0.29	0.25	0.28	0.3	0.28	0.26	0.38	0.28
1955	0.27	0.26	0.25	0.28	0.29	0.26	0.25	0.34	0.29
1956	0.3	0.3	0.27	0.31	0.31	0.28	0.28	0.37	0.3
1957	0.27	0.28	0.24	0.27	0.28	0.24	0.26	0.34	0.29
1958	0.28	0.29	0.26	0.28	0.3	0.27	0.27	0.39	0.29
1959	0.29	0.27	0.26	0.28	0.3	0.25	0.29	0.38	0.33
1960	0.28	0.26	0.28	0.29	0.29	0.27	0.27	0.38	0.31
1961	0.28	0.26	0.27	0.3	0.3	0.27	0.28	0.38	0.31
1962	0.3	0.28	0.28	0.31	0.32	0.28	0.27	0.4	0.32
1963	0.28	0.27	0.27	0.3	0.3	0.28	0.29	0.36	0.32
1964	0.28	0.28	0.28	0.28	0.28	0.27	0.26	0.38	0.29
1965	0.3	0.25	0.28	0.31	0.3	0.28	0.29	0.38	0.34
1966	0.29	0.29	0.3	0.32	0.32	0.3	0.3	0.41	0.34
1967	0.28	0.27	0.28	0.3	0.3	0.3	0.29	0.37	0.32
1968	0.28	0.25	0.28	0.28	0.27	0.28	0.26	0.35	0.29
1969	0.28	0.26	0.28	0.29	0.26	0.29	0.27	0.36	0.28
1970	0.28	0.27	0.3	0.26	0.28	0.31	0.26	0.36	0.29
1971	0.29	0.27	0.28	0.28	0.28	0.29	0.26	0.36	0.28
1972	0.31	0.28	0.29	0.27	0.29	0.32	0.27	0.34	0.26
1973	0.28	0.25	0.29	0.28	0.27	0.29	0.27	0.34	0.3
1974	0.27	0.28	0.28	0.28	0.28	0.3	0.25	0.35	0.31
1975	0.29	0.29	0.31	0.31	0.31	0.3	0.3	0.38	0.34
